,iso2,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,10745,1986,1993,1994,1995,1996,1997,1998,1999,2000,Mammalia,iso3
54,CX,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CXR
55,CY,0.0,0.0,3.0,1.0,1.0,1.0,7.0,0.0,0.0,97.0,2.0,3.0,6.0,4.0,11.0,10.0,5.0,6.0,5.0,36.0,20.0,11.0,7.0,7.0,9.0,18.0,21.0,16.0,19.0,13.0,8.0,4.0,3.0,20.0,9.0,15.0,23.0,13.0,7.0,44.0,10.0,5.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,CYP
56,CZ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,617.0,909.0,1108.0,1143.0,1006.0,1634.0,2219.0,2210.0,2706.0,2195.0,2645.0,1580.0,674.0,569.0,506.0,686.0,631.0,1182.0,1201.0,1312.0,1623.0,1718.0,1816.0,2502.0,2464.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,98.0,191.0,2.0,0.0,CZE
57,DD,0.0,1.0,46.0,55.0,90.0,24.0,69.0,42.0,207.0,329.0,137.0,220.0,173.0,205.0,848.0,97.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NONE
58,DE,31.0,138.0,434.0,673.0,944.0,1456.0,2070.0,2685.0,2897.0,2775.0,6560.0,7934.0,7304.0,7446.0,9133.0,6593.0,5713.0,6408.0,6854.0,7635.0,7394.0,7976.0,8207.0,6774.0,8135.0,8486.0,9197.0,10826.0,12464.0,14683.0,14742.0,23813.0,24485.0,24473.0,23114.0,25204.0,25928.0,28789.0,26785.0,27530.0,27019.0,26045.0,27280.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,285.0,523.0,747.0,2.0,0.0,DEU
59,DJ,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,6.0,1.0,38.0,3.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,0.0,3.0,0.0,1.0,2.0,2.0,51.0,5.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DJI
60,DK,1.0,7.0,46.0,89.0,176.0,455.0,608.0,903.0,745.0,677.0,650.0,708.0,501.0,627.0,917.0,1443.0,1117.0,971.0,680.0,631.0,599.0,543.0,885.0,579.0,762.0,1005.0,1112.0,1074.0,609.0,667.0,766.0,2363.0,1444.0,1887.0,1772.0,1576.0,2011.0,2004.0,2535.0,2594.0,2657.0,2265.0,1172.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,78.0,34.0,24.0,0.0,0.0,DNK
61,DM,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,23.0,1.0,2.0,1.0,3.0,1.0,10.0,1.0,2.0,1.0,4.0,9.0,30.0,2.0,3.0,1.0,2.0,7.0,21.0,0.0,1.0,0.0,0.0,0.0,1.0,5.0,7.0,3.0,2.0,14.0,16.0,5.0,11.0,22.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,DMA
62,DO,0.0,0.0,4.0,8.0,8.0,35.0,253.0,258.0,264.0,278.0,482.0,709.0,785.0,764.0,671.0,815.0,646.0,759.0,1592.0,617.0,496.0,509.0,591.0,373.0,659.0,701.0,637.0,699.0,360.0,944.0,198.0,493.0,652.0,515.0,267.0,600.0,743.0,492.0,472.0,424.0,543.0,788.0,960.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,27.0,9.0,133.0,0.0,0.0,DOM
63,DZ,0.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,7.0,0.0,1.0,1.0,2.0,10.0,2.0,6.0,6.0,12.0,36.0,13.0,50.0,7.0,23.0,51.0,33.0,58.0,35.0,12.0,4.0,50.0,84.0,10.0,42.0,4.0,97.0,2.0,6.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DZA
64,E,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,NONE
65,EC,0.0,0.0,8.0,18.0,44.0,59.0,226.0,231.0,125.0,433.0,1289.0,243.0,205.0,1026.0,158.0,169.0,1486.0,292.0,280.0,779.0,456.0,852.0,1244.0,2987.0,3493.0,3770.0,9725.0,2482.0,3663.0,23863.0,21367.0,6614.0,23121.0,26389.0,25447.0,28231.0,22744.0,32547.0,20974.0,26227.0,28709.0,32700.0,8607.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,33.0,55.0,53.0,0.0,0.0,ECU
66,EE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,48.0,78.0,66.0,50.0,98.0,74.0,114.0,261.0,257.0,98.0,44.0,23.0,19.0,14.0,12.0,19.0,24.0,29.0,52.0,73.0,28.0,36.0,174.0,204.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,19.0,16.0,0.0,0.0,EST
67,EG,0.0,0.0,1.0,0.0,2.0,9.0,12.0,14.0,25.0,11.0,15.0,61.0,39.0,70.0,71.0,75.0,93.0,199.0,47.0,291.0,364.0,184.0,149.0,189.0,115.0,134.0,102.0,68.0,312.0,322.0,64.0,60.0,69.0,138.0,163.0,92.0,66.0,42.0,33.0,13.0,39.0,80.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,8.0,0.0,0.0,EGY
68,EH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ESH
69,ER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,12.0,7.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ERI
70,ES,0.0,4.0,46.0,105.0,157.0,280.0,1424.0,1123.0,1397.0,2237.0,5443.0,12462.0,12795.0,10219.0,5184.0,4430.0,2576.0,2857.0,3244.0,2879.0,4326.0,4297.0,3896.0,4517.0,5569.0,7494.0,7167.0,5650.0,5656.0,6581.0,5964.0,6984.0,7054.0,6021.0,4864.0,5348.0,5890.0,8167.0,6976.0,12008.0,12481.0,13576.0,12793.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,166.0,251.0,364.0,0.0,0.0,ESP
71,ET,0.0,1.0,2.0,5.0,7.0,16.0,24.0,53.0,57.0,84.0,87.0,113.0,139.0,176.0,163.0,138.0,127.0,179.0,267.0,52.0,34.0,18.0,25.0,19.0,20.0,35.0,74.0,78.0,115.0,85.0,89.0,140.0,141.0,50.0,51.0,99.0,84.0,51.0,65.0,126.0,120.0,117.0,138.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,21.0,22.0,5.0,0.0,ETH
72,FI,1.0,2.0,23.0,16.0,21.0,43.0,20.0,13.0,12.0,51.0,102.0,103.0,73.0,119.0,67.0,41.0,89.0,98.0,73.0,89.0,39.0,26.0,29.0,43.0,19.0,37.0,50.0,45.0,72.0,84.0,111.0,87.0,84.0,71.0,38.0,31.0,38.0,54.0,60.0,155.0,165.0,153.0,248.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,4.0,0.0,0.0,FIN
73,FJ,0.0,0.0,0.0,0.0,2.0,14.0,20.0,22.0,23.0,12.0,27.0,62.0,131.0,122.0,166.0,358.0,532.0,593.0,654.0,1071.0,1371.0,1512.0,4905.0,7156.0,8720.0,7857.0,8301.0,11921.0,6503.0,7492.0,7685.0,7308.0,6166.0,10751.0,10404.0,13083.0,10937.0,15618.0,16224.0,17074.0,21056.0,19563.0,14969.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136.0,181.0,206.0,0.0,0.0,FJI
74,FK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,1.0,0.0,4.0,10.0,13.0,11.0,9.0,6.0,16.0,10.0,23.0,39.0,17.0,4.0,29.0,34.0,27.0,32.0,5.0,8.0,0.0,14.0,48.0,7.0,0.0,17.0,1.0,11.0,9.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FLK
75,FM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,17.0,23.0,9.0,1.0,0.0,2.0,0.0,12.0,40.0,66.0,123.0,153.0,74.0,29.0,55.0,68.0,119.0,194.0,281.0,268.0,223.0,242.0,213.0,164.0,238.0,217.0,178.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FSM
76,FO,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,2.0,3.0,3.0,1.0,1.0,19.0,14.0,20.0,7.0,2.0,3.0,2.0,3.0,8.0,4.0,3.0,9.0,5.0,2.0,2.0,12.0,10.0,5.0,4.0,1.0,3.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FRO
77,FR,12.0,91.0,230.0,384.0,489.0,669.0,1843.0,2279.0,2610.0,4981.0,8049.0,7288.0,9887.0,10308.0,13927.0,12575.0,10622.0,9107.0,3712.0,3403.0,4216.0,3655.0,5120.0,6184.0,18218.0,7165.0,19420.0,22237.0,26724.0,35101.0,44777.0,50226.0,52865.0,56186.0,52562.0,60701.0,70967.0,85556.0,99370.0,114449.0,117962.0,112526.0,96689.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,171.0,169.0,291.0,0.0,0.0,FRA
78,GA,0.0,0.0,0.0,0.0,2.0,7.0,12.0,23.0,22.0,14.0,67.0,47.0,94.0,89.0,31.0,47.0,52.0,49.0,7.0,48.0,36.0,36.0,46.0,72.0,88.0,134.0,154.0,195.0,140.0,142.0,144.0,21.0,53.0,38.0,30.0,82.0,35.0,108.0,66.0,91.0,84.0,12.0,345.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,9.0,27.0,0.0,0.0,GAB
79,GB,8.0,471.0,1046.0,936.0,1098.0,1309.0,3264.0,2647.0,2305.0,1853.0,2351.0,2763.0,2245.0,3894.0,2562.0,2347.0,1932.0,4959.0,3019.0,3395.0,3266.0,3238.0,1994.0,3128.0,3248.0,5834.0,5563.0,6216.0,6537.0,7317.0,8379.0,8103.0,7972.0,8411.0,7780.0,9414.0,11330.0,17854.0,16565.0,15210.0,12861.0,12135.0,12472.0,0.0,0.0,0.0,1.0,0.0,4.0,83.0,1316.0,1794.0,1950.0,0.0,0.0,GBR
80,GD,0.0,0.0,0.0,2.0,0.0,0.0,5.0,1.0,1.0,1.0,0.0,0.0,5.0,4.0,18.0,43.0,15.0,7.0,1.0,0.0,0.0,2.0,7.0,28.0,5.0,8.0,10.0,5.0,4.0,6.0,2.0,13.0,8.0,3.0,6.0,41.0,12.0,5.0,5.0,5.0,3.0,9.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,GRD
81,GE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,27.0,24.0,0.0,6.0,3.0,5.0,13.0,55.0,32.0,18.0,58.0,21.0,30.0,16.0,11.0,23.0,201.0,25.0,59.0,42.0,45.0,68.0,46.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,GEO
82,GF,0.0,0.0,0.0,2.0,1.0,2.0,6.0,3.0,2.0,4.0,1.0,1.0,0.0,2.0,0.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,13.0,14.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GUF
83,GG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,44.0,78.0,38.0,51.0,114.0,9.0,11.0,1.0,4.0,7.0,1.0,0.0,46.0,87.0,25.0,42.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GGY
84,GH,3.0,5.0,48.0,83.0,84.0,50.0,76.0,147.0,205.0,188.0,313.0,480.0,429.0,469.0,570.0,809.0,779.0,865.0,872.0,746.0,1162.0,1229.0,1039.0,1218.0,1273.0,1456.0,1182.0,1753.0,2070.0,1961.0,2308.0,805.0,1338.0,1502.0,1876.0,1521.0,1360.0,1175.0,769.0,783.0,623.0,1544.0,7537.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,22.0,61.0,65.0,0.0,0.0,GHA
85,GI,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0,1.0,3.0,3.0,2.0,0.0,0.0,0.0,1.0,7.0,27.0,4.0,1.0,2.0,4.0,2.0,2.0,8.0,8.0,13.0,9.0,10.0,12.0,11.0,3.0,1.0,0.0,1.0,11.0,4.0,9.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,GIB
86,GL,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,2.0,7.0,261.0,581.0,899.0,822.0,875.0,908.0,1113.0,1140.0,894.0,966.0,1112.0,1260.0,881.0,594.0,400.0,696.0,1333.0,2619.0,2942.0,3854.0,4694.0,2765.0,191.0,1260.0,1239.0,1521.0,228.0,1052.0,1045.0,846.0,1315.0,478.0,603.0,0.0,0.0,1.0,3.0,6.0,14.0,8.0,6.0,16.0,4.0,0.0,0.0,GRL
87,GM,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,2.0,2.0,1.0,38.0,0.0,0.0,1.0,2.0,11.0,1.0,4.0,6.0,49.0,1.0,23.0,12.0,3.0,3.0,1.0,3.0,3.0,1.0,2.0,5.0,12.0,3.0,0.0,2.0,3.0,1.0,2.0,0.0,1739.0,2398.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,GMB
88,GN,0.0,0.0,0.0,0.0,0.0,2.0,2.0,5.0,11.0,1.0,54.0,740.0,568.0,1066.0,355.0,1736.0,856.0,1093.0,809.0,886.0,1117.0,1588.0,719.0,1480.0,1845.0,1791.0,1291.0,984.0,1254.0,2019.0,2102.0,145.0,53.0,209.0,88.0,186.0,56.0,42.0,17.0,67.0,16.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,67.0,85.0,0.0,0.0,GIN
89,GP,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,17.0,19.0,6.0,9.0,11.0,3.0,2.0,0.0,1.0,4.0,1.0,1.0,4.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GLP
90,GQ,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,9.0,2.0,0.0,0.0,0.0,2.0,1.0,4.0,25.0,9.0,4.0,31.0,29.0,55.0,48.0,65.0,71.0,72.0,53.0,49.0,21.0,30.0,23.0,13.0,34.0,9.0,6.0,8.0,16.0,23.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,5.0,0.0,0.0,GNQ
91,GR,1.0,4.0,14.0,20.0,23.0,36.0,32.0,38.0,40.0,349.0,187.0,143.0,167.0,66.0,62.0,33.0,46.0,22.0,29.0,37.0,32.0,38.0,12.0,38.0,28.0,61.0,38.0,130.0,125.0,115.0,94.0,130.0,156.0,233.0,245.0,361.0,464.0,521.0,494.0,259.0,211.0,708.0,693.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,GRC
92,GS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,10.0,8.0,0.0,10.0,4.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SGS
93,GT,0.0,6.0,20.0,30.0,78.0,62.0,340.0,1306.0,1179.0,2548.0,2224.0,152.0,118.0,158.0,260.0,604.0,128.0,321.0,487.0,386.0,336.0,411.0,552.0,385.0,311.0,370.0,203.0,573.0,823.0,753.0,896.0,938.0,1074.0,1037.0,823.0,945.0,917.0,976.0,912.0,1083.0,1168.0,1364.0,1978.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,27.0,16.0,10.0,0.0,0.0,GTM
94,GU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,0.0,0.0,41.0,1.0,1.0,2.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GUM
95,GW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,1.0,1.0,3.0,15.0,12.0,3.0,7.0,13.0,22.0,19.0,144.0,54.0,12.0,5.0,1.0,14.0,2.0,20.0,12.0,3.0,1.0,0.0,5.0,4.0,9.0,17.0,1.0,3.0,0.0,16.0,0.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,GNB
96,GY,0.0,0.0,5.0,18.0,27.0,70.0,604.0,821.0,886.0,1028.0,1189.0,1467.0,986.0,2624.0,777.0,1348.0,2152.0,2140.0,762.0,77.0,546.0,1710.0,1060.0,774.0,2644.0,2118.0,2874.0,2053.0,2883.0,2778.0,2539.0,2106.0,2368.0,2411.0,1940.0,1733.0,1656.0,1702.0,1367.0,1815.0,1983.0,1895.0,761.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,189.0,85.0,192.0,0.0,0.0,GUY
97,HK,0.0,2.0,11.0,128.0,289.0,583.0,3532.0,3512.0,4726.0,5036.0,7626.0,8559.0,9390.0,8980.0,5692.0,4795.0,4718.0,4032.0,3509.0,4305.0,4556.0,3639.0,3189.0,2330.0,2405.0,3416.0,3356.0,3185.0,3493.0,4317.0,6496.0,7976.0,8636.0,8602.0,6420.0,5745.0,5320.0,6202.0,6615.0,6440.0,6069.0,5456.0,4096.0,0.0,0.0,0.0,0.0,0.0,35.0,29.0,41.0,24.0,15.0,0.0,0.0,HKG
98,HM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HMD
99,HN,0.0,2.0,21.0,95.0,97.0,128.0,449.0,647.0,608.0,719.0,425.0,632.0,712.0,1101.0,1247.0,297.0,119.0,20.0,22.0,25.0,202.0,326.0,570.0,399.0,335.0,454.0,610.0,264.0,442.0,245.0,279.0,262.0,172.0,82.0,234.0,188.0,347.0,221.0,271.0,192.0,167.0,337.0,358.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,38.0,27.0,0.0,0.0,HND
100,HR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,6.0,4.0,11.0,26.0,19.0,43.0,111.0,137.0,138.0,51.0,94.0,56.0,102.0,96.0,82.0,118.0,110.0,130.0,18.0,24.0,30.0,38.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,HRV
101,HT,0.0,0.0,1.0,6.0,13.0,20.0,126.0,65.0,84.0,120.0,67.0,24.0,69.0,112.0,81.0,45.0,44.0,46.0,131.0,72.0,108.0,154.0,103.0,55.0,65.0,44.0,152.0,120.0,198.0,188.0,138.0,135.0,97.0,16.0,100.0,154.0,115.0,144.0,264.0,321.0,365.0,230.0,184.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,5.0,2.0,0.0,0.0,HTI
102,HU,0.0,1.0,0.0,2.0,4.0,9.0,12.0,5.0,12.0,37.0,45.0,56.0,51.0,86.0,132.0,79.0,235.0,346.0,218.0,192.0,274.0,253.0,282.0,604.0,941.0,754.0,982.0,745.0,487.0,217.0,257.0,1999.0,1381.0,757.0,51.0,1821.0,155.0,1835.0,77.0,124.0,192.0,83.0,164.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,22.0,25.0,31.0,0.0,0.0,HUN
103,ID,0.0,3.0,36.0,47.0,85.0,220.0,1173.0,1316.0,2437.0,2438.0,2395.0,4477.0,5734.0,8894.0,8817.0,22474.0,22089.0,14060.0,47016.0,33274.0,47595.0,68728.0,51320.0,63269.0,61253.0,70872.0,87467.0,84544.0,100478.0,106248.0,132616.0,141145.0,146160.0,139308.0,147310.0,141630.0,133527.0,155205.0,183698.0,162499.0,173009.0,176708.0,185125.0,0.0,0.0,0.0,0.0,0.0,0.0,298.0,2640.0,3301.0,2599.0,0.0,0.0,IDN
104,IE,0.0,2.0,9.0,7.0,3.0,4.0,8.0,12.0,31.0,1.0,4.0,8.0,38.0,37.0,35.0,14.0,47.0,49.0,52.0,55.0,68.0,84.0,36.0,21.0,8.0,34.0,27.0,24.0,17.0,31.0,30.0,17.0,13.0,5.0,10.0,20.0,21.0,56.0,117.0,137.0,137.0,147.0,246.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,IRL
105,IL,0.0,29.0,34.0,29.0,32.0,27.0,63.0,5.0,8.0,21.0,60.0,38.0,71.0,116.0,185.0,159.0,198.0,378.0,256.0,139.0,124.0,52.0,24.0,60.0,221.0,217.0,410.0,178.0,204.0,180.0,260.0,151.0,193.0,357.0,248.0,497.0,258.0,219.0,346.0,251.0,242.0,166.0,137.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,9.0,0.0,0.0,ISR
106,IM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,17.0,23.0,28.0,7.0,10.0,1.0,6.0,0.0,1.0,0.0,0.0,0.0,4.0,1.0,4.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IMN
107,IN,1.0,70.0,59.0,133.0,565.0,1059.0,1911.0,2049.0,2991.0,4053.0,4761.0,4771.0,3246.0,1051.0,2107.0,307.0,1379.0,3043.0,188.0,233.0,274.0,576.0,430.0,383.0,548.0,337.0,253.0,294.0,421.0,355.0,462.0,476.0,1146.0,1719.0,1335.0,984.0,113.0,1380.0,673.0,888.0,974.0,767.0,3468.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,78.0,121.0,84.0,0.0,0.0,IND
108,IO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,1.0,0.0,1.0,0.0,26.0,2.0,0.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,25.0,33.0,10.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,IOT
109,IQ,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,4.0,2.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,4.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IRQ
110,IR,0.0,0.0,6.0,8.0,4.0,1.0,1.0,0.0,0.0,1.0,3.0,5.0,2.0,0.0,1.0,4.0,2.0,6.0,2.0,5.0,2.0,2.0,11.0,476.0,576.0,403.0,554.0,597.0,484.0,391.0,131.0,74.0,159.0,64.0,41.0,91.0,132.0,66.0,125.0,69.0,100.0,89.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,IRN
111,IS,0.0,0.0,0.0,0.0,0.0,5.0,13.0,7.0,2.0,0.0,5.0,3.0,1.0,3.0,0.0,3.0,2.0,2.0,5.0,5.0,11.0,9.0,1.0,0.0,4.0,11.0,0.0,6.0,10.0,11.0,12.0,7.0,12.0,28.0,38.0,54.0,37.0,78.0,71.0,133.0,34.0,47.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ISL
