,State,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,Percent,Absolute,Longitude,Latitude,Percent_Change_1991_1990,Percent_Change_1992_1990,Percent_Change_1993_1990,Percent_Change_1994_1990,Percent_Change_1995_1990,Percent_Change_1996_1990,Percent_Change_1997_1990,Percent_Change_1998_1990,Percent_Change_1999_1990,Percent_Change_2000_1990,Percent_Change_2001_1990,Percent_Change_2002_1990,Percent_Change_2003_1990,Percent_Change_2004_1990,Percent_Change_2005_1990,Percent_Change_2006_1990,Percent_Change_2007_1990,Percent_Change_2008_1990,Percent_Change_2009_1990,Percent_Change_2010_1990,Percent_Change_2011_1990,Percent_Change_2012_1990,Percent_Change_2013_1990,Percent_Change_2014_1990,Percent_Change_2015_1990,Percent_Change_2016_1990
30,New Jersey,10.8,10.9,11.3,10.7,11.0,10.0,11.2,11.5,10.1,11.7,10.9,9.4,9.5,10.6,10.9,11.3,9.5,11.0,10.6,11.1,10.9,11.7,10.4,10.5,12.3,10.7,10.0,-21.9%,-2.8,-74.73319124635816,40.15362776503852,0.9259259259259226,4.62962962962963,-0.925925925925939,1.8518518518518452,-7.407407407407414,3.7037037037036904,6.481481481481474,-6.481481481481491,8.33333333333332,0.9259259259259226,-12.962962962962965,-12.037037037037043,-1.8518518518518614,0.9259259259259226,4.62962962962963,-12.037037037037043,1.8518518518518452,-1.8518518518518614,2.7777777777777675,0.9259259259259226,8.33333333333332,-3.703703703703707,-2.7777777777777843,13.888888888888888,-0.925925925925939,-7.407407407407414
31,New Mexico,1.7,1.7,1.7,1.7,1.5,1.5,1.6,1.6,1.6,1.7,1.6,1.8,1.7,1.8,1.7,1.7,1.5,1.5,1.7,1.6,1.6,1.5,1.5,1.7,1.6,1.7,1.7,-10.5%,-0.2,-106.024373602431,34.171606609132056,0.0,0.0,0.0,-11.764705882352938,-11.764705882352938,-5.882352941176463,-5.882352941176463,-5.882352941176463,0.0,-5.882352941176463,5.882352941176476,0.0,5.882352941176476,0.0,0.0,-11.764705882352938,-11.764705882352938,0.0,-5.882352941176463,-5.882352941176463,-11.764705882352938,-11.764705882352938,0.0,-5.882352941176463,0.0,0.0
32,New York,27.2,26.8,27.8,28.5,28.0,27.1,28.0,29.8,27.8,30.3,32.2,30.7,31.3,33.2,34.9,28.7,25.5,26.8,25.9,25.2,24.3,24.3,21.0,22.4,22.0,22.9,21.6,-24.7%,-7.1,-75.81661085191729,42.756071058893546,-1.4705882352941124,2.205882352941182,4.779411764705885,2.941176470588238,-0.3676470588235216,2.941176470588238,9.55882352941177,2.205882352941182,11.397058823529417,18.38235294117648,12.86764705882353,15.07352941176471,22.05882352941178,28.308823529411764,5.514705882352941,-6.249999999999997,-1.4705882352941124,-4.779411764705885,-7.352941176470589,-10.661764705882348,-10.661764705882348,-22.79411764705882,-17.647058823529417,-19.11764705882353,-15.808823529411766,-20.58823529411764
33,North Carolina,3.8,3.6,3.8,4.0,4.3,4.1,4.7,4.5,4.3,4.1,4.6,4.5,4.0,4.9,5.3,5.0,4.6,4.2,5.0,5.2,5.1,4.3,4.1,4.2,4.8,5.3,5.3,65.6%,2.1,-79.8901769699535,35.235966213469794,-5.263157894736835,0.0,5.263157894736848,13.157894736842104,7.894736842105258,23.6842105263158,18.421052631578952,13.157894736842104,7.894736842105258,21.052631578947363,18.421052631578952,5.263157894736848,28.947368421052648,39.473684210526315,31.578947368421055,21.052631578947363,10.526315789473696,31.578947368421055,36.842105263157904,34.210526315789465,13.157894736842104,7.894736842105258,10.526315789473696,26.31578947368421,39.473684210526315,39.473684210526315
34,North Dakota,0.7,0.8,0.7,0.7,0.8,0.8,0.9,0.9,0.8,0.8,0.9,0.9,0.9,0.9,1.0,1.0,0.7,1.0,0.9,0.9,0.9,1.3,1.1,1.5,1.5,1.1,1.0,-23.1%,-0.3,-100.3074610431158,47.46542444933821,14.285714285714299,0.0,0.0,14.285714285714299,14.285714285714299,28.57142857142858,28.57142857142858,14.285714285714299,14.285714285714299,28.57142857142858,28.57142857142858,28.57142857142858,28.57142857142858,42.85714285714287,42.85714285714287,0.0,42.85714285714287,28.57142857142858,28.57142857142858,28.57142857142858,85.71428571428574,57.14285714285716,114.2857142857143,114.2857142857143,57.14285714285716,42.85714285714287
35,Ohio,10.6,10.6,11.1,11.2,11.1,11.6,12.8,12.5,10.5,10.9,11.5,11.1,11.1,11.5,11.6,11.0,9.4,10.3,11.1,10.8,10.5,10.6,9.6,10.8,11.7,11.8,11.0,-3.5%,-0.4,-82.66603335345671,40.19369155865036,0.0,4.716981132075472,5.660377358490563,4.716981132075472,9.433962264150944,20.754716981132088,17.924528301886795,-0.943396226415091,2.8301886792452895,8.490566037735853,4.716981132075472,4.716981132075472,8.490566037735853,9.433962264150944,3.7735849056603805,-11.320754716981126,-2.830188679245273,4.716981132075472,1.8867924528301987,-0.943396226415091,0.0,-9.433962264150944,1.8867924528301987,10.377358490566033,11.320754716981142,3.7735849056603805
36,Oklahoma,2.5,2.5,2.2,2.4,2.2,2.3,2.8,3.2,2.7,2.4,2.6,2.6,2.5,2.3,2.3,2.4,2.2,2.6,2.6,2.7,2.7,2.6,2.4,2.8,3.0,3.1,3.0,3.4%,0.1,-98.71313075511728,35.31130734056482,0.0,-11.999999999999993,-4.0000000000000036,-11.999999999999993,-8.000000000000007,11.999999999999993,28.000000000000007,8.000000000000007,-4.0000000000000036,4.0000000000000036,4.0000000000000036,0.0,-8.000000000000007,-8.000000000000007,-4.0000000000000036,-11.999999999999993,4.0000000000000036,4.0000000000000036,8.000000000000007,8.000000000000007,4.0000000000000036,-4.0000000000000036,11.999999999999993,20.0,24.000000000000004,20.0
37,Oregon,1.9,1.9,1.7,1.8,1.7,1.8,1.9,1.9,2.0,2.1,2.1,2.2,2.1,1.8,1.7,1.9,1.9,1.9,2.0,2.0,1.9,2.0,1.8,1.8,1.8,2.0,2.1,-4.5%,-0.1,-120.51501783529685,44.1118818988146,0.0,-10.526315789473681,-5.263157894736835,-10.526315789473681,-5.263157894736835,0.0,0.0,5.263157894736848,10.526315789473696,10.526315789473696,15.789473684210542,10.526315789473696,-5.263157894736835,-10.526315789473681,0.0,0.0,0.0,5.263157894736848,5.263157894736848,0.0,5.263157894736848,-5.263157894736835,-5.263157894736835,-5.263157894736835,5.263157894736848,10.526315789473696
38,Pennsylvania,13.1,13.1,14.0,13.2,14.3,14.1,14.3,13.5,12.0,12.1,12.8,12.6,12.6,13.3,12.9,12.8,11.7,12.4,11.6,10.8,10.5,10.3,9.0,10.5,11.2,11.5,10.6,-15.9%,-2.0,-77.61305379693977,40.99332034735468,0.0,6.870229007633591,0.7633587786259515,9.160305343511459,7.633587786259542,9.160305343511459,3.0534351145038197,-8.396946564885493,-7.633587786259542,-2.2900763358778544,-3.816793893129771,-3.816793893129771,1.5267175572519165,-1.526717557251903,-2.2900763358778544,-10.687022900763361,-5.3435114503816745,-11.450381679389313,-17.55725190839694,-19.847328244274806,-21.37404580152671,-31.29770992366412,-19.847328244274806,-14.503816793893131,-12.213740458015266,-19.083969465648856
39,Rhode Island,1.1,1.2,1.1,1.1,1.4,1.3,1.4,1.4,1.2,1.1,1.2,1.3,1.2,1.3,1.2,1.1,1.0,1.0,0.9,1.0,0.9,0.9,0.8,0.9,1.1,1.0,0.9,28.6%,0.2,-71.49190553686694,41.66824150496447,9.09090909090908,0.0,0.0,27.272727272727256,18.181818181818176,27.272727272727256,27.272727272727256,9.09090909090908,0.0,9.09090909090908,18.181818181818176,9.09090909090908,18.181818181818176,9.09090909090908,0.0,-9.090909090909099,-9.090909090909099,-18.181818181818183,-9.090909090909099,-18.181818181818183,-18.181818181818183,-27.272727272727277,-18.181818181818183,0.0,-9.090909090909099,-18.181818181818183
40,South Carolina,1.4,1.4,1.6,1.8,1.7,1.7,1.8,1.7,2.0,2.3,1.8,1.7,1.6,1.7,1.7,1.7,1.8,1.6,1.7,1.6,1.8,1.6,1.6,1.7,1.8,2.1,2.2,4.8%,0.1,-80.96506934569395,33.63826519203516,0.0,14.285714285714299,28.57142857142858,21.428571428571434,21.428571428571434,28.57142857142858,21.428571428571434,42.85714285714287,64.28571428571428,28.57142857142858,21.428571428571434,14.285714285714299,21.428571428571434,21.428571428571434,21.428571428571434,28.57142857142858,14.285714285714299,21.428571428571434,14.285714285714299,28.57142857142858,14.285714285714299,14.285714285714299,21.428571428571434,28.57142857142858,50.000000000000014,57.14285714285716
41,South Dakota,0.7,0.7,0.7,0.7,0.7,0.8,0.8,0.8,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.6,0.7,0.8,0.8,0.8,0.8,0.6,0.8,0.8,0.7,0.7,0.0%,0.0,-100.25021545553749,44.21600325217472,0.0,0.0,0.0,0.0,14.285714285714299,14.285714285714299,14.285714285714299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.285714285714283,0.0,14.285714285714299,14.285714285714299,14.285714285714299,14.285714285714299,-14.285714285714283,14.285714285714299,14.285714285714299,0.0,0.0
42,Tennessee,3.4,3.4,3.6,3.6,3.5,3.6,4.0,3.9,3.5,3.7,3.9,3.8,3.7,4.0,3.8,3.5,3.4,3.5,3.7,3.7,3.9,3.6,3.1,3.5,3.8,3.9,3.7,5.7%,0.2,-85.97886026013985,35.83422151108732,0.0,5.882352941176476,5.882352941176476,2.941176470588238,5.882352941176476,17.647058823529417,14.705882352941178,2.941176470588238,8.823529411764714,14.705882352941178,11.764705882352938,8.823529411764714,17.647058823529417,11.764705882352938,2.941176470588238,0.0,2.941176470588238,8.823529411764714,8.823529411764714,14.705882352941178,5.882352941176476,-8.823529411764701,2.941176470588238,11.764705882352938,14.705882352941178,8.823529411764714
43,Texas,11.8,11.9,12.1,10.8,11.2,13.0,11.2,13.2,11.2,11.4,13.7,11.8,14.3,14.2,11.9,10.6,9.7,10.1,10.8,11.1,12.1,12.6,11.1,11.5,12.1,13.3,12.6,-14.3%,-2.1,-100.07872540954037,31.169735055284065,0.8474576271186409,2.542372881355923,-8.47457627118644,-5.084745762711876,10.169491525423723,-5.084745762711876,11.864406779661005,-5.084745762711876,-3.3898305084745792,16.101694915254225,0.0,21.1864406779661,20.338983050847446,0.8474576271186409,-10.169491525423737,-17.796610169491537,-14.406779661016959,-8.47457627118644,-5.932203389830517,2.542372881355923,6.7796610169491425,-5.932203389830517,-2.542372881355938,2.542372881355923,12.711864406779661,6.7796610169491425
44,Utah,1.7,1.9,1.6,1.7,1.9,1.9,2.0,2.2,2.2,2.2,2.1,2.3,2.6,2.2,2.5,2.3,2.2,2.3,2.4,2.4,2.4,2.6,2.3,2.7,2.5,2.4,2.6,73.3%,1.1,-111.54523970593996,39.497023427899855,11.764705882352938,-5.882352941176463,0.0,11.764705882352938,11.764705882352938,17.647058823529417,29.411764705882366,29.411764705882366,29.411764705882366,23.52941176470589,35.29411764705881,52.941176470588246,29.411764705882366,47.05882352941177,35.29411764705881,29.411764705882366,35.29411764705881,41.17647058823529,41.17647058823529,41.17647058823529,52.941176470588246,35.29411764705881,58.82352941176472,47.05882352941177,41.17647058823529,52.941176470588246
45,Vermont,0.6,0.6,0.7,0.7,0.7,0.6,0.7,0.7,0.8,0.7,0.8,0.8,0.7,0.8,0.8,0.7,0.7,0.7,0.6,0.7,0.6,0.6,0.6,0.8,0.8,1.0,0.9,80.0%,0.4,-72.47068649982991,43.86960209912007,0.0,16.666666666666664,16.666666666666664,16.666666666666664,0.0,16.666666666666664,16.666666666666664,33.33333333333335,16.666666666666664,33.33333333333335,33.33333333333335,16.666666666666664,33.33333333333335,33.33333333333335,16.666666666666664,16.666666666666664,16.666666666666664,0.0,16.666666666666664,0.0,0.0,0.0,33.33333333333335,33.33333333333335,66.66666666666667,50.000000000000014
46,Virginia,4.4,4.2,4.6,5.0,5.1,5.3,6.1,5.6,5.4,5.4,5.9,5.4,5.0,5.8,5.6,5.6,5.0,5.1,4.9,4.9,5.0,4.6,4.5,4.9,5.4,5.9,5.8,61.1%,2.2,-79.45869804287975,37.9993108594586,-4.545454545454549,4.545454545454529,13.636363636363628,15.909090909090892,20.454545454545443,38.63636363636362,27.272727272727256,22.727272727272727,22.727272727272727,34.090909090909086,22.727272727272727,13.636363636363628,31.818181818181802,27.272727272727256,27.272727272727256,13.636363636363628,15.909090909090892,11.363636363636363,11.363636363636363,13.636363636363628,4.545454545454529,2.2727272727272645,11.363636363636363,22.727272727272727,34.090909090909086,31.818181818181802
47,Washington,3.2,3.3,2.8,3.1,3.1,3.2,3.3,3.3,3.1,3.5,3.5,3.9,3.3,3.3,3.1,3.3,3.4,3.4,3.9,3.7,3.7,3.8,3.7,3.8,3.8,4.1,4.4,51.7%,1.5,-120.82595111961113,47.271512035035954,3.124999999999989,-12.50000000000001,-3.1250000000000027,-3.1250000000000027,0.0,3.124999999999989,3.124999999999989,-3.1250000000000027,9.374999999999995,9.374999999999995,21.874999999999993,3.124999999999989,3.124999999999989,-3.1250000000000027,3.124999999999989,6.249999999999992,6.249999999999992,21.874999999999993,15.625,15.625,18.74999999999999,15.625,18.74999999999999,18.74999999999999,28.124999999999982,37.50000000000001
48,West Virginia,2.0,1.8,1.9,1.8,1.8,1.8,2.0,1.9,2.0,2.1,2.2,1.9,1.7,1.8,1.7,1.8,1.6,1.6,1.6,1.5,1.6,1.6,1.5,1.6,1.6,1.7,1.7,0.0%,0.0,-80.18731287000378,38.921056611047504,-9.999999999999998,-5.000000000000004,-9.999999999999998,-9.999999999999998,-9.999999999999998,0.0,-5.000000000000004,0.0,5.000000000000004,10.000000000000009,-5.000000000000004,-15.000000000000002,-9.999999999999998,-15.000000000000002,-9.999999999999998,-19.999999999999996,-19.999999999999996,-19.999999999999996,-25.0,-19.999999999999996,-19.999999999999996,-25.0,-19.999999999999996,-19.999999999999996,-15.000000000000002,-15.000000000000002
49,Wisconsin,4.8,5.0,4.8,5.2,5.1,5.5,6.0,5.9,5.6,5.7,5.6,5.4,5.8,6.1,5.7,6.2,5.3,5.5,6.5,5.8,5.2,5.5,4.7,6.0,6.5,6.0,5.9,15.7%,0.8,-89.92655483982475,44.720816158834246,4.1666666666666705,0.0,8.333333333333341,6.2499999999999964,14.583333333333337,25.000000000000007,22.91666666666668,16.666666666666664,18.750000000000007,16.666666666666664,12.50000000000001,20.833333333333336,27.083333333333332,18.750000000000007,29.166666666666675,10.416666666666668,14.583333333333337,35.41666666666667,20.833333333333336,8.333333333333341,14.583333333333337,-2.083333333333326,25.000000000000007,35.41666666666667,25.000000000000007,22.91666666666668
50,Wyoming,0.8,0.9,0.7,1.0,1.0,0.9,1.3,0.9,0.9,0.9,1.0,1.0,0.9,0.9,0.9,0.8,0.8,0.9,0.9,0.9,0.9,1.2,1.0,1.1,1.1,1.1,1.1,57.1%,0.4,-107.5525670460471,42.998541031216924,12.499999999999996,-12.50000000000001,24.999999999999993,24.999999999999993,12.499999999999996,62.5,12.499999999999996,12.499999999999996,12.499999999999996,24.999999999999993,24.999999999999993,12.499999999999996,12.499999999999996,12.499999999999996,0.0,0.0,12.499999999999996,12.499999999999996,12.499999999999996,12.499999999999996,49.999999999999986,24.999999999999993,37.50000000000001,37.50000000000001,37.50000000000001,37.50000000000001
