,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Year,Appendix,Taxon,Class,Order,Family,Genus,Term,Quantity,Unit,Importer,Exporter,Origin,Purpose,Source,Reporter.type,Import.permit.RandomID,Export.permit.RandomID,Origin.permit.RandomID
370,4100,4100,467815,1979,II,Stenocactus spp.,,Caryophyllales,Cactaceae,Stenocactus,live,1.0,,RO,GB,,,,E,,,
143,10006,10006,5370140,1979,II,Python bivittatus,Reptilia,Serpentes,Pythonidae,Python,bodies,2000.0,,GB,TH,,T,,I,,,
536,1414,1414,157171,1979,II,Crocodylus novaeguineae,Reptilia,Crocodylia,Crocodylidae,Crocodylus,leather products (small),135.0,,GB,IT,XX,,,E,,,
655,10043,10043,5379785,1979,II,Python regius,Reptilia,Serpentes,Pythonidae,Python,live,5.0,,DD,DE,GH,,,E,,,
694,9896,9896,5338503,1979,II,Profelis aurata,Mammalia,Carnivora,Felidae,Profelis,trophies,1.0,,US,ZA,,P,,I,,,
506,4571,4571,5001381,1979,I,Acinonyx jubatus,Mammalia,Carnivora,Felidae,Acinonyx,live,1.0,,FR,CH,,S,,I,,,
611,7567,7567,5184938,1979,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,skins,1.0,,NL,GH,,,,E,,,
602,12491,12491,13482938,1979,II,Ursus arctos,Mammalia,Carnivora,Ursidae,Ursus,trophies,36.0,,US,CA,,P,,I,,,
351,8471,8471,5267282,1979,II,Lycaste spp.,,Orchidales,Orchidaceae,Lycaste,live,6.0,,US,GT,,S,,I,,,
760,8000,8000,5185371,1979,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,ivory pieces,3071.0,kg,HK,FR,CD,T,,I,,,
502,8534,8534,5267702,1979,II,Lynx rufus,Mammalia,Carnivora,Felidae,Lynx,skins,28.0,,ES,DE,CA,,,E,,,
545,9189,9189,5296040,1979,II,Orchidaceae hybrid,,Orchidales,Orchidaceae,,live,6.0,,CO,US,,T,A,E,,,
610,10296,10296,5406181,1979,II,Rangaeris spp.,,Orchidales,Orchidaceae,Rangaeris,live,26.0,,US,KE,,T,,I,,,
114,7449,7449,5184820,1979,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,trophies,2.0,,DE,CF,,,,I,,,
3,2321,2321,274726,1979,II,Falco biarmicus,Aves,Falconiformes,Falconidae,Falco,unspecified,1.0,,CA,US,,,,I,,,
926,113,113,14096,1979,I,Andrias japonicus,Amphibia,Caudata,Cryptobranchidae,Andrias,live,2.0,,DE,JP,,S,,I,,,
537,9172,9172,5296023,1979,II,Orchidaceae hybrid,,Orchidales,Orchidaceae,,live,1.0,,US,JM,,T,A,I,,,
592,11730,11730,5686776,1979,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,tusks,1291.0,kg,FR,GA,,,,I,,,
835,10621,10621,5428698,1979,II,Troides magellanus,Insecta,Lepidoptera,Papilionidae,Troides,bodies,1.0,,CH,DE,,S,,I,,,
512,11215,11215,5458511,1979,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,leather products (small),18.0,,CH,FR,CM,T,,E,,,
278,1497,1497,182343,1979,I,Crocodylus porosus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,leather products (small),120.0,,US,IT,SG,T,,I,,,
69,11920,11920,13161953,1979,II,Eriosyce spp.,,Caryophyllales,Cactaceae,Eriosyce,live,1.0,,US,DE,,T,,I,,,
133,928,928,104894,1979,II,Cattleya spp.,,Orchidales,Orchidaceae,Cattleya,live,21.0,,IN,US,,T,,E,,,
50,4706,4706,5026213,1979,II,Arachnis spp.,,Orchidales,Orchidaceae,Arachnis,live,3.0,,US,IN,,,,E,,,
581,3177,3177,347354,1979,II,Opuntia spp.,,Caryophyllales,Cactaceae,Opuntia,live,4.0,,CA,US,,T,,E,,,
97,8879,8879,5284486,1979,II,Maxillaria spp.,,Orchidales,Orchidaceae,Maxillaria,live,10.0,,GB,GT,,,,I,,,
499,6906,6906,5168445,1979,II,Iguana iguana,Reptilia,Sauria,Iguanidae,Iguana,live,31.0,,FR,US,PA,,,E,,,
918,7327,7327,5184698,1979,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,tusks,4.0,,ES,BW,,,,E,,,
248,7529,7529,5184900,1979,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,ivory carvings,1550.0,,ZA,DE,IN,,,E,,,
847,121,121,14647,1979,II,Angraecum spp.,,Orchidales,Orchidaceae,Angraecum,live,1.0,,AU,US,,T,,E,,,
385,10179,10179,5380798,1979,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,shoes,7.0,,BE,IT,MY,,,E,,,
193,5482,5482,5076539,1979,II,Calanthe spp.,,Orchidales,Orchidaceae,Calanthe,live,3.0,,GB,BR,,,,I,,,
579,482,482,52354,1979,II,Cactaceae spp.,,Caryophyllales,Cactaceae,,live,3000.0,,DE,PE,,T,,E,,,
954,7165,7165,5176685,1979,II,Lama guanicoe,Mammalia,Artiodactyla,Camelidae,Lama,skin pieces,1.0,,AT,US,AR,,,E,,,
39,4590,4590,5001400,1979,I,Acinonyx jubatus,Mammalia,Carnivora,Felidae,Acinonyx,skulls,1.0,,PT,ZA,,,,E,,,
363,9530,9530,5315206,1979,II,Panthera leo,Mammalia,Carnivora,Felidae,Panthera,skulls,24.0,,US,ZA,,,,E,,,
713,1552,1552,182398,1979,II,Crocodylus porosus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,shoes,28.0,,US,IT,XX,,,E,,,
677,4831,4831,5031400,1979,II,Boa constrictor,Reptilia,Serpentes,Boidae,Boa,live,96.0,,CH,DE,,T,,I,,,
12,8751,8751,5276961,1979,II,Macaca nemestrina,Mammalia,Primates,Cercopithecidae,Macaca,live,3.0,,IT,US,MY,,,E,,,
489,11613,11613,5481633,1979,II,Varanus salvator,Reptilia,Sauria,Varanidae,Varanus,leather products (small),20.0,,SG,GB,XX,,,E,,,
509,6921,6921,5168460,1979,II,Iguana iguana,Reptilia,Sauria,Iguanidae,Iguana,leather products (small),3.0,,ES,IT,CO,,,E,,,
313,7659,7659,5185030,1979,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,tusks,2.0,,CH,ZA,,,,I,,,
465,9676,9676,5327916,1979,II,Phalaenopsis spp.,,Orchidales,Orchidaceae,Phalaenopsis,live,5.0,,AU,US,,T,,E,,,
424,4730,4730,5028151,1979,II,Ariocarpus spp.,,Caryophyllales,Cactaceae,Ariocarpus,live,500.0,,GB,MX,US,,,I,,,
628,8202,8202,5185573,1979,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,ivory pieces,1005.0,kg,JP,HK,CG,,,E,,,
950,11053,11053,5455390,1979,II,Varanus exanthematicus,Reptilia,Sauria,Varanidae,Varanus,skins,500.0,,GB,SE,NG,T,,I,,,
842,1370,1370,157127,1979,II,Crocodylus novaeguineae,Reptilia,Crocodylia,Crocodylidae,Crocodylus,leather products (small),7.0,,GB,SG,,,,I,,,
853,6789,6789,5164986,1979,II,Gymnocalycium spp.,,Caryophyllales,Cactaceae,Gymnocalycium,live,6.0,,FR,GB,,,,E,,,
648,4111,4111,468065,1979,II,Stenocereus spp.,,Caryophyllales,Cactaceae,Stenocereus,live,100.0,,GB,US,,T,,E,,,
649,1952,1952,237608,1979,II,Echinopsis spp.,,Caryophyllales,Cactaceae,Echinopsis,live,62.0,,GB,DE,XX,,,I,,,
393,3836,3836,438847,1979,II,Python sebae,Reptilia,Serpentes,Pythonidae,Python,leather products (small),8.0,,US,ZA,,,,E,,,
350,10770,10770,5429903,1979,II,Tupinambis teguixin,Reptilia,Sauria,Teiidae,Tupinambis,shoes,799.0,,CA,IT,AR,,,E,,,
877,884,884,104706,1979,I,Cattleya skinneri,,Orchidales,Orchidaceae,Cattleya,live,1.0,,US,CO,,T,,I,,,
598,11031,11031,5455368,1979,II,Varanus exanthematicus,Reptilia,Sauria,Varanidae,Varanus,live,5.0,,CH,KE,,T,,I,,,
167,3033,3033,331676,1979,II,Miltonioides carinifera,,Orchidales,Orchidaceae,Miltonioides,live,25.0,,US,PA,,T,,E,,,
656,7811,7811,5185182,1979,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,ivory carvings,2.0,kg,GB,US,,,,I,,,
859,7214,7214,5178733,1979,II,Leptailurus serval,Mammalia,Carnivora,Felidae,Leptailurus,skins,36.0,,HK,GB,XX,T,,I,,,
288,8334,8334,5185705,1979,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,tusks,3.0,,CH,ZA,,,,E,,,
762,4047,4047,465586,1979,II,Sobralia spp.,,Orchidales,Orchidaceae,Sobralia,live,10.0,,US,SR,,T,,I,,,
774,10829,10829,5429962,1979,II,Tupinambis teguixin,Reptilia,Sauria,Teiidae,Tupinambis,unspecified,15.0,,US,IT,AR,T,,I,,,
116,5376,5376,5048113,1979,II,Caiman crocodilus crocodilus,Reptilia,Crocodylia,Alligatoridae,Caiman,leather items,25.0,,DK,IT,CO,,,E,,,
550,6562,6562,5150618,1979,II,Escobaria spp.,,Caryophyllales,Cactaceae,Escobaria,live,100.0,,GB,US,,,,I,,,
0,3542,3542,393765,1979,II,Panthera tigris altaica,Mammalia,Carnivora,Felidae,Panthera,live,4.0,,BE,DD,,,C,E,,,
80,5687,5687,5084549,1979,II,Cephalocereus spp.,,Caryophyllales,Cactaceae,Cephalocereus,live,11.0,,CA,US,,T,,E,,,
312,10295,10295,5405419,1979,II,Python spp.,Reptilia,Serpentes,Pythonidae,Python,leather products (small),200.0,,US,ES,TH,T,,I,,,
210,6275,6275,5134874,1979,II,Dichaea spp.,,Orchidales,Orchidaceae,Dichaea,live,56.0,,US,HN,,T,,I,,,
318,4649,4649,5013674,1979,II,Aloe spp.,,Liliales,Liliaceae,Aloe,live,6.0,,DE,US,,T,,E,,,
436,1719,1719,221563,1979,II,Dendrobium spp.,,Orchidales,Orchidaceae,Dendrobium,live,47.0,,RE,IN,,,,E,,,
958,142,142,14668,1979,II,Angraecum spp.,,Orchidales,Orchidaceae,Angraecum,live,120.0,,GB,PH,,,,I,,,
375,3971,3971,454503,1979,II,Saccolabium spp.,,Orchidales,Orchidaceae,Saccolabium,live,7.0,,IT,IN,,,,E,,,
174,10819,10819,5429952,1979,II,Tupinambis teguixin,Reptilia,Sauria,Teiidae,Tupinambis,leather products (small),1810.0,,US,IT,XX,T,,I,,,
34,5188,5188,5047925,1979,II,Caiman crocodilus crocodilus,Reptilia,Crocodylia,Alligatoridae,Caiman,leather products (small),110.0,,GB,AT,CH,T,,I,,,
970,10351,10351,5408996,1979,I,Rucervus duvaucelii,Mammalia,Artiodactyla,Cervidae,Rucervus,live,1.0,,DD,DE,,,,E,,,
169,4353,4353,484971,1979,II,Turbinicarpus spp.,,Caryophyllales,Cactaceae,Turbinicarpus,live,40.0,,GB,IL,,,,I,,,
471,8697,8697,5273036,1979,II,Macaca fascicularis,Mammalia,Primates,Cercopithecidae,Macaca,live,160.0,,FR,US,MY,,,E,,,
886,1926,1926,237582,1979,II,Echinopsis spp.,,Caryophyllales,Cactaceae,Echinopsis,live,12.0,,DK,GB,,,,E,,,
435,11803,11803,13094940,1979,II,Centrogenium spp.,,Orchidales,Orchidaceae,Centrogenium,live,4.0,,US,GT,,T,,I,,,
249,11004,11004,5454973,1979,I,Varanus bengalensis,Reptilia,Sauria,Varanidae,Varanus,live,1.0,,EG,GB,,,C,E,,,
209,7831,7831,5185202,1979,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,ivory carvings,46.0,,GB,TZ,,,,I,,,
974,3541,3541,393764,1979,II,Panthera tigris altaica,Mammalia,Carnivora,Felidae,Panthera,live,5.0,,DE,DD,,,C,E,,,
415,9324,9324,5307778,1979,II,Orchidaceae spp.,,Orchidales,Orchidaceae,,cultures,4.0,flasks,NZ,AU,,,,E,,,
501,10021,10021,5370155,1979,II,Python bivittatus,Reptilia,Serpentes,Pythonidae,Python,skins,1030.0,m,NL,HK,VN,,,E,,,
641,558,558,62343,1979,II,Caiman crocodilus,Reptilia,Crocodylia,Alligatoridae,Caiman,live,50.0,,CH,DE,US,,,E,,,
369,2051,2051,243420,1979,II,Encyclia fragrans,,Orchidales,Orchidaceae,Encyclia,live,1.0,,US,PA,,S,,E,,,
239,2777,2777,307443,1979,I,Lepidochelys olivacea,Reptilia,Testudines,Cheloniidae,Lepidochelys,skins,911.0,,DE,IT,MX,,,E,,,
314,8235,8235,5185606,1979,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,ivory pieces,194.0,kg,IN,HK,UG,,,E,,,
769,4225,4225,477161,1979,II,Trigonidium spp.,,Orchidales,Orchidaceae,Trigonidium,live,21.0,,US,HN,,T,,I,,,
901,2641,2641,304224,1979,II,Leopardus geoffroyi,Mammalia,Carnivora,Felidae,Leopardus,plates,51.0,kg,CH,AR,,,,I,,,
645,11927,11927,13161960,1979,II,Eriosyce spp.,,Caryophyllales,Cactaceae,Eriosyce,live,1.0,,BE,GB,,,,E,,,
618,6634,6634,5151298,1979,II,Eunectes murinus,Reptilia,Serpentes,Boidae,Eunectes,shoes,624.0,,US,ES,MY,T,,I,,,
614,12289,12289,13228630,1979,II,Lynx canadensis,Mammalia,Carnivora,Felidae,Lynx,skins,49.0,,HK,US,CA,,,E,,,
233,11069,11069,5455406,1979,II,Varanus exanthematicus,Reptilia,Sauria,Varanidae,Varanus,leather products (small),4.0,,DK,IT,NG,,,E,,,
768,11696,11696,5498135,1979,II,Weberocereus spp.,,Caryophyllales,Cactaceae,Weberocereus,live,2.0,,US,GB,,,,E,,,
217,12412,12412,13407620,1979,I,Psephotus dissimilis,Aves,Psittaciformes,Psittacidae,Psephotus,live,4.0,,US,AU,,,,E,,,
876,5058,5058,5047795,1979,II,Caiman crocodilus crocodilus,Reptilia,Crocodylia,Alligatoridae,Caiman,skins,180.0,sides,US,FR,BO,T,,E,,,
495,8274,8274,5185645,1979,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,ivory pieces,308.0,kg,JP,HK,CG,,,E,,,
224,11674,11674,5481694,1979,II,Varanus salvator,Reptilia,Sauria,Varanidae,Varanus,skins,20.0,,HK,SG,XX,T,,I,,,
161,12255,12255,13228596,1979,II,Lynx canadensis,Mammalia,Carnivora,Felidae,Lynx,garments,6.0,,CH,CA,,,,I,,,
355,4942,4942,5031511,1979,II,Boa constrictor,Reptilia,Serpentes,Boidae,Boa,shoes,16208.0,,US,ES,AR,T,,I,,,
619,2946,2946,318247,1979,II,Lynx lynx,Mammalia,Carnivora,Felidae,Lynx,garments,1.0,,US,IT,XX,,,E,,,
717,3015,3015,326703,1979,II,Manis spp.,Mammalia,Pholidota,Manidae,Manis,skins,356.0,,US,ES,XX,T,,I,,,
453,262,262,27488,1979,I,Asarcornis scutulata,Aves,Anseriformes,Anatidae,Asarcornis,live,2.0,,US,GB,XX,Z,,I,,,
105,5324,5324,5048061,1979,II,Caiman crocodilus crocodilus,Reptilia,Crocodylia,Alligatoridae,Caiman,leather products (small),36.0,,BE,IT,XX,,,E,,,
687,3729,3729,424436,1979,II,Polystachya spp.,,Orchidales,Orchidaceae,Polystachya,live,3.0,,US,ZA,,T,,I,,,
491,11733,11733,5686779,1979,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,tusks,60.0,kg,FR,NG,,,,I,,,
422,9286,9286,5296137,1979,II,Orchidaceae hybrid,,Orchidales,Orchidaceae,,live,1.0,,CR,US,,T,A,E,,,
772,7234,7234,5181412,1979,II,Lockhartia spp.,,Orchidales,Orchidaceae,Lockhartia,live,3.0,,US,GT,,T,,I,,,
104,10323,10323,5408087,1979,II,Rhipsalis spp.,,Caryophyllales,Cactaceae,Rhipsalis,live,2.0,,US,JM,,T,,I,,,
419,1696,1696,210227,1979,II,Cyrtopodium spp.,,Orchidales,Orchidaceae,Cyrtopodium,live,2.0,,US,VE,,T,,I,,,
781,5003,5003,5043502,1979,I,Buceros bicornis homrai,Aves,Coraciiformes,Bucerotidae,Buceros,live,4.0,,US,DE,,,,E,,,
