,Unnamed: 0,Year,Appendix,Taxon,Class,Order,Family,Genus,Term,Quantity,Unit,Importer,Exporter,Origin,Purpose,Source,Reporter.type,Import.permit.RandomID,Export.permit.RandomID,Origin.permit.RandomID
0,7158041,1986,II,Delphinapterus leucas,Mammalia,Cetacea,Monodontidae,Delphinapterus,meat,5.0,kg,DK,GL,,P,W,E,,bc7a9b681d,
