,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Year,Appendix,Taxon,Class,Order,Family,Genus,Term,Quantity,Unit,Importer,Exporter,Origin,Purpose,Source,Reporter.type,Import.permit.RandomID,Export.permit.RandomID,Origin.permit.RandomID
82,1012581,1012581,20211436,2017,II,Vanda hybrid,,Orchidales,Orchidaceae,Vanda,live,30.0,,GH,TH,,T,A,E,,459319f1e5,
697,311100,311100,19364459,2017,II,Phalaenopsis hybrid,,Orchidales,Orchidaceae,Phalaenopsis,live,84.0,,AW,NL,,,A,E,,2fe375f17e,
111,516898,516898,19622223,2017,II,Caiman crocodilus fuscus,Reptilia,Crocodylia,Alligatoridae,Caiman,leather products (small),150.0,,US,CO,,T,C,E,,c0ad22d641,
979,839829,839829,19994743,2017,II,Varanus salvator,Reptilia,Sauria,Varanidae,Varanus,leather products (small),1.0,,US,IT,ID,T,W,I,,d4b804c8f1,
875,196670,196670,19202251,2017,II,Echinocactus spp.,,Caryophyllales,Cactaceae,Echinocactus,live,1.0,,CH,NL,,,A,E,,6fb7a62dd1,
681,993972,993972,20185641,2017,III,Quercus mongolica,,Fagales,Fagaceae,Quercus,logs,55.0,m3,CN,RU,,T,W,I,f99568fa9b,bb64de0787,
902,342658,342658,19412197,2017,II,Python bivittatus,Reptilia,Serpentes,Pythonidae,Python,leather products (small),1.0,,CH,FR,VN,T,C,E,,0d3f2f5767,eb6c34f06f
454,805755,805755,19958852,2017,II,Tubastraea spp.,Anthozoa,Scleractinia,Dendrophylliidae,Tubastraea,live,5.0,,US,TO,,T,W,I,,12422b7875,
315,635922,635922,19754971,2017,II,Fungia spp.,Anthozoa,Scleractinia,Fungiidae,Fungia,live,21.0,,US,ID,,T,W,I,,627a55ff39,
728,942567,942567,20127806,2017,II,Orchidaceae hybrid,,Orchidales,Orchidaceae,,live,2.0,,US,TH,,T,A,E,,804941cd9c,
598,431001,431001,19531006,2017,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,leather products (small),5.0,,CN,FR,US,T,W,E,,ca7ee3be8d,6079a753cd
683,335572,335572,19405111,2017,II,Python bivittatus,Reptilia,Serpentes,Pythonidae,Python,leather products (small),18.0,,US,IT,VN,T,C,E,,b2037d8027,
893,343504,343504,19413182,2017,II,Python brongersmai,Reptilia,Serpentes,Pythonidae,Python,leather products (small),2.0,,CN,DE,ID,T,W,E,,607faba5f3,0f990cf3f1
646,148729,148729,19149985,2017,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,leather products (small),12.0,,CH,IT,ZW,T,R,E,,de37b6a17d,
755,258488,258488,19298769,2017,II,Mammillaria spp.,,Caryophyllales,Cactaceae,Mammillaria,live,200.0,,QA,NL,,,A,E,,3a07b86634,
897,381965,381965,19470535,2017,II,Trichopilia suavis,,Orchidales,Orchidaceae,Trichopilia,live,3.0,,DE,EC,,T,A,I,4990f9d455,2f3fb5eba8,
812,370503,370503,19441894,2017,II,Salvator merianae,Reptilia,Sauria,Teiidae,Salvator,leather products (small),2.0,,FR,CH,AR,T,W,I,e9c99c4a10,,cf38c32b77
303,918966,918966,20085440,2017,N,Elaphe carinata,Reptilia,Serpentes,Colubridae,Elaphe,leather products (small),5.0,,TH,IT,CN,T,W,I,438bcb1fd0,93a8c98152,663ffa6bb2
379,370412,370412,19441803,2017,II,Salvator merianae,Reptilia,Sauria,Teiidae,Salvator,leather products (small),2.0,,AE,IT,AR,T,W,E,,a049a82bef,
809,953526,953526,20139623,2017,II,Panax quinquefolius,,Apiales,Araliaceae,Panax,roots,0.45,kg,CN,CA,,P,A,E,,12776414a3,
201,624960,624960,19740810,2017,I,Falco rusticolus,Aves,Falconiformes,Falconidae,Falco,live,1.0,,AE,US,,P,D,I,8585a1acee,da7d43e683,
57,62552,62552,19052663,2017,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,leather products (small),1.0,,FR,CH,US,T,C,I,bf49d3177b,,0e54e1d88e
281,521432,521432,19627470,2017,II,Caracal caracal,Mammalia,Carnivora,Felidae,Caracal,trophies,1.0,,US,ZA,,H,W,I,,040e00f5dd,
443,448907,448907,19549047,2017,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,skins,2000.0,,SG,US,,T,W,I,43a1c5ec9a,0ddb6244c2,
547,65382,65382,19055493,2017,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,leather products (small),1.0,,FR,CH,US,T,W,I,7a213fa2cc,,445e78b66c
440,589209,589209,19701827,2017,II,Echinophyllia spp.,Anthozoa,Scleractinia,Pectiniidae,Echinophyllia,live,5.0,,CA,ID,,T,F,E,,88e1a9b4cf,
921,413648,413648,19512561,2017,II,Acropora desalwii,Anthozoa,Scleractinia,Acroporidae,Acropora,live,2.0,,US,ID,,T,F,I,,7782fe3ded,
277,612523,612523,19727729,2017,II,Euphyllia paraancora,Anthozoa,Scleractinia,Caryophylliidae,Euphyllia,raw corals,1.0,,JP,ID,,T,F,I,,0365370661,
430,507009,507009,19611429,2017,II,Blastomussa wellsi,Anthozoa,Scleractinia,Mussidae,Blastomussa,live,4.0,,US,ID,,T,W,E,,60dacb68f7,
185,923382,923382,20092882,2017,II,Euphyllia ancora,Anthozoa,Scleractinia,Caryophylliidae,Euphyllia,live,17.0,,BR,ID,,T,W,I,ecd2378408,bb16ec341f,
445,398420,398420,19496462,2017,II,Vicugna vicugna,Mammalia,Artiodactyla,Camelidae,Vicugna,garments,1.0,,KW,IT,BO,P,W,E,,8c744a2ef0,
912,360107,360107,19431384,2017,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,leather products (small),1.0,,FR,CH,LA,T,C,I,9c6fd2c2f5,,865b4806c9
147,406924,406924,19505524,2017,II,Acipenser baerii,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,caviar,3.0,kg,US,ES,,T,C,I,,ada7103df3,
748,336738,336738,19406277,2017,II,Python bivittatus,Reptilia,Serpentes,Pythonidae,Python,leather products (small),1.0,,RU,IT,VN,P,C,E,,5bfaadffe5,
838,266030,266030,19315779,2017,II,Montipora spp.,Anthozoa,Scleractinia,Acroporidae,Montipora,live,13.0,,IT,ID,,T,F,I,42ce4d9486,e32c9c0be9,
100,305727,305727,19359086,2017,II,Phalaenopsis hybrid,,Orchidales,Orchidaceae,Phalaenopsis,live,4.0,,CH,NL,,,A,E,,bae22cf889,
533,91453,91453,19081568,2017,II,Aloe brevifolia,,Liliales,Liliaceae,Aloe,live,7.0,,LB,NL,,,A,E,,1deb7b985f,
14,219413,219413,19235911,2017,I,Falco peregrinus,Aves,Falconiformes,Falconidae,Falco,live,1.0,,AE,GB,,T,C,E,,0bf082c2e1,
441,963020,963020,20149118,2017,II,Panthera leo,Mammalia,Carnivora,Felidae,Panthera,trophies,1.0,,HU,ZA,,H,C,E,,4d756c4fed,
943,452649,452649,19552789,2017,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,leather products (small),10.0,,AU,SG,US,T,W,E,,af14290f2e,
194,97856,97856,19087982,2017,II,Aloe squarrosa,,Liliales,Liliaceae,Aloe,live,2.0,,BA,NL,,,A,E,,682850fe2b,
177,106289,106289,19099975,2017,II,Blastomussa wellsi,Anthozoa,Scleractinia,Mussidae,Blastomussa,live,20.0,,DK,ID,,T,F,I,7b972bb5bf,720bdbb34b,
71,427638,427638,19527249,2017,II,Acropora suharsonoi,Anthozoa,Scleractinia,Acroporidae,Acropora,live,4.0,,US,ID,,T,F,I,,a43d989457,
461,172229,172229,19176695,2017,II,Dalbergia latifolia,,Fabales,Leguminosae,Dalbergia,carvings,1.0,,CH,DE,ID,T,A,E,,c61bcdb504,3dd86c5d59
818,63869,63869,19053980,2017,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,leather products (small),1.0,,FR,CH,US,T,W,I,7dd317fa37,,294898be6a
1,468620,468620,19569660,2017,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,specimens,330.0,,JP,US,,M,W,I,,6b3cc831d6,
753,334463,334463,19404002,2017,II,Python bivittatus,Reptilia,Serpentes,Pythonidae,Python,leather products (small),1.0,,AE,IT,VN,T,C,E,,26bb61ef92,
126,888123,888123,20049536,2017,I,Crocodylus siamensis,Reptilia,Crocodylia,Crocodylidae,Crocodylus,meat,1100.0,kg,HK,TH,,T,D,E,,5ec8acf8ff,
105,716063,716063,19849238,2017,II,Panax quinquefolius,,Apiales,Araliaceae,Panax,roots,14678.25,kg,HK,CA,,T,A,I,,b4a5191f55,
651,970406,970406,20162053,2017,II,Psephotus haematonotus,Aves,Psittaciformes,Psittacidae,Psephotus,live,1.0,,BR,PT,,T,C,I,22d7942abc,c9c25faf99,
879,797130,797130,19947715,2017,II,Symphyllia spp.,Anthozoa,Scleractinia,Mussidae,Symphyllia,live,5.0,,US,ID,,T,W,E,,78ed9a905d,
890,473705,473705,19574745,2017,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,leather products (small),1.0,,CA,US,,T,W,E,,544a3b73e3,
419,550031,550031,19660232,2017,II,Crocodylus porosus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,leather products (small),4.0,,CN,FR,AU,T,R,E,,4516fc670d,86f48d203c
896,590129,590129,19702747,2017,II,Echinophyllia spp.,Anthozoa,Scleractinia,Pectiniidae,Echinophyllia,live,5.0,,FR,ID,,T,F,E,,204d963b0f,
948,93101,93101,19083227,2017,II,Aloe humilis,,Liliales,Liliaceae,Aloe,live,8.0,,CH,NL,,,A,E,,de47182b51,
3,857109,857109,20012659,2017,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,leather products (small),1.0,,CN,TH,US,T,W,E,,f0c11664b7,07d1986cf5
362,500146,500146,19602828,2017,II,Aquilaria filaria,,Myrtales,Thymelaeaceae,Aquilaria,chips,400.0,,AE,ID,,T,W,E,,449ec72d01,
568,555345,555345,19665551,2017,II,Crocodylus porosus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,leather products (small),1.0,,US,FR,AU,T,R,I,,2b25bc10b1,
550,255626,255626,19295907,2017,II,Mammillaria spinosissima,,Caryophyllales,Cactaceae,Mammillaria,live,12.0,,CH,NL,,,A,E,,e4c21224dc,
316,367658,367658,19438981,2017,II,Rhipsalis cereuscula,,Caryophyllales,Cactaceae,Rhipsalis,stems,1500.0,,NL,TZ,,T,A,I,85d49dd8c0,,015ff08dad
182,986846,986846,20178515,2017,II,Pterocarpus erinaceus,,Fabales,Leguminosae,Pterocarpus,logs,16.5,m3,CN,NG,,T,W,I,722329feb6,fd1ff49736,
363,313411,313411,19368676,2017,II,Physogyra lichtensteini,Anthozoa,Scleractinia,Caryophylliidae,Physogyra,live,10.0,,GB,ID,,T,W,I,a3be395096,,ce5f1d8612
676,2063,2063,18654869,2017,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,leather products (small),188.0,,AT,CH,US,T,W,I,,b7f86aab37,6eecb702de
169,313185,313185,19366754,2017,I,Phragmipedium hirtzii,,Orchidales,Orchidaceae,Phragmipedium,live,2.0,,DE,EC,,T,D,I,982315f855,68d7669a76,
714,36965,36965,19022924,2017,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,leather products (small),18.0,,CH,DE,US,T,W,E,,b9c78edde2,5fc1bde4d4
652,488600,488600,19589640,2017,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,leather products (small),1.0,,US,FR,US,T,W,I,,9c4ee902a6,
176,290301,290301,19343660,2017,II,Phalaenopsis hybrid,,Orchidales,Orchidaceae,Phalaenopsis,live,150.0,,CH,NL,,,A,E,,5f7b95101e,
577,360327,360327,19431604,2017,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,leather products (small),2.0,,FR,CH,ID,T,W,I,2e37dde009,,b1b524b1c7
775,346432,346432,19416216,2017,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,leather products (small),1.0,,CN,ES,VN,T,C,E,,cc0e6ce4ab,e1716f4cf4
709,392080,392080,19490081,2017,II,Varanus salvator,Reptilia,Sauria,Varanidae,Varanus,leather products (small),32.0,,TW,IT,ID,T,W,E,,d2570987ab,
23,372615,372615,19444022,2017,II,Sarracenia psittacina,,Nepenthales,Sarraceniaceae,Sarracenia,live,8.0,,CH,NL,,,A,E,,78ba52813f,
388,274215,274215,19325134,2017,II,Opuntia polyacantha,,Caryophyllales,Cactaceae,Opuntia,live,6.0,,NO,NL,,,A,E,,2d76c38ad0,
290,344142,344142,19413908,2017,II,Python brongersmai,Reptilia,Serpentes,Pythonidae,Python,leather products (small),8.0,,US,IT,ID,T,W,E,,34b5b9acfd,
190,141224,141224,19142480,2017,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,leather products (small),1.0,,AE,IT,ZW,T,R,E,,88113c7e8e,
49,457697,457697,19557837,2017,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,leather products (small),3.0,,VN,SG,US,T,W,E,,1e854801e4,
256,739496,739496,19880669,2017,II,Porites spp.,Anthozoa,Scleractinia,Poritidae,Porites,live,60.0,,CN,ID,,T,F,E,,72b5df94dc,
320,497522,497522,19600198,2017,III,Antilope cervicapra,Mammalia,Artiodactyla,Bovidae,Antilope,trophies,3.0,,US,AR,,H,W,I,,bcacf7481c,
532,136398,136398,19137050,2017,II,Cleistocactus winteri,,Caryophyllales,Cactaceae,Cleistocactus,live,4.0,,NO,NL,,,A,E,,13e403c07f,
173,749075,749075,19892056,2017,II,Python bivittatus,Reptilia,Serpentes,Pythonidae,Python,leather products (small),6.0,,FR,SG,VN,T,C,E,,8be2ba44e4,
628,142160,142160,19143416,2017,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,garments,3.0,,US,IT,ZA,T,C,E,,5973fb3545,
972,877464,877464,20035471,2017,II,Caiman crocodilus yacare,Reptilia,Crocodylia,Alligatoridae,Caiman,skins,30.0,,TH,IT,BO,T,W,I,afd59eb38c,802092f6aa,717d2d8e13
645,517383,517383,19622770,2017,II,Caiman crocodilus yacare,Reptilia,Crocodylia,Alligatoridae,Caiman,leather products (small),1.0,,QA,FR,BO,T,W,E,,b5bb2fccb3,1da123ea62
340,567358,567358,19678135,2017,II,Dalbergia latifolia,,Fabales,Leguminosae,Dalbergia,wood product,1.0,,DE,US,XX,T,O,E,,f39f848e6e,
345,266203,266203,19315952,2017,II,Montipora spp.,Anthozoa,Scleractinia,Acroporidae,Montipora,live,50.0,,FR,AU,,T,W,I,2232c895fd,38bb849aa0,
987,300570,300570,19353929,2017,II,Phalaenopsis hybrid,,Orchidales,Orchidaceae,Phalaenopsis,live,20.0,,TR,NL,,,A,E,,cc295dc9ec,
870,437565,437565,19537570,2017,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,leather products (small),0.5,,KR,FR,US,T,W,E,,8e43bd54a8,b2f47f2a7b
150,1000769,1000769,20192438,2017,II,Ranitomeya amazonica,Amphibia,Anura,Dendrobatidae,Ranitomeya,live,10.0,,CN,CA,,T,C,E,,9e8bae7ea1,
324,908976,908976,20071284,2017,II,Dalbergia latifolia,,Fabales,Leguminosae,Dalbergia,sawn wood,17.507,m3,CN,ID,,T,O,I,5a090bd8ad,,
293,469142,469142,19570182,2017,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,leather products (small),2.0,,CH,JP,US,T,W,E,,f4b55ab624,
259,381623,381623,19470157,2017,II,Trachyphyllia geoffroyi,Anthozoa,Scleractinia,Trachyphylliidae,Trachyphyllia,live,10.0,,FR,ID,,T,F,I,bbd168cf42,13e11476f4,
667,65760,65760,19055871,2017,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,leather products (small),1.0,,FR,CH,US,T,W,I,c97f0d54be,,b2f47f2a7b
942,863758,863758,20019308,2017,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,leather products (small),3.0,,TH,CH,US,T,W,I,3b1eb6dbd3,7d849ce2f7,3aef45b3b5
766,482521,482521,19583561,2017,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,leather products (small),2.0,,US,DE,US,T,W,I,,e340ddea65,
136,106872,106872,19101055,2017,II,Brassia caudata,,Orchidales,Orchidaceae,Brassia,live,3.0,,DE,EC,,T,A,I,5c3054cd80,183e0fc860,
75,110602,110602,19105059,2017,II,Caiman crocodilus crocodilus,Reptilia,Crocodylia,Alligatoridae,Caiman,leather products (small),1.0,,CA,IT,VE,T,W,E,,e0f582328b,
799,91892,91892,19082007,2017,II,Aloe brevifolia,,Liliales,Liliaceae,Aloe,live,6.0,,KW,NL,,,A,E,,515b20a95a,
80,428373,428373,19527985,2017,II,Acropora tenuis,Anthozoa,Scleractinia,Acroporidae,Acropora,live,3.0,,US,FJ,,T,W,I,,72b4b14374,
729,85715,85715,19075826,2017,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,leather products (small),3.0,,CN,FR,US,T,W,E,,3ed515d1ea,6fcdabc93f
418,863137,863137,20018687,2017,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,leather products (small),10.0,,TH,CH,US,T,W,I,088557fa4a,38332ca5f5,b36bcb360f
42,479021,479021,19580061,2017,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,leather products (small),6.0,,US,CH,US,T,W,I,,ce5e77ed9c,
329,561707,561707,19672469,2017,II,Cyphastrea spp.,Anthozoa,Scleractinia,Faviidae,Cyphastrea,live,5.0,,US,ID,,T,F,E,,a49c961386,
617,154662,154662,19155948,2017,II,Crocodylus porosus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,leather products (small),5.0,,NL,CH,AU,T,C,I,e1ed1e5f4c,,5849e74070
990,259316,259316,19299597,2017,II,Mammillaria spp.,,Caryophyllales,Cactaceae,Mammillaria,live,245.0,,IQ,NL,,,A,E,,48186c70b9,
563,422131,422131,19521053,2017,II,Acropora schmitti,Anthozoa,Scleractinia,Acroporidae,Acropora,live,2.0,,US,ID,,T,F,I,,37eeb80859,
179,87927,87927,19078039,2017,II,Aloe arborescens,,Liliales,Liliaceae,Aloe,live,2.0,,CH,NL,,,A,E,,0a1d6a5296,
623,289196,289196,19341177,2017,II,Pavona spp.,Anthozoa,Scleractinia,Agariciidae,Pavona,live,5.0,,FR,ID,,T,F,I,bf8578a454,e70dcb4e02,
344,938339,938339,20121491,2017,II,Montipora spp.,Anthozoa,Scleractinia,Acroporidae,Montipora,live,50.0,,CN,ID,,T,F,I,8910e8e9f5,1c93ca51c4,
862,799781,799781,19951575,2017,II,Trachyphyllia geoffroyi,Anthozoa,Scleractinia,Trachyphylliidae,Trachyphyllia,live,25.0,,US,ID,,T,W,I,,cfba18ee1d,
390,81318,81318,19071429,2017,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,leather products (small),28.0,,CH,FR,US,T,W,E,,fbb57d8747,6edfa408be
130,420684,420684,19519606,2017,II,Acropora nobilis,Anthozoa,Scleractinia,Acroporidae,Acropora,live,5.0,,US,ID,,T,F,I,,bad95557e4,
220,1008456,1008456,20207295,2017,II,Ursus americanus,Mammalia,Carnivora,Ursidae,Ursus,skins,1.0,,CN,CA,,T,W,E,,70fce336d7,
610,563357,563357,19674134,2017,II,Dalbergia latifolia,,Fabales,Leguminosae,Dalbergia,wood product,40.0,,SG,US,XX,T,O,I,c84f69ecdb,453fc76030,
520,765534,765534,19908918,2017,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,leather products (small),14.0,,JP,SG,VN,T,C,I,,231db75e16,
216,300168,300168,19353527,2017,II,Phalaenopsis hybrid,,Orchidales,Orchidaceae,Phalaenopsis,live,372.0,,KZ,NL,,,A,E,,205187089e,
180,546176,546176,19656260,2017,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,trophies,1.0,,US,ZA,,H,W,I,,b132f6a4e9,
131,55708,55708,19045819,2017,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,leather products (small),1.0,,US,IT,US,T,R,E,,29304c78dd,
654,651751,651751,19773581,2017,II,Goniopora spp.,Anthozoa,Scleractinia,Poritidae,Goniopora,live,30.0,,NL,ID,,T,F,E,,7cb392cdf9,
908,382703,382703,19473148,2017,II,Tubastraea spp.,Anthozoa,Scleractinia,Dendrophylliidae,Tubastraea,live,10.0,,FR,ID,,T,F,I,8649b58b7e,769a1b70aa,
328,509572,509572,19614734,2017,II,Cactaceae spp.,,Caryophyllales,Cactaceae,,live,9.0,,CA,US,IT,T,A,E,,8306aee6c4,
726,852873,852873,20008412,2017,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,leather products (small),1.0,,CN,FR,US,T,W,I,2b3a0f858e,c8ab7a53fd,28315b5f12
959,493063,493063,19594393,2017,II,Aloe arborescens,,Liliales,Liliaceae,Aloe,derivatives,5.5,kg,HK,JP,,T,A,E,,fadf424b82,
298,968557,968557,20156311,2017,II,Pionus chalcopterus,Aves,Psittaciformes,Psittacidae,Pionus,live,30.0,,SA,ZA,,T,C,E,,0977667b06,
29,497831,497831,19600509,2017,III,Apalone ferox,Reptilia,Testudines,Trionychidae,Apalone,meat,191.0,,CA,US,,T,R,E,,2cc6abaf68,
484,158759,158759,19161375,2017,II,Cycas revoluta,,Cycadales,Cycadaceae,Cycas,live,4.0,,BY,NL,,,A,E,,295beda563,
894,364032,364032,19435345,2017,II,Rebutia fiebrigii,,Caryophyllales,Cactaceae,Rebutia,live,20.0,,SG,NL,,,A,E,,04ec14b0ab,
296,42935,42935,19028897,2017,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,leather products (small),1.0,,CH,ES,US,T,R,E,,3e0428b8d3,dba32f1e37
512,940833,940833,20126072,2017,II,Orchidaceae hybrid,,Orchidales,Orchidaceae,,live,300.0,,IN,TH,,T,A,E,,d1f1a093e5,
883,590376,590376,19702996,2017,II,Echinopora spp.,Anthozoa,Scleractinia,Faviidae,Echinopora,live,13.0,,US,ID,,T,F,I,,6533c6d129,
415,257295,257295,19297576,2017,II,Mammillaria spp.,,Caryophyllales,Cactaceae,Mammillaria,live,24.0,,CH,NL,,,A,E,,3048ece053,
25,79540,79540,19069651,2017,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,leather products (small),2.0,,CA,FR,US,T,W,E,,51250f0d84,094b80c256
215,413063,413063,19511976,2017,II,Acropora cerealis,Anthozoa,Scleractinia,Acroporidae,Acropora,live,2.0,,US,ID,,T,F,I,,99752e8440,
578,859396,859396,20014946,2017,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,leather products (small),1.0,,CN,TH,US,T,W,E,,ef74e40664,b855f50d63
121,531616,531616,19639304,2017,II,Cetacea spp.,Mammalia,Cetacea,,,bones,2.0,,US,MX,,P,I,I,,,
698,195215,195215,19200794,2017,II,Echinocactus grusonii,,Caryophyllales,Cactaceae,Echinocactus,live,3.0,,CH,NL,,,A,E,,f9bbdb7a0d,
612,746061,746061,19889007,2017,II,Python bivittatus,Reptilia,Serpentes,Pythonidae,Python,leather products (small),1.0,,QA,FR,VN,T,C,E,,d216890d51,9cb814f21c
509,681475,681475,19809038,2017,II,Macaca mulatta,Mammalia,Primates,Cercopithecidae,Macaca,specimens,50.0,ml,CA,US,,T,C,E,,5518cbc858,
341,546047,546047,19656131,2017,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,leather products (small),1.0,,US,FR,ZW,T,R,I,,c53128583a,
885,679297,679297,19806851,2017,II,Macaca fascicularis,Mammalia,Primates,Cercopithecidae,Macaca,specimens,6.0,,GB,US,CN,M,C,E,,c40ee87409,
636,230067,230067,19257897,2017,II,Guibourtia demeusei,,Fabales,Leguminosae,Guibourtia,carvings,0.203,m3,DE,CN,CM,T,O,I,bd8aee1bf7,44dfabe3cc,
355,189660,189660,19194282,2017,II,Dionaea muscipula,,Nepenthales,Droseraceae,Dionaea,live,20.0,,CH,NL,,,A,E,,02a9ab0f72,
835,645656,645656,19766911,2017,II,Goniopora lobata,Anthozoa,Scleractinia,Poritidae,Goniopora,live,35.0,,US,ID,,T,W,I,,25e37f4df5,
984,485326,485326,19586366,2017,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,leather products (small),1.0,,US,CH,US,T,W,I,,358350e474,
725,886025,886025,20047438,2017,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,leather products (small),1.0,,US,ZA,SG,T,C,E,,66f7eeeecb,89477283d0
798,61984,61984,19052095,2017,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,leather products (small),20.0,,CH,IT,US,T,W,E,,5de682148e,
335,45855,45855,19035966,2017,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,skins,7.0,,CH,PT,US,T,W,E,,f0ba1dfd52,
232,749501,749501,19892592,2017,II,Python bivittatus,Reptilia,Serpentes,Pythonidae,Python,leather products (small),16.0,,US,IT,VN,T,C,I,,488ffba300,
788,99218,99218,19089344,2017,II,Aloe variegata,,Liliales,Liliaceae,Aloe,live,6.0,,CH,NL,,,A,E,,56a01ba480,
