,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Year,Appendix,Taxon,Class,Order,Family,Genus,Term,Quantity,Unit,Importer,Exporter,Origin,Purpose,Source,Reporter.type,Import.permit.RandomID,Export.permit.RandomID,Origin.permit.RandomID
939,344882,344882,11014940,2009,II,Acropora tenuis,Anthozoa,Scleractinia,Acroporidae,Acropora,live,4.0,,US,ID,,T,W,I,,539ff14722,
138,595575,595575,11381562,2009,II,Python bivittatus,Reptilia,Serpentes,Pythonidae,Python,leather products (small),40.0,,CH,IT,VN,T,C,I,,d40dc984b5,f726d75cc1
248,384640,384640,11071520,2009,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,leather products (small),2.0,,US,MX,US,T,W,E,,,cd5438bdd3
370,491493,491493,11183753,2009,II,Boa constrictor,Reptilia,Serpentes,Boidae,Boa,live,4.0,,JP,US,CO,T,C,E,,adca4bbe21,
200,628580,628580,11425225,2009,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,leather products (small),2.0,,CH,IT,ID,T,W,I,,2b171f9145,e69348d7ab
160,506325,506325,11204137,2009,II,Catalaphyllia jardinei,Anthozoa,Scleractinia,Caryophylliidae,Catalaphyllia,live,10.0,,US,ID,,T,W,I,,d195692ca8,
30,176849,176849,4186920,2009,II,Euphorbia hybrid,,Euphorbiales,Euphorbiaceae,Euphorbia,live,36.0,,US,CA,,T,A,I,,74bb804b1a,
334,43802,43802,3670326,2009,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,leather products (small),1.0,,JP,US,ZW,T,C,E,,2907cb579d,
42,580229,580229,11362900,2009,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,live,3.0,,JP,SG,,T,C,E,,78f8930ef0,
420,473783,473783,11160714,2009,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,leather products (small),1.0,,CH,US,,T,C,E,,fed96b7bc7,
192,186373,186373,4207381,2009,I,Falco hybrid,Aves,Falconiformes,Falconidae,Falco,live,1.0,,AE,GB,,P,C,I,792c820a0c,,
889,266691,266691,4410613,2009,II,Ravenea rivularis,,Arecales,Palmae,Ravenea,live,100.0,,CA,US,MG,T,A,I,,365a833e50,
795,433371,433371,11120251,2009,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,leather products (small),46.0,,HK,CH,US,T,W,E,,f8cefb4865,b8359003eb
823,860212,860212,12667677,2009,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,leather products (small),3.0,,CH,NL,US,T,C,E,,6c06d1b80c,bd3e582b5a
742,861001,861001,12668807,2009,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,leather products (large),1.0,,KR,TW,US,T,W,I,,be0c9c38f2,
453,483415,483415,11170346,2009,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,leather products (small),11.0,,US,CH,US,T,W,I,,44d8169e20,
515,472420,472420,11159300,2009,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,leather products (small),3.0,,CH,NL,US,T,C,I,,23bbe12640,468c1b3789
428,760086,760086,11798274,2009,II,Mammillaria zeilmanniana,,Caryophyllales,Cactaceae,Mammillaria,live,14.0,,HK,NL,,T,A,I,,d93e9bd5b3,
746,809506,809506,11935919,2009,II,Sophronitis cernua,,Orchidales,Orchidaceae,Sophronitis,live,5.0,,US,BR,,T,A,E,,6fe73a6c98,
342,484156,484156,11171087,2009,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,leather products (small),20.0,,US,CH,US,T,W,I,,1664976d25,
115,522131,522131,11234249,2009,II,Equus zebra hartmannae,Mammalia,Perissodactyla,Equidae,Equus,feet,4.0,,US,,,P,W,I,,f93ba31858,
226,532564,532564,11248132,2009,I,Falco peregrinus,Aves,Falconiformes,Falconidae,Falco,live,1.0,,AE,GB,,T,C,E,,f1c10dd576,
114,684392,684392,11559312,2009,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,leather products (small),34.0,,CA,IT,US,T,W,I,,701ea794cd,
718,88927,88927,3915437,2009,II,Ravenea rivularis,,Arecales,Palmae,Ravenea,live,30.0,,CA,US,MG,T,W,E,,5e2930f28c,
291,847951,847951,12307760,2009,II,Hydnophora microconos,Anthozoa,Scleractinia,Merulinidae,Hydnophora,raw corals,3.0,,JP,ID,,T,W,I,,0b427c22fa,
13,492578,492578,11185828,2009,II,Caiman crocodilus crocodilus,Reptilia,Crocodylia,Alligatoridae,Caiman,leather products (small),1.0,,TR,CH,VE,T,W,I,,950b436187,
227,41599,41599,3668122,2009,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,leather products (small),5.0,,FR,CH,ZW,T,C,E,,0a4d8f06af,3bc518df32
321,585194,585194,11368366,2009,II,Ptyas mucosus,Reptilia,Serpentes,Colubridae,Ptyas,leather products (small),15.0,,FR,CH,ID,T,W,E,,7bb5e3d99c,d0448ab6af
959,506210,506210,11204022,2009,II,Catalaphyllia jardinei,Anthozoa,Scleractinia,Caryophylliidae,Catalaphyllia,live,8.0,,US,ID,,T,W,I,,207a7a881d,
491,350784,350784,11036133,2009,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,leather products (small),1.0,,CH,DE,US,T,W,E,,4f29a5be1c,2fc33459d6
734,874120,874120,13096508,2009,II,Cereus spp.,,Caryophyllales,Cactaceae,Cereus,live,540.0,,US,CA,,T,A,E,,212f388b33,
585,579104,579104,11360399,2009,II,Pleurothallis spp.,,Orchidales,Orchidaceae,Pleurothallis,live,4.0,,DE,EC,,T,A,I,b12cd21a4a,b419873117,
849,102879,102879,3978466,2009,II,Trioceros melleri,Reptilia,Sauria,Chamaeleonidae,Trioceros,live,15.0,,CZ,TZ,,T,W,I,3b458c9983,afa572627e,
559,369465,369465,11056283,2009,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,leather products (small),1.0,,US,FR,US,T,W,E,,5f9b5f8e58,b8359003eb
653,606026,606026,11402671,2009,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,leather products (small),22.0,,US,MX,MY,T,W,E,,,44b17162fa
108,184141,184141,4205149,2009,I,Falco hybrid,Aves,Falconiformes,Falconidae,Falco,live,1.0,,AE,DE,,P,D,I,1ed6be44b0,,
266,374305,374305,11061123,2009,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,leather products (small),1.0,,AM,FR,US,T,W,E,,fc79877444,73ef23ee1d
825,670786,670786,11509739,2009,II,Acropora spp.,Anthozoa,Scleractinia,Acroporidae,Acropora,live,1.0,,US,ID,,T,W,E,,,cc1f2f8e9a
726,158355,158355,4140023,2009,I,Crocodylus siamensis,Reptilia,Crocodylia,Crocodylidae,Crocodylus,leather products (small),1.0,,XX,TH,,T,D,E,,e3678ebe2b,
65,638486,638486,11451700,2009,II,Tupinambis teguixin,Reptilia,Sauria,Teiidae,Tupinambis,leather products (small),8.0,,CH,IT,AR,T,W,E,,494f01de56,
996,363760,363760,11050578,2009,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,leather products (small),1.0,,TN,FR,US,T,C,E,,2d7f8e22e6,26ce0e2f2f
943,248843,248843,4368087,2009,II,Pilosocereus pachycladus,,Caryophyllales,Cactaceae,Pilosocereus,live,10.0,,US,CA,,T,A,E,,,
386,353498,353498,11038847,2009,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,leather products (small),15.0,,US,AT,US,T,W,E,,7eebd00e7b,
326,108694,108694,4000777,2009,II,Acipenser gueldenstaedtii,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,eggs,17.5,kg,US,DE,AZ,T,W,I,,d3544b4195,
2,635445,635445,11441272,2009,II,Stenocereus pruinosus,,Caryophyllales,Cactaceae,Stenocereus,live,4.0,,CH,NL,,T,A,I,,9116b94cf4,
896,312846,312846,4746605,2009,II,Euphyllia glabrescens,Anthozoa,Scleractinia,Caryophylliidae,Euphyllia,raw corals,70.0,,KR,ID,,T,F,I,,7e6769273c,
176,902264,902264,13883142,2009,II,Pilosocereus pachycladus,,Caryophyllales,Cactaceae,Pilosocereus,live,10.0,,US,CA,,T,A,E,,,
739,666051,666051,11493772,2009,II,Varanus salvator,Reptilia,Sauria,Varanidae,Varanus,leather products (small),2.0,,CH,IT,MY,T,W,I,,41a68f3394,db03cc01a0
46,130756,130756,4050699,2009,II,Caiman crocodilus fuscus,Reptilia,Crocodylia,Alligatoridae,Caiman,leather products (small),60.0,,US,MX,CO,T,C,I,,58a44ed8f7,
265,251248,251248,4372273,2009,II,Plerogyra sinuosa,Anthozoa,Scleractinia,Caryophylliidae,Plerogyra,live,40.0,,US,ID,,T,W,I,,7c2a98844e,
967,204629,204629,4256277,2009,II,Liparis tricallosa,,Orchidales,Orchidaceae,Liparis,live,10.0,,TW,MY,,T,A,E,,0fd8a6867b,
124,859731,859731,12486110,2009,II,Varanus salvator,Reptilia,Sauria,Varanidae,Varanus,leather products (small),1.0,,JP,FR,MY,T,W,I,,2a41bd04f0,
136,592593,592593,11378580,2009,II,Python bivittatus,Reptilia,Serpentes,Pythonidae,Python,leather products (small),1.0,,BS,IT,VN,T,C,E,,caa68c5667,
480,169767,169767,4169039,2009,II,Dendrobium primulinum,,Orchidales,Orchidaceae,Dendrobium,live,10.0,,PL,TH,,T,A,E,,6ce89d8fe2,
172,305773,305773,4581874,2009,II,Caiman crocodilus fuscus,Reptilia,Crocodylia,Alligatoridae,Caiman,leather products (large),20.0,,JP,KR,CO,T,C,E,,afc388c5b7,
754,378111,378111,11064929,2009,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,leather products (small),10.0,,FR,CH,US,T,C,I,a21306ea5e,ede30a4864,94017d42d4
926,180808,180808,4196472,2009,II,Euphyllia glabrescens,Anthozoa,Scleractinia,Caryophylliidae,Euphyllia,live,5.0,,CA,ID,,T,W,E,,,114c24d8f5
472,322286,322286,4970038,2009,II,Symphyllia spp.,Anthozoa,Scleractinia,Mussidae,Symphyllia,live,12.0,,US,SB,,T,W,E,,e7a31bb682,
930,69195,69195,3798155,2009,II,Mammillaria marksiana,,Caryophyllales,Cactaceae,Mammillaria,live,7.0,,CH,NL,,T,A,I,,2ced0564df,
174,646274,646274,11466336,2009,II,Ursus americanus,Mammalia,Carnivora,Ursidae,Ursus,trophies,1.0,,US,CA,,H,W,I,,,
723,234481,234481,4324612,2009,II,Ovis ammon,Mammalia,Artiodactyla,Bovidae,Ovis,trophies,1.0,,BE,RU,TJ,H,W,E,,ce5a4e55eb,
983,517007,517007,11223196,2009,II,Dionaea muscipula,,Nepenthales,Droseraceae,Dionaea,live,60.0,,CH,BE,,T,A,I,,59314a1bcd,
168,541157,541157,11268277,2009,II,Goniopora minor,Anthozoa,Scleractinia,Poritidae,Goniopora,live,20.0,,DE,ID,,T,W,I,972db8a733,9ea12285b7,
49,415993,415993,11102873,2009,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,leather products (small),1.0,,SG,CH,US,T,W,E,,52d4ceffb2,8bb76b2e44
260,624870,624870,11421515,2009,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,leather products (small),3.0,,ZA,CH,MY,T,W,E,,17bbdab193,8c155611c4
831,751823,751823,11777021,2009,II,Lynx lynx,Mammalia,Carnivora,Felidae,Lynx,skins,1.0,,CY,RU,,T,W,E,,364c8f9379,
374,312730,312730,4737453,2009,II,Euphyllia ancora,Anthozoa,Scleractinia,Caryophylliidae,Euphyllia,live,6.0,,US,SB,,T,W,E,,08be273411,
516,246031,246031,4360542,2009,II,Phalaenopsis hybrid,,Orchidales,Orchidaceae,Phalaenopsis,live,28980.0,,KR,CN,,T,A,E,,a0e9d84339,
816,18715,18715,3585745,2009,II,Caiman crocodilus fuscus,Reptilia,Crocodylia,Alligatoridae,Caiman,leather products (small),1.0,,AE,CH,CO,T,C,E,,f446b17944,35ff21a3c2
957,354541,354541,11039890,2009,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,leather products (small),5.0,,CH,AT,US,T,W,E,,3055b0c6ad,
43,19159,19159,3586189,2009,II,Caiman crocodilus fuscus,Reptilia,Crocodylia,Alligatoridae,Caiman,leather products (small),1.0,,AE,CH,CO,T,C,E,,4eabafdc19,07a4f712a0
505,698416,698416,11640815,2009,II,Cattleya dowiana,,Orchidales,Orchidaceae,Cattleya,live,6.0,,US,EC,,T,A,E,,415f6a2c5b,
529,63617,63617,3759824,2009,II,Forpus coelestis,Aves,Psittaciformes,Psittacidae,Forpus,live,8.0,,NO,SE,,T,C,E,,9b95f5a321,
689,222839,222839,4300165,2009,II,Nepenthes mirabilis,,Nepenthales,Nepenthaceae,Nepenthes,live,1.0,,IT,TH,,T,A,E,,43cfe37ad1,
535,274351,274351,4427644,2009,II,Scleractinia spp.,Anthozoa,Scleractinia,,,raw corals,47.0,,MY,ID,,T,W,E,,,1a11661d3c
228,472302,472302,11159182,2009,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,leather products (small),18.0,,CH,SG,US,T,W,I,,735318b7a4,f26130dd9b
48,412036,412036,11098916,2009,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,leather products (small),1.0,,FR,CH,US,T,C,E,,61670e9df3,721841aa7f
489,234131,234131,4323762,2009,II,Ornithoptera priamus urvillianus,Insecta,Lepidoptera,Papilionidae,Ornithoptera,bodies,6.0,,GB,CA,PG,P,R,E,,,
486,452479,452479,11139359,2009,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,leather products (small),6.0,,JP,CH,US,T,W,E,,6b30e36529,94513311ed
419,628760,628760,11425405,2009,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,leather products (small),20.0,,CH,IT,VN,T,C,I,,4988741a77,a30acfd140
648,73391,73391,3819620,2009,II,Morelia viridis,Reptilia,Serpentes,Pythonidae,Morelia,live,2.0,,CH,DE,CZ,T,C,E,,faeba3cd85,
835,140700,140700,4083795,2009,II,Cephalophus dorsalis,Mammalia,Artiodactyla,Bovidae,Cephalophus,trophies,1.0,,US,CM,,H,W,I,,2ad7e5e543,
932,300456,300456,4493030,2009,II,Vanda hybrid,,Orchidales,Orchidaceae,Vanda,live,100.0,,PR,TH,,T,A,E,,db9be158dc,
140,104008,104008,3987100,2009,II,Turbinaria peltata,Anthozoa,Scleractinia,Dendrophylliidae,Turbinaria,live,18.0,,FR,ID,,T,F,I,9ee912c449,,016a9a9110
944,668756,668756,11498196,2009,II,Acanthastrea spp.,Anthozoa,Scleractinia,Mussidae,Acanthastrea,live,2.0,,CA,US,AU,T,W,I,,baffd43d1a,
102,579276,579276,11360571,2009,II,Pleurothallis spp.,,Orchidales,Orchidaceae,Pleurothallis,live,1.0,,DE,EC,,T,A,I,4bf4c23e2d,55e33e2aba,
146,518654,518654,11227134,2009,II,Echinocactus grusonii,,Caryophyllales,Cactaceae,Echinocactus,live,2.0,,CH,NL,,T,A,I,,626a109483,
463,321477,321477,4938999,2009,II,Salvator merianae,Reptilia,Sauria,Teiidae,Salvator,leather products (small),2.0,,KR,HK,AR,T,W,I,,0e41f08a3a,
858,642867,642867,11462929,2009,II,Ursus americanus,Mammalia,Carnivora,Ursidae,Ursus,trophies,1.0,,US,CA,,H,W,I,,,
282,630352,630352,11426997,2009,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,leather products (small),1.0,,CH,FR,VN,T,C,I,,33f3ae76fb,de464f452d
153,46639,46639,3688181,2009,II,Crocodylus porosus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,leather products (small),2.0,,AU,FR,PG,T,C,E,,7c38cf0e5c,6c1dd33206
423,447612,447612,11134492,2009,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,leather products (small),10.0,,HK,CH,US,T,C,E,,8ac94673fc,b5d2ca9fa5
829,797916,797916,11891296,2009,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,leather products (small),6.0,,US,CH,VN,T,C,I,,23f2133db4,
506,399478,399478,11086358,2009,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,leather products (small),3.0,,TW,CH,US,T,W,E,,08d94b3a45,96086dc9b5
427,512967,512967,11217083,2009,II,Crocodylus spp.,Reptilia,Crocodylia,Crocodylidae,Crocodylus,meat,0.311,kg,US,HK,XX,P,I,I,,,
286,163667,163667,4154359,2009,II,Cycas revoluta,,Cycadales,Cycadaceae,Cycas,live,50.0,,NL,CR,,T,A,E,,44c3d50861,
383,285136,285136,4456781,2009,II,Strombus gigas,Gastropoda,Mesogastropoda,Strombidae,Strombus,meat,4.54,kg,US,BZ,,T,W,E,,39c40176cd,
665,804601,804601,11924866,2009,II,Restrepia spp.,,Orchidales,Orchidaceae,Restrepia,live,2.0,,CA,EC,,T,A,E,,74798fb1bd,
867,74340,74340,3822840,2009,II,Nepenthes bongso,,Nepenthales,Nepenthaceae,Nepenthes,live,50.0,,US,LK,,T,A,E,,020712e908,
793,64738,64738,3768107,2009,II,Gonystylus spp.,,Myrtales,Thymelaeaceae,Gonystylus,carvings,1133.0,,XX,GB,MY,T,W,E,,2875b73477,c7a8e17abd
747,64510,64510,3766516,2009,II,Goniopora spp.,Anthozoa,Scleractinia,Poritidae,Goniopora,raw corals,1060.0,g,CO,US,ID,T,W,E,,aa8388c330,
645,778445,778445,11838192,2009,II,Papio ursinus,Mammalia,Primates,Cercopithecidae,Papio,trophies,1.0,,US,ZA,,H,W,E,,f215d56efd,
582,290065,290065,4466025,2009,II,Trachyphyllia geoffroyi,Anthozoa,Scleractinia,Trachyphylliidae,Trachyphyllia,live,40.0,,US,ID,,T,W,E,,,ddd0492f03
589,200370,200370,4245978,2009,II,Heliofungia actiniformis,Anthozoa,Scleractinia,Fungiidae,Heliofungia,raw corals,16.0,,JP,ID,,T,W,I,,b93faff07a,
166,866934,866934,12759186,2009,II,Cymbidium hybrid,,Orchidales,Orchidaceae,Cymbidium,live,2200.0,,CN,KR,,T,A,E,,7052ffa549,
439,816938,816938,11952047,2009,II,Tubastraea coccinea,Anthozoa,Scleractinia,Dendrophylliidae,Tubastraea,live,10.0,,US,ID,,T,W,E,,,100d4504cf
848,255612,255612,4381371,2009,II,Pocillopora verrucosa,Anthozoa,Scleractinia,Pocilloporidae,Pocillopora,live,20.0,,GB,ID,,T,F,E,,,1355ad24c4
103,677038,677038,11523170,2009,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,leather products (small),6.0,,TH,CH,US,T,W,I,,d1518a140b,
397,302917,302917,4496153,2009,II,Varanus prasinus,Reptilia,Sauria,Varanidae,Varanus,live,6.0,,US,ID,,T,C,I,,5b49ca3ffb,
749,130065,130065,4050008,2009,II,Caiman crocodilus fuscus,Reptilia,Crocodylia,Alligatoridae,Caiman,leather products (small),8.0,,US,FR,CO,T,C,I,,62282f06c7,
988,861788,861788,12669594,2009,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,leather products (small),1.0,,KR,CH,US,T,W,I,,87d333a95a,
833,231266,231266,4319456,2009,II,Orchidaceae spp.,,Orchidales,Orchidaceae,,live,85.0,,JP,TW,,T,A,I,,53b3ae1317,
577,281727,281727,4447081,2009,I,Scleropages formosus,Actinopteri,Osteoglossiformes,Osteoglossidae,Scleropages,live,100.0,,HK,SG,,T,D,I,,387571bc17,
750,863409,863409,12671248,2009,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,leather products (small),2.0,,HK,KR,US,T,C,E,,3b1d9d91f2,
312,46686,46686,3688228,2009,II,Crocodylus porosus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,leather products (small),1.0,,CN,FR,AU,T,C,E,,5bf609410a,a2b4fa7d63
54,240140,240140,4346853,2009,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,trophies,1.0,,FR,,,H,W,E,,a58e4b1d0c,
347,656821,656821,11480954,2009,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,leather products (small),24.0,,MG,CH,TD,T,W,E,,84e795916f,199fb100b8
566,573155,573155,11340906,2009,II,Orchidaceae hybrid,,Orchidales,Orchidaceae,,live,36.0,,CH,NL,,T,A,I,,f7fa02d183,
691,344451,344451,11014501,2009,II,Acropora spp.,Anthozoa,Scleractinia,Acroporidae,Acropora,live,150.0,,IT,ID,,T,F,I,654e0cd262,3df08483e9,
402,27627,27627,3653962,2009,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,leather products (small),1.0,,PH,DE,ZW,T,C,E,,0a3f1f8b12,5f105fc730
982,586348,586348,11372333,2009,II,Python bivittatus,Reptilia,Serpentes,Pythonidae,Python,leather products (small),1.0,,FR,CH,VN,T,C,I,fee6ce2b5f,0f068f85f0,ded09425cf
