,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Year,Appendix,Taxon,Class,Order,Family,Genus,Term,Quantity,Unit,Importer,Exporter,Origin,Purpose,Source,Reporter.type,Import.permit.RandomID,Export.permit.RandomID,Origin.permit.RandomID
515,426129,426129,426129,9629776,2006.0,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,leather products (small),1.0,,JP,CH,US,T,C,I,,24e39985b8,
80,531740,531740,531740,9778518,2006.0,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,ivory carvings,1.0,,US,GB,XX,T,U,E,,60fc9dfc90,
788,318201,318201,318201,9498189,2006.0,II,Acanthastrea spp.,Anthozoa,Scleractinia,Mussidae,Acanthastrea,live,8.0,,US,TO,,T,W,I,,2869cb59c6,
455,309845,309845,309845,3497776,2006.0,II,Zamiaceae spp.,,Cycadales,Zamiaceae,,live,752.0,,US,GT,,T,A,I,,180a4e2a05,
683,737825,737825,737825,10108889,2006.0,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,leather products (small),42.0,,US,CH,US,T,W,E,,aae013f093,427827d32f
181,815082,815082,815082,10324134,2006.0,II,Mammillaria bombycina,,Caryophyllales,Cactaceae,Mammillaria,live,33.0,,CH,NL,,T,A,I,,c2d299c37b,
186,316615,316615,316615,5114943,2006.0,II,Crocodylus porosus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,trophies,2.0,,US,AU,,T,C,E,,e90e58133f,
305,767490,767490,767490,10138554,2006.0,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,leather products (small),66.0,,SG,CH,US,T,C,E,,bb68737d48,b07010665c
34,556642,556642,556642,9809643,2006.0,II,Millepora spp.,Hydrozoa,Milleporina,Milleporidae,Millepora,live,2.0,,US,FJ,,T,W,I,,f36b3be52b,
630,739450,739450,739450,10110514,2006.0,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,leather products (small),1.0,,KW,CH,US,T,C,E,,2ac5b980e6,662bd987ed
457,69740,69740,69740,3045644,2006.0,II,Caiman crocodilus fuscus,Reptilia,Crocodylia,Alligatoridae,Caiman,leather products (small),38.0,,RU,IT,CO,T,C,E,,e9901ce444,
206,769257,769257,769257,10140321,2006.0,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,leather products (small),1.0,,KW,CH,US,T,W,E,,a5444c64a4,7083972036
798,259742,259742,259742,3398144,2006.0,II,Python curtus,Reptilia,Serpentes,Pythonidae,Python,shoes,12.0,pairs,RU,IT,ID,T,W,E,,487aa8cf6d,
291,24350,24350,24350,2720778,2006.0,II,Galaxea astreata,Anthozoa,Scleractinia,Oculinidae,Galaxea,live,3.0,,DE,ID,,T,W,I,8e0c0871e4,ad0d3db104,
203,474668,474668,474668,9699671,2006.0,II,Echinocactus grusonii,,Caryophyllales,Cactaceae,Echinocactus,live,200.0,,US,CA,,T,A,E,,31247af726,
92,557649,557649,557649,9810783,2006.0,II,Montastrea spp.,Anthozoa,Scleractinia,Faviidae,Montastrea,live,4.0,,IT,ID,,T,W,E,,ce07e3dc6c,
422,75310,75310,75310,3051785,2006.0,II,Caiman crocodilus fuscus,Reptilia,Crocodylia,Alligatoridae,Caiman,skins,2000.0,sides,JP,CO,,T,C,E,,8d2dd42284,
518,575425,575425,575425,9832824,2006.0,II,Orchidaceae hybrid,,Orchidales,Orchidaceae,,live,225.0,,US,TH,,,A,E,,8c34a5d969,
849,36713,36713,36713,2922921,2006.0,II,Salvator merianae,Reptilia,Sauria,Teiidae,Salvator,leather products (small),9.0,pairs,JP,ES,AR,T,W,E,,5fd9270a97,
215,16885,16885,16885,2658228,2006.0,II,Dendrobium clavatum,,Orchidales,Orchidaceae,Dendrobium,live,5.0,,CH,HU,,T,A,E,,db65f2c538,
39,13319,13319,13319,2637834,2006.0,II,Crocodylus porosus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,leather products (large),1.0,,DE,TH,PG,T,W,I,e58ec4364d,e433dadb59,2e9be51350
332,243201,243201,243201,3363812,2006.0,II,Plerogyra spp.,Anthozoa,Scleractinia,Caryophylliidae,Plerogyra,live,40.0,,US,ID,,T,W,I,,2d736bf5ac,
981,760533,760533,760533,10131597,2006.0,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,leather products (small),3.0,,NL,CH,US,T,C,E,,568ee708de,9a0b1ddab9
458,260917,260917,260917,3400440,2006.0,II,Python curtus,Reptilia,Serpentes,Pythonidae,Python,leather products (small),30.0,,CH,IT,ID,T,W,I,,b0e3cf1aca,e0ea846c0a
399,302032,302032,302032,3481210,2006.0,II,Turbinaria mesenterina,Anthozoa,Scleractinia,Dendrophylliidae,Turbinaria,live,10.0,,US,ID,,T,W,I,,b98708b757,
769,743721,743721,743721,10114785,2006.0,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,leather products (small),11.0,,KW,CH,US,T,W,E,,5117690d43,234f48288c
76,196172,196172,196172,3291776,2006.0,II,Montastrea annuligera,Anthozoa,Scleractinia,Faviidae,Montastrea,live,14.0,,US,ID,,T,W,I,,3a32af1cff,
167,153270,153270,153270,3207997,2006.0,II,Euphyllia ancora,Anthozoa,Scleractinia,Caryophylliidae,Euphyllia,live,5.0,,US,ID,,T,W,E,,0e62e8531a,
16,415511,415511,415511,9618704,2006.0,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,leather products (small),50.0,,FR,MG,US,T,C,E,,c9b5ed9356,
487,125088,125088,125088,3155011,2006.0,I,Crocodylus siamensis,Reptilia,Crocodylia,Crocodylidae,Crocodylus,leather products (small),260.0,,JP,TH,,T,D,E,,b2253092d1,
227,348744,348744,348744,9549687,2006.0,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,leather products (small),3.0,,ES,CH,US,T,C,I,,e9d6e12b8c,
698,226081,226081,226081,3334591,2006.0,II,Panax quinquefolius,,Apiales,Araliaceae,Panax,roots,1.8159999999999998,kg,CN,CA,,P,A,E,,e8c31916d6,
144,418576,418576,418576,9622223,2006.0,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,leather products (small),6.0,,JP,HK,US,T,W,I,,9c3371e2ec,
448,158099,158099,158099,3224210,2006.0,II,Favites abdita,Anthozoa,Scleractinia,Faviidae,Favites,live,2.0,,US,ID,,T,W,I,,0005a113a9,
380,574904,574904,574904,9832303,2006.0,II,Orchidaceae hybrid,,Orchidales,Orchidaceae,,live,310.0,,JP,TH,,,A,E,,9b0ce6a55d,
689,103111,103111,103111,3105178,2006.0,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,leather products (small),1.0,,JP,IT,ZW,T,R,E,,1a1a4a346a,
58,664353,664353,664353,9944980,2006.0,II,Tubipora musica,Anthozoa,Stolonifera,Tubiporidae,Tubipora,live,5.0,,TW,ID,,T,W,E,,917ed6ef9c,
222,562984,562984,562984,9818276,2006.0,II,Nepenthes spp.,,Nepenthales,Nepenthaceae,Nepenthes,live,67.0,,US,LK,,T,A,I,,73db89017d,
999,428724,428724,428724,9632371,2006.0,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,leather products (small),7.0,,IT,JP,US,T,W,E,,be64708004,
602,152518,152518,152518,3207245,2006.0,II,Euphyllia ancora,Anthozoa,Scleractinia,Caryophylliidae,Euphyllia,live,20.0,,HK,ID,,T,W,E,,a9f0e96e93,
7,242319,242319,242319,3359211,2006.0,II,Plerogyra sinuosa,Anthozoa,Scleractinia,Caryophylliidae,Plerogyra,live,10.0,,US,ID,,T,W,E,,b955969805,
802,413581,413581,413581,9614534,2006.0,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,leather products (small),1.0,,XX,TH,US,T,C,E,,898fb078b5,
655,8319,8319,8319,2587260,2006.0,II,Cordylus rhodesianus,Reptilia,Sauria,Cordylidae,Cordylus,live,24.0,,NL,US,MZ,T,W,I,2ab953eb43,152ef5cad0,667e52a426
611,584599,584599,584599,9844218,2006.0,II,Pecari tajacu,Mammalia,Artiodactyla,Tayassuidae,Pecari,garments,40.0,pairs,JP,ES,PE,T,W,E,,b58f672e66,
459,353215,353215,353215,9554167,2006.0,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,leather products (small),82.0,,CH,FR,US,T,C,E,,fff748ea61,43af06adf6
300,42004,42004,42004,2999599,2006.0,II,Acanthastrea echinata,Anthozoa,Scleractinia,Mussidae,Acanthastrea,live,2.0,,US,ID,,T,W,E,,d9d2879ddc,
595,274125,274125,274125,3424084,2006.0,II,Scleractinia spp.,Anthozoa,Scleractinia,,,raw corals,227.0,,US,ID,,T,W,I,,44011653c8,
765,123459,123459,123459,3153382,2006.0,II,Crocodylus porosus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,leather products (small),2.0,,RU,CH,PG,T,C,E,,d55f1fb0f5,a6c56bea3f
287,106360,106360,106360,3108427,2006.0,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,leather products (small),2.0,,US,IT,ZW,T,C,E,,35da967e11,
904,826387,826387,826387,10388820,2006.0,II,Python bivittatus,Reptilia,Serpentes,Pythonidae,Python,leather products (small),2.0,,CH,IT,VN,T,C,I,,e8aa3e7fe0,d1961c9d3e
321,593082,593082,593082,9855727,2006.0,II,Pilosocereus chrysacanthus,,Caryophyllales,Cactaceae,Pilosocereus,live,40.0,,US,CA,,T,A,E,,39d94d13f9,
190,510501,510501,510501,9750976,2006.0,II,Goniopora stokesi,Anthozoa,Scleractinia,Poritidae,Goniopora,live,30.0,,IT,ID,,T,W,I,dd7906f055,c2f32aeb6d,
701,280623,280623,280623,3430619,2006.0,II,Scleractinia spp.,Anthozoa,Scleractinia,,,raw corals,350.0,,US,ID,,T,W,E,,881c6cd4a9,
880,665211,665211,665211,9946179,2006.0,II,Turbinaria frondens,Anthozoa,Scleractinia,Dendrophylliidae,Turbinaria,live,3.0,,US,TO,,T,W,I,,435db31df5,
209,854999,854999,854999,13802983,2006.0,II,Maxillaria spp.,,Orchidales,Orchidaceae,Maxillaria,live,2.0,,DE,CO,,T,A,E,,af82f44906,
584,397207,397207,397207,9598160,2006.0,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,leather products (small),6.0,,US,IT,US,T,W,E,,b49ce02194,
369,333954,333954,333954,9534892,2006.0,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,leather products (small),1.0,,CH,DE,US,T,C,E,,48cda03708,94d1756511
994,697212,697212,697212,9982298,2006.0,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,leather products (small),2.0,,US,IT,ML,T,W,I,,01f107d729,
729,775487,775487,775487,10146551,2006.0,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,leather products (small),20.0,,FR,CH,US,T,C,E,,98d8d7f492,ad49524a11
961,122761,122761,122761,3146380,2006.0,I,Crocodylus porosus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,leather products (small),1.0,,JP,FR,SG,T,D,I,,2466394c92,
147,171147,171147,171147,3245923,2006.0,II,Gymnocalycium saglionis,,Caryophyllales,Cactaceae,Gymnocalycium,live,1.0,,US,CA,,T,A,E,,36df977f81,
558,806630,806630,806630,10241683,2006.0,II,Cymbidium spp.,,Orchidales,Orchidaceae,Cymbidium,live,13.0,,CH,NL,,T,A,I,,200dab059e,
363,616783,616783,616783,9891917,2006.0,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,leather products (large),30.0,,US,IT,ID,T,W,I,,3fc8b8d22f,
695,815428,815428,815428,10324551,2006.0,II,Mammillaria elongata,,Caryophyllales,Cactaceae,Mammillaria,live,5.0,,CH,NL,,T,A,I,,e34c8f5ea5,
18,203335,203335,203335,3306657,2006.0,II,Neoraimondia herzogiana,,Caryophyllales,Cactaceae,Neoraimondia,live,96.0,,US,CA,,T,A,E,,d30319874f,
810,621651,621651,621651,9896785,2006.0,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,leather products (small),20.0,,US,IT,VN,T,C,E,,520de2337d,
36,538515,538515,538515,9788763,2006.0,II,Macaca fascicularis,Mammalia,Primates,Cercopithecidae,Macaca,specimens,20.0,,CH,DE,MU,S,F,E,,42846d7e7d,a39c56b9be
973,603816,603816,603816,9872577,2006.0,II,Python bivittatus,Reptilia,Serpentes,Pythonidae,Python,leather products (small),2.0,,US,IT,VN,T,C,I,,5b606c88aa,
88,419776,419776,419776,9623423,2006.0,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,leather products (small),4.0,,JP,FR,US,T,C,I,,8bc849ab64,
790,496158,496158,496158,9728735,2006.0,II,Fungia fungites,Anthozoa,Scleractinia,Fungiidae,Fungia,live,10.0,,RO,ID,,T,W,E,,11aed22b25,
845,640722,640722,640722,9916331,2006.0,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,leather products (small),2.0,,MX,FR,ID,T,W,I,,911e717130,
526,620045,620045,620045,9895179,2006.0,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,leather products (small),12.0,,KR,CH,VN,T,C,I,,6ab1ed6cbd,
808,98642,98642,98642,3100709,2006.0,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,trophies,1.0,,US,TZ,,H,W,I,,1129710678,
353,68667,68667,68667,3044571,2006.0,II,Caiman crocodilus fuscus,Reptilia,Crocodylia,Alligatoridae,Caiman,leather products (small),1.0,,BR,IT,CO,T,C,E,,2b5c46e9da,
547,319846,319846,319846,9500063,2006.0,II,Acipenser baerii,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,eggs,0.05,kg,IN,TH,FR,T,C,E,,05d2267e6e,
977,199437,199437,199437,3296685,2006.0,II,Montipora spp.,Anthozoa,Scleractinia,Acroporidae,Montipora,live,10.0,,US,ID,,T,F,E,,970150d7bf,
959,515590,515590,515590,9756325,2006.0,II,Gymnocalycium schickendantzii,,Caryophyllales,Cactaceae,Gymnocalycium,live,124.0,,US,CA,,T,A,E,,d9aedb8a87,
950,256280,256280,256280,3390648,2006.0,II,Python brongersmai,Reptilia,Serpentes,Pythonidae,Python,leather products (small),4.0,,AD,IT,MY,T,W,E,,35e33592d6,
525,647414,647414,647414,9923895,2006.0,I,Saussurea costus,,Asterales,Compositae,Saussurea,roots,6000.0,kg,KR,CN,,T,A,I,,ce3a494c88,
513,581655,581655,581655,9840849,2006.0,I,Paphiopedilum spp.,,Orchidales,Orchidaceae,Paphiopedilum,live,5.0,,CH,HU,,T,A,E,,6c021f27c2,
586,299880,299880,299880,3477550,2006.0,II,Trioceros bitaeniatus,Reptilia,Sauria,Chamaeleonidae,Trioceros,live,22.0,,US,TZ,,T,W,I,,517a2e4da1,
54,376327,376327,376327,9577280,2006.0,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,leather products (small),2.0,,SG,MY,US,T,C,E,,8ff36106da,
908,592320,592320,592320,9854851,2006.0,II,Physogyra lichtensteini,Anthozoa,Scleractinia,Caryophylliidae,Physogyra,live,8.0,,US,ID,,T,W,E,,08c9f70074,
47,346877,346877,346877,9547820,2006.0,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,leather products (small),4.0,,FI,CH,US,T,C,I,,29e2701c1e,
618,115918,115918,115918,3137985,2006.0,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,leather products (small),3.0,,FR,CH,ZA,T,C,E,,628f171a11,059f3a25b0
600,747230,747230,747230,10118294,2006.0,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,leather products (small),10.0,,KW,CH,US,T,W,E,,5cec744089,8ddc05233d
673,599144,599144,599144,9864131,2006.0,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,live,10.0,,JP,SG,CG,T,C,I,,832c26b3df,
417,630927,630927,630927,9906061,2006.0,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,garments,4.0,,CH,IT,ID,T,W,E,,e5b094f256,
634,486378,486378,486378,9716279,2006.0,II,Euphyllia cristata,Anthozoa,Scleractinia,Caryophylliidae,Euphyllia,live,20.0,,US,ID,,T,W,E,,e072188a59,
463,733591,733591,733591,10104655,2006.0,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,leather products (small),1.0,,FR,CH,US,T,C,E,,c0acad3f53,8f3172cd7e
684,231604,231604,231604,3343389,2006.0,II,Papio ursinus,Mammalia,Primates,Cercopithecidae,Papio,skulls,1.0,,BE,ZA,,H,W,E,,ac6be009ad,
787,292076,292076,292076,3462701,2006.0,II,Thelocactus setispinus,,Caryophyllales,Cactaceae,Thelocactus,live,75.0,,US,CA,,T,A,E,,c1e06a0295,
524,97083,97083,97083,3098425,2006.0,II,Coelogyne spp.,,Orchidales,Orchidaceae,Coelogyne,live,40.0,,JP,PH,,T,A,I,,dd41e1ab5e,
382,542108,542108,542108,9792362,2006.0,II,Macaca fascicularis,Mammalia,Primates,Cercopithecidae,Macaca,specimens,19.0,ml,CA,US,CN,S,C,E,,f22d85e588,
373,228590,228590,228590,3337533,2006.0,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,skulls,1.0,,US,ZA,,H,W,E,,b2527cd3c3,
198,41764,41764,41764,2999358,2006.0,II,Acanthastrea echinata,Anthozoa,Scleractinia,Mussidae,Acanthastrea,live,3.0,,US,TO,,T,W,I,,c29481a698,
404,48307,48307,48307,3009879,2006.0,II,Aloe reitzii,,Liliales,Liliaceae,Aloe,live,10.0,,CH,NL,,T,A,I,,245ad511ee,
837,330222,330222,330222,9516806,2006.0,II,Acropora spp.,Anthozoa,Scleractinia,Acroporidae,Acropora,live,40.0,,JP,ID,,S,W,E,,0c6f759916,
882,758859,758859,758859,10129923,2006.0,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,leather products (small),1.0,,HK,CH,US,T,W,E,,93b53c9186,6b0d16142b
884,783442,783442,783442,10154506,2006.0,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,skins,100.0,bellyskins,CN,CH,US,T,W,E,,3e77f9c1e6,2d12de3587
112,414022,414022,414022,9614975,2006.0,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,leather products (small),1.0,,IT,TH,US,T,C,E,,68a9f10e7b,
264,63235,63235,63235,3034983,2006.0,II,Caiman crocodilus,Reptilia,Crocodylia,Alligatoridae,Caiman,shoes,2.0,,US,MX,XX,P,I,I,,,
662,540172,540172,540172,9790426,2006.0,II,Macaca fascicularis,Mammalia,Primates,Cercopithecidae,Macaca,specimens,4.0,ml,CH,CA,CN,M,C,E,,95952a8090,
96,168582,168582,168582,3242027,2006.0,II,Gonystylus spp.,,Myrtales,Thymelaeaceae,Gonystylus,timber,15.4208,m3,JP,MY,,T,W,I,,0f8aea1764,
427,513981,513981,513981,9754665,2006.0,II,Grus canadensis,Aves,Gruiformes,Gruidae,Grus,trophies,3.0,,US,CA,,H,W,I,,,
920,698699,698699,698699,9984628,2006.0,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,leather products (small),6.0,,JP,GB,TD,T,W,I,,c21b1d2b5d,
282,264520,264520,264520,3407560,2006.0,II,Salvator merianae,Reptilia,Sauria,Teiidae,Salvator,skin pieces,920.0,,US,ES,AR,T,W,I,,9dfe2bd77f,
942,698417,698417,698417,9984335,2006.0,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,leather products (small),1.0,,IN,CH,CM,T,W,I,,bb628472b9,
776,603094,603094,603094,9871855,2006.0,II,Python bivittatus,Reptilia,Serpentes,Pythonidae,Python,leather products (small),5.0,,JP,FR,VN,T,C,E,,26b212b04b,9bdebf7b8a
894,287273,287273,287273,3453145,2006.0,II,Stenocereus dumortieri,,Caryophyllales,Cactaceae,Stenocereus,live,40.0,,US,CA,,T,A,E,,c28ecbf872,
803,287762,287762,287762,3453647,2006.0,II,Stenocereus thurberi,,Caryophyllales,Cactaceae,Stenocereus,live,7.0,,US,CA,,T,A,E,,d05cb99099,
854,164099,164099,164099,3234048,2006.0,II,Galaxea astreata,Anthozoa,Scleractinia,Oculinidae,Galaxea,live,6.0,,US,ID,,T,W,I,,1e3a8e1ba2,
136,737682,737682,737682,10108746,2006.0,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,leather products (small),6.0,,TW,CH,US,T,W,E,,be351b47a5,427827d32f
