,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Year,Appendix,Taxon,Class,Order,Family,Genus,Term,Quantity,Unit,Importer,Exporter,Origin,Purpose,Source,Reporter.type,Import.permit.RandomID,Export.permit.RandomID,Origin.permit.RandomID
279,74149,74149,5298627,1983.0,II,Orchidaceae hybrid,,Orchidales,Orchidaceae,,live,1.0,,TT,US,,T,A,E,,975b1c8454,
49,33495,33495,5015681,1983.0,II,Amazona aestiva,Aves,Psittaciformes,Psittacidae,Amazona,live,429.0,,US,AR,,T,,I,,bc7cd85d5f,
322,53019,53019,5177311,1983.0,II,Lama guanicoe,Mammalia,Artiodactyla,Camelidae,Lama,leather items,2.0,,US,DK,AR,T,,I,,1705fed6d3,
328,105111,105111,13577548,1983.0,II,Banksia spp.,,Proteales,Proteaceae,Banksia,flowers,20.0,kg,AT,AU,,T,,E,,b1c48133e5,
338,40388,40388,5053214,1983.0,II,Caiman crocodilus crocodilus,Reptilia,Crocodylia,Alligatoridae,Caiman,leather products (small),283.0,,CH,DE,XX,,,I,,,
390,20017,20017,305616,1983.0,II,Leopardus pardalis,Mammalia,Carnivora,Felidae,Leopardus,skins,1.0,,US,XX,PA,,I,I,,,
716,48320,48320,5131443,1983.0,II,Dendrobium rigidum,,Orchidales,Orchidaceae,Dendrobium,live,1.0,,US,AU,,T,A,I,,892bacb0e6,
719,64612,64612,5215059,1983.0,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,ivory carvings,5.0,kg,US,HK,CD,T,,I,,16c4085d6d,
274,12850,12850,161453,1983.0,II,Crocodylus novaeguineae,Reptilia,Crocodylia,Crocodylidae,Crocodylus,leather products (small),26.0,,US,IT,XX,T,,E,,4510b73742,
676,81911,81911,5386263,1983.0,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,leather products (small),40.0,,US,IT,SG,T,,E,,,
919,67041,67041,5217511,1983.0,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,ivory carvings,4.0,,CA,ZW,,,,E,,94f8c6ec16,
170,96287,96287,5467238,1983.0,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,leather items,174.0,,US,FR,SD,T,,I,,be73c23887,
891,49028,49028,5139242,1983.0,II,Echinopsis haematantha,,Caryophyllales,Cactaceae,Echinopsis,live,1.0,,US,GB,,T,A,I,,3b76a21946,
623,86579,86579,5433212,1983.0,II,Tupinambis teguixin,Reptilia,Sauria,Teiidae,Tupinambis,leather products (small),5.0,,US,CH,AR,,,E,,,
308,8971,8971,125769,1983.0,I,Cheirogaleus medius,Mammalia,Primates,Cheirogaleidae,Cheirogaleus,live,1.0,,DE,US,MG,T,,I,,,
660,1682,1682,25709,1983.0,II,Arctocephalus pusillus,Mammalia,Carnivora,Otariidae,Arctocephalus,skins,300.0,,DK,NO,,T,,I,,,
232,13849,13849,183229,1983.0,II,Crocodylus porosus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,leather products (small),83.0,,CH,DE,PG,T,,E,,,
804,15772,15772,234893,1983.0,II,Echinocereus fendleri,,Caryophyllales,Cactaceae,Echinocereus,live,5.0,,GB,US,,T,A,E,,0dc6ed4855,
509,100577,100577,13162506,1983.0,II,Eriosyce spp.,,Caryophyllales,Cactaceae,Eriosyce,live,1.0,,GB,US,,T,A,E,,466f301615,
469,78318,78318,5339664,1983.0,II,Psittaciformes spp.,Aves,Psittaciformes,,,live,78.0,,JP,NL,,T,,I,,,
859,85604,85604,5419063,1983.0,II,Sophronitis coccinea,,Orchidales,Orchidaceae,Sophronitis,live,10.0,,US,BR,,T,,I,,94ddc0c09e,
642,87580,87580,5434213,1983.0,II,Tupinambis teguixin,Reptilia,Sauria,Teiidae,Tupinambis,leather products (small),16.0,,DE,IT,XX,T,,E,,188cecbbc7,
490,98992,98992,13052936,1983.0,II,Anigozanthos spp.,,Liliales,Haemodoraceae,Anigozanthos,flowers,180.0,,JP,AU,,T,,I,,,
848,2823,2823,42043,1983.0,II,Cacatua goffiniana,Aves,Psittaciformes,Cacatuidae,Cacatua,live,142.0,,US,ID,,T,,I,,d40a1d8ab3,
992,22539,22539,355416,1983.0,II,Orchidaceae spp.,,Orchidales,Orchidaceae,,live,3800.0,,JP,SG,,T,,I,,,
736,36629,36629,5034840,1983.0,II,Boa constrictor,Reptilia,Serpentes,Boidae,Boa,shoes,234.0,,KW,IT,PY,T,,E,,,
502,35899,35899,5034110,1983.0,II,Boa constrictor,Reptilia,Serpentes,Boidae,Boa,leather products (small),2.0,,AT,AR,PY,T,,E,,840f68e72d,
858,60351,60351,5210798,1983.0,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,ivory carvings,39.0,,US,GB,JP,T,,E,,,
900,28674,28674,439498,1983.0,II,Python sebae,Reptilia,Serpentes,Pythonidae,Python,shoes,102.0,,US,ES,SD,T,,I,,,
403,7143,7143,77768,1983.0,II,Caiman crocodilus fuscus,Reptilia,Crocodylia,Alligatoridae,Caiman,shoes,40.0,,US,IT,PA,T,,I,,dec1dfce82,
100,37324,37324,5035535,1983.0,II,Boa constrictor,Reptilia,Serpentes,Boidae,Boa,shoes,15.0,,US,IT,CO,T,,E,,be629dd22e,
916,41804,41804,5054630,1983.0,II,Caiman crocodilus crocodilus,Reptilia,Crocodylia,Alligatoridae,Caiman,shoes,23.0,,US,IT,CO,T,,E,,9cee40a3ec,
981,83917,83917,5388269,1983.0,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,plates,84.0,,US,MX,MY,T,,I,,ffc9537573,
951,97927,97927,5484658,1983.0,II,Varanus salvator,Reptilia,Sauria,Varanidae,Varanus,leather products (small),84.0,,US,CA,ID,T,,I,,2336a96031,
593,80626,80626,5372501,1983.0,II,Python bivittatus,Reptilia,Serpentes,Pythonidae,Python,leather products (small),16.0,,US,IT,TH,T,,I,,a7aa7e1115,
685,53548,53548,5182551,1983.0,II,Lontra canadensis,Mammalia,Carnivora,Mustelidae,Lontra,skins,3643.0,,US,CA,,,,E,,,
217,77583,77583,5329177,1983.0,II,Phalaenopsis spp.,,Orchidales,Orchidaceae,Phalaenopsis,live,8.0,,BS,US,,T,A,E,,5211c9d517,
50,78773,78773,5341697,1983.0,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,live,1.0,,FR,CF,,,,E,,57ab53a5bf,
704,27830,27830,426757,1983.0,II,Prionailurus bengalensis,Mammalia,Carnivora,Felidae,Prionailurus,live,2.0,,DD,DE,XX,Z,,E,,,
810,63665,63665,5214112,1983.0,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,ivory carvings,274.0,,US,HK,TZ,T,,I,,777583fee5,8f09821790
568,46636,46636,5093313,1983.0,II,Cleistocactus baumannii,,Caryophyllales,Cactaceae,Cleistocactus,live,85.0,,CA,US,,T,A,E,,912d3e83c5,
496,79056,79056,5342035,1983.0,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,live,2.0,,US,NG,,,,I,,,
988,3569,3569,54058,1983.0,II,Cactaceae spp.,,Caryophyllales,Cactaceae,,live,17700.0,,NL,JP,,T,,E,,d361c1a0f9,
594,81138,81138,5385488,1983.0,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,leather products (small),820.0,,DE,ES,TH,T,,I,,,
515,86148,86148,5424668,1983.0,II,Torgos tracheliotus,Aves,Falconiformes,Accipitridae,Torgos,live,2.0,,ZC,DE,CN,Z,,E,,,
38,3666,3666,54155,1983.0,II,Cactaceae spp.,,Caryophyllales,Cactaceae,,live,17050.0,,US,JP,,T,,E,,9cf38a3c00,
560,75441,75441,5311759,1983.0,II,Ornithoptera priamus,Insecta,Lepidoptera,Papilionidae,Ornithoptera,bodies,64.0,,JP,PG,,T,,E,,6494e480bb,
785,1383,1383,22905,1983.0,II,Aratinga holochlora,Aves,Psittaciformes,Psittacidae,Aratinga,live,6.0,,US,HN,,T,,I,,fd5dbe15fa,
969,52972,52972,5177264,1983.0,II,Lama guanicoe,Mammalia,Artiodactyla,Camelidae,Lama,garments,93.0,,DE,AR,,T,,E,,86bc37890d,
318,71208,71208,5278240,1983.0,II,Mammillaria barbata,,Caryophyllales,Cactaceae,Mammillaria,live,5.0,,DE,US,,T,A,E,,4e77b95848,
677,67903,67903,5218373,1983.0,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,skins,9.383,m,US,ZW,,,,E,,b018ca6ccd,
200,867,867,17131,1983.0,II,Aquila verreauxii,Aves,Falconiformes,Accipitridae,Aquila,live,1.0,,DE,ZC,KE,T,,I,,,
78,83318,83318,5387670,1983.0,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,shoes,16.0,,US,TH,,T,,I,,6f321b9da3,
791,83157,83157,5387509,1983.0,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,shoes,216.0,,US,ES,SG,T,,I,,bab397460c,
543,8579,8579,107112,1983.0,II,Cattleya spp.,,Orchidales,Orchidaceae,Cattleya,live,52.0,,JP,US,,T,A,E,,5211c9d517,
735,52371,52371,5172652,1983.0,II,Kobus leche,Mammalia,Artiodactyla,Bovidae,Kobus,skins,1.0,,GB,ZM,,P,,E,,,
53,47383,47383,5120395,1983.0,II,Cryptoprocta ferox,Mammalia,Carnivora,Eupleridae,Cryptoprocta,live,1.0,,IT,CH,IT,,,E,,,
187,9158,9158,126403,1983.0,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,carvings,100.0,,US,IN,,T,,I,,45f8aad5d2,
157,68144,68144,5218614,1983.0,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,ivory carvings,3.0,,US,ZW,,,,E,,e21ed06e63,
147,70350,70350,5272170,1983.0,II,Lynx rufus,Mammalia,Carnivora,Felidae,Lynx,garments,1.0,,US,DK,US,T,,E,,2eaaae6e77,
486,102388,102388,13277471,1983.0,II,Miltonia spp.,,Orchidales,Orchidaceae,Miltonia,live,5.0,,US,BR,,T,,I,,72d04b7351,
695,83108,83108,5387460,1983.0,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,leather items,30.0,,US,MX,MY,T,,I,,,
485,14060,14060,183440,1983.0,I,Crocodylus porosus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,leather items,1.0,,US,HK,XX,,I,I,,,
65,81218,81218,5385568,1983.0,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,leather products (small),1.0,,FR,CH,TH,,,E,,,
943,15537,15537,230138,1983.0,II,Dendrobium thyrsiflorum,,Orchidales,Orchidaceae,Dendrobium,live,1.0,,VE,US,,T,A,E,,975b1c8454,
281,72927,72927,5294887,1983.0,II,Oncidium spp.,,Orchidales,Orchidaceae,Oncidium,live,5.0,,JP,US,,T,A,E,,a70db8cfcd,
413,24945,24945,357822,1983.0,II,Orchidaceae spp.,,Orchidales,Orchidaceae,,live,1.0,shipments,US,TH,,T,,I,,662f2e79fd,
185,87947,87947,5434580,1983.0,II,Tupinambis teguixin,Reptilia,Sauria,Teiidae,Tupinambis,shoes,36.0,,US,IT,AR,T,,E,,10aec6abd3,
107,96717,96717,5483446,1983.0,II,Varanus salvator,Reptilia,Sauria,Varanidae,Varanus,live,1.0,,IT,DE,TH,T,,E,,,
402,30020,30020,473669,1983.0,II,Trichoglossus haematodus,Aves,Psittaciformes,Loriidae,Trichoglossus,live,170.0,,US,ID,,,,E,,d00f524591,
410,12761,12761,161364,1983.0,II,Crocodylus novaeguineae,Reptilia,Crocodylia,Crocodylidae,Crocodylus,leather products (small),1.0,,CH,IT,XX,T,,E,,d90bd48348,
544,76137,76137,5317194,1983.0,II,Panthera leo,Mammalia,Carnivora,Felidae,Panthera,skins,1.0,,ZA,ZM,,,,I,,45c9d700a5,
62,80131,80131,5372006,1983.0,II,Python bivittatus,Reptilia,Serpentes,Pythonidae,Python,skins,69.0,,DE,IT,TH,T,,E,,0e0923d050,
263,97847,97847,5484578,1983.0,II,Varanus salvator,Reptilia,Sauria,Varanidae,Varanus,live,12.0,,US,TH,,T,,I,,4c1eeab6b0,
722,12921,12921,161524,1983.0,II,Crocodylus novaeguineae,Reptilia,Crocodylia,Crocodylidae,Crocodylus,leather products (small),14.0,,FR,IT,XX,T,,E,,fba98787b6,
827,5983,5983,76608,1983.0,II,Caiman crocodilus fuscus,Reptilia,Crocodylia,Alligatoridae,Caiman,shoes,16.0,,FR,IT,PA,T,,E,,c9b2044367,
45,46289,46289,5089223,1983.0,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,carapaces,1.0,,US,SA,XX,,I,I,,,
218,56375,56375,5206822,1983.0,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,tusks,223.0,kg,JP,CG,,T,,I,,1e2caa19a5,
397,37379,37379,5035590,1983.0,II,Boa constrictor,Reptilia,Serpentes,Boidae,Boa,leather products (small),3.0,,BE,IT,XX,T,,E,,18e4368ba8,
205,50719,50719,5152092,1983.0,II,Eunectes murinus,Reptilia,Serpentes,Boidae,Eunectes,plates,2.0,,US,MX,BR,T,,I,,dfa97cee51,
179,35992,35992,5034203,1983.0,II,Boa constrictor,Reptilia,Serpentes,Boidae,Boa,skin pieces,5.0,kg,US,AR,PY,T,,E,,05b6a527b4,
398,40988,40988,5053814,1983.0,II,Caiman crocodilus crocodilus,Reptilia,Crocodylia,Alligatoridae,Caiman,skins,27.871,m,CH,JP,XX,T,,E,,f91967a07c,
511,48051,48051,5124240,1983.0,II,Cymbidium spp.,,Orchidales,Orchidaceae,Cymbidium,live,110.0,,US,NL,,T,A,I,,d1b7c2dcdf,
746,86217,86217,5428639,1983.0,II,Troides darsius,Insecta,Lepidoptera,Papilionidae,Troides,bodies,2.0,,CH,DE,,,,I,,,
512,30807,30807,481722,1983.0,II,Tupinambis spp.,Reptilia,Sauria,Teiidae,Tupinambis,shoes,250.0,,US,MX,,T,,I,,f55668c210,
371,31933,31933,5005529,1983.0,II,Agapornis personatus,Aves,Psittaciformes,Psittacidae,Agapornis,live,20.0,,SR,US,,T,C,I,,,
948,5947,5947,76572,1983.0,II,Caiman crocodilus fuscus,Reptilia,Crocodylia,Alligatoridae,Caiman,leather products (small),276.0,,JP,FR,CO,T,,E,,,
384,52007,52007,5169450,1983.0,II,Iguana iguana,Reptilia,Sauria,Iguanidae,Iguana,live,12.0,,CA,US,SV,T,,E,,540485a858,
809,58656,58656,5209103,1983.0,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,leather products (small),53.0,,JP,IT,XX,T,,E,,6339b12f5b,
667,88106,88106,5434739,1983.0,II,Tupinambis teguixin,Reptilia,Sauria,Teiidae,Tupinambis,shoes,700.0,,GB,IT,AR,T,,I,,,
787,25417,25417,376701,1983.0,II,Panax quinquefolius,,Apiales,Araliaceae,Panax,roots,1181.174,kg,HK,US,,T,,E,,7bb20dfbdc,
29,20387,20387,314445,1983.0,II,Lycalopex griseus,Mammalia,Carnivora,Canidae,Lycalopex,bodies,1.0,,CN,CL,,,,E,,0e15233a67,
700,67077,67077,5217547,1983.0,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,ivory carvings,4.0,,US,ZW,,,,E,,d3aaab975a,
740,45177,45177,5082415,1983.0,II,Cattleya mendelii,,Orchidales,Orchidaceae,Cattleya,live,1.0,,AU,US,,T,A,E,,975b1c8454,
639,93435,93435,5464386,1983.0,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,leather products (small),1.0,,CH,IT,NG,T,,E,,2f46633c76,
869,44194,44194,5057376,1983.0,II,Caiman crocodilus crocodilus,Reptilia,Crocodylia,Alligatoridae,Caiman,leather items,30.0,,FR,AT,CO,,,E,,,
794,80656,80656,5372531,1983.0,II,Python bivittatus,Reptilia,Serpentes,Pythonidae,Python,shoes,3.0,,US,IT,TH,T,,I,,69553b1384,
140,83967,83967,5388319,1983.0,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,shoes,53.0,,US,ES,SG,T,,I,,d7f3177916,
59,7912,7912,106445,1983.0,II,Cattleya spp.,,Orchidales,Orchidaceae,Cattleya,live,900.0,,JP,US,,T,,I,,,
340,2321,2321,35312,1983.0,II,Brassia verrucosa,,Orchidales,Orchidaceae,Brassia,live,1.0,,AU,US,,T,A,E,,275b32d8f4,
443,12630,12630,161233,1983.0,II,Crocodylus novaeguineae,Reptilia,Crocodylia,Crocodylidae,Crocodylus,leather products (small),1.0,,CH,IT,PG,T,,E,,9427d11bd2,
250,65854,65854,5216301,1983.0,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,ivory carvings,13.0,,US,ZA,,,,E,,7d8ea96e19,
924,54797,54797,5205238,1983.0,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,tusks,100.0,kg,IN,DE,TZ,,,I,,,
811,101016,101016,13224304,1983.0,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,ivory carvings,5.0,kg,FR,IN,XX,,,E,,,
380,30099,30099,473748,1983.0,II,Trichoglossus haematodus,Aves,Psittaciformes,Loriidae,Trichoglossus,live,20.0,,TW,ID,,,,E,,10e702a2c4,
850,77036,77036,5325620,1983.0,II,Papio anubis,Mammalia,Primates,Cercopithecidae,Papio,live,30.0,,US,KE,,T,,I,,a8def4b734,
968,59069,59069,5209516,1983.0,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,ivory carvings,10.0,,GB,NG,,P,,I,,,
961,58263,58263,5208710,1983.0,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,ivory carvings,6.0,,US,JP,XX,T,,E,,f21e9007dc,
760,21200,21200,323603,1983.0,II,Mammillaria huitzilopochtli,,Caryophyllales,Cactaceae,Mammillaria,live,1.0,,,US,,T,A,E,,2369ff01bc,
935,25215,25215,374666,1983.0,I,Pan troglodytes,Mammalia,Primates,Hominidae,Pan,live,4.0,,NL,FR,,Z,C,E,,,
482,38423,38423,5042232,1983.0,II,Brassavola cordata,,Orchidales,Orchidaceae,Brassavola,live,100.0,,US,JM,,T,,I,,7d9689fdae,
64,95928,95928,5466879,1983.0,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,leather products (small),31.0,,US,IT,NG,T,,I,,,6370de4f6b
33,93694,93694,5464645,1983.0,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,leather items,6.0,,CH,IT,SD,T,,E,,0e2b29e3c4,
635,11692,11692,160295,1983.0,II,Crocodylus novaeguineae,Reptilia,Crocodylia,Crocodylidae,Crocodylus,leather products (small),10.0,,US,CH,XX,,,E,,,
312,98605,98605,5533749,1983.0,II,Boa constrictor,Reptilia,Serpentes,Boidae,Boa,skins,16759.0,,PA,PY,,T,,I,,,
920,52086,52086,5169529,1983.0,II,Iguana iguana,Reptilia,Sauria,Iguanidae,Iguana,bodies,1.0,,US,MX,,,,I,,,
422,11592,11592,160195,1983.0,II,Crocodylus novaeguineae,Reptilia,Crocodylia,Crocodylidae,Crocodylus,leather products (small),4.0,,GB,CH,XX,,,E,,,
262,50733,50733,5152106,1983.0,II,Eunectes murinus,Reptilia,Serpentes,Boidae,Eunectes,leather items,13.0,,US,MX,BR,T,,I,,,
963,60363,60363,5210810,1983.0,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,ivory carvings,3.0,,US,GB,CN,T,,E,,,
953,44456,44456,5078284,1983.0,II,Canis lupus,Mammalia,Carnivora,Canidae,Canis,skulls,1.0,,BE,CA,,,,E,,,
507,35082,35082,5025700,1983.0,II,Ara macao,Aves,Psittaciformes,Psittacidae,Ara,live,30.0,,US,BO,,T,,I,,34b897d121,
80,18160,18160,264879,1983.0,II,Euphorbia ellenbeckii,,Euphorbiales,Euphorbiaceae,Euphorbia,live,1.0,,AT,US,,T,A,E,,466f301615,
998,184,184,3430,1983.0,II,Aerides spp.,,Orchidales,Orchidaceae,Aerides,live,2.0,,US,TH,,T,,I,,278b1bdbfe,
881,4020,4020,64505,1983.0,II,Caiman crocodilus,Reptilia,Crocodylia,Alligatoridae,Caiman,skins,382.0,sides,CH,FR,PY,T,,I,,61b5cdbe5e,
823,189,189,3435,1983.0,II,Aerides spp.,,Orchidales,Orchidaceae,Aerides,live,1.0,,CH,US,,T,A,E,,5211c9d517,
595,87001,87001,5433634,1983.0,II,Tupinambis teguixin,Reptilia,Sauria,Teiidae,Tupinambis,skins,200.0,,JP,AT,PY,T,,I,,b117d5f3f3,
574,100728,100728,13178621,1983.0,II,Felis bengalensis,Mammalia,Carnivora,Felidae,Felis,skins,8.0,,CH,DE,CN,T,,E,,,
259,18425,18425,268215,1983.0,II,Euphorbia spp.,,Euphorbiales,Euphorbiaceae,Euphorbia,live,2535.0,,US,DO,,T,A,I,,cc73a7c0a2,
48,50944,50944,5153741,1983.0,II,Euphorbia greenwayi,,Euphorbiales,Euphorbiaceae,Euphorbia,live,1.0,,CH,US,,T,A,E,,b73ec3840f,
11,57221,57221,5207668,1983.0,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,ivory carvings,180.0,,JP,HK,,T,,I,,,
717,27969,27969,430306,1983.0,II,Psittacula cyanocephala,Aves,Psittaciformes,Psittacidae,Psittacula,live,104.0,,ZA,DE,IN,T,,E,,,
902,33525,33525,5015711,1983.0,II,Amazona aestiva,Aves,Psittaciformes,Psittacidae,Amazona,live,1.0,,US,JP,,P,,I,,,
298,4250,4250,64863,1983.0,II,Caiman crocodilus,Reptilia,Crocodylia,Alligatoridae,Caiman,shoes,1.0,,CH,FR,XX,,,I,,,
273,69128,69128,5231798,1983.0,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,ivory carvings,38.0,,DE,MW,,P,,E,,cdbc47229d,
694,40430,40430,5053256,1983.0,II,Caiman crocodilus crocodilus,Reptilia,Crocodylia,Alligatoridae,Caiman,live,2.0,,IT,GB,XX,T,,I,,,
92,930,930,17430,1983.0,II,Ara ararauna,Aves,Psittaciformes,Psittacidae,Ara,live,250.0,,US,BO,,T,,I,,d95d73cf43,
797,19012,19012,281753,1983.0,II,Gongora quinquenervis,,Orchidales,Orchidaceae,Gongora,live,1.0,,DE,CR,,,,E,,174b1901d6,
286,87776,87776,5434409,1983.0,II,Tupinambis teguixin,Reptilia,Sauria,Teiidae,Tupinambis,shoes,31.0,,US,IT,AR,T,,E,,90cc87a0e0,
41,33789,33789,5018335,1983.0,II,Amazona farinosa,Aves,Psittaciformes,Psittacidae,Amazona,live,5.0,,US,GY,,T,,I,,ab103fc231,
668,89498,89498,5436131,1983.0,II,Tupinambis teguixin,Reptilia,Sauria,Teiidae,Tupinambis,skin pieces,30.0,,US,MX,AR,T,,I,,9d230ee4fc,
52,102800,102800,13297490,1983.0,II,Oncidium spp.,,Orchidales,Orchidaceae,Oncidium,live,50.0,,US,BR,,T,,I,,e5197e3fd1,
637,81461,81461,5385811,1983.0,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,leather products (small),6.0,,CH,DE,XX,,,I,,,
13,7612,7612,100696,1983.0,II,Cattleya eldorado,,Orchidales,Orchidaceae,Cattleya,live,5.0,,JP,US,,T,A,E,,975b1c8454,
268,100305,100305,13161650,1983.0,II,Eriosyce odieri,,Caryophyllales,Cactaceae,Eriosyce,live,4.0,,GB,CL,,,,E,,266f27b618,
579,96437,96437,5467740,1983.0,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,leather items,320.0,,AT,ES,SD,,,I,,,
457,10966,10966,159569,1983.0,II,Crocodylus novaeguineae,Reptilia,Crocodylia,Crocodylidae,Crocodylus,leather products (small),1.0,,AT,CH,PG,,,E,,,
550,33700,33700,5017697,1983.0,II,Amazona autumnalis,Aves,Psittaciformes,Psittacidae,Amazona,live,1.0,,US,NI,,P,,E,,ea7a3fc559,
213,3028,3028,44246,1983.0,II,Cacatua moluccensis,Aves,Psittaciformes,Cacatuidae,Cacatua,live,5.0,,JP,ID,,,,E,,e6c68804e0,
155,62962,62962,5213409,1983.0,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,ivory carvings,425.0,,US,HK,CF,T,,I,,a704d9d074,
60,64581,64581,5215028,1983.0,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,ivory carvings,51.0,,US,HK,CD,T,,I,,2cf1570292,
314,10703,10703,144151,1983.0,I,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,skulls,1.0,,ZA,ZW,,,,I,,,
825,65898,65898,5216345,1983.0,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,leather products (small),1.0,,US,ZA,,,,E,,d91f6f7b75,
183,80553,80553,5372428,1983.0,II,Python bivittatus,Reptilia,Serpentes,Pythonidae,Python,live,20.0,,US,TH,,T,,I,,1b1a610c40,
24,68287,68287,5218757,1983.0,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,feet,2.0,,US,ZW,,,,E,,9580b5f430,
