,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Year,Appendix,Taxon,Class,Order,Family,Genus,Term,Quantity,Unit,Importer,Exporter,Origin,Purpose,Source,Reporter.type,Import.permit.RandomID,Export.permit.RandomID,Origin.permit.RandomID
194,5900,5900,5315029,1978,II,Pandion haliaetus,Aves,Falconiformes,Pandionidae,Pandion,live,1.0,,TN,FR,,N,,E,,,
374,1138,1138,237687,1978,II,Echinopsis spp.,,Caryophyllales,Cactaceae,Echinopsis,live,76.0,,GB,IL,,,,I,,,
459,3685,3685,5077687,1978,II,Canis lupus,Mammalia,Carnivora,Canidae,Canis,skins,665.0,,US,CA,,,,I,,,
803,718,718,141720,1978,II,Crocodylus acutus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,skins,56.0,sides,CH,FR,HN,,,E,,,
197,4155,4155,5150631,1978,II,Escobaria spp.,,Caryophyllales,Cactaceae,Escobaria,live,2.0,,GB,US,,,,I,,,
373,3954,3954,5094679,1978,II,Colobus guereza,Mammalia,Primates,Cercopithecidae,Colobus,garments,5.0,,DE,CA,,,,E,,,
958,4046,4046,5123694,1978,II,Cymbidium spp.,,Orchidales,Orchidaceae,Cymbidium,live,1344.0,,GB,IN,,,,I,,,
249,5906,5906,5315661,1978,II,Panthera leo,Mammalia,Carnivora,Felidae,Panthera,live,39.0,,CA,US,,Q,,I,,,
324,3041,3041,5007831,1978,I,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,skins,323.0,,JP,US,,,,E,,,
943,6135,6135,5338131,1978,I,Pongo pygmaeus,Mammalia,Primates,Hominidae,Pongo,live,1.0,,HK,GB,,Z,,I,,,
497,5697,5697,5289286,1978,II,Nageliella spp.,,Orchidales,Orchidaceae,Nageliella,live,10.0,,US,HN,,,,I,,,
762,7464,7464,13337600,1978,II,Panthera leo,Mammalia,Carnivora,Felidae,Panthera,live,4.0,,NZ,AU,,,,E,,784cffdbdf,
275,7233,7233,13162028,1978,II,Eriosyce spp.,,Caryophyllales,Cactaceae,Eriosyce,live,2.0,,GB,CH,CL,,,I,,,
152,942,942,182859,1978,II,Crocodylus porosus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,leather products (small),1.0,,CA,IT,XX,,,E,,,
13,1220,1220,246840,1978,II,Epicrates cenchria,Reptilia,Serpentes,Boidae,Epicrates,live,200.0,,US,SV,,,,I,,,
464,6882,6882,5458355,1978,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,skins,9000.0,,CH,FR,CM,,,E,,,
300,5205,5205,5190211,1978,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,ivory carvings,197.0,,US,BW,,,,I,,,
624,5923,5923,5315722,1978,II,Panthera leo,Mammalia,Carnivora,Felidae,Panthera,skins,1.0,,CH,BW,,,,I,,,
976,2063,2063,348609,1978,II,Orchidaceae spp.,,Orchidales,Orchidaceae,,live,2.0,shipments,US,KE,,,,I,,,
774,299,299,52636,1978,II,Cactaceae spp.,,Caryophyllales,Cactaceae,,live,2.0,shipments,US,ZA,,,,I,,,
135,5561,5561,5276630,1978,II,Macaca mulatta,Mammalia,Primates,Cercopithecidae,Macaca,live,2.0,,CH,SE,,S,,I,,,
457,6221,6221,5370464,1978,II,Python bivittatus,Reptilia,Serpentes,Pythonidae,Python,skins,180.0,,HK,TH,,T,,I,,,
645,4865,4865,5189723,1978,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,tusks,200.0,kg,HK,DE,KE,T,,I,,,
578,6862,6862,5458090,1978,II,Varanus indicus,Reptilia,Sauria,Varanidae,Varanus,skins,3325.0,,FR,IT,XX,,,E,,,
475,5069,5069,5189927,1978,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,tusks,10.0,kg,US,GB,XX,,,E,,,
916,2513,2513,434623,1978,II,Python curtus,Reptilia,Serpentes,Pythonidae,Python,live,4.0,,US,MY,,,,I,,,
375,3140,3140,5032003,1978,II,Boa constrictor,Reptilia,Serpentes,Boidae,Boa,live,2.0,,DK,US,XX,Z,,I,,,
789,1349,1349,267529,1978,II,Euphorbia spp.,,Euphorbiales,Euphorbiaceae,Euphorbia,live,147.0,,JP,MG,,,A,E,,,
9,298,298,52635,1978,II,Cactaceae spp.,,Caryophyllales,Cactaceae,,live,270.0,,US,ZA,,,,I,,,
254,1866,1866,326486,1978,II,Mandrillus leucophaeus,Mammalia,Primates,Cercopithecidae,Mandrillus,live,1.0,,DE,AT,,,,I,,,
328,1092,1092,233117,1978,II,Discocactus spp.,,Caryophyllales,Cactaceae,Discocactus,live,1.0,,GB,DE,,,,I,,,
924,88,88,24426,1978,II,Arctocephalus pusillus,Mammalia,Carnivora,Otariidae,Arctocephalus,garments,1.0,,US,DE,ZA,,,E,,,
809,5839,5839,5307911,1978,II,Orchidaceae spp.,,Orchidales,Orchidaceae,,live,5.0,,US,AU,,,,E,,82b917674e,
331,3854,3854,5091071,1978,II,Chlorocebus aethiops,Mammalia,Primates,Cercopithecidae,Chlorocebus,live,30.0,,DD,XX,,,,I,,,
911,6382,6382,5405463,1978,II,Python spp.,Reptilia,Serpentes,Pythonidae,Python,leather items,400.0,,CH,DE,US,,,E,,,
401,4572,4572,5181685,1978,II,Lontra canadensis,Mammalia,Carnivora,Mustelidae,Lontra,live,3.0,,DE,CA,,Z,,E,,,
744,6662,6662,5429704,1978,II,Tupinambis teguixin,Reptilia,Sauria,Teiidae,Tupinambis,leather products (small),30.0,,LU,IT,CO,,,E,,,
758,5148,5148,5190006,1978,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,ivory carvings,34.0,,US,DE,ZA,,,E,,,
979,2631,2631,454719,1978,II,Saguinus fuscicollis,Mammalia,Primates,Cebidae,Saguinus,live,10.0,,US,PE,,S,,E,,,
843,5695,5695,5289280,1978,II,Nageliella spp.,,Orchidales,Orchidaceae,Nageliella,live,10.0,,GB,GT,,,,I,,,
215,6775,6775,5453617,1978,II,Vanda spp.,,Orchidales,Orchidaceae,Vanda,live,2.0,,GB,TW,,,,I,,,
701,5768,5768,5294214,1978,II,Oncidium spp.,,Orchidales,Orchidaceae,Oncidium,live,2516.0,,US,HN,,,,I,,,
169,1891,1891,331811,1978,II,Miopithecus talapoin,Mammalia,Primates,Cercopithecidae,Miopithecus,live,6.0,,DD,XX,,,,I,,,
54,6675,6675,5429717,1978,II,Tupinambis teguixin,Reptilia,Sauria,Teiidae,Tupinambis,skins,694.0,,CH,FR,,,,I,,,
416,802,802,157842,1978,II,Crocodylus novaeguineae,Reptilia,Crocodylia,Crocodylidae,Crocodylus,skins,50.0,,JP,HK,PG,,,E,,,
214,4116,4116,5146137,1978,II,Epicrates exsul,Reptilia,Serpentes,Boidae,Epicrates,live,4.0,,US,CA,,B,,E,,,
568,5192,5192,5190198,1978,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,leather products (small),1.0,,BE,IT,XX,,,E,,,
231,4275,4275,5162698,1978,II,Geochelone elegans,Reptilia,Testudines,Testudinidae,Geochelone,live,228.0,,DE,TH,,,,I,,,
956,3981,3981,5096268,1978,II,Corallus hortulanus,Reptilia,Serpentes,Boidae,Corallus,live,3.0,shipments,US,PA,,,,I,,,
189,6583,6583,5428503,1978,II,Trioceros jacksonii,Reptilia,Sauria,Chamaeleonidae,Trioceros,live,50.0,,DE,NL,,,,I,,,
816,7397,7397,13228998,1978,II,Lynx canadensis,Mammalia,Carnivora,Felidae,Lynx,skin pieces,271.253,kg,US,CA,,,,E,,,
15,4574,4574,5181687,1978,II,Lontra canadensis,Mammalia,Carnivora,Mustelidae,Lontra,live,3.0,,TT,CA,,Z,,E,,,
412,6464,6464,5419398,1978,II,Sophronitis spp.,,Orchidales,Orchidaceae,Sophronitis,live,1.0,,GR,GB,,,,E,,,
596,3749,3749,5085930,1978,II,Cercopithecus neglectus,Mammalia,Primates,Cercopithecidae,Cercopithecus,live,3.0,,AU,CA,,,,I,,31c9ea400c,
926,2364,2364,400651,1978,II,Papio spp.,Mammalia,Primates,Cercopithecidae,Papio,live,1.0,shipments,US,ET,,,,I,,,
143,3278,3278,5041902,1978,II,Brachionidium spp.,,Orchidales,Orchidaceae,Brachionidium,live,1.0,,GB,US,,,,I,,,
12,2971,2971,2020530,1978,II,Argusianus argus,Aves,Galliformes,Phasianidae,Argusianus,live,2.0,,GB,US,,,,I,,,
59,3453,3453,5049873,1978,II,Caiman crocodilus crocodilus,Reptilia,Crocodylia,Alligatoridae,Caiman,leather products (small),23.0,,CH,IT,MX,,,E,,,
91,1702,1702,306682,1978,II,Leopardus wiedii,Mammalia,Carnivora,Felidae,Leopardus,skins,300.0,,DE,BO,,,,I,,,
123,5213,5213,5190219,1978,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,trophies,19.0,,US,CF,,,,I,,,
27,4529,4529,5178081,1978,II,Leopardus pardalis,Mammalia,Carnivora,Felidae,Leopardus,skins,925.0,,GB,DE,XX,,,I,,,
850,2791,2791,478240,1978,II,Tupinambis spp.,Reptilia,Sauria,Teiidae,Tupinambis,shoes,4146.0,,US,ES,AR,,,I,,,
823,656,656,133371,1978,II,Chelonoidis carbonarius,Reptilia,Testudines,Testudinidae,Chelonoidis,live,1.0,,CA,PE,,P,,E,,,
636,4802,4802,5189660,1978,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,tusks,23.0,kg,KR,HK,CG,,,E,,,
4,5826,5826,5307898,1978,II,Orchidaceae spp.,,Orchidales,Orchidaceae,,live,20.0,,US,AU,,,,E,,d4aaeb46cb,
392,4569,4569,5179380,1978,II,Liparis spp.,,Orchidales,Orchidaceae,Liparis,live,20.0,,GB,US,,,,I,,,
175,3374,3374,5049737,1978,II,Caiman crocodilus crocodilus,Reptilia,Crocodylia,Alligatoridae,Caiman,skins,799.0,,DE,AT,XX,,,I,,,
272,2406,2406,406959,1978,II,Pelecyphora spp.,,Caryophyllales,Cactaceae,Pelecyphora,live,1.0,,GB,DE,MX,,,I,,,
246,7079,7079,5498093,1978,I,Vultur gryphus,Aves,Falconiformes,Cathartidae,Vultur,live,2.0,,XX,DD,,,,E,,,
516,4096,4096,5139766,1978,II,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,ivory carvings,1.0,,DK,SE,XX,,,I,,,
883,7578,7578,13491563,1978,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,leather products (small),4.0,,AT,IT,XX,,,E,,,
646,7045,7045,5481512,1978,II,Varanus salvator,Reptilia,Sauria,Varanidae,Varanus,skins,19200.0,,GB,SG,XX,,,I,,,
868,5020,5020,5189878,1978,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,live,2.0,,CA,US,,Q,,I,,,
954,3771,3771,5087586,1978,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,bodies,1.0,,FR,MG,,,,E,,,
667,1402,1402,276318,1978,II,Felis chaus,Mammalia,Carnivora,Felidae,Felis,live,1.0,,DE,GB,,,C,E,,,
472,20,20,3352,1978,II,Aerides spp.,,Orchidales,Orchidaceae,Aerides,live,4.0,,GB,JP,,,,I,,,
528,2720,2720,472217,1978,II,Theropithecus gelada,Mammalia,Primates,Cercopithecidae,Theropithecus,live,1.0,,CA,US,,Q,,I,,,
199,5549,5549,5276603,1978,II,Macaca mulatta,Mammalia,Primates,Cercopithecidae,Macaca,live,3.0,,US,CA,,S,,E,,,
882,6021,6021,5326684,1978,II,Parodia spp.,,Caryophyllales,Cactaceae,Parodia,live,150.0,,GB,UY,,,,E,,,
299,1813,1813,318478,1978,II,Lynx lynx,Mammalia,Carnivora,Felidae,Lynx,garments,1.0,,CH,GB,,,,I,,,
674,3053,3053,5013744,1978,II,Aloe spp.,,Liliales,Liliaceae,Aloe,live,3.0,,GB,ES,,,,I,,,
191,2071,2071,348617,1978,II,Orchidaceae spp.,,Orchidales,Orchidaceae,,live,102.0,,US,PG,,,,I,,,
414,669,669,136667,1978,II,Coelogyne spp.,,Orchidales,Orchidaceae,Coelogyne,live,1.0,,GB,BR,,,,I,,,
349,6521,6521,5423882,1978,II,Testudo graeca,Reptilia,Testudines,Testudinidae,Testudo,live,1.0,,CH,IT,,P,,I,,,
495,3687,3687,5077689,1978,II,Canis lupus,Mammalia,Carnivora,Canidae,Canis,live,2.0,,CA,US,,,,E,,,
818,1810,1810,318475,1978,II,Lynx lynx,Mammalia,Carnivora,Felidae,Lynx,garments,1.0,,CH,AT,,,,I,,,
628,3937,3937,5093473,1978,II,Cleistocactus spp.,,Caryophyllales,Cactaceae,Cleistocactus,live,2.0,,GB,FR,PE,,,I,,,
710,795,795,157835,1978,II,Crocodylus novaeguineae,Reptilia,Crocodylia,Crocodylidae,Crocodylus,leather products (small),39.0,,DE,FR,PG,,,E,,,
563,7557,7557,13464089,1978,II,Tupinambis teguixin,Reptilia,Sauria,Teiidae,Tupinambis,skins,117351.0,,US,PY,,,,I,,,
903,5890,5890,5313459,1978,II,Pachypodium spp.,,Gentianales,Apocynaceae,Pachypodium,live,3210.0,,US,DE,,,,I,,,
393,1935,1935,343997,1978,III,Nesoenas mayeri,Aves,Columbiformes,Columbidae,Nesoenas,eggs,3.0,,XX,MU,,S,,E,,,
164,4144,4144,5150243,1978,II,Eriosyce spp.,,Caryophyllales,Cactaceae,Eriosyce,live,2.0,,BE,GB,,,,E,,,
968,3043,3043,5013428,1978,II,Aloe humilis,,Liliales,Liliaceae,Aloe,live,20.0,,US,ZA,,,,E,,,
338,3556,3556,5049976,1978,II,Caiman crocodilus crocodilus,Reptilia,Crocodylia,Alligatoridae,Caiman,skins,10.0,,GB,IT,CO,,,E,,,
733,1353,1353,267533,1978,II,Euphorbia spp.,,Euphorbiales,Euphorbiaceae,Euphorbia,live,41.0,,MU,MG,,,A,E,,,
912,2830,2830,486504,1978,II,Ursus arctos,Mammalia,Carnivora,Ursidae,Ursus,skins,14.0,,FI,SU,,T,,I,,,
203,711,711,141008,1978,II,Coscoroba coscoroba,Aves,Anseriformes,Anatidae,Coscoroba,live,2.0,,DD,XX,,,,I,,,
367,7306,7306,13223215,1978,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,tusks,501.0,kg,JP,HK,XX,,,E,,,
827,496,496,94425,1978,II,Callicebus moloch,Mammalia,Primates,Pitheciidae,Callicebus,live,35.0,,US,DE,,,,I,,,
812,785,785,157825,1978,II,Crocodylus novaeguineae,Reptilia,Crocodylia,Crocodylidae,Crocodylus,leather products (small),15.0,,SE,FR,ID,,,E,,,
55,6217,6217,5370460,1978,II,Python bivittatus,Reptilia,Serpentes,Pythonidae,Python,skins,130.0,,HK,TH,,T,,I,,,
550,6922,6922,5458395,1978,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,leather products (small),912.0,,DE,IT,XX,,,E,,,
529,5373,5373,5268217,1978,II,Lynx rufus,Mammalia,Carnivora,Felidae,Lynx,skins,2.0,,JP,CA,,,,E,,,
493,5775,5775,5296330,1978,II,Orchidaceae hybrid,,Orchidales,Orchidaceae,,live,3.0,,GB,US,,,A,I,,,
319,692,692,139335,1978,II,Copiapoa spp.,,Caryophyllales,Cactaceae,Copiapoa,live,2.0,,IT,GB,,,,E,,,
121,3084,3084,5027747,1978,II,Archaius tigris,Reptilia,Sauria,Chamaeleonidae,Archaius,live,1.0,,GB,SC,,S,,E,,,
6,6590,6590,5429632,1978,II,Tupinambis teguixin,Reptilia,Sauria,Teiidae,Tupinambis,skins,1.0,,DK,GB,XX,,,I,,,
736,3240,3240,5040718,1978,II,Boidae spp.,Reptilia,Serpentes,Boidae,,leather products (small),3.0,,US,ZA,SG,,,E,,,
329,5794,5794,5307866,1978,II,Orchidaceae spp.,,Orchidales,Orchidaceae,,live,65.0,,US,AU,,,,E,,d838164dff,
514,5758,5758,5294167,1978,II,Oncidium spp.,,Orchidales,Orchidaceae,Oncidium,live,4.0,,GB,NL,BR,,,I,,,
706,4287,4287,5164729,1978,II,Guaiacum sanctum,,Sapindales,Zygophyllaceae,Guaiacum,timber,101.0,m3,CN,CR,,,,E,,,
339,2207,2207,374555,1978,I,Pan troglodytes,Mammalia,Primates,Hominidae,Pan,live,1.0,,CA,MX,,E,,I,,,
323,7426,7426,13229080,1978,II,Lynx canadensis,Mammalia,Carnivora,Felidae,Lynx,skins,18.0,,BE,US,CA,,,E,,,
937,5372,5372,5268216,1978,II,Lynx rufus,Mammalia,Carnivora,Felidae,Lynx,garments,144.0,,IT,CA,,,,E,,,
907,6404,6404,5409145,1978,II,Saguinus labiatus,Mammalia,Primates,Cebidae,Saguinus,live,2.0,,FI,GB,,Z,,I,,,
543,7127,7127,13062382,1978,II,Boa constrictor,Reptilia,Serpentes,Boidae,Boa,live,4.0,,CH,DE,,T,,I,,,
513,3154,3154,5032017,1978,II,Boa constrictor,Reptilia,Serpentes,Boidae,Boa,live,20.0,,CH,DE,US,,,E,,,
779,2622,2622,454473,1978,II,Rupicola peruvianus,Aves,Passeriformes,Cotingidae,Rupicola,live,4.0,,CH,DE,,T,,I,,,
306,5736,5736,5292968,1978,III,Odobenus rosmarus,Mammalia,Carnivora,Odobenidae,Odobenus,skulls,1.0,,JP,CA,,,,E,,,
77,7219,7219,13162014,1978,II,Eriosyce spp.,,Caryophyllales,Cactaceae,Eriosyce,live,48.0,,DE,GB,,,,E,,,
849,5831,5831,5307903,1978,II,Orchidaceae spp.,,Orchidales,Orchidaceae,,live,8.0,,PG,AU,,,,E,,1662659754,
626,4979,4979,5189837,1978,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,tusks,2868.0,kg,HK,FR,CD,T,,I,,,
895,4092,4092,5139762,1978,II,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,ivory carvings,3.0,,DK,DE,XX,,,I,,,
20,7519,7519,13411603,1978,II,Puma concolor couguar,Mammalia,Carnivora,Felidae,Puma,live,1.0,,US,CA,,,,E,,,
354,5253,5253,5190259,1978,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,ivory carvings,398766.0,,US,IN,XX,,,I,,,
520,2377,2377,403959,1978,II,Paradisaea raggiana,Aves,Passeriformes,Paradisaeidae,Paradisaea,feathers,33.0,,US,PG,,,,E,,,
335,1518,1518,304348,1978,II,Leopardus geoffroyi,Mammalia,Carnivora,Felidae,Leopardus,garments,55.0,,JP,CA,,,,E,,,
310,1905,1905,333768,1978,II,Morelia bredli,Reptilia,Serpentes,Pythonidae,Morelia,skeletons,2.0,,US,PG,,,,E,,,
170,4562,4562,5179080,1978,II,Leptotes spp.,,Orchidales,Orchidaceae,Leptotes,live,12.0,,GB,BR,,,,I,,,
797,306,306,52643,1978,II,Cactaceae spp.,,Caryophyllales,Cactaceae,,live,28.0,,NL,US,,,,E,,,
620,4856,4856,5189714,1978,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,tusks,3378.0,kg,HK,BE,CD,T,,I,,,
869,3858,3858,5091077,1978,II,Chlorocebus aethiops,Mammalia,Primates,Cercopithecidae,Chlorocebus,live,6.0,,DK,SE,XX,M,,I,,,
425,3370,3370,5049733,1978,II,Caiman crocodilus crocodilus,Reptilia,Crocodylia,Alligatoridae,Caiman,skins,5612.0,,DE,GB,XX,,,E,,,
828,3614,3614,5077533,1978,II,Canis lupus,Mammalia,Carnivora,Canidae,Canis,skins,1416.0,,DD,XX,,,,I,,,
235,7580,7580,13491565,1978,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,leather products (small),277.0,,DE,IT,XX,,,E,,,
936,1012,1012,206741,1978,II,Cyclura cornuta,Reptilia,Sauria,Iguanidae,Cyclura,live,2.0,,GB,DE,DO,,,I,,,
311,4715,4715,5189573,1978,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,tusks,50.0,,US,BW,,,,E,,,
237,3669,3669,5077671,1978,II,Canis lupus,Mammalia,Carnivora,Canidae,Canis,skins,11.0,,CH,IT,,,,I,,,
898,4671,4671,5189382,1978,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,ivory carvings,1907.0,,BG,IN,,,,E,,,
187,7481,7481,13345471,1978,II,Parodia spp.,,Caryophyllales,Cactaceae,Parodia,live,3.0,,AT,GB,,,,E,,,
913,3300,3300,5043504,1978,II,Buceros hydrocorax,Aves,Coraciiformes,Bucerotidae,Buceros,bodies,2.0,,US,AU,,,,E,,a6757ceb97,
738,3131,3131,5031983,1978,II,Boa constrictor,Reptilia,Serpentes,Boidae,Boa,live,1.0,,ES,NO,XX,P,,E,,,
350,5100,5100,5189958,1978,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,tusks,32.0,kg,DE,CM,,,,I,,,
927,4882,4882,5189740,1978,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,tusks,2246.0,kg,HK,BE,CD,T,,I,,,
371,44,44,15685,1978,II,Anoectochilus spp.,,Orchidales,Orchidaceae,Anoectochilus,live,500.0,,GB,IN,,,,I,,,
627,6816,6816,5455311,1978,II,Varanus exanthematicus,Reptilia,Sauria,Varanidae,Varanus,leather products (small),5.0,,DK,IT,XX,,,E,,,
391,2505,2505,434604,1978,II,Python curtus,Reptilia,Serpentes,Pythonidae,Python,live,5.0,,GB,MY,,,,I,,,
925,6598,6598,5429640,1978,II,Tupinambis teguixin,Reptilia,Sauria,Teiidae,Tupinambis,leather products (small),4.0,,AT,IT,CO,,,E,,,
502,3236,3236,5040714,1978,II,Boidae spp.,Reptilia,Serpentes,Boidae,,leather items,3.0,,US,ZA,SG,,,E,,,
857,1340,1340,261259,1978,II,Eunectes notaeus,Reptilia,Serpentes,Boidae,Eunectes,live,9.0,,DE,CH,,,C,E,,,
277,5311,5311,5266898,1978,I,Lutra lutra,Mammalia,Carnivora,Mustelidae,Lutra,live,1.0,,SE,NO,,B,,E,,,
885,4911,4911,5189769,1978,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,tusks,401.0,kg,HK,LU,CD,T,,I,,,
453,5667,5667,5285991,1978,II,Miltonia spp.,,Orchidales,Orchidaceae,Miltonia,live,127.0,,GB,US,,,,I,,,
380,2026,2026,348533,1978,II,Orchidaceae spp.,,Orchidales,Orchidaceae,,live,40.0,,AT,MG,,,A,E,,,
116,1940,1940,344435,1978,II,Nyctea scandiaca,Aves,Strigiformes,Strigidae,Nyctea,live,2.0,,JP,CA,,,,E,,,
234,3831,3831,5087678,1978,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,carapaces,57.0,kg,US,KY,,,,I,,,
388,70,70,24116,1978,II,Arctocephalus australis,Mammalia,Carnivora,Otariidae,Arctocephalus,garments,2.0,,CH,DE,,,,I,,,
622,4469,4469,5172331,1978,I,Kobus leche,Mammalia,Artiodactyla,Bovidae,Kobus,trophies,1.0,,DK,BW,,P,,I,,,
737,169,169,30300,1978,II,Barkeria spp.,,Orchidales,Orchidaceae,Barkeria,live,71.0,,US,HN,,,,I,,,
42,1507,1507,303641,1978,II,Lagothrix lagotricha,Mammalia,Primates,Atelidae,Lagothrix,live,20.0,,GB,CO,,,,I,,,
821,1117,1117,237666,1978,II,Echinopsis spp.,,Caryophyllales,Cactaceae,Echinopsis,live,2.0,,FR,GB,,,,E,,,
820,1688,1688,306668,1978,II,Leopardus wiedii,Mammalia,Carnivora,Felidae,Leopardus,skins,208.0,,ES,GB,XX,,,E,,,
