,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Year,Appendix,Taxon,Class,Order,Family,Genus,Term,Quantity,Unit,Importer,Exporter,Origin,Purpose,Source,Reporter.type,Import.permit.RandomID,Export.permit.RandomID,Origin.permit.RandomID
126,52352,52352,52352,789005,1991.0,II,Laelia lucasiana,,Orchidales,Orchidaceae,Laelia,live,5.0,,JP,BR,,T,A,E,,980fde2994,
119,50651,50651,50651,781495,1991.0,II,Hirudo medicinalis,Hirudinoidea,Arhynchobdellida,Hirudinidae,Hirudo,live,550.0,,IL,FR,,,C,E,,2f05767ae2,
534,182082,182082,182082,6361329,1991.0,II,Sophronitis mantiqueirae,,Orchidales,Orchidaceae,Sophronitis,live,1.0,,AU,BR,,T,A,I,7e2c21b7f5,6d5efd8a7d,
778,162383,162383,162383,6271816,1991.0,I,Paphiopedilum spp.,,Orchidales,Orchidaceae,Paphiopedilum,live,1.0,,JP,US,,T,A,E,,f140b4e927,
230,90815,90815,90815,5670703,1991.0,II,Lorius garrulus,Aves,Psittaciformes,Loriidae,Lorius,live,4.0,,AE,SG,ID,T,,E,,9b297df6ce,
130,174154,174154,174154,6323140,1991.0,II,Ptyas mucosus,Reptilia,Serpentes,Colubridae,Ptyas,skins,50.0,,AT,FR,ID,,W,E,,f87feeb3e4,
991,129499,129499,129499,6141297,1991.0,II,Coryphantha echinus,,Caryophyllales,Cactaceae,Coryphantha,live,1.0,,IT,US,,T,A,E,,94ab81a01c,
424,175364,175364,175364,6331611,1991.0,III,Pyrenestes ostrinus,Aves,Passeriformes,Estrildidae,Pyrenestes,live,100.0,,DE,GN,,T,,I,a2febfe094,,
676,155080,155080,155080,6247531,1991.0,III,Odobenus rosmarus,Mammalia,Carnivora,Odobenidae,Odobenus,tusks,1.0,,DK,GL,,P,W,E,,4cb93972e1,
521,218465,218465,218465,13430472,1991.0,II,Rebutia mentosa,,Caryophyllales,Cactaceae,Rebutia,live,1.0,,IT,US,,T,A,E,,ef469bae5a,
934,128439,128439,128439,6136903,1991.0,II,Chlorocebus aethiops,Mammalia,Primates,Cercopithecidae,Chlorocebus,specimens,38.0,,US,KN,,T,W,I,,6a7d1e271e,
981,141386,141386,141386,6191119,1991.0,II,Hippotragus equinus,Mammalia,Artiodactyla,Bovidae,Hippotragus,trophies,1.0,,US,ZM,,,,E,,cca323f20c,
793,135558,135558,135558,6167887,1991.0,II,Eunectes murinus,Reptilia,Serpentes,Boidae,Eunectes,live,2.0,,GB,US,GY,T,,E,,01f1dfdf94,
667,163729,163729,163729,6276467,1991.0,II,Papio ursinus,Mammalia,Primates,Cercopithecidae,Papio,trophies,2.0,,ES,ZW,,,W,E,,f57151f500,
840,26618,26618,26618,627511,1991.0,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,leather products (small),1.0,,JP,FR,MG,,W,E,,b63480b26c,
254,111049,111049,111049,6063622,1991.0,II,Brassavola perrinii,,Orchidales,Orchidaceae,Brassavola,live,10.0,,DE,BR,,T,A,I,ad06b2afea,,
404,14129,14129,14129,536906,1991.0,II,Cactaceae spp.,,Caryophyllales,Cactaceae,,live,81.0,,US,CA,,T,A,E,,0ea1ee58b0,
689,55197,55197,55197,802970,1991.0,III,Lophura erythrophthalma,Aves,Galliformes,Phasianidae,Lophura,live,4.0,,NL,MY,,,C,E,,3376e8e290,
645,202054,202054,202054,6486508,1991.0,II,Varanus salvator,Reptilia,Sauria,Varanidae,Varanus,leather products (small),505.0,,US,CA,SG,T,W,I,,bf5026a560,
283,209163,209163,209163,13154027,1991.0,II,Epidendrum spp.,,Orchidales,Orchidaceae,Epidendrum,live,5.0,,US,BR,,T,A,I,,ce8828a764,
872,219626,219626,219626,13453621,1991.0,II,Tainia spp.,,Orchidales,Orchidaceae,Tainia,live,8000.0,,JP,TW,,T,A,I,,d212a40d5b,
132,62016,62016,62016,831386,1991.0,II,Orchidaceae spp.,,Orchidales,Orchidaceae,,live,500.0,flasks,JP,TW,,T,A,I,,3aaeb23c8a,
396,201276,201276,201276,6485730,1991.0,II,Varanus salvator,Reptilia,Sauria,Varanidae,Varanus,leather products (small),1012.0,,US,CA,SG,T,W,I,,4d3b209a5d,
886,29723,29723,29723,646629,1991.0,II,Crocodylus novaeguineae,Reptilia,Crocodylia,Crocodylidae,Crocodylus,leather products (small),5.0,,JP,IT,PG,T,W,I,,ca44367f95,
133,18729,18729,18729,592247,1991.0,II,Cattleya araguaiensis,,Orchidales,Orchidaceae,Cattleya,live,10.0,,US,BR,,T,A,E,,7c9bc2ea74,
986,4669,4669,4669,339970,1991.0,II,Naja naja,Reptilia,Serpentes,Elapidae,Naja,live,100.0,,HK,CN,,T,,E,,49f57fc4f4,
257,67462,67462,67462,880801,1991.0,II,Platycercus elegans,Aves,Psittaciformes,Psittacidae,Platycercus,live,8.0,,ZA,NL,,T,C,E,,0500a6bd6a,
750,160195,160195,160195,6266173,1991.0,II,Panthera leo,Mammalia,Carnivora,Felidae,Panthera,trophies,1.0,,US,TZ,,H,W,E,,65f9855b92,
993,218396,218396,218396,13407844,1991.0,II,Pseudolaelia spp.,,Orchidales,Orchidaceae,Pseudolaelia,live,3.0,,CA,BR,,T,A,E,,a99faf2fd1,
311,14491,14491,14491,537268,1991.0,II,Cactaceae spp.,,Caryophyllales,Cactaceae,,live,60.0,,US,CA,,T,A,E,,847d8d8544,
712,1905,1905,1905,135682,1991.0,II,Cochlioda spp.,,Orchidales,Orchidaceae,Cochlioda,live,5.0,,US,EC,,,W,E,,834e6cd88d,
310,120425,120425,120425,6102986,1991.0,II,Caiman crocodilus crocodilus,Reptilia,Crocodylia,Alligatoridae,Caiman,leather items,1.0,,JP,SG,XX,T,C,I,,af5f6f44b0,
603,44505,44505,44505,732989,1991.0,II,Euphyllia spp.,Anthozoa,Scleractinia,Caryophylliidae,Euphyllia,live,4.0,,US,ID,,T,U,I,,aadb0f23bc,
66,59466,59466,59466,824350,1991.0,II,Neopsephotus bourkii,Aves,Psittaciformes,Psittacidae,Neopsephotus,live,4.0,,MX,NL,,T,C,E,,bca7878aec,
952,103017,103017,103017,6025874,1991.0,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,leather items,1.0,,JP,US,,T,W,E,,2378b8098b,
938,19890,19890,19890,596422,1991.0,II,Cattleya leopoldii,,Orchidales,Orchidaceae,Cattleya,live,1.0,,US,BR,,T,A,E,,269a4afeec,
451,110657,110657,110657,6061216,1991.0,II,Boa constrictor,Reptilia,Serpentes,Boidae,Boa,leather items,44.0,,US,GT,,,I,I,,,
54,18251,18251,18251,582871,1991.0,II,Catalaphyllia spp.,Anthozoa,Scleractinia,Caryophylliidae,Catalaphyllia,live,108.0,,US,ID,,T,U,I,,91c365ab24,
144,90055,90055,90055,5626030,1991.0,II,Dendrobium tortile,,Orchidales,Orchidaceae,Dendrobium,live,1.0,,ZA,TH,,,,E,,,
940,120326,120326,120326,6102887,1991.0,II,Caiman crocodilus crocodilus,Reptilia,Crocodylia,Alligatoridae,Caiman,shoes,16.0,,JP,IT,VE,T,U,I,,b6cbf07a8f,
446,207491,207491,207491,13112467,1991.0,II,Crocodylus johnstoni,Reptilia,Crocodylia,Crocodylidae,Crocodylus,skins,400.0,,SG,AU,,T,W,E,,59318b5d5c,
94,194533,194533,194533,6456207,1991.0,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,leather products (small),1050.0,,GT,FR,CM,,W,E,,930fa4d600,
698,13284,13284,13284,536061,1991.0,II,Cactaceae spp.,,Caryophyllales,Cactaceae,,live,40.0,,US,CA,,T,A,I,,a62afda0be,
743,164062,164062,164062,6279077,1991.0,II,Pecari tajacu,Mammalia,Artiodactyla,Tayassuidae,Pecari,leather products (small),3019.0,,FR,MU,AR,,W,I,1f4043920c,18f1985ebe,b35b03627b
5,151967,151967,151967,6235514,1991.0,I,Mammillaria pectinifera,,Caryophyllales,Cactaceae,Mammillaria,seeds,20.0,,GB,US,,T,A,E,,11e4efb510,
139,44273,44273,44273,732757,1991.0,II,Euphyllia spp.,Anthozoa,Scleractinia,Caryophylliidae,Euphyllia,live,31.0,,US,ID,,T,U,I,,7054d204a3,
242,71344,71344,71344,907213,1991.0,I,Proboscidea spp.,Mammalia,Proboscidea,,,ivory carvings,1.0,,US,FR,XX,,O,E,,73be36f789,
477,197075,197075,197075,6458750,1991.0,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,leather items,672.0,,US,ES,SD,T,W,I,,b2dbabcc4d,
804,90915,90915,90915,5731281,1991.0,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,tusks,22.0,kg,ES,ET,,H,,E,,ab1ec09d77,
306,207315,207315,207315,13109038,1991.0,II,Coelogyne spp.,,Orchidales,Orchidaceae,Coelogyne,live,1.0,,JP,IN,,T,A,E,,278bdafc11,
464,116620,116620,116620,6094327,1991.0,II,Caiman crocodilus crocodilus,Reptilia,Crocodylia,Alligatoridae,Caiman,shoes,2.0,,US,ES,VE,T,W,I,,3dcb995698,
569,218279,218279,218279,13406843,1991.0,II,Promenaea spp.,,Orchidales,Orchidaceae,Promenaea,live,20.0,,DE,BR,,T,A,I,9ce5375322,,
971,64183,64183,64183,852005,1991.0,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,trophies,1.0,,US,TZ,,,W,I,,302669bdc0,
835,126331,126331,126331,6129055,1991.0,II,Cattleya iricolor,,Orchidales,Orchidaceae,Cattleya,live,5.0,,US,PE,,T,A,E,,7ab207d207,
885,43250,43250,43250,731191,1991.0,II,Euphorbia trichadenia,,Euphorbiales,Euphorbiaceae,Euphorbia,live,1.0,,CA,US,,T,A,I,,6e7a4291eb,
690,45174,45174,45174,744900,1991.0,II,Favites spp.,Anthozoa,Scleractinia,Faviidae,Favites,live,11.0,,US,ID,,T,W,I,,5a95dfc2a2,
374,193581,193581,193581,6454350,1991.0,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,leather products (small),2.0,,NL,CH,CM,T,W,I,4ccbb5001a,d5e04e76c3,4773defb9f
863,61179,61179,61179,829562,1991.0,II,Orchidaceae spp.,,Orchidales,Orchidaceae,,live,40.0,,US,CA,,T,A,E,,8cffc964e7,
591,197307,197307,197307,6458982,1991.0,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,leather items,5.0,,US,IT,BJ,T,W,I,,ce0446f1c2,
568,29200,29200,29200,645978,1991.0,II,Crocodylus novaeguineae,Reptilia,Crocodylia,Crocodylidae,Crocodylus,leather items,91.0,,JP,FR,ID,,W,E,,b7b3a27499,
988,12090,12090,12090,529107,1991.0,II,Bulbophyllum blepharistes,,Orchidales,Orchidaceae,Bulbophyllum,live,60.0,,NL,TH,,T,W,I,,c1c34498fd,
916,80804,80804,80804,971129,1991.0,I,Trichechus manatus,Mammalia,Sirenia,Trichechidae,Trichechus,unspecified,3.0,,US,DO,XX,T,O,I,,e9a2e81ebe,
189,118817,118817,118817,6100283,1991.0,II,Caiman crocodilus crocodilus,Reptilia,Crocodylia,Alligatoridae,Caiman,leather products (small),1.0,,KP,FR,GY,,W,E,,f2f072a5b5,
771,171831,171831,171831,6319318,1991.0,II,Ptyas mucosus,Reptilia,Serpentes,Colubridae,Ptyas,shoes,201.0,,US,HK,CN,T,W,I,,4098fb9a00,
225,26120,26120,26120,625543,1991.0,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,leather products (small),1.0,,JP,DE,ZW,T,,E,,937356e0c0,
908,137937,137937,137937,6175874,1991.0,II,Favia spp.,Anthozoa,Scleractinia,Faviidae,Favia,raw corals,30.0,,JP,ID,,,,E,,0b48b3ee28,
159,191712,191712,191712,6408038,1991.0,III,Ursus americanus,Mammalia,Carnivora,Ursidae,Ursus,bodies,1.0,,US,CA,,H,W,E,,7bf4769e63,
325,192735,192735,192735,6441065,1991.0,II,Vanda spp.,,Orchidales,Orchidaceae,Vanda,live,1095.0,,JP,TH,,T,A,I,,fb12d3a8db,
418,84212,84212,84212,997208,1991.0,II,Varanus albigularis,Reptilia,Sauria,Varanidae,Varanus,live,3.0,,US,TZ,,T,W,E,,e4ce74a04b,
736,188649,188649,188649,6392368,1991.0,II,Tupinambis teguixin,Reptilia,Sauria,Teiidae,Tupinambis,leather products (small),12.0,,AW,CA,AR,T,W,E,,e549222fd9,
43,157620,157620,157620,6254009,1991.0,II,Orchidaceae hybrid,,Orchidales,Orchidaceae,,live,4.0,,JP,US,,T,A,E,,bf8f109371,
520,153672,153672,153672,6242001,1991.0,III,Musophaga violacea,Aves,Cuculiformes,Musophagidae,Musophaga,live,6.0,,ZA,GN,,T,W,E,,02335c8eea,
722,205033,205033,205033,6498589,1991.0,II,Zygostates grandiflora,,Orchidales,Orchidaceae,Zygostates,live,10.0,,US,BR,,T,A,E,,08bbcb1e55,
786,1184,1184,1184,46818,1991.0,II,Cacatua sanguinea,Aves,Psittaciformes,Cacatuidae,Cacatua,live,3.0,,ZA,SG,ID,T,,E,,cca9ce54b8,
377,152262,152262,152262,6236967,1991.0,II,Masdevallia angulata,,Orchidales,Orchidaceae,Masdevallia,live,1.0,,US,NZ,,T,A,I,,f7c2182409,
618,6767,6767,6767,444764,1991.0,II,Python sebae,Reptilia,Serpentes,Pythonidae,Python,live,1.0,,FR,CG,,P,,E,,e10e7db4b2,
531,194292,194292,194292,6455896,1991.0,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,leather products (small),2528.0,,FR,MU,CM,,W,I,94a5bb43a2,81203f42bb,
708,217414,217414,217414,13392636,1991.0,II,Pleurothallis spp.,,Orchidales,Orchidaceae,Pleurothallis,live,10.0,,DE,BR,,T,A,I,537bab54e6,,
789,170059,170059,170059,6305276,1991.0,II,Psitteuteles iris,Aves,Psittaciformes,Loriidae,Psitteuteles,live,30.0,,TW,ID,,T,W,E,,eecf8fef26,
179,25781,25781,25781,625197,1991.0,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,leather products (small),2.0,,FR,JP,ZM,,W,I,5ef7a08f39,54af93116b,
677,861,861,861,37280,1991.0,II,Bulbophyllum congestum,,Orchidales,Orchidaceae,Bulbophyllum,live,1.0,,FR,TH,,,,E,,,
810,119010,119010,119010,6101530,1991.0,II,Caiman crocodilus crocodilus,Reptilia,Crocodylia,Alligatoridae,Caiman,skins,1774.0,sides,IT,VE,,T,W,I,,093ab4fb20,
553,164699,164699,164699,6280443,1991.0,II,Pecari tajacu,Mammalia,Artiodactyla,Tayassuidae,Pecari,garments,357.0,pairs,DE,HU,PE,,W,E,,334d1789b5,
400,41759,41759,41759,722013,1991.0,III,Estrilda caerulescens,Aves,Passeriformes,Estrildidae,Estrilda,live,20.0,,DE,SN,,T,,I,1cfd1a1c5e,,
747,186233,186233,186233,6389879,1991.0,II,Tupinambis teguixin,Reptilia,Sauria,Teiidae,Tupinambis,live,50.0,,GB,GY,,T,W,I,90a8d1a288,,
210,203639,203639,203639,6489327,1991.0,II,Varanus salvator,Reptilia,Sauria,Varanidae,Varanus,leather items,1.0,,JP,FR,ID,T,W,I,,b15a9a0662,
145,74118,74118,74118,922980,1991.0,II,Rodriguezia venusta,,Orchidales,Orchidaceae,Rodriguezia,live,1.0,,US,BR,,T,A,I,,6ef4e4578b,
65,2208,2208,2208,189427,1991.0,II,Crocodylus porosus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,skins,37.0,,SG,PG,,T,,I,,450a8a0692,
744,8182,8182,8182,504167,1991.0,II,Aerides rosea,,Orchidales,Orchidaceae,Aerides,live,25.0,,JP,TH,,T,W,I,,b175d30ef3,
590,10464,10464,10464,516890,1991.0,II,Ara chloropterus,Aves,Psittaciformes,Psittacidae,Ara,live,12.0,,US,GY,,T,W,I,,199fb0a602,
258,189140,189140,189140,6392880,1991.0,II,Tupinambis teguixin,Reptilia,Sauria,Teiidae,Tupinambis,live,2.0,,NL,BR,,Z,U,E,,a7dbbff34a,
169,33110,33110,33110,661336,1991.0,II,Cyclamen spp.,,Primulales,Primulaceae,Cyclamen,live,16.0,,US,CA,,T,A,I,,dbf63cb911,
309,176713,176713,176713,6341719,1991.0,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,skins,1000.0,,GB,ID,,T,W,E,,3ed58abea9,
71,169923,169923,169923,6303848,1991.0,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,live,20.0,,DE,CM,,T,W,E,,1cca334e7f,
961,48647,48647,48647,771268,1991.0,II,Heliofungia spp.,Anthozoa,Scleractinia,Fungiidae,Heliofungia,raw corals,20.0,,US,ID,,,,E,,69ab263b10,
270,212454,212454,212454,13267122,1991.0,II,Maxillaria spp.,,Orchidales,Orchidaceae,Maxillaria,live,1.0,,DK,BR,,,A,I,,3b2a7c896b,
175,88067,88067,88067,5530898,1991.0,II,Ascocentrum miniatum,,Orchidales,Orchidaceae,Ascocentrum,live,10.0,,GB,TH,,,,E,,,
547,130389,130389,130389,6145049,1991.0,II,Cymbidium spp.,,Orchidales,Orchidaceae,Cymbidium,live,6.0,,US,CA,,T,A,I,,7b5673aea7,
61,22476,22476,22476,607166,1991.0,II,Chalcopsitta duivenbodei,Aves,Psittaciformes,Loriidae,Chalcopsitta,live,30.0,,US,ID,,T,W,E,,d34729beb3,
23,219353,219353,219353,13445068,1991.0,II,Sigmatostalix spp.,,Orchidales,Orchidaceae,Sigmatostalix,live,1.0,,ZW,BR,,T,A,E,,eea0500141,
163,11752,11752,11752,527129,1991.0,II,Brassavola flagellaris,,Orchidales,Orchidaceae,Brassavola,live,3.0,,ES,BR,,T,A,E,,f5d05b3e45,
806,177453,177453,177453,6343173,1991.0,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,shoes,174.0,,US,ES,ID,T,U,I,,,
378,28309,28309,28309,629639,1991.0,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,leather products (small),6.0,,JP,IT,ZW,T,C,I,,7a6edb8645,
380,70747,70747,70747,899836,1991.0,II,Porites spp.,Anthozoa,Scleractinia,Poritidae,Porites,raw corals,30.0,,DE,ID,,,,E,,d208425d66,
960,89912,89912,89912,5624408,1991.0,II,Dendrobium infundibulum,,Orchidales,Orchidaceae,Dendrobium,live,2.0,,MX,TH,,,,E,,,
86,76487,76487,76487,940745,1991.0,II,Scleractinia spp.,Anthozoa,Scleractinia,,,raw corals,300.0,,US,ID,,,,E,,cd96fd7044,
81,26507,26507,26507,626476,1991.0,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,skins,29.0,,SG,ZW,,,C,E,,22cd1e1def,
77,146110,146110,146110,6211259,1991.0,II,Lontra canadensis,Mammalia,Carnivora,Mustelidae,Lontra,leather items,4.0,,US,CA,,T,W,I,,572131dc38,
577,148420,148420,148420,6219670,1991.0,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,leather products (small),1.0,,ZA,ZW,,,W,E,,174b1901d6,
918,166772,166772,166772,6291445,1991.0,II,Platycercus eximius,Aves,Psittaciformes,Psittacidae,Platycercus,live,6.0,,JP,NL,,T,C,E,,a4d9df9c25,
567,40914,40914,40914,718033,1991.0,II,Epidendrum spp.,,Orchidales,Orchidaceae,Epidendrum,live,1.0,,CA,US,,T,A,I,,66e31db521,
440,48576,48576,48576,771197,1991.0,II,Heliofungia spp.,Anthozoa,Scleractinia,Fungiidae,Heliofungia,raw corals,25.0,,JP,ID,,,,E,,5abc1254d4,
31,206444,206444,206444,13084847,1991.0,II,Campylocentrum spp.,,Orchidales,Orchidaceae,Campylocentrum,live,2.0,,DK,BR,,T,A,E,,b537a3519d,
856,90090,90090,90090,5626432,1991.0,II,Dendrobium victoriae-reginae,,Orchidales,Orchidaceae,Dendrobium,live,1.0,,US,PH,,T,,E,,4aaa820768,
636,9016,9016,9016,508246,1991.0,II,Amazona amazonica,Aves,Psittaciformes,Psittacidae,Amazona,live,1.0,,US,TT,,P,,E,,b6a56d7197,
769,81221,81221,81221,973340,1991.0,II,Tridacnidae spp.,Bivalvia,Veneroida,Tridacnidae,,shells,2.0,,NZ,XX,,,I,I,,,
25,104533,104533,104533,6029788,1991.0,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,leather products (small),38.0,,JP,IT,US,T,C,I,,cae97e9e04,
909,210988,210988,210988,13203192,1991.0,II,Ionopsis utricularioides,,Orchidales,Orchidaceae,Ionopsis,live,2.0,,JP,BR,,T,A,E,,a329292d20,
881,163197,163197,163197,6275249,1991.0,II,Papio anubis,Mammalia,Primates,Cercopithecidae,Papio,live,10.0,,FR,KE,,S,W,E,,06782fb5c5,
891,58241,58241,58241,818427,1991.0,II,Morelia amethistina,Reptilia,Serpentes,Pythonidae,Morelia,skulls,1.0,,AU,NL,,P,C,I,8bed16a036,b3842c0f09,
915,181072,181072,181072,6357804,1991.0,I,Sclerocactus glaucus,,Caryophyllales,Cactaceae,Sclerocactus,seeds,10.0,,AT,US,,T,A,E,,11e4efb510,
606,141925,141925,141925,6193141,1991.0,II,Iguana iguana,Reptilia,Sauria,Iguanidae,Iguana,live,100.0,,IT,US,CO,T,U,E,,e7612dcc3a,
236,210676,210676,210676,13199694,1991.0,II,Hippopus hippopus,Bivalvia,Veneroida,Tridacnidae,Hippopus,shells,179.0,kg,ES,PH,,T,W,E,,52db7ed968,
275,6573,6573,6573,432154,1991.0,II,Psittacula longicauda,Aves,Psittaciformes,Psittacidae,Psittacula,live,20.0,,FR,SG,MY,T,,E,,9838e2817a,
703,160721,160721,160721,6267263,1991.0,II,Panthera leo,Mammalia,Carnivora,Felidae,Panthera,trophies,1.0,,GH,ZW,,,W,E,,d09a82992a,
