,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Year,Appendix,Taxon,Class,Order,Family,Genus,Term,Quantity,Unit,Importer,Exporter,Origin,Purpose,Source,Reporter.type,Import.permit.RandomID,Export.permit.RandomID,Origin.permit.RandomID
362,369417,369417,13136628,2012,II,Dracula wallisii,,Orchidales,Orchidaceae,Dracula,live,2.0,,JP,EC,,T,A,I,,998afc1d69,
297,372971,372971,13166974,2012,II,Euphorbia antisyphilitica,,Euphorbiales,Euphorbiaceae,Euphorbia,wax,2075.0,kg,FR,US,MX,T,W,I,3feb339101,129374702a,8eba9dc651
408,11843,11843,4548327,2012,II,Caiman crocodilus,Reptilia,Crocodylia,Alligatoridae,Caiman,leather products (small),4.0,,RU,IT,BO,T,W,E,,9dd60d9bfd,
223,391971,391971,13244582,2012,II,Macaca mulatta,Mammalia,Primates,Cercopithecidae,Macaca,specimens,75.0,ml,CA,US,,T,C,E,,e2c41c0764,
504,12551,12551,4549035,2012,II,Caiman crocodilus,Reptilia,Crocodylia,Alligatoridae,Caiman,leather products (small),52.0,,JP,IT,BO,T,W,E,,131c8c753e,
570,362721,362721,13070800,2012,II,Bulbophyllum pardalotum,,Orchidales,Orchidaceae,Bulbophyllum,live,58.0,,DE,PH,,T,A,I,,dab7ccd55c,
170,901569,901569,14685240,2012,II,Dendrobium harveyanum,,Orchidales,Orchidaceae,Dendrobium,live,10.0,,CH,DE,,T,A,I,,80e6051f5c,
215,555510,555510,13710207,2012,II,Euphyllia ancora,Anthozoa,Scleractinia,Caryophylliidae,Euphyllia,live,20.0,,ES,ID,,T,W,E,,76a4e1b6ab,
803,381196,381196,13199256,2012,II,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,teeth,12.0,,US,ZW,,H,W,E,,ed92d7d54d,
174,490479,490479,13593854,2012,II,Caiman crocodilus fuscus,Reptilia,Crocodylia,Alligatoridae,Caiman,leather products (small),1.0,,CN,TH,CO,T,C,E,,7586d913b0,
556,915300,915300,14752756,2012,II,Lepanthes spp.,,Orchidales,Orchidaceae,Lepanthes,live,3.0,,US,EC,,T,A,E,,9115c06248,
488,771305,771305,14343334,2012,II,Phelsuma lineata,Reptilia,Sauria,Gekkonidae,Phelsuma,live,40.0,,US,MG,,T,W,I,614f891e3f,,
554,942153,942153,14870806,2012,II,Platystele spp.,,Orchidales,Orchidaceae,Platystele,live,1.0,,US,EC,,T,A,E,,9115c06248,
619,1006015,1006015,15061514,2012,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,leather products (small),1.0,,UZ,CH,US,T,W,E,,0a44f56174,dfce6d14b7
477,263939,263939,12884302,2012,II,Python bivittatus,Reptilia,Serpentes,Pythonidae,Python,leather products (small),1.0,,CH,IT,VN,T,C,E,,2d93fa0ef6,
538,181798,181798,12684528,2012,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,leather products (small),7.0,,CN,IT,US,T,W,E,,75e7e3912e,
613,891582,891582,14643741,2012,II,Caiman crocodilus fuscus,Reptilia,Crocodylia,Alligatoridae,Caiman,leather products (small),6.0,,US,MX,CO,T,C,E,,0c46198834,83d0ef5b1d
923,1021208,1021208,15318414,2012,I,Hapalemur alaotrensis,Mammalia,Primates,Lemuridae,Hapalemur,live,1.0,,FR,CH,GB,Z,F,E,,cc5f815385,f85a5283c8
518,756852,756852,14307799,2012,II,Lobophyllia hemprichii,Anthozoa,Scleractinia,Mussidae,Lobophyllia,live,7.0,,US,ID,,T,I,I,,,
802,667583,667583,13952631,2012,I,Scleropages formosus,Actinopteri,Osteoglossiformes,Osteoglossidae,Scleropages,live,100.0,,TW,ID,,T,D,E,,ab5323e14a,
506,721856,721856,14178495,2012,II,Caiman crocodilus fuscus,Reptilia,Crocodylia,Alligatoridae,Caiman,leather products (small),10.0,,US,CA,CO,T,C,I,adf1bdec7f,,
988,490545,490545,13593920,2012,II,Caiman crocodilus fuscus,Reptilia,Crocodylia,Alligatoridae,Caiman,leather products (small),1.0,,CN,TH,CO,T,C,E,,c942d77f4c,
12,97495,97495,4848124,2012,II,Orchidaceae spp.,,Orchidales,Orchidaceae,,live,1.0,,JP,EC,,T,A,I,,cdf771c351,
493,740121,740121,14272219,2012,II,Euphyllia ancora,Anthozoa,Scleractinia,Caryophylliidae,Euphyllia,live,16.0,,US,ID,,T,W,I,5d50464689,,
707,39545,39545,4658183,2012,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,leather products (small),1.0,,US,FR,ZW,T,C,E,,41dd2f2029,5b52809d32
473,290672,290672,12942155,2012,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,leather products (small),24.0,,CH,IT,LA,T,C,E,,34a9fae9fe,
867,273560,273560,12894541,2012,II,Python regius,Reptilia,Serpentes,Pythonidae,Python,live,6.0,,CH,DE,US,T,C,E,,cd324a29c0,
857,176867,176867,12679597,2012,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,leather products (small),1.0,,TR,IT,US,T,W,E,,86cfd934f5,
642,821854,821854,14493063,2012,II,Varanus salvator,Reptilia,Sauria,Varanidae,Varanus,leather products (small),26.0,,US,MX,MY,T,W,I,355f4203a8,,
206,130483,130483,4979206,2012,II,Tridacnidae spp.,Bivalvia,Veneroida,Tridacnidae,,meat,3.0,kg,NZ,TO,,P,W,I,,45c887c49e,
962,181477,181477,12684207,2012,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,leather products (small),10.0,,CN,IT,US,T,W,E,,aa19e83991,
839,399809,399809,13389888,2012,II,Plerogyra turbida,Anthozoa,Scleractinia,Caryophylliidae,Plerogyra,raw corals,20.0,,JP,ID,,T,W,I,,219800e0ff,
855,406187,406187,13415967,2012,II,Python bivittatus,Reptilia,Serpentes,Pythonidae,Python,garments,3.0,,JP,US,VN,T,C,E,,f233fdba06,
648,868149,868149,14597813,2012,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,leather products (small),1.0,,FR,CH,US,T,W,E,,fda5a6e9ba,d878af46f3
572,977022,977022,15032519,2012,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,leather products (small),5.0,,IT,CH,US,T,W,E,,89d4bb9d90,e493561a14
869,652070,652070,13930665,2012,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,leather products (small),1.0,,TR,FR,VN,T,C,I,,d81ed6b77b,
405,243798,243798,12840477,2012,II,Orchidaceae hybrid,,Orchidales,Orchidaceae,,extract,34.4,kg,RU,BE,US,T,A,E,,ff2e934ade,
116,286179,286179,12937662,2012,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,leather products (small),1.0,,JP,IT,VN,P,C,E,,3dc2fb5d81,
18,503650,503650,13611712,2012,II,Caulastraea echinulata,Anthozoa,Scleractinia,Faviidae,Caulastraea,live,12.0,,US,ID,,T,W,E,,17c44678c7,
816,333609,333609,13020398,2012,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,leather products (small),1.0,,GB,CH,US,T,W,I,97899c08fe,91236e3ec7,09e3e2930f
191,251211,251211,12871574,2012,II,Python bivittatus,Reptilia,Serpentes,Pythonidae,Python,skin pieces,2.0,,KR,IT,VN,T,C,E,,5d76c0630e,
143,814039,814039,14471986,2012,II,Ursus americanus,Mammalia,Carnivora,Ursidae,Ursus,trophies,1.0,,US,CA,,H,W,I,1330e3d79c,,
269,914756,914756,14750850,2012,II,Laelia harpophylla,,Orchidales,Orchidaceae,Laelia,live,3.0,,CH,EC,,T,A,E,,a2e3a98cb5,
451,584296,584296,13751841,2012,II,Heliofungia actiniformis,Anthozoa,Scleractinia,Fungiidae,Heliofungia,live,15.0,,US,ID,,T,W,E,,d61ce8d3e2,
404,187250,187250,12689980,2012,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,leather products (small),1.0,,AE,IT,US,T,C,E,,9a0bef2e5f,
820,378011,378011,13182711,2012,II,Fungia fungites,Anthozoa,Scleractinia,Fungiidae,Fungia,live,10.0,,GB,ID,,T,W,I,6c542299e0,071063c4b1,
349,796792,796792,14449248,2012,II,Strombus gigas,Gastropoda,Mesogastropoda,Strombidae,Strombus,meat,4535.92,kg,US,BS,,T,W,I,93fe816301,,
459,117158,117158,4928303,2012,II,Ravenea rivularis,,Arecales,Palmae,Ravenea,live,1200.0,,CA,US,MG,T,W,E,,801026fc5a,
383,785166,785166,14424167,2012,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,leather products (small),8.0,,US,IT,VN,T,C,I,a3d651c435,,
37,512746,512746,13632134,2012,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,skins,40.0,,CN,SG,ZW,T,C,E,,9288d26c08,
910,269535,269535,12889898,2012,II,Python bivittatus,Reptilia,Serpentes,Pythonidae,Python,leather products (small),1.0,,RU,FR,VN,T,C,E,,ff43eb0a21,8d0fd70b76
233,111702,111702,4918534,2012,II,Python brongersmai,Reptilia,Serpentes,Pythonidae,Python,leather products (small),2.0,,US,IT,ID,T,W,E,,186554ebaf,
153,532601,532601,13655564,2012,I,Crocodylus siamensis,Reptilia,Crocodylia,Crocodylidae,Crocodylus,leather products (small),1.0,,CN,TH,,T,D,E,,b811e55122,
471,487679,487679,13591054,2012,II,Caiman crocodilus fuscus,Reptilia,Crocodylia,Alligatoridae,Caiman,leather products (small),1.0,,TH,CO,,T,C,I,,,
164,99540,99540,4854725,2012,II,Panax quinquefolius,,Apiales,Araliaceae,Panax,roots,17145.0,kg,HK,CA,,T,A,I,,fe2f488761,
119,716365,716365,14148218,2012,II,Aquila chrysaetos,Aves,Falconiformes,Accipitridae,Aquila,feathers,1.0,,US,CA,,P,W,I,fe4a6bfd33,,
819,385889,385889,13219096,2012,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,skin pieces,4.0,,PL,ZW,,H,W,E,,48a25be5b1,
747,576315,576315,13740552,2012,II,Goniastrea spp.,Anthozoa,Scleractinia,Faviidae,Goniastrea,live,10.0,,US,ID,,T,W,E,,c3635e201b,
995,798259,798259,14452414,2012,II,Tillandsia harrisii,,Bromeliales,Bromeliaceae,Tillandsia,live,2000.0,,US,GT,,T,A,I,5285344a9a,,
672,447492,447492,13523545,2012,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,leather products (small),9.0,,CH,SG,US,T,W,E,,0c87f9f1dd,
587,278508,278508,12929991,2012,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,leather products (small),3.0,,US,IT,LA,T,C,E,,13dddc910f,
991,74501,74501,4757142,2012,I,Falco hybrid,Aves,Falconiformes,Falconidae,Falco,live,3.0,,JP,US,,T,D,E,,12aa8b01ee,
699,1054077,1054077,16276147,2012,II,Lynx rufus,Mammalia,Carnivora,Felidae,Lynx,skins,28.0,,IT,CA,,T,W,E,,d2d05f2eaa,
611,758855,758855,14311309,2012,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,tails,1.0,,US,BW,,H,W,I,19348e92fa,,
952,549071,549071,13689353,2012,II,Echinophyllia spp.,Anthozoa,Scleractinia,Pectiniidae,Echinophyllia,live,3.0,,KR,AU,,T,W,E,,9a8fb47b00,
627,44026,44026,4662664,2012,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,leather products (small),3.0,,CN,IT,ZW,T,C,I,2a87eb8e21,925ed44715,aa3b9d724d
134,449235,449235,13525288,2012,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,leather products (small),1.0,,US,SG,US,T,W,E,,255a53af01,
156,840560,840560,14556918,2012,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,leather products (small),4.0,,DE,CH,US,T,C,E,,4731c7d699,4e3b053783
902,1059538,1059538,16282209,2012,II,Macaca fascicularis,Mammalia,Primates,Cercopithecidae,Macaca,specimens,2.55,ml,US,CA,CN,M,C,E,,b2648d632b,
133,991305,991305,15046804,2012,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,leather products (small),53.0,,RU,CH,US,T,W,E,,d9713ccd0b,fd6afbc19c
784,867705,867705,14597369,2012,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,leather products (small),1.0,,FI,CH,US,T,W,E,,0dddc0d44d,ee6a775713
0,432822,432822,13506807,2012,II,Acropora spp.,Anthozoa,Scleractinia,Acroporidae,Acropora,live,12.0,,CA,US,,T,F,E,,d508833755,
450,89260,89260,4839889,2012,II,Orchidaceae spp.,,Orchidales,Orchidaceae,,live,390.0,,JP,TW,,T,A,I,,4d244bfa64,
16,319040,319040,13001262,2012,II,Acipenser baerii,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,extract,6.33,g,DE,US,IT,T,C,E,,2ad72256e4,
772,1055465,1055465,16278136,2012,II,Macaca fascicularis,Mammalia,Primates,Cercopithecidae,Macaca,specimens,0.5,g,US,CA,CN,M,C,E,,fbc9838602,
484,1073389,1073389,16346715,2012,II,Pachyseris rugosa,Anthozoa,Scleractinia,Agariciidae,Pachyseris,live,10.0,,JP,FJ,,T,W,E,,4ee21ed3e8,
136,297677,297677,12949160,2012,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,leather products (small),12.0,,SG,FR,VN,T,C,E,,fcda39a1bb,6da66fbd0a
229,284588,284588,12936071,2012,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,leather products (small),1.0,,LB,IT,ID,P,W,E,,c412327156,
409,1056069,1056069,16278740,2012,II,Macaca fascicularis,Mammalia,Primates,Cercopithecidae,Macaca,specimens,22.4,g,US,CA,CN,M,C,E,,2c09e2f75c,
785,123275,123275,4946012,2012,II,Salvator rufescens,Reptilia,Sauria,Teiidae,Salvator,skins,15236.0,,MX,IT,PY,T,W,I,,67eb30dc34,
600,272571,272571,12892934,2012,II,Python bivittatus,Reptilia,Serpentes,Pythonidae,Python,leather products (small),5.0,,JP,FR,VN,T,C,E,,0e20c3cb98,625c057041
670,365160,365160,13094569,2012,II,Caulastraea spp.,Anthozoa,Scleractinia,Faviidae,Caulastraea,live,6.0,,CA,US,FJ,T,W,E,,c72ce85100,
701,539174,539174,13664083,2012,II,Cymbidium sinense,,Orchidales,Orchidaceae,Cymbidium,live,3000.0,,KR,TW,,T,A,I,,88a342c8c3,
312,793301,793301,14443392,2012,II,Scleractinia spp.,Anthozoa,Scleractinia,,,raw corals,100.0,,US,VN,,T,W,I,0d21ad8cae,,
900,985933,985933,15041430,2012,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,leather products (small),147.0,,MX,CH,US,T,W,E,,afe061a92a,d8cd5078dc
626,358252,358252,13045047,2012,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,leather products (small),1.0,,MO,GB,US,T,W,I,5a681e0ae6,e73b10b1ef,30fc91f427
540,406386,406386,13416170,2012,II,Python bivittatus,Reptilia,Serpentes,Pythonidae,Python,leather products (small),1.0,,MO,FR,VN,T,C,I,8268072e08,db95719996,cbe1537921
120,968782,968782,15024279,2012,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,leather products (small),112.0,,HK,CH,US,T,W,E,,9d63adb0ff,19f4e20dce
256,791975,791975,14441051,2012,II,Salvator rufescens,Reptilia,Sauria,Teiidae,Salvator,leather products (small),1.0,,US,IT,AR,T,W,I,50daa0a415,,
387,423297,423297,13461765,2012,II,Trioceros jacksonii,Reptilia,Sauria,Chamaeleonidae,Trioceros,live,100.0,,JP,KE,,T,C,E,,f9a777e0a2,
564,28758,28758,4645639,2012,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,leather products (small),1.0,,ES,CH,ZW,T,C,I,,bed2efc487,db2291c18d
264,75824,75824,4764099,2012,II,Furcifer pardalis,Reptilia,Sauria,Chamaeleonidae,Furcifer,live,10.0,,HK,UA,,T,C,I,,abcb2dfe13,
240,420951,420951,13444130,2012,II,Sedirea japonica,,Orchidales,Orchidaceae,Sedirea,live,80.0,,HK,KR,,T,A,I,,ff0dd0da0e,
718,328222,328222,13015011,2012,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,leather products (small),1.0,,FR,CH,US,T,W,I,3f43549e44,f3f311a98c,909e4466dd
656,541676,541676,13669989,2012,II,Cynarina lacrymalis,Anthozoa,Scleractinia,Mussidae,Cynarina,live,4.0,,US,ID,,T,W,E,,e441103a36,
46,695345,695345,14017144,2012,II,Acropora hyacinthus,Anthozoa,Scleractinia,Acroporidae,Acropora,live,6.0,,US,FJ,,T,W,I,5e12ddf4c8,,
273,224180,224180,12754822,2012,III,Corallium elatius,Anthozoa,Gorgonacea,Coralliidae,Corallium,raw corals,1.0,,KW,IT,CN,T,O,E,,9a17b4cab4,
299,914686,914686,14750708,2012,II,Laelia flava,,Orchidales,Orchidaceae,Laelia,live,2.0,,CH,DE,,T,A,I,,ec0e93bab9,
933,726171,726171,14194505,2012,II,Caulastraea echinulata,Anthozoa,Scleractinia,Faviidae,Caulastraea,live,11.0,,US,ID,,T,W,I,ce48270a7d,,
550,1001799,1001799,15057298,2012,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,leather products (small),20.0,,US,CH,US,T,W,E,,161e24cdf2,1425b8af49
392,601266,601266,13785614,2012,II,Macaca fascicularis,Mammalia,Primates,Cercopithecidae,Macaca,specimens,22.5,ml,US,SG,ID,S,F,E,,7914ba1f5a,
589,1024922,1024922,15389202,2012,II,Ptyas mucosus,Reptilia,Serpentes,Colubridae,Ptyas,leather products (small),2.0,,FR,CH,ID,T,W,E,,6b840cd4da,e0e897b803
360,813687,813687,14471634,2012,II,Ursus americanus,Mammalia,Carnivora,Ursidae,Ursus,trophies,1.0,,US,CA,,H,W,I,,,
428,295273,295273,12946756,2012,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,leather products (small),12.0,,UA,FR,ID,T,W,E,,00b0b0b88c,80adef84af
986,973164,973164,15028661,2012,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,leather products (small),2.0,,HK,CH,US,T,W,E,,c7814ff41e,11af139b78
994,26219,26219,4594885,2012,II,Cephalophus silvicultor,Mammalia,Artiodactyla,Bovidae,Cephalophus,live,3.0,,DE,US,,B,F,I,728183f8ff,,
571,58231,58231,4690819,2012,II,Crocodylus porosus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,leather products (small),2.0,,JP,FR,PG,T,W,I,,42cf676558,
794,701080,701080,14030307,2012,II,Acropora tenuis,Anthozoa,Scleractinia,Acroporidae,Acropora,live,27.0,,US,ID,,T,W,I,1a3a2fb246,,
373,493253,493253,13596628,2012,II,Caiman crocodilus fuscus,Reptilia,Crocodylia,Alligatoridae,Caiman,leather products (small),1.0,,CN,TH,CO,T,C,E,,a9e79ff92e,
597,551797,551797,13694730,2012,I,Encephalartos ituriensis,,Cycadales,Zamiaceae,Encephalartos,live,55.0,,CR,AU,,T,D,E,,da6f509b1b,
949,889613,889613,14641772,2012,II,Caiman crocodilus fuscus,Reptilia,Crocodylia,Alligatoridae,Caiman,leather products (small),20.0,,US,MX,CO,T,C,E,,b96ceb812e,ea56944f1f
466,597467,597467,13779431,2012,II,Lobophyllia spp.,Anthozoa,Scleractinia,Mussidae,Lobophyllia,live,5.0,,US,ID,,T,W,E,,b44743a408,
904,77114,77114,4770739,2012,II,Goniopora spp.,Anthozoa,Scleractinia,Poritidae,Goniopora,live,10.0,,CR,US,ID,T,W,E,,78921799bf,
801,215261,215261,12728805,2012,II,Caesalpinia echinata,,Fabales,Leguminosae,Caesalpinia,sawn wood,1529.0,,CN,DE,BR,T,O,E,,990bda154b,
286,122785,122785,4945522,2012,II,Salvator rufescens,Reptilia,Sauria,Teiidae,Salvator,leather products (small),1.0,,KR,IT,AR,T,W,E,,d0b722c359,
141,519510,519510,13641662,2012,II,Crocodylus porosus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,leather products (small),1.0,,KR,FR,US,T,R,I,,71c4ab2dd8,
105,159736,159736,12658099,2012,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,leather products (small),1.0,,CN,DE,US,T,W,E,,a7a3f0e327,
565,616099,616099,13836749,2012,II,Oncidium hybrid,,Orchidales,Orchidaceae,Oncidium,live,100.0,,SG,MY,,T,A,E,,e9804f748b,
48,555665,555665,13710362,2012,II,Euphyllia ancora,Anthozoa,Scleractinia,Caryophylliidae,Euphyllia,live,12.0,,US,ID,,T,W,E,,8b59a2b854,
960,986680,986680,15042179,2012,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,leather products (small),2.0,,MX,CH,US,T,W,E,,4fc3eb37a9,726f965519
573,193567,193567,12696297,2012,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,leather products (small),8.0,,MX,FR,US,T,W,E,,be27366684,9720871ada
295,731790,731790,14227674,2012,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,leather products (small),1.0,,US,FR,ZW,T,C,I,c735c56db6,,
528,188267,188267,12690997,2012,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,leather products (small),50.0,,PT,CH,US,T,W,I,,d3910358cd,
354,360548,360548,13054203,2012,II,Aquilaria malaccensis,,Myrtales,Thymelaeaceae,Aquilaria,chips,10.0,kg,KW,AE,ID,T,W,E,,080488bd94,
421,499920,499920,13605312,2012,II,Catalaphyllia jardinei,Anthozoa,Scleractinia,Caryophylliidae,Catalaphyllia,live,14.0,,US,ID,,T,W,E,,d61ce8d3e2,
437,280513,280513,12931996,2012,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,leather products (small),12.0,,UA,IT,ID,T,W,E,,f3294f6ee9,
515,300731,300731,12952214,2012,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,leather products (small),1.0,,AE,FR,ID,T,W,E,,d4ec3f8a4b,b875ec54c0
241,726411,726411,14195242,2012,II,Caulastraea spp.,Anthozoa,Scleractinia,Faviidae,Caulastraea,live,6.0,,US,ID,,T,W,I,024775922a,,
281,78230,78230,4779014,2012,II,Heliofungia actiniformis,Anthozoa,Scleractinia,Fungiidae,Heliofungia,live,4.0,,HK,ID,,T,W,I,a3a1ba4531,673f93a1f7,
356,10623,10623,4547107,2012,II,Caiman crocodilus,Reptilia,Crocodylia,Alligatoridae,Caiman,leather products (small),24.0,,US,IT,BO,T,W,E,,8567981e06,
689,196770,196770,12699500,2012,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,leather products (small),100.0,,CH,FR,US,T,W,E,,8cd3ceb459,0c79c5730f
614,260085,260085,12880448,2012,II,Python bivittatus,Reptilia,Serpentes,Pythonidae,Python,leather products (small),1.0,,ID,IT,VN,P,C,E,,cb63310598,
523,903362,903362,14692894,2012,II,Dionaea muscipula,,Nepenthales,Droseraceae,Dionaea,live,96.0,,CH,DK,,T,A,I,,dd75ec11c8,
989,906482,906482,14703666,2012,II,Elleanthus spp.,,Orchidales,Orchidaceae,Elleanthus,live,3.0,,ZA,EC,,T,A,E,,aa18233727,
542,670625,670625,13956522,2012,II,Seriatopora hystrix,Anthozoa,Scleractinia,Pocilloporidae,Seriatopora,live,10.0,,FR,ID,,T,F,E,,071f48f19d,
866,923884,923884,14787494,2012,II,Masdevallia pastinata,,Orchidales,Orchidaceae,Masdevallia,live,2.0,,US,EC,,T,A,E,,d1087b8585,
224,714349,714349,14106916,2012,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,leather products (small),2.0,,US,MY,US,T,I,I,,,
325,1072372,1072372,16322732,2012,II,Montipora spp.,Anthozoa,Scleractinia,Acroporidae,Montipora,live,80.0,,US,FJ,,T,W,E,,a620c3c835,
453,232447,232447,12792893,2012,II,Galaxea fascicularis,Anthozoa,Scleractinia,Oculinidae,Galaxea,live,13.0,,NL,ID,,T,W,I,ca9d62b872,8b51d4f952,
781,216372,216372,12735310,2012,II,Caiman crocodilus crocodilus,Reptilia,Crocodylia,Alligatoridae,Caiman,leather products (small),2.0,,TW,IT,VE,T,W,E,,4f39d1d611,
791,487194,487194,13590569,2012,II,Caiman crocodilus fuscus,Reptilia,Crocodylia,Alligatoridae,Caiman,leather products (small),1.0,,TH,CO,,T,C,I,,ba5134c6ad,
282,990041,990041,15045540,2012,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,leather products (small),2.0,,PT,CH,US,T,W,E,,4e87a487c0,6ed8a7d626
