,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Year,Appendix,Taxon,Class,Order,Family,Genus,Term,Quantity,Unit,Importer,Exporter,Origin,Purpose,Source,Reporter.type,Import.permit.RandomID,Export.permit.RandomID,Origin.permit.RandomID
526,348347,348347,14384723,2013,II,Python breitensteini,Reptilia,Serpentes,Pythonidae,Python,leather products (small),2.0,,US,IT,MY,T,W,E,,21571e840c,
917,268476,268476,14260245,2013,II,Echinocactus grusonii,,Caryophyllales,Cactaceae,Echinocactus,live,30.0,,CH,NL,,,A,E,,6110d215c2,
593,434030,434030,14515765,2013,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,leather products (small),1.0,,JP,HK,US,T,W,I,,3678c4ea61,
660,819469,819469,15134350,2013,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,leather products (small),1.0,,VG,CH,US,T,W,E,,60b71f196c,1644a24f73
396,357339,357339,14394933,2013,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,leather products (small),1.0,,US,IT,VN,P,C,E,,4b8ed857fd,
782,610429,610429,14816255,2013,II,Opuntia rufida,,Caryophyllales,Cactaceae,Opuntia,live,8.0,,CH,NL,,T,A,I,,99c9131c98,
658,698191,698191,14933894,2013,II,Saiga tatarica,Mammalia,Artiodactyla,Bovidae,Saiga,medicine,12.0,,US,CN,XX,P,I,I,,,
714,313681,313681,14338763,2013,I,Paphiopedilum spp.,,Orchidales,Orchidaceae,Paphiopedilum,live,54.0,,CH,NL,,,A,E,,84de640d98,
93,742377,742377,14993114,2013,II,Varanus salvator,Reptilia,Sauria,Varanidae,Varanus,leather products (small),1.0,,CN,CH,ID,T,W,I,c3ea93187b,ddcee4286f,200d58f08c
301,37185,37185,13784801,2013,II,Lynx lynx,Mammalia,Carnivora,Felidae,Lynx,live,1.0,,CH,DE,,B,C,E,,8721825f63,
39,156856,156856,14127291,2013,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,skins,463.0,,FR,US,,T,W,E,,5b888c968e,
827,433298,433298,14515033,2013,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,leather products (small),3.0,,JP,CH,US,T,W,I,,c0291131a5,
830,424578,424578,14505474,2013,II,Acropora spp.,Anthozoa,Scleractinia,Acroporidae,Acropora,live,75.0,,HK,ID,,T,F,I,,eacd1970fc,
974,603859,603859,14805114,2013,II,Nepenthes alata,,Nepenthales,Nepenthaceae,Nepenthes,live,6.0,,CH,DK,,T,A,I,,8e3c8f6eca,
867,998825,998825,16153317,2013,II,Dalbergia retusa,,Fabales,Leguminosae,Dalbergia,timber,21.714,m3,CN,NI,,T,W,E,,161db3f9fe,
986,271239,271239,14264002,2013,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,carvings,1.0,,US,GB,XX,T,O,E,,cfb9af4743,
426,705079,705079,14944118,2013,II,Scleractinia spp.,Anthozoa,Scleractinia,,,raw corals,376.0,,US,SB,,T,W,I,,254c757d41,
165,130578,130578,14087813,2013,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,leather products (small),1.0,,FR,CH,US,T,W,I,3a3c3d3398,3fffa9f1c6,1adbd1c399
117,339320,339320,14370900,2013,II,Python bivittatus,Reptilia,Serpentes,Pythonidae,Python,leather products (small),2.0,,TR,FR,LA,T,C,E,,47b6690d19,3a63eb339d
306,941968,941968,15727302,2013,I,Crocodylus siamensis,Reptilia,Crocodylia,Crocodylidae,Crocodylus,leather products (small),1.0,,CN,TH,,T,D,E,,35fb712391,
422,444749,444749,14526484,2013,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,skins,40.0,,CN,SG,US,T,W,I,610e87e79a,e6ecb421b8,691f26068b
79,818364,818364,15133245,2013,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,leather products (small),1.0,,US,CH,US,T,W,E,,51c220b072,8249082742
845,366469,366469,14404063,2013,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,leather products (small),12.0,,QA,IT,ID,T,W,E,,9db64a6e7c,
880,1108946,1108946,19449508,2013,II,Scleractinia spp.,Anthozoa,Scleractinia,,,raw corals,44.0,kg,US,ID,,T,W,E,,0201e0179f,
915,577867,577867,14761000,2013,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,ivory carvings,176.0,g,CN,ZW,,P,W,E,,370d05fcbb,
625,753623,753623,15068446,2013,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,leather products (small),20.0,,BE,CH,US,T,W,E,,b57fa271b1,99c143aad7
536,1025345,1025345,18709450,2013,II,Catalaphyllia jardinei,Anthozoa,Scleractinia,Caryophylliidae,Catalaphyllia,live,10.0,,JP,ID,,T,W,E,,8cfd5a2344,
711,833697,833697,15200679,2013,II,Blastomussa wellsi,Anthozoa,Scleractinia,Mussidae,Blastomussa,live,2.0,,US,AU,,T,W,E,,bde46116b6,
491,126152,126152,14083387,2013,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,leather products (small),2.0,,FR,CH,US,T,W,I,b440f1f1e9,91e2f8d562,c9add23095
395,502492,502492,14657093,2013,II,Chlorocebus sabaeus,Mammalia,Primates,Cercopithecidae,Chlorocebus,specimens,60.0,ml,US,BB,,M,C,E,,d7b0bb8b8c,
667,1051999,1051999,19122935,2013,II,Catalaphyllia jardinei,Anthozoa,Scleractinia,Caryophylliidae,Catalaphyllia,live,20.0,,US,ID,,T,W,E,,b033d02efc,
118,1062369,1062369,19228123,2013,II,Euphyllia glabrescens,Anthozoa,Scleractinia,Caryophylliidae,Euphyllia,live,6.0,,DE,ID,,T,W,E,,c429a9e7b3,
653,1055756,1055756,19164846,2013,II,Cynarina lacrymalis,Anthozoa,Scleractinia,Mussidae,Cynarina,live,2.0,,US,ID,,T,W,E,,2224d90809,
814,1062365,1062365,19228119,2013,II,Euphyllia glabrescens,Anthozoa,Scleractinia,Caryophylliidae,Euphyllia,live,9.0,,US,ID,,T,W,E,,760ab39da1,
847,1025322,1025322,18709427,2013,II,Catalaphyllia jardinei,Anthozoa,Scleractinia,Caryophylliidae,Catalaphyllia,live,15.0,,US,ID,,T,W,E,,951f4b8ce4,
487,789067,789067,15103948,2013,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,leather products (small),30.0,,JP,CH,US,T,W,E,,c65810603d,3ae4df82e0
132,114214,114214,14071449,2013,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,leather products (small),10.0,,AU,FR,US,T,W,E,,17764ac009,f2922dc77b
942,849395,849395,15248116,2013,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,leather products (small),5.0,,HK,CH,ZW,T,C,E,,fa7cd0c945,754310a3d2
29,1083211,1083211,19304657,2013,II,Merulina ampliata,Anthozoa,Scleractinia,Merulinidae,Merulina,live,10.0,,US,ID,,T,F,E,,a54edf7006,
800,74171,74171,14029866,2013,II,Acropora suharsonoi,Anthozoa,Scleractinia,Acroporidae,Acropora,live,5.0,,US,ID,,T,C,I,,3dd3df9e06,
203,966700,966700,15810412,2013,II,Macaca fascicularis,Mammalia,Primates,Cercopithecidae,Macaca,specimens,31.0,,US,CA,CN,M,C,E,,b246fee8e0,
16,806791,806791,15121672,2013,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,leather products (small),3.0,,SG,CH,US,T,W,E,,26617e2f4c,bd1a6c5c47
633,381349,381349,14418943,2013,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,leather products (small),2.0,,FR,CH,VN,T,C,I,a3824c0bc7,ae30294ea0,bfe09de0d8
66,453573,453573,14545036,2013,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,leather products (small),100.0,,CH,FR,US,T,W,I,,da5789b2f8,078f65d997
496,687007,687007,14914683,2013,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,skins,300.0,,JP,MY,,T,W,E,,a0f6f01ec4,
437,385311,385311,14430632,2013,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,leather products (small),48.0,,US,MX,ID,T,W,E,,ea5543fe78,8182b55773
391,67208,67208,14017818,2013,II,Acropora hyacinthus,Anthozoa,Scleractinia,Acroporidae,Acropora,live,1.0,,US,ID,,T,W,I,,98f6fae030,
578,12878,12878,13554339,2013,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,leather products (small),1.0,,DE,CH,US,T,C,I,,2f989ff8c6,
789,381878,381878,14419472,2013,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,leather products (small),1.0,,FR,CH,VN,T,C,I,737a2da968,520747668f,b645c9a3ad
596,735327,735327,14984267,2013,II,Vanda sumatrana,,Orchidales,Orchidaceae,Vanda,live,5.0,,JP,MY,,T,A,I,,e9496c2e88,
509,922255,922255,15584940,2013,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,leather products (small),1.0,,CN,TH,US,T,W,E,,71223b9ae7,
740,22286,22286,13612453,2013,II,Caulastraea spp.,Anthozoa,Scleractinia,Faviidae,Caulastraea,live,22.0,,DE,ID,,T,W,I,,09038e8aec,
196,533143,533143,14702045,2013,II,Eguchipsammia fistula,Anthozoa,Scleractinia,Dendrophylliidae,Eguchipsammia,raw corals,10.0,,JP,ID,,T,W,I,,cef1f0071a,
950,570469,570469,14751321,2013,II,Lama guanicoe,Mammalia,Artiodactyla,Camelidae,Lama,garments,4.0,,US,IT,AR,T,I,I,,18c7c8ef1c,
768,741080,741080,14990870,2013,II,Varanus salvator,Reptilia,Sauria,Varanidae,Varanus,live,10.0,,US,ID,,T,W,I,,8212c577bb,
243,551849,551849,14727385,2013,II,Favites spp.,Anthozoa,Scleractinia,Faviidae,Favites,live,15.0,,US,ID,,T,W,I,,159ea0f262,
701,1019956,1019956,18512398,2013,II,Acropora spp.,Anthozoa,Scleractinia,Acroporidae,Acropora,live,5.0,,JP,ID,,T,W,E,,30a685f52e,
53,525620,525620,14688088,2013,II,Dendrobium jacobsonii,,Orchidales,Orchidaceae,Dendrobium,live,8.0,,US,MY,,T,A,E,,1c1397ad9a,
551,24636,24636,13637530,2013,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,leather products (small),3.0,,ES,CH,ZW,T,C,I,,2b5115181f,
663,832620,832620,15196872,2013,II,Aquilaria malaccensis,,Myrtales,Thymelaeaceae,Aquilaria,chips,10.0,kg,SA,TH,,T,A,I,64b3d74122,96a4e83cea,
787,491486,491486,14637341,2013,II,Cactaceae spp.,,Caryophyllales,Cactaceae,,live,32.0,,CH,NL,,T,A,I,,32455f2e21,
6,209041,209041,14187718,2013,II,Caiman crocodilus yacare,Reptilia,Crocodylia,Alligatoridae,Caiman,leather products (small),5.0,,US,IT,BO,T,W,I,,ac1fcd5689,
495,952999,952999,15772127,2013,II,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,trophies,1.0,,US,ZA,TZ,H,W,E,,8367292894,87c4325d23
824,727039,727039,14975439,2013,II,Ursus americanus,Mammalia,Carnivora,Ursidae,Ursus,trophies,1.0,,US,CA,,H,W,I,,,
792,401833,401833,14463344,2013,II,Turbinaria reniformis,Anthozoa,Scleractinia,Dendrophylliidae,Turbinaria,live,15.0,,GB,AU,,T,W,I,42a4e6b167,2b908c5138,
820,1014772,1014772,17890810,2013,II,Phalaenopsis spp.,,Orchidales,Orchidaceae,Phalaenopsis,live,1000.0,,JP,ID,,T,A,E,,610f0ace6e,
208,103560,103560,14060795,2013,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,leather products (small),1.0,,QA,FR,US,T,W,E,,ce7abc50e5,f3e632544b
2,502680,502680,14657519,2013,II,Cischweinfia spp.,,Orchidales,Orchidaceae,Cischweinfia,live,2.0,,DE,EC,,T,A,E,,266b7f4067,
839,838303,838303,15212715,2013,II,Caiman crocodilus crocodilus,Reptilia,Crocodylia,Alligatoridae,Caiman,leather products (small),6.0,,US,CH,VE,T,W,E,,0df2612717,ba00e58790
111,741582,741582,14992319,2013,II,Varanus salvator,Reptilia,Sauria,Varanidae,Varanus,leather products (small),1.0,,JP,FR,MY,T,W,I,,7272bfed34,
250,837820,837820,15212232,2013,II,Caiman crocodilus crocodilus,Reptilia,Crocodylia,Alligatoridae,Caiman,leather products (small),2.0,,TW,CH,VE,T,W,E,,27f982e03d,6c55173c7e
624,1085247,1085247,19309024,2013,II,Montastrea spp.,Anthozoa,Scleractinia,Faviidae,Montastrea,live,3.0,,US,ID,,T,W,E,,b4c2347fb1,
500,338149,338149,14369729,2013,II,Python bivittatus,Reptilia,Serpentes,Pythonidae,Python,leather products (small),1.0,,KR,FR,VN,T,C,E,,89b1eed2cb,44a0f1e597
688,822888,822888,15138153,2013,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,skin pieces,1000.0,,TN,FR,US,T,W,I,1c1927f40f,,
428,932585,932585,15645982,2013,II,Caiman crocodilus fuscus,Reptilia,Crocodylia,Alligatoridae,Caiman,leather products (small),1.0,,CN,TH,CO,T,C,E,,9e4049f29d,
924,176518,176518,14147627,2013,II,Antaresia childreni,Reptilia,Serpentes,Pythonidae,Antaresia,live,4.0,,US,CA,,T,F,I,,aec02ee41f,
435,999980,999980,16203493,2013,II,Euphyllia yaeyamaensis,Anthozoa,Scleractinia,Caryophylliidae,Euphyllia,live,10.0,,US,FJ,,T,W,E,,0ba3c865f3,
450,402727,402727,14474885,2013,II,Ursus americanus,Mammalia,Carnivora,Ursidae,Ursus,trophies,1.0,,DK,CA,,H,W,I,,8498bd0adb,
627,1058444,1058444,19221701,2013,II,Euphyllia ancora,Anthozoa,Scleractinia,Caryophylliidae,Euphyllia,live,28.0,,US,ID,,T,W,E,,845213f060,
949,914379,914379,15572307,2013,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,leather products (small),1.0,,TH,SG,US,T,W,I,,a104098e32,
321,639696,639696,14851834,2013,II,Parodia leninghausii,,Caryophyllales,Cactaceae,Parodia,live,4.0,,CH,NL,,T,A,I,,4159d9dd86,
429,403815,403815,14477430,2013,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,leather products (small),120.0,,CA,AT,ML,T,W,E,,b154d585fc,
204,905538,905538,15464277,2013,II,Trachyphyllia geoffroyi,Anthozoa,Scleractinia,Trachyphylliidae,Trachyphyllia,live,10.0,,JP,AU,,T,W,E,,94dc21d7b5,
870,497473,497473,14648623,2013,II,Canis lupus,Mammalia,Carnivora,Canidae,Canis,skins,4.0,,NO,CA,,T,W,I,,2f309e6995,
849,223102,223102,14207265,2013,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,leather products (small),2.0,,CN,IT,ZW,T,C,E,,b05b7f1008,
451,176756,176756,14148015,2013,II,Aonyx cinerea,Mammalia,Carnivora,Mustelidae,Aonyx,specimens,2.0,,GB,NZ,,S,C,E,,25a37da20e,
605,309098,309098,14330127,2013,II,Nepenthes densiflora,,Nepenthales,Nepenthaceae,Nepenthes,live,23.0,,GB,LK,,T,A,I,cb6b9b877e,74e5c3c595,
252,127149,127149,14084384,2013,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,leather products (small),50.0,,FR,CH,US,T,W,I,ee9f3d664f,437b98ae74,99c143aad7
675,1006736,1006736,16396190,2013,II,Plerogyra sinuosa,Anthozoa,Scleractinia,Caryophylliidae,Plerogyra,live,15.0,,GB,FJ,,T,W,E,,6addf6698e,
756,350526,350526,14387119,2013,II,Python brongersmai,Reptilia,Serpentes,Pythonidae,Python,leather products (small),2.0,,JP,IT,ID,T,W,E,,7552ea720a,
302,703187,703187,14942226,2013,II,Scleractinia spp.,Anthozoa,Scleractinia,,,live,183.0,,US,ID,,T,W,I,,5e59861f87,
973,287102,287102,14286940,2013,II,Favia spp.,Anthozoa,Scleractinia,Faviidae,Favia,live,14.0,,US,AU,,T,W,I,,d91b06bd33,
201,683511,683511,14911187,2013,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,leather products (small),1.0,,DE,JP,VN,T,C,E,,193a897270,
998,785480,785480,15100361,2013,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,leather products (small),6.0,,IQ,CH,US,T,W,E,,bd7fd0810e,d0185d15fe
599,339604,339604,14371184,2013,II,Python bivittatus,Reptilia,Serpentes,Pythonidae,Python,leather products (small),3.0,,SA,FR,VN,T,C,E,,89f0ede85c,a3fc327f5d
340,948700,948700,15734034,2013,I,Crocodylus siamensis,Reptilia,Crocodylia,Crocodylidae,Crocodylus,leather products (small),1.0,,CN,TH,,T,D,E,,118602254e,
459,1017931,1017931,18502270,2013,II,Acipenser baerii,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,bodies,200.0,kg,RU,AM,,T,C,E,,c3c7a2b01e,
335,321794,321794,14352749,2013,II,Ptyas mucosus,Reptilia,Serpentes,Colubridae,Ptyas,leather products (small),1.0,,IT,CN,ID,T,W,I,8cbdcc1b16,7c245ba0f5,
647,272902,272902,14265830,2013,II,Eos squamata,Aves,Psittaciformes,Loriidae,Eos,live,3.0,,PA,NL,,T,C,E,,9db6a1af8c,
614,813520,813520,15128401,2013,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,leather products (small),81.0,,US,CH,US,T,W,E,,2696fac863,efa17696d0
723,966690,966690,15810401,2013,II,Macaca fascicularis,Mammalia,Primates,Cercopithecidae,Macaca,specimens,30.0,ml,US,CA,MU,M,F,E,,735e5ee229,
523,504663,504663,14660974,2013,II,Coelogyne xyrekes,,Orchidales,Orchidaceae,Coelogyne,live,2.0,,DE,EC,,T,A,E,,1c3f4ccff0,
419,598849,598849,14798687,2013,II,Montastrea spp.,Anthozoa,Scleractinia,Faviidae,Montastrea,live,4.0,,US,TO,,T,W,I,,7633ec7793,
194,692474,692474,14923549,2013,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,leather products (small),5.0,,CH,PT,ID,T,W,I,,28a79d2a60,ca251e707f
404,653699,653699,14871495,2013,II,Plerogyra sinuosa,Anthozoa,Scleractinia,Caryophylliidae,Plerogyra,live,5.0,,US,ID,,T,W,I,,ba62519385,
167,534232,534232,14703236,2013,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,ivory carvings,1.0,,HK,GB,XX,T,O,I,,a87ab1081c,
732,669769,669769,14895145,2013,II,Python bivittatus,Reptilia,Serpentes,Pythonidae,Python,leather products (small),2.0,,CH,FR,VN,T,C,I,,b1136ec4ec,465d6877d0
123,103307,103307,14060542,2013,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,leather products (small),1.0,,CN,FR,US,T,W,E,,8eafb79df4,b41ab941f6
737,207119,207119,14185796,2013,II,Caiman crocodilus fuscus,Reptilia,Crocodylia,Alligatoridae,Caiman,leather products (small),372.0,,US,MX,CO,T,C,I,,f121132b2f,
524,959510,959510,15794312,2013,II,Macaca fascicularis,Mammalia,Primates,Cercopithecidae,Macaca,specimens,0.68,ml,US,CA,MU,M,C,E,,36e2c05f6e,
102,296464,296464,14309781,2013,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,ivory carvings,1.0,,US,AT,XX,E,O,E,,6316198f87,
928,753376,753376,15068199,2013,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,leather products (small),2.0,,AZ,CH,US,T,W,E,,9e02573791,9e450d67d5
401,333134,333134,14364714,2013,II,Python bivittatus,Reptilia,Serpentes,Pythonidae,Python,leather products (small),1.0,,US,IT,VN,T,C,E,,ee43906dd6,
152,474192,474192,14611762,2013,II,Aloe arborescens,,Liliales,Liliaceae,Aloe,live,8.0,,CH,NL,,T,A,I,,4688211fc9,
326,815928,815928,15130809,2013,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,leather products (small),6.0,,US,CH,US,T,W,E,,0237b502d1,ea91489607
736,267535,267535,14258993,2013,II,Diospyros perrieri,,Ebenales,Ebenaceae,Diospyros,carvings,0.5,,KZ,FR,MO,Q,O,E,,2bc0f36448,
600,411591,411591,14487289,2013,II,Varanus salvator,Reptilia,Sauria,Varanidae,Varanus,leather products (small),1.0,,US,IT,ID,T,W,E,,7b3881aeb4,
779,973766,973766,15845821,2013,II,Panax quinquefolius,,Apiales,Araliaceae,Panax,roots,0.08,kg,US,CA,,P,A,E,,eb362be357,
795,986700,986700,15882931,2013,II,Polytelis alexandrae,Aves,Psittaciformes,Psittacidae,Polytelis,live,6.0,,AR,PT,NL,T,C,I,,5c74d54b1b,
984,701800,701800,14939851,2013,II,Sarracenia purpurea,,Nepenthales,Sarraceniaceae,Sarracenia,live,12.0,,CH,DE,,T,A,I,,7c6108376a,
103,871431,871431,15344474,2013,II,Mauremys annamensis,Reptilia,Testudines,Geoemydidae,Mauremys,live,25.0,,HK,CH,,T,F,E,,cf5c167cc0,
109,245351,245351,14232862,2013,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,leather products (small),38.0,,US,ES,ZA,T,C,I,,8f85f3adf6,
31,432347,432347,14514082,2013,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,leather products (small),20.0,,JP,CH,US,T,W,I,,7176e74c38,
463,506063,506063,14663281,2013,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,leather products (small),1.0,,CN,JP,ZW,P,C,E,,54ea2befeb,
406,341193,341193,14372773,2013,II,Python bivittatus,Reptilia,Serpentes,Pythonidae,Python,leather products (small),16.0,,US,FR,VN,T,C,E,,369a2cb35e,465d6877d0
402,230088,230088,14214251,2013,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,leather products (small),2.0,,IL,IT,ZA,T,C,E,,8f7f9365cd,
607,1086500,1086500,19310481,2013,II,Montipora spp.,Anthozoa,Scleractinia,Acroporidae,Montipora,live,25.0,,JP,ID,,T,F,E,,b53720ee94,
13,841605,841605,15219046,2013,II,Caiman crocodilus fuscus,Reptilia,Crocodylia,Alligatoridae,Caiman,leather products (small),3.0,,JP,KR,CO,T,C,E,,119a36a8d6,
467,35405,35405,13767594,2013,I,Leopardus pardalis,Mammalia,Carnivora,Felidae,Leopardus,carvings,3.0,,ES,CH,VE,E,O,I,,db25126aa2,
951,1003201,1003201,16276806,2013,II,Lynx rufus,Mammalia,Carnivora,Felidae,Lynx,skins,8.0,,SM,CA,US,T,W,I,,e8c7aef1e5,
885,572098,572098,14754485,2013,II,Lobophyllia corymbosa,Anthozoa,Scleractinia,Mussidae,Lobophyllia,live,7.0,,US,ID,,T,I,I,,,
343,226146,226146,14210309,2013,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,leather products (small),1.0,,US,IT,ZW,P,C,E,,773219b9e1,
904,364369,364369,14401963,2013,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,leather products (small),54.0,,CH,IT,ID,T,W,E,,63ea4aa00a,
472,1125272,1125272,19478162,2013,II,Turbinaria spp.,Anthozoa,Scleractinia,Dendrophylliidae,Turbinaria,live,10.0,,US,ID,,T,F,E,,c33e6999c1,
952,686354,686354,14914030,2013,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,leather products (small),20.0,,JP,VN,MY,T,W,I,,84a6f1431a,
319,467208,467208,14574188,2013,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,leather products (small),5.0,,IT,CH,US,T,C,E,,0e47c85d92,8e28773d48
566,445206,445206,14526941,2013,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,leather products (small),20.0,,CN,CH,US,T,C,I,de8099675a,94f511f0b0,984a5c4e06
