,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Year,Appendix,Taxon,Class,Order,Family,Genus,Term,Quantity,Unit,Importer,Exporter,Origin,Purpose,Source,Reporter.type,Import.permit.RandomID,Export.permit.RandomID,Origin.permit.RandomID
868,280202,280202,280202,7436673,1997.0,II,Ursus americanus,Mammalia,Carnivora,Ursidae,Ursus,skins,1.0,,US,CA,,H,W,E,,e2a551cae2,
131,315909,315909,315909,13463025,1997.0,II,Troides oblongomaculatus,Insecta,Lepidoptera,Papilionidae,Troides,bodies,11.0,,JP,PG,,T,,I,,ae8f28fb9c,
68,314981,314981,314981,13445480,1997.0,II,Sobennikoffia spp.,,Orchidales,Orchidaceae,Sobennikoffia,live,10.0,,AU,MG,,T,W,E,,a43be8e30d,
41,34382,34382,34382,1119742,1997.0,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,leather products (small),113.0,,JP,IT,ZW,T,W,I,,5ccc0c2594,
380,39017,39017,39017,1138115,1997.0,II,Cyclamen spp.,,Primulales,Primulaceae,Cyclamen,live,356.0,,US,CA,,T,A,I,,f714506242,
633,243555,243555,243555,7377009,1997.0,II,Trachyphyllia spp.,Anthozoa,Scleractinia,Trachyphylliidae,Trachyphyllia,live,60.0,,SE,ID,,T,W,E,,666a4dfd22,
984,208179,208179,208179,7274291,1997.0,III,Odobenus rosmarus,Mammalia,Carnivora,Odobenidae,Odobenus,tusks,1.0,,FR,CA,,P,W,E,,a96d9cdf70,
377,292221,292221,292221,7470134,1997.0,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,leather items,4.0,,US,IT,XX,T,W,I,,,
780,211527,211527,211527,7280935,1997.0,II,Orchidaceae hybrid,,Orchidales,Orchidaceae,,live,8.0,,US,TW,,T,A,I,,d9c346b214,
829,128506,128506,128506,1477994,1997.0,II,Tubastraea spp.,Anthozoa,Scleractinia,Dendrophylliidae,Tubastraea,live,20.0,,FR,ID,,,W,I,,137263816d,
955,238403,238403,238403,7365181,1997.0,II,Rodriguezia batemanii,,Orchidales,Orchidaceae,Rodriguezia,live,2.0,,FR,CO,,T,A,E,,42a79e89ae,
263,167880,167880,167880,7055490,1997.0,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,leather products (small),85.0,,JP,CH,US,T,C,I,,e5ec8d076b,
104,122239,122239,122239,1454258,1997.0,II,Tayassu pecari,Mammalia,Artiodactyla,Tayassuidae,Tayassu,skins,228.0,,JP,PE,,T,W,I,,f82f55581f,
478,268213,268213,268213,7424684,1997.0,II,Ursus americanus,Mammalia,Carnivora,Ursidae,Ursus,meat,18.0,kg,US,CA,,H,W,E,,fb1c1adb98,
963,307426,307426,307426,13173944,1997.0,I,Falco peregrinus,Aves,Falconiformes,Falconidae,Falco,live,5.0,,AE,CA,,T,D,E,,8c144cc6db,
729,254565,254565,254565,7410981,1997.0,II,Ursus americanus,Mammalia,Carnivora,Ursidae,Ursus,trophies,1.0,,US,CA,,,W,I,,18b395a60d,
694,87907,87907,87907,1309100,1997.0,II,Panax quinquefolius,,Apiales,Araliaceae,Panax,roots,2.0,,NZ,US,,,I,I,,,
102,63293,63293,63293,1216976,1997.0,II,Galaxea spp.,Anthozoa,Scleractinia,Oculinidae,Galaxea,live,5.0,,US,ID,,T,W,I,,4e672ce74d,
364,292510,292510,292510,7470423,1997.0,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,leather products (small),28.0,,US,CH,CM,T,W,I,,97aff4ac00,
384,179630,179630,179630,7108970,1997.0,II,Bulbophyllum grandifolium,,Orchidales,Orchidaceae,Bulbophyllum,live,50.0,,JP,TW,,T,A,I,,92312653cd,
544,79750,79750,79750,1285397,1997.0,II,Montipora spp.,Anthozoa,Scleractinia,Acroporidae,Montipora,raw corals,146.0,,US,ID,,T,W,I,,d558e4bbe4,
249,9848,9848,9848,1032492,1997.0,II,Cactaceae spp.,,Caryophyllales,Cactaceae,,timber,300.0,,XX,US,CL,T,W,E,,d3ed2776ce,
253,178248,178248,178248,7105195,1997.0,II,Boa constrictor,Reptilia,Serpentes,Boidae,Boa,live,15.0,,US,GY,,T,W,I,,1b58d4533c,
730,261006,261006,261006,7417422,1997.0,II,Ursus americanus,Mammalia,Carnivora,Ursidae,Ursus,trophies,1.0,,US,CA,,,W,I,,2a2cc7e9a3,
33,114846,114846,114846,1411508,1997.0,II,Scleractinia spp.,Anthozoa,Scleractinia,,,raw corals,1.0,,NZ,FJ,,,I,I,,,
394,166215,166215,166215,7053825,1997.0,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,leather products (small),26.0,,JP,CH,US,T,W,I,,5e2a3c729d,
241,309448,309448,309448,13282166,1997.0,I,Nanger dama,Mammalia,Artiodactyla,Bovidae,Nanger,live,1.0,,MA,DE,,N,C,I,56f0ada3d6,,
835,106402,106402,106402,1388202,1997.0,II,Rebutia spp.,,Caryophyllales,Cactaceae,Rebutia,live,2.0,,US,CA,,T,A,E,,f3ecdf17ce,
107,182732,182732,182732,7113532,1997.0,II,Caiman crocodilus crocodilus,Reptilia,Crocodylia,Alligatoridae,Caiman,shoes,31.0,,US,IT,VE,T,W,I,,be6874af47,
802,34826,34826,34826,1120186,1997.0,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,leather products (large),7.0,,JP,IT,ZW,T,C,I,,4706eb7388,
744,61540,61540,61540,1207331,1997.0,II,Favites spp.,Anthozoa,Scleractinia,Faviidae,Favites,live,10.0,,US,ID,,T,W,E,,e3bf4132d9,
410,133625,133625,133625,1512756,1997.0,III,Amandava subflava,Aves,Passeriformes,Estrildidae,Amandava,live,150.0,,PT,GN,,T,W,E,,c89b706fa1,
921,288522,288522,288522,7464340,1997.0,II,Vanda spp.,,Orchidales,Orchidaceae,Vanda,live,265.0,,JP,TH,,T,A,I,,3c21cba70e,
503,29180,29180,29180,1103596,1997.0,II,Chaubardia heteroclita,,Orchidales,Orchidaceae,Chaubardia,live,4.0,,JP,EC,,T,A,I,,a59469e2c1,
443,166446,166446,166446,7054056,1997.0,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,leather products (small),1.0,,JP,CH,US,T,C,I,,7e32bef22c,
250,52189,52189,52189,1168664,1997.0,II,Encyclia megalantha,,Orchidales,Orchidaceae,Encyclia,live,10.0,,DE,BR,,T,A,I,4373a2625f,8d6141a251,
415,143102,143102,143102,6658048,1997.0,II,Furcifer verrucosus,Reptilia,Sauria,Chamaeleonidae,Furcifer,live,25.0,,US,MG,,T,W,E,,c6717d7335,
262,53782,53782,53782,1176299,1997.0,II,Eulychnia acida,,Caryophyllales,Cactaceae,Eulychnia,stems,50.0,,AU,US,CL,T,W,E,,cfa66ef353,
419,114240,114240,114240,1410902,1997.0,II,Scleractinia spp.,Anthozoa,Scleractinia,,,raw corals,2.0,,NZ,TO,,,I,I,,,
631,285312,285312,285312,7441783,1997.0,II,Ursus americanus,Mammalia,Carnivora,Ursidae,Ursus,skulls,1.0,,US,CA,,H,W,E,,9246c70f9a,
11,260022,260022,260022,7416438,1997.0,II,Ursus americanus,Mammalia,Carnivora,Ursidae,Ursus,trophies,1.0,,US,CA,,,W,I,,cbf0f3aaa0,
184,255782,255782,255782,7412198,1997.0,II,Ursus americanus,Mammalia,Carnivora,Ursidae,Ursus,trophies,1.0,,US,CA,,,W,I,,ab3361d8a8,
626,302119,302119,302119,13076551,1997.0,II,Cactaceae spp.,,Caryophyllales,Cactaceae,,live,10.0,,US,CA,,T,A,E,,13151186ac,
79,270254,270254,270254,7426725,1997.0,II,Ursus americanus,Mammalia,Carnivora,Ursidae,Ursus,meat,30.0,kg,US,CA,,H,W,E,,429450d29c,
558,257518,257518,257518,7413934,1997.0,II,Ursus americanus,Mammalia,Carnivora,Ursidae,Ursus,trophies,1.0,,US,CA,,,W,I,,4af25cc47d,
512,171093,171093,171093,7058703,1997.0,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,leather products (small),25.0,,JP,DE,US,T,C,I,,22b6b2e190,
259,41135,41135,41135,1140233,1997.0,II,Cyclamen spp.,,Primulales,Primulaceae,Cyclamen,live,1.0,shipments,US,CA,,T,A,I,,3956103dc8,
333,228246,228246,228246,7335291,1997.0,II,Puma concolor,Mammalia,Carnivora,Felidae,Puma,skins,2.0,,BE,CA,,P,W,I,,63c7bed281,
674,129282,129282,129282,1482073,1997.0,II,Tupinambis spp.,Reptilia,Sauria,Teiidae,Tupinambis,shoes,130.0,,US,ES,PY,T,W,I,,9a3065e8f4,
237,90266,90266,90266,1319318,1997.0,I,Panthera tigris,Mammalia,Carnivora,Felidae,Panthera,specimens,2.0,,US,GB,,,C,I,,,
188,103476,103476,103476,1376873,1997.0,II,Promenaea spp.,,Orchidales,Orchidaceae,Promenaea,live,5.0,,JP,NZ,,T,A,E,,cf522c1505,
169,230621,230621,230621,7342797,1997.0,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,leather products (small),1.0,,CH,IT,ID,T,W,E,,e9e6a457a9,
907,170726,170726,170726,7058336,1997.0,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,leather products (small),12.0,,JP,ES,US,T,C,I,,faa2d03450,
481,10251,10251,10251,1032895,1997.0,II,Cactaceae spp.,,Caryophyllales,Cactaceae,,live,672.0,,US,CA,,T,A,I,,076822f218,
72,316648,316648,316648,13489003,1997.0,II,Varanus indicus,Reptilia,Sauria,Varanidae,Varanus,live,4.0,,DE,ID,,T,W,E,,5ea42e06cd,
192,229965,229965,229965,7340708,1997.0,II,Python regius,Reptilia,Serpentes,Pythonidae,Python,live,200.0,,FR,BJ,,T,W,I,,db4c02c03d,
257,171992,171992,171992,7087777,1997.0,II,Aloe spp.,,Liliales,Liliaceae,Aloe,live,3600.0,,US,CA,,T,A,E,,3a3a287806,
75,63928,63928,63928,1217782,1997.0,II,Galaxea spp.,Anthozoa,Scleractinia,Oculinidae,Galaxea,live,5.0,,US,ID,,T,W,E,,dcb864bc74,
916,131439,131439,131439,1491456,1997.0,II,Ursus arctos,Mammalia,Carnivora,Ursidae,Ursus,skins,1.0,,JP,CA,,T,W,E,,d0a3d67a70,
997,252530,252530,252530,7408946,1997.0,II,Ursus americanus,Mammalia,Carnivora,Ursidae,Ursus,trophies,1.0,,US,CA,,,W,I,,d65b8cb4a9,
999,295102,295102,295102,7485887,1997.0,II,Varanus rudicollis,Reptilia,Sauria,Varanidae,Varanus,live,8.0,,NL,ID,,T,W,E,,b675318ea0,
136,312861,312861,312861,13385507,1997.0,II,Plerogyra spp.,Anthozoa,Scleractinia,Caryophylliidae,Plerogyra,live,20.0,,US,ID,,T,W,I,,527fb475ef,
701,288486,288486,288486,7464304,1997.0,II,Vanda spp.,,Orchidales,Orchidaceae,Vanda,live,100.0,,JP,TH,,T,A,I,,25868dad88,
949,286539,286539,286539,7443010,1997.0,II,Ursus americanus,Mammalia,Carnivora,Ursidae,Ursus,skulls,1.0,,US,CA,,H,W,E,,6877a539b5,
620,119537,119537,119537,1443323,1997.0,II,Stylophora spp.,Anthozoa,Scleractinia,Pocilloporidae,Stylophora,live,10.0,,DE,ID,,T,W,E,,b609d1244a,
431,225890,225890,225890,7327499,1997.0,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,live,1.0,,GA,FR,CG,B,W,E,,8edb6469dd,4c1eeab6b0
127,12655,12655,12655,1043902,1997.0,II,Caiman crocodilus fuscus,Reptilia,Crocodylia,Alligatoridae,Caiman,leather products (small),25.0,,DE,CH,CO,T,C,I,733c6f5c69,c58b423be3,8bd7af4364
528,180516,180516,180516,7110688,1997.0,II,Cacatua alba,Aves,Psittaciformes,Cacatuidae,Cacatua,live,26.0,,BR,ID,,T,W,E,,89dc9a9870,
592,38032,38032,38032,1134516,1997.0,II,Cyanoliseus patagonus,Aves,Psittaciformes,Psittacidae,Cyanoliseus,live,2.0,,AN,NL,,T,C,E,,38f191d5ce,
928,303630,303630,303630,13094959,1997.0,II,Centroglossa spp.,,Orchidales,Orchidaceae,Centroglossa,live,1.0,,JP,US,,T,A,I,,b9ce647fec,
183,157442,157442,157442,7024065,1997.0,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,leather products (small),2.0,,US,IT,US,T,W,E,,1178337143,
1,19225,19225,19225,1054210,1997.0,II,Caiman crocodilus fuscus,Reptilia,Crocodylia,Alligatoridae,Caiman,skins,16.0,sides,MU,FR,CO,T,C,E,,06852097ce,2934fb6c50
9,253435,253435,253435,7409851,1997.0,II,Ursus americanus,Mammalia,Carnivora,Ursidae,Ursus,trophies,1.0,,US,CA,,,W,I,,da289a75a3,
517,11996,11996,11996,1043243,1997.0,II,Caiman crocodilus fuscus,Reptilia,Crocodylia,Alligatoridae,Caiman,leather products (small),5.0,,JP,DK,CO,T,C,E,,09a4bc2b0a,47a766e5d1
422,132378,132378,132378,1496113,1997.0,II,Vanda coerulescens,,Orchidales,Orchidaceae,Vanda,live,1.0,,JM,TH,,,W,E,,817c746401,
330,176095,176095,176095,7099455,1997.0,II,Ara severus,Aves,Psittaciformes,Psittacidae,Ara,live,1.0,,SA,US,,,C,E,,0209553d11,
59,34535,34535,34535,1119895,1997.0,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,leather products (large),6.0,,JP,IT,MG,T,R,I,,a51f0cd3be,
669,24670,24670,24670,1086203,1997.0,II,Catalaphyllia spp.,Anthozoa,Scleractinia,Caryophylliidae,Catalaphyllia,live,20.0,,DE,ID,,T,W,E,,35bd6f8735,
428,237989,237989,237989,7364093,1997.0,II,Rhynchostylis coelestis,,Orchidales,Orchidaceae,Rhynchostylis,live,8.0,,JP,TH,,,A,E,,271e4a20fc,
108,128998,128998,128998,1481789,1997.0,II,Tupinambis spp.,Reptilia,Sauria,Teiidae,Tupinambis,shoes,2.0,,US,ES,PY,T,W,E,,ee9b1f0e9a,895fd3816e
684,42935,42935,42935,1142033,1997.0,II,Cyclamen spp.,,Primulales,Primulaceae,Cyclamen,live,261.0,,US,CA,,T,A,E,,a8846e41cd,
312,240402,240402,240402,7371242,1997.0,II,Stetsonia spp.,,Caryophyllales,Cactaceae,Stetsonia,live,12.0,,US,CA,,T,A,E,,cb96fffc91,
161,164464,164464,164464,7031087,1997.0,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,leather products (small),2.0,,CH,US,,T,W,E,,93bc2455ac,
672,231556,231556,231556,7343732,1997.0,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,shoes,18.0,,US,IT,MY,T,W,E,,864c19d8eb,
399,79420,79420,79420,1282533,1997.0,II,Monodon monoceros,Mammalia,Cetacea,Monodontidae,Monodon,tusks,1.0,,CH,CA,,P,W,E,,8b5a2a7c9b,
345,73392,73392,73392,1259238,1997.0,II,Laelia purpurata,,Orchidales,Orchidaceae,Laelia,live,413.0,,TH,BR,,,A,I,,a4de82feb6,
994,308506,308506,308506,13211118,1997.0,II,Lepanthes spp.,,Orchidales,Orchidaceae,Lepanthes,live,2.0,,JP,CO,,T,A,I,,ea629a0d3b,
663,305208,305208,305208,13129451,1997.0,II,Dendrochilum spp.,,Orchidales,Orchidaceae,Dendrochilum,live,8.0,,CH,NZ,,T,A,E,,cf522c1505,
774,268747,268747,268747,7425218,1997.0,II,Ursus americanus,Mammalia,Carnivora,Ursidae,Ursus,meat,40.0,kg,US,CA,,H,W,E,,4863106b89,
624,106212,106212,106212,1387686,1997.0,II,Ramphastos tucanus,Aves,Piciformes,Ramphastidae,Ramphastos,live,11.0,,NL,SR,,T,W,I,feab54e8b7,53a64d8c51,
574,187419,187419,187419,7165045,1997.0,II,Echinocactus spp.,,Caryophyllales,Cactaceae,Echinocactus,live,4.0,,US,CA,,T,A,E,,fabd214c8f,
531,205808,205808,205808,7268243,1997.0,II,Moschus moschiferus,Mammalia,Artiodactyla,Moschidae,Moschus,derivatives,30.0,,JP,HK,CN,T,W,I,,a31548357b,
227,226081,226081,226081,7330465,1997.0,II,Psitteuteles iris,Aves,Psittaciformes,Loriidae,Psitteuteles,live,4.0,,ES,PH,,T,C,E,,205a718d33,
281,40754,40754,40754,1139852,1997.0,II,Cyclamen spp.,,Primulales,Primulaceae,Cyclamen,live,56.0,,US,CA,,T,A,I,,0a52315cb2,
85,2892,2892,2892,1011021,1997.0,II,Amazona finschi,Aves,Psittaciformes,Psittacidae,Amazona,live,1.0,,US,MX,XX,,W,I,,,
844,267791,267791,267791,7424262,1997.0,II,Ursus americanus,Mammalia,Carnivora,Ursidae,Ursus,meat,27.27,kg,US,CA,,H,W,E,,771eb58104,
271,313515,313515,313515,13386309,1997.0,II,Plerogyra spp.,Anthozoa,Scleractinia,Caryophylliidae,Plerogyra,live,20.0,,US,ID,,T,W,E,,59b3dfb97b,
974,184942,184942,184942,7123320,1997.0,II,Canis lupus,Mammalia,Carnivora,Canidae,Canis,skins,3.0,,US,CA,,,W,I,,,
182,147341,147341,147341,6810201,1997.0,II,Trachyphyllia spp.,Anthozoa,Scleractinia,Trachyphylliidae,Trachyphyllia,live,11.0,,DE,ID,,T,W,I,c4773a6fae,51206685c7,
880,58910,58910,58910,1193063,1997.0,II,Euphyllia spp.,Anthozoa,Scleractinia,Caryophylliidae,Euphyllia,live,20.0,,JP,ID,,T,W,E,,1cc76e6458,
142,16040,16040,16040,1047287,1997.0,II,Caiman crocodilus fuscus,Reptilia,Crocodylia,Alligatoridae,Caiman,leather products (small),9.0,,US,HK,CO,T,C,I,,127bfb68cb,
334,254958,254958,254958,7411374,1997.0,II,Ursus americanus,Mammalia,Carnivora,Ursidae,Ursus,trophies,1.0,,US,CA,,,W,I,,90457f9b2e,
758,530,530,530,750081,1997.0,II,Furcifer lateralis,Reptilia,Sauria,Chamaeleonidae,Furcifer,live,30.0,,MU,MG,,T,W,E,,cd65936b84,
519,214813,214813,214813,7294241,1997.0,II,Panthera leo,Mammalia,Carnivora,Felidae,Panthera,skins,2.0,,ZA,BW,,T,W,E,,5e13970b40,
269,163887,163887,163887,7030510,1997.0,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,shoes,19.0,,US,IT,US,T,C,I,,,
944,311964,311964,311964,13349862,1997.0,II,Parodia spp.,,Caryophyllales,Cactaceae,Parodia,live,19.0,,US,CA,,T,A,E,,c7045b7e8b,
796,2102,2102,2102,1007840,1997.0,II,Aloe peglerae,,Liliales,Liliaceae,Aloe,live,6.0,,GB,US,,P,A,I,4e99eddf51,,
73,215324,215324,215324,7298204,1997.0,I,Panthera onca,Mammalia,Carnivora,Felidae,Panthera,live,1.0,,AU,HU,,Z,C,E,,4dda23f7df,
590,250584,250584,250584,7403420,1997.0,II,Turbinaria spp.,Anthozoa,Scleractinia,Dendrophylliidae,Turbinaria,raw corals,30.0,,JP,ID,,T,W,I,,0682e62f20,
583,128353,128353,128353,1477517,1997.0,II,Tubastraea spp.,Anthozoa,Scleractinia,Dendrophylliidae,Tubastraea,live,5.0,,CH,ID,,T,W,E,,d88615d7f4,
819,256874,256874,256874,7413290,1997.0,II,Ursus americanus,Mammalia,Carnivora,Ursidae,Ursus,trophies,1.0,,US,CA,,,W,I,,d0a9266e91,
559,45801,45801,45801,1147297,1997.0,II,Damaliscus pygargus pygargus,Mammalia,Artiodactyla,Bovidae,Damaliscus,trophies,1.0,,MX,ZA,,H,W,E,,1cb20fa508,
772,227727,227727,227727,7332662,1997.0,II,Ptyas mucosus,Reptilia,Serpentes,Colubridae,Ptyas,skins,55189.0,,HK,TH,,T,W,I,,41e97395b3,
602,60739,60739,60739,1206421,1997.0,II,Favites spp.,Anthozoa,Scleractinia,Faviidae,Favites,live,5.0,,DE,ID,,T,W,I,2c8fd7458b,5a42ea80f0,
803,38471,38471,38471,1136463,1997.0,II,Cycas revoluta,,Cycadales,Cycadaceae,Cycas,live,1360.0,kg,US,HN,,T,A,E,,8ca379a262,
434,149991,149991,149991,7005360,1997.0,II,Acropora spp.,Anthozoa,Scleractinia,Acroporidae,Acropora,live,20.0,,NL,ID,,T,W,I,e5409225bd,cffb4d5d62,
636,45733,45733,45733,1147229,1997.0,II,Damaliscus pygargus pygargus,Mammalia,Artiodactyla,Bovidae,Damaliscus,trophies,1.0,,PT,ZA,,H,C,E,,6e105ab095,
846,263599,263599,263599,7420070,1997.0,II,Ursus americanus,Mammalia,Carnivora,Ursidae,Ursus,skins,1.0,,SE,CA,,H,W,E,,3d6ee325af,
731,62869,62869,62869,1213408,1997.0,II,Galanthus elwesii,,Liliales,Amaryllidaceae,Galanthus,roots,616.0,,US,NL,TR,T,W,I,,b7df08806e,
304,27099,27099,27099,1095190,1997.0,II,Cattleya spp.,,Orchidales,Orchidaceae,Cattleya,live,55.0,,ES,TH,,T,A,I,,c7abd00264,
290,124480,124480,124480,1464348,1997.0,II,Tridacnidae spp.,Bivalvia,Veneroida,Tridacnidae,,shells,1.0,,NZ,FJ,,,I,I,,,
50,179361,179361,179361,7108298,1997.0,II,Browningia spp.,,Caryophyllales,Cactaceae,Browningia,live,50.0,,US,CA,,T,A,E,,d637dc6db4,
622,46139,46139,46139,1149258,1997.0,II,Dendrobium albosanguineum,,Orchidales,Orchidaceae,Dendrobium,live,20.0,,AT,TH,,,W,E,,47136653df,
917,69074,69074,69074,1237785,1997.0,II,Gymnocalycium mihanovichii,,Caryophyllales,Cactaceae,Gymnocalycium,live,560.0,,US,CA,,T,A,E,,cbeedc9704,
92,94506,94506,94506,1336397,1997.0,II,Physogyra spp.,Anthozoa,Scleractinia,Caryophylliidae,Physogyra,live,13.0,,US,ID,,T,W,I,,,
750,87748,87748,87748,1308434,1997.0,II,Panax quinquefolius,,Apiales,Araliaceae,Panax,roots,173.0,kg,US,CA,,T,A,E,,f4033d16b6,
274,247372,247372,247372,7392709,1997.0,II,Tubipora spp.,Anthozoa,Stolonifera,Tubiporidae,Tubipora,raw corals,15.0,,JP,ID,,T,W,I,,984eb17bd7,
710,82962,82962,82962,1294776,1997.0,II,Orchidaceae spp.,,Orchidales,Orchidaceae,,live,3.0,,DE,PE,,T,A,I,3c7bb4ec0f,9870c47a3c,
545,68709,68709,68709,1237420,1997.0,II,Gymnocalycium mihanovichii,,Caryophyllales,Cactaceae,Gymnocalycium,live,4.0,,US,CA,,T,A,E,,d619f12ca7,
619,232101,232101,232101,7344277,1997.0,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,leather products (small),2.0,,HK,IT,MY,T,W,E,,8a7803a2a7,
