,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Year,Appendix,Taxon,Class,Order,Family,Genus,Term,Quantity,Unit,Importer,Exporter,Origin,Purpose,Source,Reporter.type,Import.permit.RandomID,Export.permit.RandomID,Origin.permit.RandomID
432,1015,1015,5152731,1976,II,Eunymphicus cornutus,Aves,Psittaciformes,Psittacidae,Eunymphicus,bodies,1.0,,CH,DE,,,,I,,,
949,34,34,8474,1976,II,Aloe spicata,,Liliales,Liliaceae,Aloe,live,10.0,,GB,ZA,,,,E,,,
938,54,54,26560,1976,II,Argusianus argus,Aves,Galliformes,Phasianidae,Argusianus,live,2.0,,CH,FR,,,C,I,,,
75,301,301,248828,1976,II,Epidendrum spp.,,Orchidales,Orchidaceae,Epidendrum,live,1.0,,NZ,GB,XX,,,E,,,
80,1522,1522,13210447,1976,I,Leopardus tigrinus oncilla,Mammalia,Carnivora,Felidae,Leopardus,skins,300.0,,DE,BR,,T,,I,,,
478,1288,1288,5340897,1976,III,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,live,97.0,,CH,GH,,T,,I,,,
591,393,393,305091,1976,II,Leopardus pardalis,Mammalia,Carnivora,Felidae,Leopardus,skins,88.0,,HK,GB,XX,,,E,,,
763,1559,1559,13429907,1976,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,skins,46.0,,NL,GB,XX,,,E,,,
907,350,350,285878,1976,II,Haageocereus spp.,,Caryophyllales,Cactaceae,Haageocereus,live,1.0,,GB,US,MX,,,I,,,
88,195,195,157640,1976,II,Crocodylus novaeguineae,Reptilia,Crocodylia,Crocodylidae,Crocodylus,skins,6293.0,,CH,FR,,,,I,,,
40,1301,1301,5370396,1976,II,Python bivittatus,Reptilia,Serpentes,Pythonidae,Python,live,36.0,,GB,TH,,,,I,,,
7,910,910,5087438,1976,II,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,carapaces,1.0,,AU,PG,,,,E,,,
200,469,469,331966,1976,III,Monodon monoceros,Mammalia,Cetacea,Monodontidae,Monodon,carvings,42.0,,BE,CA,,,,E,,,
327,990,990,5138060,1976,II,Echinocactus spp.,,Caryophyllales,Cactaceae,Echinocactus,live,40.0,,GB,ZA,,,,I,,,
549,161,161,142340,1976,I,Crocodylus cataphractus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,skins,5668.0,,CH,FR,,,,I,,,
90,840,840,5031889,1976,II,Boa constrictor,Reptilia,Serpentes,Boidae,Boa,live,2.0,,ZA,CH,XX,,,E,,,
772,1269,1269,5330726,1976,II,Phoenicopterus chilensis,Aves,Ciconiiformes,Phoenicopteridae,Phoenicopterus,live,83.0,,GB,AR,,,,I,,,
377,1397,1397,5426837,1976,II,Trichopilia spp.,,Orchidales,Orchidaceae,Trichopilia,live,6.0,,ZA,GB,,,,E,,,
244,302,302,248829,1976,II,Epidendrum spp.,,Orchidales,Orchidaceae,Epidendrum,live,2.0,,US,GB,XX,,,E,,,
488,609,609,403957,1976,II,Paradisaea raggiana,Aves,Passeriformes,Paradisaeidae,Paradisaea,feathers,1.0,,AU,PG,,,,E,,,
166,877,877,5049234,1976,II,Caiman crocodilus crocodilus,Reptilia,Crocodylia,Alligatoridae,Caiman,skins,7.0,,GB,IT,KY,T,,I,,,
229,545,545,383488,1976,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,live,3.0,,DE,CH,,,C,E,,,
151,478,478,343968,1976,II,Nephelaphyllum spp.,,Orchidales,Orchidaceae,Nephelaphyllum,live,5.0,,GB,IN,,,,I,,,
570,872,872,5049229,1976,II,Caiman crocodilus crocodilus,Reptilia,Crocodylia,Alligatoridae,Caiman,skins,1037.0,sides,DE,CO,,T,,I,,,
388,1241,1241,5321359,1976,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,skins,285.0,,DE,CH,XX,T,,I,,,
844,742,742,493039,1976,I,Varanus griseus,Reptilia,Sauria,Varanidae,Varanus,leather products (small),260.0,,GR,CH,XX,,,E,,,
177,712,712,485817,1976,II,Uebelmannia spp.,,Caryophyllales,Cactaceae,Uebelmannia,live,10.0,,GB,BE,BR,,,I,,,
322,509,509,372506,1976,II,Orycteropus afer,Mammalia,Tubulidentata,Orycteropodidae,Orycteropus,live,2.0,,AU,CA,,Z,,E,,,
157,330,330,274738,1976,II,Falco biarmicus,Aves,Falconiformes,Falconidae,Falco,live,14.0,,GB,NG,,,,I,,,
194,291,291,239170,1976,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,live,1.0,,CH,LK,,Z,,I,,,
655,821,821,5026243,1976,II,Arachnis spp.,,Orchidales,Orchidaceae,Arachnis,live,24.0,,GB,IN,,,,I,,,
862,835,835,5031884,1976,II,Boa constrictor,Reptilia,Serpentes,Boidae,Boa,live,130.0,,CH,DE,,T,,I,,,
84,1189,1189,5294182,1976,II,Oncidium spp.,,Orchidales,Orchidaceae,Oncidium,live,25.0,,GB,TH,,,,I,,,
423,763,763,5001454,1976,I,Acinonyx jubatus,Mammalia,Carnivora,Felidae,Acinonyx,skins,288.0,,CH,DE,KE,,,E,,,
477,965,965,5102262,1976,II,Crocodylus novaeguineae,Reptilia,Crocodylia,Crocodylidae,Crocodylus,skins,40.0,,DE,FR,XX,T,,I,,,
243,531,531,383474,1976,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,garments,2.0,,CA,XX,,P,,I,,,
534,1082,1082,5178061,1976,II,Leopardus pardalis,Mammalia,Carnivora,Felidae,Leopardus,skins,241.0,,DK,GB,XX,,,E,,,
331,237,237,221800,1976,II,Dendrobium spp.,,Orchidales,Orchidaceae,Dendrobium,live,1.0,,GB,BR,,,,I,,,
329,131,131,125762,1976,I,Cheirogaleus medius,Mammalia,Primates,Cheirogaleidae,Cheirogaleus,live,2.0,,PY,CH,,,C,E,,,
994,103,103,62732,1976,II,Caiman crocodilus,Reptilia,Crocodylia,Alligatoridae,Caiman,skins,4498.0,sides,CH,FR,,,,I,,,
441,223,223,206993,1976,II,Cygnus melancoryphus,Aves,Anseriformes,Anatidae,Cygnus,bodies,1.0,,CH,AR,,,,I,,,
767,311,311,254641,1976,II,Eria spp.,,Orchidales,Orchidaceae,Eria,live,5.0,,ZA,GB,,,,E,,,
383,792,792,5013415,1976,II,Aloe gerstneri,,Liliales,Liliaceae,Aloe,live,1.0,,US,ZA,,,,E,,,
77,457,457,306642,1976,II,Leopardus wiedii,Mammalia,Carnivora,Felidae,Leopardus,skins,22.0,,MA,GB,PE,,,E,,,
774,1366,1366,5419402,1976,II,Sophronitis spp.,,Orchidales,Orchidaceae,Sophronitis,live,210.0,,GB,BR,,,,I,,,
461,1416,1416,5452299,1976,II,Ursus maritimus,Mammalia,Carnivora,Ursidae,Ursus,skins,2.0,,FI,GB,XX,,,E,,,
311,713,713,485818,1976,II,Uebelmannia spp.,,Caryophyllales,Cactaceae,Uebelmannia,live,10.0,,GB,DE,BR,,,I,,,
428,98,98,52514,1976,II,Cactaceae spp.,,Caryophyllales,Cactaceae,,live,4000.0,,NL,PE,,,,E,,,
506,882,882,5076580,1976,II,Calanthe spp.,,Orchidales,Orchidaceae,Calanthe,live,5.0,,GB,TW,,,,I,,,
828,143,143,139352,1976,II,Copiapoa spp.,,Caryophyllales,Cactaceae,Copiapoa,live,1.0,,BE,GB,,,A,E,,,
536,827,827,5029535,1976,II,Astrophytum spp.,,Caryophyllales,Cactaceae,Astrophytum,live,6.0,,GB,DE,MX,,,I,,,
406,1107,1107,5178384,1976,II,Leopardus wiedii,Mammalia,Carnivora,Felidae,Leopardus,skins,124.0,,ES,GB,XX,,,E,,,
37,560,560,383503,1976,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,skins,5.0,,JP,GB,NG,,,E,,,
240,472,472,333764,1976,II,Morelia bredli,Reptilia,Serpentes,Pythonidae,Morelia,live,1.0,,GB,PG,,,,I,,,
531,1140,1140,5280747,1976,II,Mammillaria spp.,,Caryophyllales,Cactaceae,Mammillaria,live,100.0,,GB,IL,,,,I,,,
779,1494,1494,13135822,1976,II,Disocactus spp.,,Caryophyllales,Cactaceae,Disocactus,live,1.0,,SE,GB,,,A,E,,,
690,597,597,392367,1976,I,Panthera tigris,Mammalia,Carnivora,Felidae,Panthera,bodies,1.0,,GB,ID,NG,P,,I,,,
234,1253,1253,5322886,1976,II,Paphiopedilum spp.,,Orchidales,Orchidaceae,Paphiopedilum,live,4.0,,GB,XX,,,,I,,,
89,958,958,5097079,1976,II,Coryphantha spp.,,Caryophyllales,Cactaceae,Coryphantha,live,20.0,,GB,IL,,,,I,,,
252,1354,1354,5409000,1976,I,Rucervus duvaucelii,Mammalia,Artiodactyla,Cervidae,Rucervus,live,1.0,,GB,DD,,B,C,I,,,
987,824,824,5028213,1976,II,Ariocarpus spp.,,Caryophyllales,Cactaceae,Ariocarpus,live,6.0,,GB,XX,,,,I,,,
438,1038,1038,5164333,1976,I,Gorilla gorilla,Mammalia,Primates,Hominidae,Gorilla,live,1.0,,DE,CM,,Z,,I,,,
22,1192,1192,5296011,1976,II,Opuntia spp.,,Caryophyllales,Cactaceae,Opuntia,live,50.0,,GB,ES,XX,,,I,,,
555,793,793,5013417,1976,II,Aloe greenii,,Liliales,Liliaceae,Aloe,live,1.0,,US,ZA,,,,E,,,
727,774,774,5003462,1976,II,Aerangis spp.,,Orchidales,Orchidaceae,Aerangis,live,2.0,,GB,NL,XX,,,I,,,
20,266,266,233493,1976,II,Doritis spp.,,Orchidales,Orchidaceae,Doritis,live,10.0,,GB,IN,,,,I,,,
456,1359,1359,5412816,1976,II,Satyrium spp.,,Orchidales,Orchidaceae,Satyrium,live,10.0,,GB,IN,,,,I,,,
110,1012,1012,5151136,1976,II,Eulophia spp.,,Orchidales,Orchidaceae,Eulophia,live,1.0,,GB,ZW,,,,I,,,
164,640,640,438941,1976,II,Python sebae,Reptilia,Serpentes,Pythonidae,Python,skins,12.0,,CH,FR,,,,I,,,
577,579,579,383522,1976,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,skins,5.0,,GB,CH,NG,,,I,,,
901,1134,1134,5280741,1976,II,Mammillaria spp.,,Caryophyllales,Cactaceae,Mammillaria,live,13.0,,IN,GB,,,,E,,,
600,1164,1164,5285753,1976,II,Micropera spp.,,Orchidales,Orchidaceae,Micropera,live,2.0,,GB,IN,,,,I,,,
395,1320,1320,5381443,1976,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,live,3.0,,AE,CH,XX,,,E,,,
605,1049,1049,5165077,1976,II,Gymnocalycium spp.,,Caryophyllales,Cactaceae,Gymnocalycium,live,3.0,,US,GB,,,A,E,,,
775,1580,1580,13491559,1976,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,skins,277.0,,FR,GB,XX,,,E,,,
3,446,446,306631,1976,II,Leopardus wiedii,Mammalia,Carnivora,Felidae,Leopardus,skins,38.0,,AU,GB,XX,,,E,,,
346,996,996,5147030,1976,II,Epipactis spp.,,Orchidales,Orchidaceae,Epipactis,live,1.0,,GB,FR,,,,I,,,
921,1290,1290,5369088,1976,I,Pudu puda,Mammalia,Artiodactyla,Cervidae,Pudu,live,1.0,,GB,BE,,B,C,I,,,
48,834,834,5031883,1976,II,Boa constrictor,Reptilia,Serpentes,Boidae,Boa,live,216.0,,CH,CO,,T,,I,,,
885,759,759,3195228,1976,II,Eretmochelys imbricata,Reptilia,Testudines,Cheloniidae,Eretmochelys,carapaces,616.0,kg,FR,GB,XX,,,E,,,
359,1150,1150,5285223,1976,II,Melocactus spp.,,Caryophyllales,Cactaceae,Melocactus,live,1.0,,BE,GB,XX,,,E,,,
626,1373,1373,5421094,1976,II,Strombocactus spp.,,Caryophyllales,Cactaceae,Strombocactus,live,1.0,,GB,US,,,,I,,,
101,1374,1374,5421826,1976,II,Sunipia spp.,,Orchidales,Orchidaceae,Sunipia,live,2.0,,GB,IN,,,,I,,,
379,86,86,52502,1976,II,Cactaceae spp.,,Caryophyllales,Cactaceae,,live,150.0,,US,PE,,,,E,,,
0,1121,1121,5183742,1976,II,Lophophora spp.,,Caryophyllales,Cactaceae,Lophophora,live,20.0,,GB,IL,,,,I,,,
669,733,733,492933,1976,I,Varanus flavescens,Reptilia,Sauria,Varanidae,Varanus,skins,23928.0,,FR,GB,IN,,,E,,,
716,1558,1558,13429906,1976,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,skins,44.0,,FR,GB,XX,,,E,,,
192,663,663,459345,1976,II,Sarcochilus spp.,,Orchidales,Orchidaceae,Sarcochilus,live,3.0,,GB,IN,,,,I,,,
934,221,221,195754,1976,II,Cyclamen spp.,,Primulales,Primulaceae,Cyclamen,live,23.0,,GB,GR,,,,I,,,
454,994,994,5146270,1976,I,Epicrates inornatus,Reptilia,Serpentes,Boidae,Epicrates,live,6.0,,GB,CA,,Z,,E,,,
851,395,395,305093,1976,II,Leopardus pardalis,Mammalia,Carnivora,Felidae,Leopardus,skins,240.0,,JP,GB,XX,,,E,,,
634,382,382,305080,1976,II,Leopardus pardalis,Mammalia,Carnivora,Felidae,Leopardus,skins,82.0,,CH,DE,,,,I,,,
521,140,140,136674,1976,II,Coelogyne spp.,,Orchidales,Orchidaceae,Coelogyne,live,2.0,,US,GB,,,A,E,,,
66,817,817,5022775,1976,I,Anodorhynchus leari,Aves,Psittaciformes,Psittacidae,Anodorhynchus,live,1.0,,DE,CH,XX,,,E,,,
241,859,859,5047754,1976,II,Caiman crocodilus,Reptilia,Crocodylia,Alligatoridae,Caiman,skins,895.0,,DE,FR,XX,T,,I,,,
647,808,808,5014365,1976,II,Aloe suarezensis,,Liliales,Liliaceae,Aloe,live,1.0,,US,ZA,,,,E,,,
734,404,404,305102,1976,II,Leopardus pardalis,Mammalia,Carnivora,Felidae,Leopardus,skins,413.0,,BE,GB,BR,,,E,,,
137,723,723,492923,1976,I,Varanus flavescens,Reptilia,Sauria,Varanidae,Varanus,leather products (small),989.0,,US,CH,XX,,,E,,,
320,1088,1088,5178067,1976,II,Leopardus pardalis,Mammalia,Carnivora,Felidae,Leopardus,skins,433.0,,ES,GB,XX,,,E,,,
576,1197,1197,5311982,1976,II,Oroya spp.,,Caryophyllales,Cactaceae,Oroya,live,4.0,,GB,PE,,,,I,,,
8,238,238,221801,1976,II,Dendrobium spp.,,Orchidales,Orchidaceae,Dendrobium,live,988.0,,GB,IN,,,,I,,,
948,299,299,244988,1976,II,Encyclia spp.,,Orchidales,Orchidaceae,Encyclia,live,5.0,,GB,MX,,,,I,,,
474,1565,1565,13429913,1976,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,skins,188.0,,US,GB,XX,,,E,,,
809,575,575,383518,1976,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,skins,90.0,,GB,BI,,T,,I,,,
928,816,816,5021278,1976,II,Anacamptis spp.,,Orchidales,Orchidaceae,Anacamptis,live,1.0,,GB,FR,,,,I,,,
422,490,490,345867,1976,II,Oeceoclades spp.,,Orchidales,Orchidaceae,Oeceoclades,live,1.0,,FR,GB,,,A,E,,,
169,220,220,195753,1976,II,Cyclamen spp.,,Primulales,Primulaceae,Cyclamen,live,25.0,,US,GB,,,A,E,,,
162,42,42,14722,1976,II,Angraecum spp.,,Orchidales,Orchidaceae,Angraecum,live,17.0,,JP,GB,,,A,E,,,
848,855,855,5044741,1976,II,Bulbophyllum spp.,,Orchidales,Orchidaceae,Bulbophyllum,live,4.0,,GB,PH,,,,I,,,
47,261,261,233120,1976,II,Discocactus spp.,,Caryophyllales,Cactaceae,Discocactus,live,8.0,,BE,GB,,,A,E,,,
737,81,81,34915,1976,II,Brassia spp.,,Orchidales,Orchidaceae,Brassia,live,4.0,,ZA,GB,,,,E,,,
958,1563,1563,13429911,1976,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,skins,78.0,,NO,GB,XX,,,E,,,
492,1492,1492,13120688,1976,I,Damaliscus pygargus pygargus,Mammalia,Artiodactyla,Bovidae,Damaliscus,live,6.0,,AE,ZA,,,,E,,,
51,424,424,305122,1976,II,Leopardus pardalis,Mammalia,Carnivora,Felidae,Leopardus,skins,159.0,,ES,GB,PY,,,E,,,
287,1463,1463,13005455,1976,II,Addax nasomaculatus,Mammalia,Artiodactyla,Bovidae,Addax,live,2.0,,GB,NL,XX,,,I,,,
800,1239,1239,5320365,1976,I,Panthera onca,Mammalia,Carnivora,Felidae,Panthera,skins,6.0,,GB,DE,BR,T,,I,,,
890,1514,1514,13210406,1976,I,Leopardus pardalis mearnsi,Mammalia,Carnivora,Felidae,Leopardus,skins,104.0,,ES,GB,AR,,,E,,,
