,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Year,Appendix,Taxon,Class,Order,Family,Genus,Term,Quantity,Unit,Importer,Exporter,Origin,Purpose,Source,Reporter.type,Import.permit.RandomID,Export.permit.RandomID,Origin.permit.RandomID
479,374606,374606,12189702,2011,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,leather products (small),192.0,,CH,FR,US,T,W,E,,4054584dbc,2ddd86e622
258,603768,603768,12542836,2011,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,leather products (small),50.0,,AT,CH,US,T,W,E,,0231ddaaad,cadec60bbe
233,142792,142792,4728695,2011,II,Encyclia spp.,,Orchidales,Orchidaceae,Encyclia,live,25.0,,BS,US,,P,A,I,496f7712e4,,
92,781021,781021,12819426,2011,II,Macaca fascicularis,Mammalia,Primates,Cercopithecidae,Macaca,specimens,527.0,,CH,DE,MU,T,F,I,,af9122ef9a,c854d2f6f9
794,405683,405683,12220780,2011,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,leather products (small),2.0,,US,CH,US,T,W,I,,5752acca97,
454,241932,241932,4905603,2011,II,Porites spp.,Anthozoa,Scleractinia,Poritidae,Porites,live,1.0,,US,ID,,T,W,I,,3fcaefccd7,
714,94400,94400,4632282,2011,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,leather products (small),1.0,,ID,JP,ZW,P,C,E,,b1becb014b,
279,124966,124966,4697718,2011,I,Crocodylus siamensis,Reptilia,Crocodylia,Crocodylidae,Crocodylus,leather products (small),1.0,,CN,TH,,T,D,E,,cdfdc015b2,
578,533557,533557,12442015,2011,II,Ranitomeya vanzolinii,Amphibia,Anura,Dendrobatidae,Ranitomeya,live,2.0,,JP,DE,,T,C,E,,312c37b4af,4da7a5f42c
211,472783,472783,12347907,2011,II,Pectinia spp.,Anthozoa,Scleractinia,Pectiniidae,Pectinia,live,2.0,,US,FJ,,T,W,I,,e3869d0790,
277,829582,829582,12907610,2011,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,leather products (small),8.0,,US,CO,ID,T,W,E,,e4b4a18ba4,
153,932553,932553,14769152,2011,II,Macaca fascicularis,Mammalia,Primates,Cercopithecidae,Macaca,specimens,288.0,,US,KR,CN,M,C,E,,6fea3cf7f2,
667,281229,281229,4973715,2011,II,Trachyphyllia geoffroyi,Anthozoa,Scleractinia,Trachyphylliidae,Trachyphyllia,live,10.0,,US,ID,,T,W,I,,44241661e8,
170,206107,206107,4834418,2011,II,Orchidaceae spp.,,Orchidales,Orchidaceae,,live,300.0,,JP,TW,,T,A,I,,469ef947a2,
67,937010,937010,14806585,2011,II,Notylia spp.,,Orchidales,Orchidaceae,Notylia,live,1.0,,JP,EC,,T,A,E,,b45049f519,
789,646690,646690,12585758,2011,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,leather products (small),25.0,,HK,CH,US,T,W,E,,3d9d20a18b,768bb4e6f5
81,476616,476616,12355181,2011,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,live,100.0,,AE,OM,ZA,T,C,E,5ebec774c1,51e35ea72f,
872,262161,262161,4943901,2011,II,Salvator rufescens,Reptilia,Sauria,Teiidae,Salvator,leather products (small),47.0,,US,MX,AR,T,W,E,,,49080392c3
681,109570,109570,4671653,2011,II,Crocodylus porosus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,leather products (small),3.0,,RU,IT,AU,T,C,E,,e656f67ac9,
411,888102,888102,13472692,2011,II,Ursus americanus,Mammalia,Carnivora,Ursidae,Ursus,skulls,2.0,,US,CA,,H,W,E,,77046a9dc0,
457,745192,745192,12774018,2011,II,Equus zebra hartmannae,Mammalia,Perissodactyla,Equidae,Equus,feet,2.0,,AU,ZA,,H,W,E,,7d36a1d8ba,9163603028
955,295179,295179,4994260,2011,II,Vicugna vicugna,Mammalia,Artiodactyla,Camelidae,Vicugna,garments,1.0,,US,IT,PE,T,W,E,,1f5b70f8f8,
925,773005,773005,12809191,2011,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,carvings,2.0,,CN,GB,XX,T,O,E,,a1f420c5bb,
477,467670,467670,12339495,2011,II,Orchidaceae hybrid,,Orchidales,Orchidaceae,,live,13200.0,,US,TW,,T,A,I,,fd328d8f1a,
319,94060,94060,4631942,2011,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,leather products (small),1.0,,HK,JP,ZW,P,C,E,,aa0d283b44,
644,587469,587469,12526537,2011,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,leather products (small),1.0,,ZA,CH,US,T,W,I,58dc59a979,92e62c6342,
657,690895,690895,12629963,2011,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,leather products (small),12.0,,CA,CH,US,T,W,E,,aa6ee35391,072de12bb1
83,680481,680481,12619549,2011,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,leather products (small),15.0,,AE,CH,US,T,W,E,,90b8f0f1c9,2b9921cc4b
836,844447,844447,12922475,2011,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,leather products (small),2.0,,CH,FR,MY,T,W,I,,9efa4d83c5,98bca543a2
922,312520,312520,12006188,2011,II,Acipenser baerii,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,caviar,6.5,kg,CH,FR,FR,T,C,E,,4288017353,
613,574044,574044,12511920,2011,II,Aerides hybrid,,Orchidales,Orchidaceae,Aerides,live,20.0,,JP,TH,,T,A,E,,9ebbeaa76a,
57,505045,505045,12400963,2011,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,leather products (small),1.0,,RU,IT,ID,P,W,E,,cf4a1119dd,
290,680732,680732,12619800,2011,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,leather products (small),3.0,,TW,CH,US,T,W,E,,ad929ee55a,9720871ada
632,149062,149062,4739917,2011,II,Euphyllia ancora,Anthozoa,Scleractinia,Caryophylliidae,Euphyllia,live,14.0,,US,ID,,T,W,E,,b4126f807d,
752,632363,632363,12571431,2011,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,leather products (small),100.0,,FR,CH,US,T,W,E,,b145659760,5df621ce42
19,406174,406174,12221271,2011,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,leather products (small),50.0,,US,CH,US,T,W,I,,ca4c154f2d,
192,909860,909860,13793308,2011,II,Mammillaria karwinskiana,,Caryophyllales,Cactaceae,Mammillaria,live,1.0,,CH,IT,,T,A,I,,72924c4f36,
436,330499,330499,12060058,2011,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,leather products (small),1.0,,NL,CH,US,T,C,I,e97a7b1e3a,b7c2572d0e,a9ea013d55
463,793409,793409,12838451,2011,II,Orchidaceae hybrid,,Orchidales,Orchidaceae,,live,20.0,,CH,NL,,T,A,I,,e7a5d014a2,
631,510180,510180,12406098,2011,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,leather products (small),16.0,,CN,IT,ID,T,W,E,,d137f9af58,
701,524,524,3188618,2011,II,Echinocereus reichenbachii,,Caryophyllales,Cactaceae,Echinocereus,live,48.0,,TR,NL,,,A,E,,b83bd7acdd,
456,90884,90884,4628744,2011,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,leather products (small),1.0,,US,DK,ZW,T,C,I,,03137ad761,
275,805092,805092,12856668,2011,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,live,300.0,,AE,BH,,T,C,I,e0eb8a27b4,,
614,704367,704367,12643435,2011,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,leather products (small),3.0,,CH,AT,US,T,W,I,,125d2f230d,c9aef277aa
59,252740,252740,4923689,2011,II,Python molurus,Reptilia,Serpentes,Pythonidae,Python,leather products (small),1.0,,JP,IT,VN,T,C,I,,80e04230bb,
980,730933,730933,12748874,2011,II,Caulastraea spp.,Anthozoa,Scleractinia,Faviidae,Caulastraea,live,10.0,,HK,ID,,T,W,E,,e517a66aa5,
265,210479,210479,4849875,2011,II,Oreocereus spp.,,Caryophyllales,Cactaceae,Oreocereus,live,3.0,,CH,BE,,T,A,I,,4183f49aed,
249,478065,478065,12358302,2011,II,Python bivittatus,Reptilia,Serpentes,Pythonidae,Python,leather products (small),2.0,,CN,ES,VN,T,C,E,,d55a2c06aa,
891,925588,925588,14660471,2011,II,Coelogyne merrillii,,Orchidales,Orchidaceae,Coelogyne,live,5.0,,CA,PH,,T,A,E,,ee7e212771,
639,627233,627233,12566301,2011,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,leather products (small),1.0,,KP,CH,US,T,C,E,,4d0a091d74,70e997ea70
880,732938,732938,12752902,2011,II,Chlorocebus aethiops,Mammalia,Primates,Cercopithecidae,Chlorocebus,skins,1.0,,US,ZW,,H,W,E,,975021c844,
669,936723,936723,14800718,2011,II,Montipora spp.,Anthozoa,Scleractinia,Acroporidae,Montipora,live,3.0,,US,FJ,,T,W,E,,07e03dd406,
781,167784,167784,4769748,2011,II,Goniopora spp.,Anthozoa,Scleractinia,Poritidae,Goniopora,live,10.0,,JP,ID,,T,W,E,,3bf9bf3b46,
73,584422,584422,12523490,2011,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,leather products (small),1.0,,CN,CH,US,T,W,I,e2b1fa23b3,7f3f2a7e1a,0807b005a8
987,864041,864041,12976896,2011,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,leather products (small),2.0,,US,CH,ML,T,W,E,,7edbba8066,fa174c17b5
31,410403,410403,12227159,2011,II,Aloe spp.,,Liliales,Liliaceae,Aloe,live,60.0,,MC,FR,,T,A,E,,66b2e944a7,
509,678746,678746,12617814,2011,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,leather products (small),7.0,,JP,CH,US,T,W,E,,fa304eff1e,b301de55f8
210,839829,839829,12917857,2011,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,leather products (small),5.0,,JP,CH,ID,T,W,E,,37371c30ac,7441b7f0db
346,172782,172782,4777931,2011,II,Heliofungia actiniformis,Anthozoa,Scleractinia,Fungiidae,Heliofungia,live,2.0,,US,ID,,T,W,E,,6093c6aa5e,
911,804234,804234,12855155,2011,II,Pocillopora spp.,Anthozoa,Scleractinia,Pocilloporidae,Pocillopora,live,5.0,,MX,US,SB,T,W,I,,ec850fd205,
127,350409,350409,12080852,2011,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,leather products (small),1.0,,IT,CH,US,T,C,I,ccc3aff2f0,1059805743,
778,555045,555045,12480752,2011,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,leather products (small),6.0,,CN,FR,TD,T,W,E,,a051a83883,f7b33374cb
792,228378,228378,4884339,2011,II,Phalaenopsis hybrid,,Orchidales,Orchidaceae,Phalaenopsis,derivatives,5.0,,JP,FR,CH,T,A,E,,770dc3a3bd,0a51c14aac
78,889931,889931,13474521,2011,II,Ursus americanus,Mammalia,Carnivora,Ursidae,Ursus,bodies,1.0,,US,CA,,H,W,E,,127dbbf9bb,
69,208283,208283,4836594,2011,II,Orchidaceae spp.,,Orchidales,Orchidaceae,,live,18585.0,,JP,TH,,T,A,I,,f69db1d715,
427,434065,434065,12269788,2011,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,carvings,7.0,,FR,CH,,T,O,I,86dfd90483,b0dc7840e0,
469,212671,212671,4853500,2011,II,Panax quinquefolius,,Apiales,Araliaceae,Panax,roots,4652.0,kg,US,CA,,T,A,I,,0089c71b9c,
351,760474,760474,12793535,2011,II,Goniastrea spp.,Anthozoa,Scleractinia,Faviidae,Goniastrea,live,5.0,,DE,ID,,T,W,E,,980f898776,
896,18753,18753,4508506,2011,II,Acropora subulata,Anthozoa,Scleractinia,Acroporidae,Acropora,live,2.0,,US,FJ,,T,W,I,,4be0983ddb,
747,502975,502975,12398893,2011,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,leather products (small),10.0,,TN,IT,ID,T,W,E,,f902708e47,
240,362097,362097,12177193,2011,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,leather products (small),20.0,,FR,CH,US,T,W,I,19dbe9d17f,3afb9b8bb6,ecbfd59134
597,803539,803539,12854141,2011,II,Plerogyra turbida,Anthozoa,Scleractinia,Caryophylliidae,Plerogyra,live,10.0,,ZA,ID,,T,W,E,,875521b7f2,
609,619828,619828,12558896,2011,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,leather products (small),10.0,,HK,CH,US,T,C,E,,1a9f527188,ab7dcd2bb2
999,235481,235481,4896361,2011,II,Plerogyra sinuosa,Anthozoa,Scleractinia,Caryophylliidae,Plerogyra,live,17.0,,US,ID,,T,W,E,,485094634b,
760,841631,841631,12919659,2011,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,leather products (small),10.0,,US,CH,ID,T,W,E,,61a534b448,bd9b327180
582,855410,855410,12965883,2011,II,Trachyphyllia geoffroyi,Anthozoa,Scleractinia,Trachyphylliidae,Trachyphyllia,raw corals,8.0,,JP,ID,,T,W,I,,7b479c5968,
173,239294,239294,4902048,2011,II,Polyphyllia talpina,Anthozoa,Scleractinia,Fungiidae,Polyphyllia,live,3.0,,US,ID,,T,W,I,,d3ca5205ea,
725,870323,870323,12989375,2011,II,Varanus salvator,Reptilia,Sauria,Varanidae,Varanus,leather products (small),9.0,,HK,CH,MY,T,W,E,,0c0235cfe5,c839189305
969,289592,289592,4984834,2011,II,Turbinaria peltata,Anthozoa,Scleractinia,Dendrophylliidae,Turbinaria,live,10.0,,IT,ID,,T,W,E,,06488e9b64,
287,789113,789113,12833295,2011,II,Nepenthes ventricosa,,Nepenthales,Nepenthaceae,Nepenthes,live,20.0,,HK,LK,,T,A,E,,b456259ea6,
574,772915,772915,12809101,2011,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,carvings,8.0,,CN,GB,XX,T,U,E,,547ddf0343,
843,760538,760538,12793599,2011,II,Goniastrea spp.,Anthozoa,Scleractinia,Faviidae,Goniastrea,live,3.0,,US,ID,,T,W,E,,cb4f89903f,
837,549907,549907,12466295,2011,II,Varanus dumerilii,Reptilia,Sauria,Varanidae,Varanus,live,5.0,,US,ID,,T,W,I,,eb1ed40691,
28,254161,254161,4927893,2011,II,Ravenea rivularis,,Arecales,Palmae,Ravenea,live,15.0,,CA,US,MG,T,W,E,,48f54dce7f,
743,53591,53591,4568514,2011,II,Caiman crocodilus fuscus,Reptilia,Crocodylia,Alligatoridae,Caiman,leather products (small),2.0,,US,CA,CO,T,C,I,,1890e8abf9,
29,793839,793839,12838881,2011,II,Orchidaceae hybrid,,Orchidales,Orchidaceae,,live,40.0,,CH,NL,,T,A,I,,cae9c6a08e,
966,166851,166851,4768815,2011,II,Goniopora spp.,Anthozoa,Scleractinia,Poritidae,Goniopora,live,40.0,,US,ID,,T,W,E,,91469ea4d9,
336,828969,828969,12906997,2011,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,leather products (small),7.0,,TR,IT,ID,T,W,I,,9cf17f03b1,
165,756165,756165,12788179,2011,II,Fungia fungites,Anthozoa,Scleractinia,Fungiidae,Fungia,live,13.0,,GB,ID,,T,W,E,,ef830b07fd,
687,868415,868415,12987467,2011,II,Varanus salvator,Reptilia,Sauria,Varanidae,Varanus,leather products (small),59.0,,NL,ID,,T,W,E,,e7f2d4b745,
399,166307,166307,4768261,2011,II,Goniopora spp.,Anthozoa,Scleractinia,Poritidae,Goniopora,live,43.0,,US,FM,,T,F,I,,2de6320b83,
464,77574,77574,4608060,2011,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,leather products (small),1.0,,CN,IT,ZW,T,C,E,,dec1d4c5e8,
945,940850,940850,14874955,2011,II,Pleurothallis spp.,,Orchidales,Orchidaceae,Pleurothallis,live,2.0,,JP,EC,,T,A,E,,33d9fb9ba7,
696,146623,146623,4737375,2011,II,Euphyllia ancora,Anthozoa,Scleractinia,Caryophylliidae,Euphyllia,live,20.0,,FR,ID,,T,W,I,ba5ba4c364,839a593905,
930,352594,352594,12167690,2011,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,leather products (small),2.0,,FR,CH,US,T,C,I,3dbb0cefcd,d6b49b5ee1,7befb2bead
77,925292,925292,14656903,2011,II,Chlorocebus aethiops,Mammalia,Primates,Cercopithecidae,Chlorocebus,specimens,26.0,,US,BW,,S,W,E,,3280048e1e,
750,657363,657363,12596431,2011,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,leather products (small),15.0,,NL,CH,US,T,W,E,,47faba71d7,91c3b5cb73
500,115480,115480,4679005,2011,II,Crocodylus porosus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,leather products (small),1.0,,US,IT,AU,T,C,I,,63684930ec,
967,589344,589344,12528412,2011,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,leather products (small),3.0,,CH,JP,US,T,W,E,,ca71ea3c16,
200,47963,47963,4562886,2011,II,Caiman crocodilus fuscus,Reptilia,Crocodylia,Alligatoridae,Caiman,skins,182.0,,US,SG,CO,T,C,E,,f09dcb19cc,
301,560412,560412,12491485,2011,II,Varanus salvator,Reptilia,Sauria,Varanidae,Varanus,leather products (small),6.0,,FR,CH,ID,T,W,I,bc6ffe345c,2b9dfa6f4f,1030380a94
311,277642,277642,4967439,2011,II,Strombus gigas,Gastropoda,Mesogastropoda,Strombidae,Strombus,meat,14061.0,kg,US,BS,,T,W,I,,e653afcfc5,
508,829468,829468,12907496,2011,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,leather products (small),4.0,,TR,CH,VN,T,C,I,,1bb1845c94,
700,937229,937229,14808268,2011,II,Odontoglossum spp.,,Orchidales,Orchidaceae,Odontoglossum,live,1.0,,DE,EC,,T,A,E,,ace3469a5e,
393,369627,369627,12184723,2011,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,leather products (small),1.0,,AU,FR,US,T,W,E,,2d735927d3,b8b4564d3b
862,552437,552437,12478144,2011,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,leather products (small),5.0,,JP,FR,TD,T,W,E,,29d8a7f140,283ec46efc
584,170782,170782,4775906,2011,II,Heliofungia actiniformis,Anthozoa,Scleractinia,Fungiidae,Heliofungia,live,3.0,,US,ID,,T,W,I,,34340069e8,
157,314956,314956,12009427,2011,II,Acropora divaricata,Anthozoa,Scleractinia,Acroporidae,Acropora,live,30.0,,US,MH,FM,T,C,I,,9b8cdb08bc,
649,855653,855653,12966354,2011,II,Tridacna crocea,Bivalvia,Veneroida,Tridacnidae,Tridacna,live,220.0,,US,VN,,T,W,E,,,
595,945738,945738,14963754,2011,II,Trachyphyllia geoffroyi,Anthozoa,Scleractinia,Trachyphylliidae,Trachyphyllia,live,20.0,,US,FJ,,T,W,E,,e5a334e9d3,
182,324140,324140,12053694,2011,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,leather products (small),1.0,,US,DE,US,T,W,E,,9b107cb48f,5bcb48814d
746,59246,59246,4574195,2011,II,Caiman crocodilus fuscus,Reptilia,Crocodylia,Alligatoridae,Caiman,leather products (small),1.0,,TW,TH,CO,T,C,E,,40f311374b,
723,802148,802148,12852181,2011,II,Physogyra lichtensteini,Anthozoa,Scleractinia,Caryophylliidae,Physogyra,live,4.0,,US,ID,,T,W,E,,2f53c77c74,
218,696338,696338,12635406,2011,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,leather products (small),100.0,,CH,PT,US,T,W,I,,4da785eb4d,51ef5c98a1
498,643087,643087,12582155,2011,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,leather products (small),9.0,,JP,CH,US,T,W,E,,6b6a735144,6c97418026
108,267561,267561,4952524,2011,II,Scleractinia spp.,Anthozoa,Scleractinia,,,raw corals,500.0,,JP,ID,,T,W,E,,4062fc2cc6,
54,304966,304966,10326693,2011,II,Mammillaria spp.,,Caryophyllales,Cactaceae,Mammillaria,live,35.0,,CH,NL,,,A,E,,a2339dc002,
472,287198,287198,4981705,2011,II,Tubastraea spp.,Anthozoa,Scleractinia,Dendrophylliidae,Tubastraea,live,8.0,,US,ID,,T,W,E,,9d1266802e,
360,729279,729279,12747042,2011,II,Caulastraea echinulata,Anthozoa,Scleractinia,Faviidae,Caulastraea,live,6.0,,CH,ID,,T,W,E,,78ab945993,
791,251745,251745,4922694,2011,II,Python molurus,Reptilia,Serpentes,Pythonidae,Python,leather products (small),1.0,,JP,CN,,P,U,I,,692dc926f3,
491,673545,673545,12612613,2011,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,leather products (small),5.0,,FR,CH,US,T,W,E,,bbf42593cb,08fefeff28
897,87197,87197,4625056,2011,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,leather products (small),34.0,,JP,SG,ZM,T,R,E,,ca0119c065,
957,228342,228342,4884303,2011,II,Phalaenopsis hybrid,,Orchidales,Orchidaceae,Phalaenopsis,live,3000.0,,FR,TW,,T,A,I,614473e2c3,65c2bebecc,
962,446840,446840,12304323,2011,II,Heliopora coerulea,Anthozoa,Helioporacea,Helioporidae,Heliopora,live,10.0,,US,SB,,T,W,I,,00f69c89f4,
26,626812,626812,12565880,2011,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,leather products (small),10.0,,US,CH,US,T,C,E,,09303ae51f,ea8b924776
291,199179,199179,4826486,2011,II,Opuntia humifusa,,Caryophyllales,Cactaceae,Opuntia,live,126.0,,CH,DK,,T,A,I,,986d8081b1,
868,411637,411637,12229738,2011,II,Aquilaria malaccensis,,Myrtales,Thymelaeaceae,Aquilaria,oil,2.0,kg,TW,SG,ID,T,O,E,,7dd59b2fc6,
867,187450,187450,4807500,2011,II,Montastrea annuligera,Anthozoa,Scleractinia,Faviidae,Montastrea,live,2.0,,US,ID,,T,W,I,,1e42a32500,
978,828021,828021,12906049,2011,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,leather products (small),6.0,,JP,CH,ID,T,W,I,,6749402f3b,
93,751559,751559,12782410,2011,I,Falco rusticolus,Aves,Falconiformes,Falconidae,Falco,live,1.0,,AE,GB,,T,C,E,,97bef96d99,
992,691864,691864,12630932,2011,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,leather products (small),1000.0,,CH,PT,US,T,W,I,,755c8b2c85,9349b1619a
780,575814,575814,12514179,2011,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,leather products (small),1.0,,KR,GB,US,T,W,E,,3995272d68,9d64775e4d
763,93123,93123,4631005,2011,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,bodies,100.0,,JP,ZA,,H,W,E,,7d3762dff3,
374,705470,705470,12644538,2011,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,leather products (small),2.0,,CH,SG,US,T,W,I,,798b48dadc,af3e508fdb
460,90250,90250,4628110,2011,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,leather products (small),2.0,,US,FR,ZW,T,C,I,,43859d5fa0,
180,669575,669575,12608643,2011,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,leather products (small),1.0,,AE,CH,US,T,W,E,,8e5010e110,96086dc9b5
232,463793,463793,12329518,2011,II,Merulina ampliata,Anthozoa,Scleractinia,Merulinidae,Merulina,live,15.0,,US,FJ,,T,W,I,,6592875e68,
434,433889,433889,12269105,2011,N,Elaphe radiata,Reptilia,Serpentes,Colubridae,Elaphe,plates,43.0,,IT,CN,,,,I,be63c013f4,,
580,527509,527509,12435884,2011,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,leather products (small),7.0,,US,PH,TH,T,I,I,,,
858,645895,645895,12584963,2011,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,leather products (small),20.0,,SG,CH,US,T,W,E,,637f3521b5,768bb4e6f5
326,901702,901702,13667537,2011,II,Cymbidium spp.,,Orchidales,Orchidaceae,Cymbidium,live,20000.0,,KR,TW,,T,A,I,,f5ac7538a9,
817,451001,451001,12310731,2011,II,Lonchura oryzivora,Aves,Passeriformes,Estrildidae,Lonchura,live,120.0,,KW,MY,TW,T,C,E,,d7ed2545fe,
