,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Year,Appendix,Taxon,Class,Order,Family,Genus,Term,Quantity,Unit,Importer,Exporter,Origin,Purpose,Source,Reporter.type,Import.permit.RandomID,Export.permit.RandomID,Origin.permit.RandomID
314,305469,305469,305469,7914581,1998.0,II,Ursus americanus,Mammalia,Carnivora,Ursidae,Ursus,skulls,1.0,,US,CA,,H,W,E,,dc6469ea3d,
50,186095,186095,186095,7174891,1998.0,II,Equus zebra hartmannae,Mammalia,Perissodactyla,Equidae,Equus,skins,1.0,,ZA,,,P,W,E,,b5feb15547,
54,98618,98618,98618,1416589,1998.0,II,Scleractinia spp.,Anthozoa,Scleractinia,,,raw corals,3.0,,NZ,FJ,,,I,I,,,
885,307578,307578,307578,7916690,1998.0,II,Ursus americanus,Mammalia,Carnivora,Ursidae,Ursus,bones,1.0,,US,CA,,H,W,E,,554e664c4d,
841,203419,203419,203419,7263699,1998.0,I,Melocactus conoideus,,Caryophyllales,Cactaceae,Melocactus,seeds,200.0,,TH,US,,B,D,E,,c52f583602,
210,7232,7232,7232,1027790,1998.0,II,Bulbophyllum gracillimum,,Orchidales,Orchidaceae,Bulbophyllum,live,9.0,,HK,TH,,,A,E,,4d9872b732,
763,66080,66080,66080,1281659,1998.0,II,Merulina spp.,Anthozoa,Scleractinia,Merulinidae,Merulina,live,3.0,,US,FJ,,T,W,I,,35219eff2f,
457,136934,136934,136934,1784647,1998.0,II,Myriopathes japonica,Anthozoa,Antipatharia,Myriopathidae,Myriopathes,carvings,2.0,,JP,TW,,T,W,I,,efd9017ab9,
351,156983,156983,156983,7039460,1998.0,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,leather products (small),6.0,,ES,CH,US,T,C,I,,113b024221,3e46e167f0
160,141133,141133,141133,1933306,1998.0,I,Scleropages formosus,Actinopteri,Osteoglossiformes,Osteoglossidae,Scleropages,live,80.0,,JP,SG,MY,T,D,I,,78c9367236,
423,328224,328224,328224,13350020,1998.0,II,Parodia spp.,,Caryophyllales,Cactaceae,Parodia,live,1340.0,,CH,ES,,T,A,E,,efccf01720,
384,220636,220636,220636,7327915,1998.0,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,live,2.0,,PH,SG,ZA,T,C,E,,5cff6cee94,
253,20169,20169,20169,1088918,1998.0,II,Catalaphyllia spp.,Anthozoa,Scleractinia,Caryophylliidae,Catalaphyllia,live,25.0,,US,ID,,T,W,E,,9d4b6f2518,
695,163019,163019,163019,7045735,1998.0,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,shoes,30.0,,US,IT,US,T,W,E,,a58cdb75f4,
286,241740,241740,241740,7396090,1998.0,II,Tupinambis teguixin,Reptilia,Sauria,Teiidae,Tupinambis,shoes,30.0,,US,IT,AR,T,W,I,,,
997,154928,154928,154928,7037339,1998.0,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,leather products (small),20.0,,DE,CH,US,T,C,I,0ed9bfa339,ccc7e0b376,062069efd1
445,226484,226484,226484,7350828,1998.0,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,leather products (small),29.0,,SG,IT,MY,T,W,E,,72e146c2b1,
883,227887,227887,227887,7352245,1998.0,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,skins,350.0,,MX,ID,,T,W,E,,c6acbec770,
52,309807,309807,309807,7918919,1998.0,II,Ursus americanus,Mammalia,Carnivora,Ursidae,Ursus,skins,1.0,,US,CA,,H,W,E,,349b3d9864,
577,322237,322237,322237,13095539,1998.0,II,Ceratostylis spp.,,Orchidales,Orchidaceae,Ceratostylis,live,3.0,,DE,PH,,T,A,I,f06746433e,21d7c8df38,
454,186796,186796,186796,7175593,1998.0,II,Equus zebra hartmannae,Mammalia,Perissodactyla,Equidae,Equus,skins,1.0,,US,ZA,,H,C,E,,f756604834,
635,169812,169812,169812,7052574,1998.0,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,shoes,80.0,,US,IT,US,T,C,I,,,
754,153158,153158,153158,7017463,1998.0,II,Agapornis personatus,Aves,Psittaciformes,Psittacidae,Agapornis,live,100.0,,PT,ZA,,T,C,E,,2ba4548a9c,
891,198252,198252,198252,7215060,1998.0,II,Hydnophora spp.,Anthozoa,Scleractinia,Merulinidae,Hydnophora,live,15.0,,US,ID,,T,W,E,,cec2553bce,
132,215395,215395,215395,7310730,1998.0,II,Phalaenopsis spp.,,Orchidales,Orchidaceae,Phalaenopsis,live,15000.0,,TW,ID,,T,A,E,,bceb40c078,
498,238907,238907,238907,7390900,1998.0,II,Tubipora spp.,Anthozoa,Stolonifera,Tubiporidae,Tubipora,live,8.0,,US,ID,,T,W,E,,b634094981,
237,48964,48964,48964,1218647,1998.0,II,Galaxea spp.,Anthozoa,Scleractinia,Oculinidae,Galaxea,live,10.0,,US,ID,,T,W,E,,dffa186f9c,
705,63837,63837,63837,1273221,1998.0,II,Lophaetus occipitalis,Aves,Falconiformes,Accipitridae,Lophaetus,skins,1.0,,CH,TZ,,P,W,E,,61a1d3a0ef,
631,9598,9598,9598,1035794,1998.0,II,Cactaceae spp.,,Caryophyllales,Cactaceae,,live,16.0,,US,CA,,T,A,I,,a1f1a50b71,
621,254179,254179,254179,7451761,1998.0,II,Ursus americanus,Mammalia,Carnivora,Ursidae,Ursus,meat,25.0,,US,CA,,P,W,I,,880559df8d,
100,13469,13469,13469,1056219,1998.0,II,Caiman crocodilus fuscus,Reptilia,Crocodylia,Alligatoridae,Caiman,shoes,1.0,,JP,IT,CO,P,C,E,,2884e26594,
907,28915,28915,28915,1117580,1998.0,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,leather products (small),25.0,,JP,ZA,,T,C,E,,6eb6a38ef8,
523,61142,61142,61142,1268918,1998.0,II,Lobophyllia spp.,Anthozoa,Scleractinia,Mussidae,Lobophyllia,live,50.0,,DE,ID,,T,W,I,4fffc40bb7,e92585ba1f,
537,112829,112829,112829,1467569,1998.0,II,Tridacnidae spp.,Bivalvia,Veneroida,Tridacnidae,,shells,2.0,,NZ,NC,,,I,I,,,
131,32469,32469,32469,1145222,1998.0,I,Cyclura nubila,Reptilia,Sauria,Iguanidae,Cyclura,live,1.0,,AT,CH,AT,,C,E,,,
986,248981,248981,248981,7446563,1998.0,II,Ursus americanus,Mammalia,Carnivora,Ursidae,Ursus,trophies,1.0,,US,CA,,,W,I,,,
67,295460,295460,295460,7904572,1998.0,II,Ursus americanus,Mammalia,Carnivora,Ursidae,Ursus,skins,1.0,,US,CA,,H,W,E,,fbbfa2e814,
941,79199,79199,79199,1331962,1998.0,II,Phelsuma madagascariensis,Reptilia,Sauria,Gekkonidae,Phelsuma,live,100.0,,US,MG,,T,W,I,,56d0bcc7b5,
847,53941,53941,53941,1233682,1998.0,II,Goniopora spp.,Anthozoa,Scleractinia,Poritidae,Goniopora,live,19.0,,US,SB,,T,W,I,,7a13e30036,
808,277179,277179,277179,7683473,1998.0,II,Furcifer pardalis,Reptilia,Sauria,Chamaeleonidae,Furcifer,live,10.0,,NL,MG,,T,W,I,433824191a,6e3d6ab0b6,
956,199261,199261,199261,7218244,1998.0,II,Iguana iguana,Reptilia,Sauria,Iguanidae,Iguana,live,2000.0,,US,CO,,T,C,E,,7a3bdc8b72,
871,1553,1553,1553,1005249,1998.0,II,Aerangis fastuosa,,Orchidales,Orchidaceae,Aerangis,live,1.0,,FR,MG,,P,W,E,,ec72bb98de,
753,164786,164786,164786,7047506,1998.0,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,skins,3.0,,FR,US,,T,W,I,,cf5886d63c,
241,276665,276665,276665,7672207,1998.0,II,Euphorbia milii,,Euphorbiales,Euphorbiaceae,Euphorbia,live,18.0,,US,CA,,T,A,E,,f96e5ccd65,
71,75084,75084,75084,1316408,1998.0,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,trophies,1.0,,US,TZ,,P,W,I,,fe11cee2f4,
496,142874,142874,142874,4280617,1998.0,I,Megaptera novaeangliae,Mammalia,Cetacea,Balaenopteridae,Megaptera,skin pieces,0.0005,kg,JP,ZZ,,S,W,I,,,
48,169897,169897,169897,7052659,1998.0,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,leather products (large),2.0,,US,IT,US,T,C,I,,be648f7570,
709,218678,218678,218678,7322028,1998.0,II,Poicephalus senegalus,Aves,Psittaciformes,Psittacidae,Poicephalus,live,2.0,,IT,SN,,P,W,E,,3745c6ff1e,
528,126365,126365,126365,1549608,1998.0,II,Caiman crocodilus fuscus,Reptilia,Crocodylia,Alligatoridae,Caiman,leather products (small),1364.0,,JP,HK,CO,T,C,I,,b296956a5a,
684,196559,196559,196559,7210084,1998.0,II,Huso huso,Actinopteri,Acipenseriformes,Acipenseridae,Huso,eggs,75.0,kg,US,TR,XX,T,O,E,,e4a1c4f089,
168,50125,50125,50125,1219809,1998.0,II,Galaxea spp.,Anthozoa,Scleractinia,Oculinidae,Galaxea,live,9.0,,US,ID,,T,W,I,,880f0863ad,
595,92930,92930,92930,1393789,1998.0,II,Salvator rufescens,Reptilia,Sauria,Teiidae,Salvator,leather products (large),2.0,,US,IT,AR,T,W,E,,067cf07765,
843,102497,102497,102497,1431833,1998.0,II,Scolymia spp.,Anthozoa,Scleractinia,Mussidae,Scolymia,live,2.0,,TW,ID,,T,W,E,,7402e1622d,
831,142244,142244,142244,1990506,1998.0,II,Ursus arctos,Mammalia,Carnivora,Ursidae,Ursus,skins,1.0,,US,CA,,P,W,E,,d03993e2e7,
932,152150,152150,152150,7011310,1998.0,II,Acropora spp.,Anthozoa,Scleractinia,Acroporidae,Acropora,live,6.0,,US,ID,,T,W,I,,5387df8911,
701,324186,324186,324186,13155379,1998.0,II,Epidendrum spp.,,Orchidales,Orchidaceae,Epidendrum,live,1.0,,US,BR,,T,A,E,,d1865dcaa9,
84,39636,39636,39636,1179999,1998.0,II,Euphorbia ramiglans,,Euphorbiales,Euphorbiaceae,Euphorbia,live,30.0,,DE,ZA,,T,A,I,944b4b9830,44fec54622,
289,110416,110416,110416,1461158,1998.0,II,Tridacna maxima,Bivalvia,Veneroida,Tridacnidae,Tridacna,shells,4.0,,FR,NC,,P,W,E,,2603df5d40,
447,178654,178654,178654,7115559,1998.0,II,Caiman crocodilus crocodilus,Reptilia,Crocodylia,Alligatoridae,Caiman,leather products (small),254.0,pairs,US,ES,VE,T,W,E,,0aeb76aacd,ef81e7017c
833,107710,107710,107710,1447826,1998.0,III,Swietenia macrophylla,,Sapindales,Meliaceae,Swietenia,veneer,27.48,m3,JP,BR,,T,W,E,,1ebf7686cb,
15,51848,51848,51848,1231586,1998.0,II,Goniopora spp.,Anthozoa,Scleractinia,Poritidae,Goniopora,live,25.0,,AT,ID,,T,W,E,,8ac4ec316f,
622,150160,150160,150160,7009311,1998.0,II,Acropora spp.,Anthozoa,Scleractinia,Acroporidae,Acropora,live,15.0,,US,ID,,T,W,E,,42a1c64382,
92,301918,301918,301918,7911030,1998.0,II,Ursus americanus,Mammalia,Carnivora,Ursidae,Ursus,gall bladders,1.0,,US,CA,,H,W,E,,2a3aec0c52,
418,91143,91143,91143,1385756,1998.0,II,Python sebae,Reptilia,Serpentes,Pythonidae,Python,leather products (small),452.0,,PT,SN,,T,W,I,,bf4a0527d3,
197,170613,170613,170613,7053375,1998.0,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,leather products (small),1.0,,US,CH,US,T,C,I,,5be799ea1f,
926,25902,25902,25902,1105554,1998.0,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,trophies,1.0,,US,ID,,,I,I,,,
836,183941,183941,183941,7165763,1998.0,II,Echinopora spp.,Anthozoa,Scleractinia,Faviidae,Echinopora,live,2.0,,US,FJ,,T,W,I,,884ea1513f,
488,205118,205118,205118,7270306,1998.0,III,Mustela sibirica,Mammalia,Carnivora,Mustelidae,Mustela,hair,84.0,,CH,DE,CN,T,W,E,,402cf45c66,c94593e08f
186,65186,65186,65186,1278439,1998.0,II,Manouria emys,Reptilia,Testudines,Testudinidae,Manouria,live,2.0,,US,ID,,T,W,I,,8607b4392a,
332,233008,233008,233008,7373808,1998.0,II,Testudo horsfieldii,Reptilia,Testudines,Testudinidae,Testudo,live,200.0,,GB,UA,TJ,T,W,I,070b648ef5,d363ab7bf2,
749,62384,62384,62384,1270205,1998.0,II,Lobophyllia spp.,Anthozoa,Scleractinia,Mussidae,Lobophyllia,live,25.0,,FR,ID,,T,W,E,,23154d9780,
383,82601,82601,82601,1352773,1998.0,II,Plerogyra spp.,Anthozoa,Scleractinia,Caryophylliidae,Plerogyra,live,5.0,,US,ID,,T,W,E,,b34fa871e2,
664,224862,224862,224862,7340983,1998.0,II,Python regius,Reptilia,Serpentes,Pythonidae,Python,live,18.0,,CA,US,TG,T,W,E,,,
914,151109,151109,151109,7010260,1998.0,II,Acropora spp.,Anthozoa,Scleractinia,Acroporidae,Acropora,live,20.0,,FR,ID,,T,W,I,,b053d4360d,
416,7658,7658,7658,1029550,1998.0,II,Cacatua leadbeateri,Aves,Psittaciformes,Cacatuidae,Cacatua,live,2.0,,NL,NZ,,T,C,I,efc54db24b,889bb3a653,
330,6822,6822,6822,1026189,1998.0,II,Brassavola nodosa,,Orchidales,Orchidaceae,Brassavola,live,1.0,,DE,CO,,T,A,I,88a773d423,6e73fc59d4,
962,239860,239860,239860,7391854,1998.0,II,Tubipora spp.,Anthozoa,Stolonifera,Tubiporidae,Tubipora,live,7.0,,US,ID,,T,W,I,,,
285,62499,62499,62499,1270320,1998.0,II,Lobophyllia spp.,Anthozoa,Scleractinia,Mussidae,Lobophyllia,live,30.0,,US,ID,,T,W,E,,6092d1df5b,
524,140863,140863,140863,1912389,1998.0,II,Scleractinia spp.,Anthozoa,Scleractinia,,,raw corals,250.0,,CA,ID,,T,W,I,,c5080729de,
566,20231,20231,20231,1088980,1998.0,II,Catalaphyllia spp.,Anthozoa,Scleractinia,Caryophylliidae,Catalaphyllia,live,25.0,,US,ID,,T,W,E,,0a396e9e94,
27,200464,200464,200464,7221272,1998.0,II,Iguana iguana,Reptilia,Sauria,Iguanidae,Iguana,live,4000.0,,US,SV,,T,C,E,,22396644ee,
429,286200,286200,286200,7791210,1998.0,II,Phalaenopsis spp.,,Orchidales,Orchidaceae,Phalaenopsis,live,48.0,,US,CA,,T,A,E,,cd871b571c,
851,130952,130952,130952,1636322,1998.0,II,Crocodylus porosus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,leather products (large),1.0,,JP,FR,PG,T,W,I,,afe34dd77f,
178,40395,40395,40395,1182412,1998.0,II,Euphorbia spp.,,Euphorbiales,Euphorbiaceae,Euphorbia,live,252.0,,US,CA,,T,A,I,,5f98a99f41,
556,312283,312283,312283,7921395,1998.0,II,Ursus americanus,Mammalia,Carnivora,Ursidae,Ursus,meat,11.0,kg,US,CA,,H,W,E,,0820929825,
151,164102,164102,164102,7046818,1998.0,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,leather products (small),141.0,,GB,CH,US,T,C,I,9b63d23db1,375f3334aa,
182,125505,125505,125505,1548748,1998.0,II,Caiman crocodilus fuscus,Reptilia,Crocodylia,Alligatoridae,Caiman,leather products (small),9.0,,JP,CH,CO,T,C,I,,2e71de99b3,
919,240344,240344,240344,7392338,1998.0,II,Tubipora spp.,Anthozoa,Stolonifera,Tubiporidae,Tubipora,live,7.0,,US,SB,,T,W,I,,0fc50653ed,
850,137389,137389,137389,1793850,1998.0,II,Orchidaceae spp.,,Orchidales,Orchidaceae,,live,35.0,,BS,XX,,P,,I,61b8e0e8ae,,
912,226794,226794,226794,7351138,1998.0,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,shoes,34.0,,IL,IT,MY,T,W,E,,17b2bae19f,
435,195298,195298,195298,7206788,1998.0,II,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,skulls,1.0,,ZA,TZ,,H,W,I,5d1110826e,,
239,322265,322265,322265,13096244,1998.0,II,Cereus spegazzinii,,Caryophyllales,Cactaceae,Cereus,live,50.0,,TH,JP,,T,A,E,,a5e724cc17,
184,8466,8466,8466,1034662,1998.0,II,Cactaceae spp.,,Caryophyllales,Cactaceae,,live,6300.0,,CA,US,,B,A,E,,855b45c5a1,
951,300648,300648,300648,7909760,1998.0,II,Ursus americanus,Mammalia,Carnivora,Ursidae,Ursus,bodies,1.0,,US,CA,,H,W,E,,1d67a06fa8,
793,278383,278383,278383,7713159,1998.0,II,Liparis spp.,,Orchidales,Orchidaceae,Liparis,live,6.0,,CH,MG,,S,W,I,,,
512,271534,271534,271534,7607913,1998.0,II,Aratinga jandaya,Aves,Psittaciformes,Psittacidae,Aratinga,live,30.0,,JP,ZA,,T,C,I,,3b18169e82,
116,81898,81898,81898,1342885,1998.0,II,Platygyra spp.,Anthozoa,Scleractinia,Faviidae,Platygyra,live,1.0,,US,FJ,,T,W,I,,1b11667284,
736,324997,324997,324997,13208120,1998.0,II,Kobus leche,Mammalia,Artiodactyla,Bovidae,Kobus,trophies,1.0,,US,ZM,,,,E,,9242f0e03d,
937,153150,153150,153150,7017455,1998.0,II,Agapornis personatus,Aves,Psittaciformes,Psittacidae,Agapornis,live,200.0,,PT,ZA,,T,C,E,,e3d642b348,
409,50017,50017,50017,1219701,1998.0,II,Galaxea spp.,Anthozoa,Scleractinia,Oculinidae,Galaxea,live,22.0,,US,ID,,T,W,I,,6ffa61e936,
930,140009,140009,140009,1895238,1998.0,II,Saguinus midas,Mammalia,Primates,Cebidae,Saguinus,live,9.0,,JP,GY,,T,W,I,,3c06720735,
280,122835,122835,122835,1534899,1998.0,II,Cactaceae hybrid,,Caryophyllales,Cactaceae,,live,1365.0,,US,CA,,T,A,E,,5464f0428d,
389,103969,103969,103969,1435669,1998.0,III,Serinus mozambicus,Aves,Passeriformes,Fringillidae,Serinus,live,200.0,,ES,SN,,T,W,E,,331bab6c0f,
525,44036,44036,44036,1196985,1998.0,II,Euphyllia spp.,Anthozoa,Scleractinia,Caryophylliidae,Euphyllia,live,18.0,,US,ID,,T,W,I,,9c3240c014,
393,41907,41907,41907,1194852,1998.0,II,Euphyllia spp.,Anthozoa,Scleractinia,Caryophylliidae,Euphyllia,live,25.0,,DE,ID,,T,W,E,,377242446e,
662,221177,221177,221177,7328526,1998.0,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,live,1.0,,CA,US,NG,,O,E,,,
837,139068,139068,139068,1846795,1998.0,II,Physogyra spp.,Anthozoa,Scleractinia,Caryophylliidae,Physogyra,live,11.0,,CA,ID,,T,W,I,,374250be6d,
872,236744,236744,236744,7382506,1998.0,III,Tragelaphus eurycerus,Mammalia,Artiodactyla,Bovidae,Tragelaphus,skins,1.0,,ZA,CG,,H,W,I,4afad367f0,,
516,128898,128898,128898,1612767,1998.0,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,leather products (large),8.0,,JP,DE,ZW,T,R,I,,dc113ecb1a,
312,157908,157908,157908,7040624,1998.0,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,leather products (small),3.0,,IT,CH,US,T,C,I,,827def57eb,
710,227991,227991,227991,7352349,1998.0,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,skins,900.0,,SG,ID,,T,W,E,,d57abe7a75,
275,41469,41469,41469,1194414,1998.0,II,Euphyllia spp.,Anthozoa,Scleractinia,Caryophylliidae,Euphyllia,live,12.0,,DE,ID,,T,W,E,,626fbab578,
811,128390,128390,128390,1606077,1998.0,II,Chelonistele sulphurea,,Orchidales,Orchidaceae,Chelonistele,live,100.0,,JP,ID,,T,A,I,,7aede82d95,
660,277285,277285,277285,7693232,1998.0,II,Govenia spp.,,Orchidales,Orchidaceae,Govenia,live,2.0,,JP,US,,T,A,I,,aa80e39564,
583,160091,160091,160091,7042807,1998.0,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,leather products (small),21.0,,JP,IT,US,T,C,E,,eb6bac64e7,
242,59334,59334,59334,1255640,1998.0,II,Hirudo medicinalis,Hirudinoidea,Arhynchobdellida,Hirudinidae,Hirudo,live,20.0,,US,CA,FR,T,C,I,,,
403,142579,142579,142579,2018014,1998.0,II,Ara chloropterus,Aves,Psittaciformes,Psittacidae,Ara,live,2.0,,SG,MY,XX,T,W,E,,a630fc46b3,
140,78124,78124,78124,1328743,1998.0,III,Pelusios niger,Reptilia,Testudines,Pelomedusidae,Pelusios,live,12.0,,US,TG,,T,W,I,,ea76a5959e,
472,227091,227091,227091,7351435,1998.0,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,shoes,11.0,,US,IT,ID,T,W,E,,b858819670,
761,258560,258560,258560,7475061,1998.0,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,leather products (small),9.0,,US,FR,TD,T,W,I,,ba0c8bda18,
909,298600,298600,298600,7907712,1998.0,II,Ursus americanus,Mammalia,Carnivora,Ursidae,Ursus,skulls,1.0,,US,CA,,H,W,E,,5e0a55dd64,
316,173411,173411,173411,7094818,1998.0,I,Anodorhynchus hyacinthinus,Aves,Psittaciformes,Psittacidae,Anodorhynchus,live,4.0,,DE,PH,,P,C,I,bb83ead76a,65da052b3e,
329,317521,317521,317521,7926633,1998.0,II,Ursus americanus,Mammalia,Carnivora,Ursidae,Ursus,meat,130.0,kg,US,CA,,H,W,E,,ebd06d1662,
342,139211,139211,139211,1853154,1998.0,II,Platygyra spp.,Anthozoa,Scleractinia,Faviidae,Platygyra,live,1.0,,CA,US,FJ,T,W,I,,f227744adc,
768,79325,79325,79325,1332513,1998.0,II,Phoeniconaias minor,Aves,Ciconiiformes,Phoenicopteridae,Phoeniconaias,live,50.0,,NL,TZ,,T,W,I,bf0c5ed197,308b5d6abc,
405,195608,195608,195608,7207098,1998.0,II,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,teeth,11.0,,ZA,ZM,,,,E,,2bcf1f354c,
630,269816,269816,269816,7549367,1998.0,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,leather items,3.0,,CA,CH,US,T,C,I,,5ef5a65855,
790,157395,157395,157395,7040111,1998.0,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,leather products (small),1.0,,BE,CH,US,T,C,I,,45c15c6422,
455,3809,3809,3809,1014949,1998.0,II,Ara ararauna,Aves,Psittaciformes,Psittacidae,Ara,live,2.0,,,ZA,,T,C,E,,779c1223a9,
892,83689,83689,83689,1353861,1998.0,II,Plerogyra spp.,Anthozoa,Scleractinia,Caryophylliidae,Plerogyra,live,30.0,,US,ID,,T,W,E,,1bec87b959,
751,327713,327713,327713,13332648,1998.0,II,Ornithoptera priamus,Insecta,Lepidoptera,Papilionidae,Ornithoptera,bodies,400.0,,US,ID,,T,R,E,,f5cb43af9d,
90,26599,26599,26599,1108018,1998.0,II,Cochleanthes amazonica,,Orchidales,Orchidaceae,Cochleanthes,live,10.0,,PE,CO,XX,T,A,E,,2ba4f04f5a,
55,32284,32284,32284,1144650,1998.0,II,Cyclamen spp.,,Primulales,Primulaceae,Cyclamen,live,169.0,,US,CA,,T,A,I,,516ee42a93,
45,212536,212536,212536,7298822,1998.0,I,Paphiopedilum glaucophyllum,,Orchidales,Orchidaceae,Paphiopedilum,live,1.0,,CA,US,,T,D,E,,6f343b40c6,
51,19393,19393,19393,1088056,1998.0,II,Catalaphyllia spp.,Anthozoa,Scleractinia,Caryophylliidae,Catalaphyllia,live,25.0,,GB,ID,,T,W,I,37f9979043,,
7,103504,103504,103504,1434513,1998.0,III,Serinus mozambicus,Aves,Passeriformes,Fringillidae,Serinus,live,450.0,,BE,ML,,T,W,I,,86e19d7271,
164,326392,326392,326392,13292864,1998.0,II,Odontoglossum spp.,,Orchidales,Orchidaceae,Odontoglossum,live,20.0,,DE,VE,,T,A,I,092b135e70,61f8944b00,
299,217918,217918,217918,7319859,1998.0,II,Pocillopora spp.,Anthozoa,Scleractinia,Pocilloporidae,Pocillopora,live,20.0,,DE,ID,,T,W,E,,4c02035e3a,
57,216966,216966,216966,7316700,1998.0,II,Platycercus adscitus,Aves,Psittaciformes,Psittacidae,Platycercus,live,3.0,,RU,CZ,,T,C,E,,db5571ba83,
681,231697,231697,231697,7368601,1998.0,II,Seriatopora spp.,Anthozoa,Scleractinia,Pocilloporidae,Seriatopora,live,32.0,,US,FJ,,T,W,I,,4c554ff077,
970,322254,322254,322254,13095588,1998.0,II,Ceratostylis spp.,,Orchidales,Orchidaceae,Ceratostylis,live,10.0,,JP,TW,,T,A,I,,225575e0d4,
130,265077,265077,265077,7516950,1998.0,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,leather products (small),3.0,,NL,CH,US,T,C,I,de8bea0317,,dd4c5f80f5
