,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Year,Appendix,Taxon,Class,Order,Family,Genus,Term,Quantity,Unit,Importer,Exporter,Origin,Purpose,Source,Reporter.type,Import.permit.RandomID,Export.permit.RandomID,Origin.permit.RandomID
156,97314,97314,97314,5588795,1990.0,II,Caiman crocodilus crocodilus,Reptilia,Crocodylia,Alligatoridae,Caiman,leather products (small),4.0,,CH,CA,VE,T,,E,,4f2a95044f,
690,160780,160780,160780,6090711,1990.0,II,Caiman crocodilus crocodilus,Reptilia,Crocodylia,Alligatoridae,Caiman,shoes,25.0,,US,IT,CO,,W,E,,cd74d451d9,4c935b63a9
52,131183,131183,131183,5962894,1990.0,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,leather products (small),1338.0,,FR,MU,CM,T,,E,,846130e168,
246,37495,37495,37495,282236,1990.0,II,Goniopora spp.,Anthozoa,Scleractinia,Poritidae,Goniopora,raw corals,30.0,,CA,ID,,,,E,,00a3493926,
79,216391,216391,216391,6451790,1990.0,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,leather items,21.0,,JP,FR,CM,T,W,I,,673725e978,
865,60415,60415,60415,433161,1990.0,II,Psittacus erithacus timneh,Aves,Psittaciformes,Psittacidae,Psittacus,live,100.0,,NL,GN,,,,I,,31c9ea400c,
750,240484,240484,240484,13348483,1990.0,II,Parodia spp.,,Caryophyllales,Cactaceae,Parodia,live,600.0,,US,BR,,T,A,E,,21b426d113,
567,50881,50881,50881,371991,1990.0,II,Ornithoptera priamus,Insecta,Lepidoptera,Papilionidae,Ornithoptera,bodies,100.0,,AU,PG,,T,,E,,92300d945b,
167,241533,241533,241533,13378187,1990.0,II,Plerogyra spp.,Anthozoa,Scleractinia,Caryophylliidae,Plerogyra,raw corals,100.0,,NL,ID,,,,E,,02f5b30ad1,
478,90095,90095,90095,940601,1990.0,II,Scleractinia spp.,Anthozoa,Scleractinia,,,live,21.0,,US,ID,,T,U,I,,,
508,91110,91110,91110,2018819,1990.0,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,scales,2800.0,,US,PE,,T,,I,,09526dee5c,
802,98415,98415,98415,5590093,1990.0,II,Caiman crocodilus crocodilus,Reptilia,Crocodylia,Alligatoridae,Caiman,leather items,210.0,,NL,AT,VE,T,,E,,,
455,46624,46624,46624,333296,1990.0,II,Monodon monoceros,Mammalia,Cetacea,Monodontidae,Monodon,carvings,1.0,,DK,GL,,P,,I,,e002b7d101,
848,199765,199765,199765,6339074,1990.0,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,leather items,9.0,,JP,IT,ID,T,W,I,,d588b0506a,
943,134423,134423,134423,5998065,1990.0,II,Vrydagzynea spp.,,Orchidales,Orchidaceae,Vrydagzynea,live,9.0,,AU,PG,,T,,E,,5f2deac3f4,
414,212482,212482,212482,6440371,1990.0,II,Vanda spp.,,Orchidales,Orchidaceae,Vanda,live,7.0,,JP,TH,,T,A,I,,2ada23ee45,
393,135688,135688,135688,6009134,1990.0,II,Agapornis roseicollis,Aves,Psittaciformes,Psittacidae,Agapornis,live,32.0,,JP,TW,,T,C,I,,80c1488267,
521,159793,159793,159793,6089724,1990.0,II,Caiman crocodilus crocodilus,Reptilia,Crocodylia,Alligatoridae,Caiman,shoes,75.0,,US,IT,VE,,U,E,,a2e8e5f06e,7fc5428a9e
239,188866,188866,188866,6308904,1990.0,II,Ptyas mucosus,Reptilia,Serpentes,Colubridae,Ptyas,leather products (small),4.0,,KR,IT,ID,,,E,,ad2d3d5feb,
764,52277,52277,52277,382691,1990.0,II,Panax quinquefolius,,Apiales,Araliaceae,Panax,roots,90.72,kg,MY,US,,T,,E,,ecd983fbe9,
605,102679,102679,102679,5622529,1990.0,II,Dendrobium dickasonii,,Orchidales,Orchidaceae,Dendrobium,live,2.0,,US,TH,,T,,I,,939e422449,
475,216942,216942,216942,6452341,1990.0,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,leather products (small),1.0,,JP,US,ML,T,W,E,,6f84d8e97d,
98,194377,194377,194377,6314415,1990.0,II,Ptyas mucosus,Reptilia,Serpentes,Colubridae,Ptyas,shoes,301.0,,US,IT,TH,T,W,I,,e73126b4a8,
230,116912,116912,116912,5768092,1990.0,II,Orchidaceae hybrid,,Orchidales,Orchidaceae,,live,14.0,,AU,US,,T,A,E,,04b8576fec,
316,60439,60439,60439,433188,1990.0,II,Psittacus spp.,Aves,Psittaciformes,Psittacidae,Psittacus,live,1.0,,GB,TZ,,P,,E,,8132520cc7,
749,86081,86081,86081,811815,1990.0,II,Masdevallia infracta,,Orchidales,Orchidaceae,Masdevallia,live,2.0,,JP,BR,,T,A,E,,d6df370e54,
735,96673,96673,96673,5537567,1990.0,II,Bulbophyllum cumingii,,Orchidales,Orchidaceae,Bulbophyllum,live,1.0,,US,BR,,T,,I,,635f89519e,
958,226206,226206,226206,6482488,1990.0,II,Varanus salvator,Reptilia,Sauria,Varanidae,Varanus,leather products (small),1.0,,JP,HK,MY,T,,I,,a516a12cb0,
187,60165,60165,60165,431798,1990.0,II,Psittacula eupatria,Aves,Psittaciformes,Psittacidae,Psittacula,live,10.0,,FI,SE,IN,T,,I,,59acb872ae,
607,237853,237853,237853,13309496,1990.0,II,Oncidium spp.,,Orchidales,Orchidaceae,Oncidium,live,1.0,,ES,BR,US,T,,E,,b1bf494637,
711,160523,160523,160523,6090454,1990.0,II,Caiman crocodilus crocodilus,Reptilia,Crocodylia,Alligatoridae,Caiman,shoes,2.0,,US,IT,VE,,W,E,,9791293ea4,3f7a080869
328,177896,177896,177896,6229830,1990.0,II,Macaca fascicularis,Mammalia,Primates,Cercopithecidae,Macaca,live,93.0,,US,CN,,T,U,I,,698c6094f8,
787,62303,62303,62303,450006,1990.0,I,Rhinocerotidae spp.,Mammalia,Perissodactyla,Rhinocerotidae,,derivatives,50.0,cartons,SG,CN,,T,,E,,a72cfa1a38,
354,56855,56855,56855,420673,1990.0,II,Plerogyra sinuosa,Anthozoa,Scleractinia,Caryophylliidae,Plerogyra,raw corals,50.0,,US,ID,,,,E,,9a3f7ddc2b,
258,168741,168741,168741,6170062,1990.0,II,Euphorbia milii,,Euphorbiales,Euphorbiaceae,Euphorbia,live,1000.0,,IS,DK,,,A,E,,,
778,26870,26870,26870,218253,1990.0,II,Dendrobium mannii,,Orchidales,Orchidaceae,Dendrobium,live,2.0,,US,TH,,T,,I,,d132d324bb,
374,153038,153038,153038,6081907,1990.0,II,Caiman crocodilus crocodilus,Reptilia,Crocodylia,Alligatoridae,Caiman,leather items,1.0,,JP,IT,BO,T,W,I,,1992c374af,
424,78570,78570,78570,643929,1990.0,II,Crocodylus novaeguineae,Reptilia,Crocodylia,Crocodylidae,Crocodylus,skins,95.0,,JP,PG,,T,,I,,539cbb2a12,
410,220377,220377,220377,6476649,1990.0,II,Varanus salvator,Reptilia,Sauria,Varanidae,Varanus,leather products (small),1000.0,,FR,MU,ID,,,I,,76bcd3d0fc,
628,32294,32294,32294,259744,1990.0,III,Estrilda melpoda,Aves,Passeriformes,Estrildidae,Estrilda,live,400.0,,BE,ML,,T,,I,,,
57,179001,179001,179001,6240842,1990.0,II,Miltonia spp.,,Orchidales,Orchidaceae,Miltonia,live,2.0,,JP,US,,T,A,I,,57a247b629,
214,199021,199021,199021,6338330,1990.0,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,shoes,148.0,,MX,ES,ID,T,,E,,0aba57be5b,
8,417,417,417,4152,1990.0,II,Agapornis canus,Aves,Psittaciformes,Psittacidae,Agapornis,live,50.0,,FR,MG,,T,,I,,e59d15eee5,
986,127216,127216,127216,5908341,1990.0,II,Trachyphyllia spp.,Anthozoa,Scleractinia,Trachyphylliidae,Trachyphyllia,raw corals,50.0,,US,ID,,,,E,,8d0287dc10,
766,231217,231217,231217,13128939,1990.0,II,Dendrochilum spp.,,Orchidales,Orchidaceae,Dendrochilum,live,1.0,,US,BR,,T,,E,,f847998e35,
939,88912,88912,88912,922043,1990.0,II,Rodriguezia carnea,,Orchidales,Orchidaceae,Rodriguezia,live,10.0,,DE,BR,,T,A,E,,2cda7c803d,
643,169549,169549,169549,6180412,1990.0,II,Furcifer pardalis,Reptilia,Sauria,Chamaeleonidae,Furcifer,live,24.0,,ES,MG,,T,,I,,0c7e17c282,
109,112993,112993,112993,5742514,1990.0,II,Macaca mulatta,Mammalia,Primates,Cercopithecidae,Macaca,live,70.0,,US,CN,,T,,E,,0c1b2c89ab,
343,99000,99000,99000,5598069,1990.0,II,Canis lupus,Mammalia,Carnivora,Canidae,Canis,skins,1.0,,DE,CA,,H,,E,,d817dfdf54,
791,16465,16465,16465,152227,1990.0,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,leather products (small),1.0,,DE,JP,TZ,,,E,,19c892b3ef,
324,215248,215248,215248,6450642,1990.0,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,leather products (small),5.0,,HK,FR,ML,,,E,,4deb5cf90a,
126,223582,223582,223582,6479864,1990.0,II,Varanus salvator,Reptilia,Sauria,Varanidae,Varanus,skins,2000.0,,JP,TH,,T,W,I,,61f875f2fb,
378,72278,72278,72278,551070,1990.0,II,Caiman crocodilus fuscus,Reptilia,Crocodylia,Alligatoridae,Caiman,leather products (small),1.0,,JP,TW,PA,T,W,I,,da873291b9,
836,54011,54011,54011,403296,1990.0,II,Papio ursinus,Mammalia,Primates,Cercopithecidae,Papio,skulls,1.0,,CH,,,,,I,,,
729,107140,107140,107140,5644166,1990.0,II,Euphyllia fimbriata,Anthozoa,Scleractinia,Caryophylliidae,Euphyllia,raw corals,50.0,,US,ID,,,,E,,c360cb735c,
482,69273,69273,69273,489716,1990.0,II,Ursus arctos,Mammalia,Carnivora,Ursidae,Ursus,skins,1.0,,CH,CA,,T,,E,,fae416d6bd,
180,129346,129346,129346,5936480,1990.0,II,Tupinambis teguixin,Reptilia,Sauria,Teiidae,Tupinambis,leather products (small),9048.0,,ES,CH,AR,,,E,,,
804,205233,205233,205233,6373916,1990.0,II,Tridacna gigas,Bivalvia,Veneroida,Tridacnidae,Tridacna,shells,100.0,,JP,PH,,T,,I,,36b89853df,
467,184340,184340,184340,6278229,1990.0,II,Pecari tajacu,Mammalia,Artiodactyla,Tayassuidae,Pecari,shoes,32.0,,US,IT,AR,,,E,,8ad6876bc0,
658,190862,190862,190862,6310900,1990.0,II,Ptyas mucosus,Reptilia,Serpentes,Colubridae,Ptyas,shoes,246.0,,US,TW,ID,T,W,I,,03435cfe39,
390,58321,58321,58321,423169,1990.0,II,Poicephalus robustus,Aves,Psittaciformes,Psittacidae,Poicephalus,live,10.0,,NL,TZ,,T,,E,,d18b3098f0,
774,71139,71139,71139,513954,1990.0,II,Aprosmictus erythropterus,Aves,Psittaciformes,Psittacidae,Aprosmictus,live,72.0,,US,ID,,T,W,I,,9d82a932b0,41bbfe338f
468,153826,153826,153826,6082695,1990.0,II,Caiman crocodilus crocodilus,Reptilia,Crocodylia,Alligatoridae,Caiman,leather products (small),34.0,,US,CH,GY,T,U,I,,4a504f20e0,
672,12927,12927,12927,121253,1990.0,III,Cerberus rynchops,Reptilia,Serpentes,Colubridae,Cerberus,shoes,30.0,,CA,ES,ID,T,,E,,25d3cfcf8b,
264,222590,222590,222590,6478862,1990.0,II,Varanus salvator,Reptilia,Sauria,Varanidae,Varanus,leather products (small),1.0,,US,DE,ID,T,,E,,8571f9809c,
275,177750,177750,177750,6229684,1990.0,II,Macaca fascicularis,Mammalia,Primates,Cercopithecidae,Macaca,live,60.0,,US,MU,,T,,I,,,
916,170967,170967,170967,6189984,1990.0,II,Hippopus porcellanus,Bivalvia,Veneroida,Tridacnidae,Hippopus,shells,2000.0,kg,JP,PH,,T,,I,,5f51d39647,
775,126112,126112,126112,5903501,1990.0,II,Sophronitella violacea,,Orchidales,Orchidaceae,Sophronitella,live,4.0,,US,BR,,T,A,I,,c868dac540,
599,28449,28449,28449,229339,1990.0,II,Dendrobium spp.,,Orchidales,Orchidaceae,Dendrobium,live,14257.0,,JP,TH,,T,A,I,,71beb0a989,
162,51124,51124,51124,373900,1990.0,II,Pachypodium lamerei,,Gentianales,Apocynaceae,Pachypodium,live,19438.0,,SE,DK,,,A,E,,,
281,54255,54255,54255,403540,1990.0,II,Papio ursinus,Mammalia,Primates,Cercopithecidae,Papio,trophies,2.0,,US,ZW,,,,E,,,
233,128794,128794,128794,5913083,1990.0,II,Tubipora spp.,Anthozoa,Stolonifera,Tubiporidae,Tubipora,raw corals,100.0,,US,ID,,,,E,,1719e22ae8,
716,86292,86292,86292,815280,1990.0,II,Miltonia spectabilis,,Orchidales,Orchidaceae,Miltonia,live,3.0,,JP,BR,,T,A,E,,54334021f9,
825,124694,124694,124694,5896572,1990.0,II,Rhipsalis spp.,,Caryophyllales,Cactaceae,Rhipsalis,live,6.0,,US,CA,,T,A,E,,5996c20895,
821,204171,204171,204171,6360849,1990.0,II,Sophronitis coccinea,,Orchidales,Orchidaceae,Sophronitis,live,10.0,,US,BR,,T,,E,,8a7b7d639b,
452,108863,108863,108863,5654660,1990.0,II,Hippotragus equinus,Mammalia,Artiodactyla,Bovidae,Hippotragus,skulls,2.0,,AT,ZM,,P,,I,,,
516,193331,193331,193331,6313369,1990.0,II,Ptyas mucosus,Reptilia,Serpentes,Colubridae,Ptyas,shoes,5280.0,,US,HK,CN,T,U,I,,cda3ff7b45,dddd3b39c9
717,154348,154348,154348,6083217,1990.0,II,Caiman crocodilus crocodilus,Reptilia,Crocodylia,Alligatoridae,Caiman,leather products (small),572.0,,US,AT,VE,T,U,I,,79eadc199a,
663,82623,82623,82623,757440,1990.0,II,Goniopora spp.,Anthozoa,Scleractinia,Poritidae,Goniopora,live,40.0,,US,ID,,T,U,I,,b6859d4117,
62,189387,189387,189387,6309425,1990.0,II,Ptyas mucosus,Reptilia,Serpentes,Colubridae,Ptyas,shoes,50.0,,US,ES,ID,T,,E,,e6209a7247,
68,205535,205535,205535,6375636,1990.0,II,Tropidophis melanurus,Reptilia,Serpentes,Tropidophiidae,Tropidophis,live,2.0,,DE,ZC,CU,P,C,I,cc2ecce34b,,
154,14641,14641,14641,132730,1990.0,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,shoes,1.0,,US,MX,,,I,I,,,
99,123200,123200,123200,5861368,1990.0,II,Pyrrhura picta,Aves,Psittaciformes,Psittacidae,Pyrrhura,live,20.0,,NL,SR,,T,,E,,0cf1c5c2e8,
636,152051,152051,152051,6080920,1990.0,II,Caiman crocodilus crocodilus,Reptilia,Crocodylia,Alligatoridae,Caiman,leather products (small),1.0,,JP,CH,GY,T,,I,,9d0ddae352,
673,54286,54286,54286,403571,1990.0,II,Papio ursinus,Mammalia,Primates,Cercopithecidae,Papio,skulls,1.0,,GB,ZW,,,,E,,,
197,66587,66587,66587,469663,1990.0,I,Strombocactus disciformis,,Caryophyllales,Cactaceae,Strombocactus,seeds,40.0,,SE,US,,T,,E,,11e4efb510,
727,179793,179793,179793,6246186,1990.0,II,Nepenthes rafflesiana,,Nepenthales,Nepenthaceae,Nepenthes,live,13.0,,GB,BN,,P,A,I,,,
810,153325,153325,153325,6082194,1990.0,II,Caiman crocodilus crocodilus,Reptilia,Crocodylia,Alligatoridae,Caiman,leather items,80.0,,JP,IT,VE,T,W,I,,37cb663650,
731,179451,179451,179451,6244403,1990.0,II,Neophema elegans,Aves,Psittaciformes,Psittacidae,Neophema,live,10.0,,CA,NL,,,C,E,,5d8f425e41,
592,18845,18845,18845,178344,1990.0,II,Crocodylus novaeguineae,Reptilia,Crocodylia,Crocodylidae,Crocodylus,leather products (small),3.0,,CH,DE,ID,,,I,,,
415,25875,25875,25875,211888,1990.0,II,Dendrobium anosmum,,Orchidales,Orchidaceae,Dendrobium,live,65.0,,US,PH,,T,A,I,,28698dcbb3,
358,69203,69203,69203,486147,1990.0,I,Uncia uncia,Mammalia,Carnivora,Felidae,Uncia,live,2.0,,ZC,DE,,Z,C,E,,bbf7a5b9c5,
902,237280,237280,237280,13308923,1990.0,II,Oncidium spp.,,Orchidales,Orchidaceae,Oncidium,live,10.0,,JP,BR,,T,A,E,,2916cfcead,
694,130772,130772,130772,5945214,1990.0,II,Varanus exanthematicus,Reptilia,Sauria,Varanidae,Varanus,live,25.0,,US,GH,,T,,E,,edd1f83aae,
982,31286,31286,31286,249941,1990.0,II,Epidendrum spp.,,Orchidales,Orchidaceae,Epidendrum,live,15.0,,US,GB,US,T,A,I,,06f3fae7af,
856,64323,64323,64323,459182,1990.0,II,Salvator rufescens,Reptilia,Sauria,Teiidae,Salvator,shoes,1000.0,,US,AR,,T,W,I,,edc69614af,
560,135678,135678,135678,6009124,1990.0,II,Agapornis roseicollis,Aves,Psittaciformes,Psittacidae,Agapornis,live,26.0,,JP,TW,,T,C,I,,012b2250bb,
209,59594,59594,59594,427483,1990.0,II,Prionailurus bengalensis,Mammalia,Carnivora,Felidae,Prionailurus,leather items,700.0,,JP,CN,,T,W,I,,4b3200f612,
725,226787,226787,226787,6483625,1990.0,II,Varanus salvator,Reptilia,Sauria,Varanidae,Varanus,leather products (small),7.0,,CA,IT,ID,,W,E,,fbcb85e7ca,8d41d05a15
501,108563,108563,108563,5652856,1990.0,III,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,teeth,3.0,,US,ZW,,,,E,,,
419,75020,75020,75020,604710,1990.0,III,Cerberus rynchops,Reptilia,Serpentes,Colubridae,Cerberus,shoes,78.0,,US,ES,ID,T,W,I,,51cda37d53,
999,63554,63554,63554,458144,1990.0,II,Salvator rufescens,Reptilia,Sauria,Teiidae,Salvator,skins,2000.0,,US,AR,,,,E,,763f72a847,
960,212653,212653,212653,6440542,1990.0,II,Vanda spp.,,Orchidales,Orchidaceae,Vanda,live,602.0,,JP,US,,T,A,I,,b8d427e4a4,
763,201039,201039,201039,6340348,1990.0,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,shoes,1.0,,US,MX,ID,T,U,I,,ae868de4d8,
212,65652,65652,65652,465075,1990.0,III,Serinus mozambicus,Aves,Passeriformes,Fringillidae,Serinus,live,200.0,,PT,SN,,T,,I,,dff9fc62db,
621,119240,119240,119240,5780048,1990.0,I,Paphiopedilum spp.,,Orchidales,Orchidaceae,Paphiopedilum,live,30.0,,JP,US,,T,A,E,,f140b4e927,
17,216913,216913,216913,6452312,1990.0,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,leather items,23.0,,US,IT,CM,T,W,I,,145409e296,
39,34057,34057,34057,272789,1990.0,II,Euphyllia spp.,Anthozoa,Scleractinia,Caryophylliidae,Euphyllia,raw corals,200.0,,US,ID,,,,E,,b764974e95,
797,151838,151838,151838,6080707,1990.0,II,Caiman crocodilus crocodilus,Reptilia,Crocodylia,Alligatoridae,Caiman,leather products (small),133.0,,JP,AT,VE,T,,I,,e96177f4ae,
525,217578,217578,217578,6452977,1990.0,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,shoes,11.0,,US,IT,CM,T,W,I,,,
13,82046,82046,82046,728325,1990.0,II,Euphorbia spp.,,Euphorbiales,Euphorbiaceae,Euphorbia,live,4.0,,US,MG,,P,,E,,ecdc21dac8,
266,4384,4384,4384,40753,1990.0,II,Buteo magnirostris,Aves,Falconiformes,Accipitridae,Buteo,bodies,1.0,,US,MX,,,I,I,,,
622,214001,214001,214001,6449395,1990.0,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,leather items,50.0,,US,FR,ML,,,E,,59513e390d,
708,152524,152524,152524,6081393,1990.0,II,Caiman crocodilus crocodilus,Reptilia,Crocodylia,Alligatoridae,Caiman,leather products (small),18.0,,JP,CH,VE,T,,I,,4717f93779,
306,137797,137797,137797,6016674,1990.0,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,leather items,1.0,,US,FR,US,,,E,,fab4f2dc2a,
706,232553,232553,232553,13187124,1990.0,II,Gomesa spp.,,Orchidales,Orchidaceae,Gomesa,live,5.0,,US,BR,,T,A,I,,061dcbb925,
231,64975,64975,64975,461130,1990.0,II,Scleractinia spp.,Anthozoa,Scleractinia,,,raw corals,3649.0,,FR,ID,,,,I,,23ac1b51fd,
853,156682,156682,156682,6085551,1990.0,II,Caiman crocodilus crocodilus,Reptilia,Crocodylia,Alligatoridae,Caiman,leather items,1.0,,JP,US,GY,T,W,E,,12dab89c9c,
609,44555,44555,44555,317478,1990.0,II,Lycaste aromatica,,Orchidales,Orchidaceae,Lycaste,live,50.0,,US,HN,,T,A,I,,358fec75d9,
153,191931,191931,191931,6311969,1990.0,II,Ptyas mucosus,Reptilia,Serpentes,Colubridae,Ptyas,shoes,159.0,,US,ES,SG,T,W,I,,2a35861207,
200,81103,81103,81103,714457,1990.0,II,Encyclia megalantha,,Orchidales,Orchidaceae,Encyclia,live,1.0,,IT,BR,,T,A,E,,554d164f3c,
933,143327,143327,143327,6022342,1990.0,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,shoes,3.0,,US,IT,US,,W,E,,b0f4a60099,32a3f7424f
463,144489,144489,144489,6050129,1990.0,II,Amazona autumnalis,Aves,Psittaciformes,Psittacidae,Amazona,live,50.0,,ES,NI,,T,,I,,fac3a686b8,
132,217180,217180,217180,6452579,1990.0,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,leather products (small),13.0,,US,FR,ML,T,W,I,,d69604f4dd,
915,181219,181219,181219,6255375,1990.0,II,Orchidaceae hybrid,,Orchidales,Orchidaceae,,live,3.0,,ZA,BR,,T,A,E,,48ab1aed55,
460,71502,71502,71502,526207,1990.0,II,Bifrenaria wendlandiana,,Orchidales,Orchidaceae,Bifrenaria,live,10.0,,IT,BR,,T,,E,,feee33f891,
927,237305,237305,237305,13308948,1990.0,II,Oncidium spp.,,Orchidales,Orchidaceae,Oncidium,live,20.0,,FR,BR,,T,A,E,,786bb06f6f,
170,123311,123311,123311,5870571,1990.0,II,Python bivittatus,Reptilia,Serpentes,Pythonidae,Python,leather items,15.0,,FR,AT,TH,T,,E,,,
347,36014,36014,36014,277920,1990.0,II,Ferocactus pilosus,,Caryophyllales,Cactaceae,Ferocactus,live,33.0,,US,MX,,T,,I,,143107c77e,
377,32194,32194,32194,258704,1990.0,III,Estrilda caerulescens,Aves,Passeriformes,Estrildidae,Estrilda,live,50.0,,NL,GN,,,,I,,e91c40f50c,
781,156802,156802,156802,6085671,1990.0,II,Caiman crocodilus crocodilus,Reptilia,Crocodylia,Alligatoridae,Caiman,shoes,12.0,,US,IT,CO,T,W,I,,efd4453dba,
34,80670,80670,80670,707304,1990.0,II,Dryadella lilliputana,,Orchidales,Orchidaceae,Dryadella,live,10.0,,JP,BR,,T,,E,,2544d2fd8f,
744,221842,221842,221842,6478114,1990.0,II,Varanus salvator,Reptilia,Sauria,Varanidae,Varanus,leather products (small),175.0,,SE,NL,ID,,,E,,9a9f7e9d74,
265,20863,20863,20863,189383,1990.0,II,Crocodylus porosus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,skins,2.0,,FR,JP,PG,S,,E,,81a1377a2c,
630,167123,167123,167123,6156334,1990.0,II,Dracula spp.,,Orchidales,Orchidaceae,Dracula,live,1.0,,AU,CO,,T,A,I,00f6d48a33,ea632dc450,
544,126840,126840,126840,5907965,1990.0,II,Trachyphyllia spp.,Anthozoa,Scleractinia,Trachyphylliidae,Trachyphyllia,raw corals,25.0,,IT,ID,,,,E,,857ebf2565,
969,63730,63730,63730,458589,1990.0,II,Salvator rufescens,Reptilia,Sauria,Teiidae,Salvator,shoes,161.0,,US,ES,AR,T,,E,,5163017a75,
835,185138,185138,185138,6279054,1990.0,II,Pecari tajacu,Mammalia,Artiodactyla,Tayassuidae,Pecari,shoes,5.0,,JP,IT,AR,,W,E,,df6db7c883,c582108b08
959,149545,149545,149545,6078399,1990.0,II,Caiman crocodilus crocodilus,Reptilia,Crocodylia,Alligatoridae,Caiman,leather products (small),200.0,,CH,FR,GY,,,E,,d3f5c8d0ea,
272,164768,164768,164768,6141525,1990.0,II,Crocodylidae spp.,Reptilia,Crocodylia,Crocodylidae,,leather products (small),14.0,,US,CH,XX,,I,I,,,
273,98684,98684,98684,5590926,1990.0,II,Caiman crocodilus crocodilus,Reptilia,Crocodylia,Alligatoridae,Caiman,leather products (small),3.0,,CH,JP,VE,T,,E,,a1ea5f6eca,
25,107507,107507,107507,5647127,1990.0,II,Fouquieria columnaris,,Violales,Fouquieriaceae,Fouquieria,live,1.0,,US,MX,,,I,I,,85272011ff,
