,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Year,Appendix,Taxon,Class,Order,Family,Genus,Term,Quantity,Unit,Importer,Exporter,Origin,Purpose,Source,Reporter.type,Import.permit.RandomID,Export.permit.RandomID,Origin.permit.RandomID
360,247816,247816,247816,13093046,1994.0,II,Cattleya spp.,,Orchidales,Orchidaceae,Cattleya,live,5.0,,US,BR,,T,A,E,,69daea6578,
423,116794,116794,116794,6511550,1994.0,II,Agapornis roseicollis,Aves,Psittaciformes,Psittacidae,Agapornis,live,30.0,,MX,NL,,T,C,E,,c34e4d65ee,
815,195387,195387,195387,6797460,1994.0,I,Sclerocactus mesae-verdae,,Caryophyllales,Cactaceae,Sclerocactus,seeds,10.0,,AT,US,,T,A,E,,11e4efb510,
573,147236,147236,147236,6618104,1994.0,II,Coryphantha pycnacantha,,Caryophyllales,Cactaceae,Coryphantha,live,400.0,,US,BR,,T,A,E,,40b3feb4f5,
94,130942,130942,130942,6560882,1994.0,II,Amazona farinosa,Aves,Psittaciformes,Psittacidae,Amazona,live,20.0,,JP,NI,,T,R,I,,07bba842a3,
152,255888,255888,255888,13381521,1994.0,II,Plerogyra spp.,Anthozoa,Scleractinia,Caryophylliidae,Plerogyra,raw corals,75.0,,US,ID,,,,E,,25d6140799,
169,9114,9114,9114,544161,1994.0,II,Cactaceae spp.,,Caryophyllales,Cactaceae,,live,1.0,,US,MX,,P,I,I,,54e8b652f9,
844,165209,165209,165209,6685478,1994.0,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,tusks,2.0,,DE,ZA,,H,,E,,07c3dbed6e,
491,185423,185423,185423,6756178,1994.0,II,Platycercus eximius,Aves,Psittaciformes,Psittacidae,Platycercus,live,10.0,,PT,ZA,,T,C,I,,4ff13a10b6,
560,173690,173690,173690,6717342,1994.0,II,Nycticebus coucang,Mammalia,Primates,Lorisidae,Nycticebus,bodies,21.0,,US,KH,,T,U,I,,,
673,137562,137562,137562,6582966,1994.0,II,Caiman crocodilus crocodilus,Reptilia,Crocodylia,Alligatoridae,Caiman,leather products (small),20.0,,JP,CH,VE,T,,I,,66a3c7b85b,
506,194221,194221,194221,6792714,1994.0,II,Rebutia arenacea,,Caryophyllales,Cactaceae,Rebutia,live,3.0,,JP,US,,T,A,I,,33626d01d4,
914,84790,84790,84790,950635,1994.0,II,Scleractinia spp.,Anthozoa,Scleractinia,,,raw corals,100.0,,NL,ID,,T,W,I,8558eee401,75ba46777c,
753,43409,43409,43409,738207,1994.0,II,Euphyllia spp.,Anthozoa,Scleractinia,Caryophylliidae,Euphyllia,raw corals,120.0,,US,ID,,,,E,,a4c7210099,
974,135304,135304,135304,6579542,1994.0,II,Bulbophyllum pulchellum,,Orchidales,Orchidaceae,Bulbophyllum,live,1.0,,US,TH,,,W,E,,9faf34af53,
54,158974,158974,158974,6659864,1994.0,II,Galanthus spp.,,Liliales,Amaryllidaceae,Galanthus,live,5640.0,,CH,NL,TR,T,W,E,,247b41c30c,093c87ffcb
602,155450,155450,155450,6645980,1994.0,II,Eunectes murinus,Reptilia,Serpentes,Boidae,Eunectes,leather products (small),1.0,,CA,IT,GY,P,W,E,,8d351d5fd4,
167,57391,57391,57391,807135,1994.0,II,Lynx rufus,Mammalia,Carnivora,Felidae,Lynx,garments,12.0,,US,CA,US,T,W,E,,a8f219e750,
134,123133,123133,123133,6520229,1994.0,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,leather products (small),1.0,,TW,DE,US,T,C,E,,7947c69750,
447,191095,191095,191095,6776638,1994.0,II,Python regius,Reptilia,Serpentes,Pythonidae,Python,live,500.0,,US,BJ,,,,E,,51ffa7707c,
599,92109,92109,92109,987838,1994.0,I,Uncia uncia,Mammalia,Carnivora,Felidae,Uncia,live,1.0,,DE,FI,,Z,C,E,,ee741a2e74,
102,163607,163607,163607,6680710,1994.0,II,Lama guanicoe,Mammalia,Artiodactyla,Camelidae,Lama,live,1.0,,PL,CZ,,Q,C,E,,2e01e08a58,
422,170141,170141,170141,6706285,1994.0,II,Masdevallia urosalpinx,,Orchidales,Orchidaceae,Masdevallia,live,50.0,,US,PE,,T,A,E,,31c734cdae,
484,241294,241294,241294,6974330,1994.0,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,unspecified,50.0,,KR,IT,TD,T,W,E,,fc48960832,
911,251160,251160,251160,13203820,1994.0,II,Isabelia spp.,,Orchidales,Orchidaceae,Isabelia,live,4.0,,DK,BR,,T,A,E,,ae8419b51a,
160,223891,223891,223891,6877974,1994.0,II,Ursus americanus,Mammalia,Carnivora,Ursidae,Ursus,skulls,1.0,,US,CA,,H,W,E,,3e692bc5d5,
400,96227,96227,96227,6002852,1994.0,II,Acropora spp.,Anthozoa,Scleractinia,Acroporidae,Acropora,raw corals,50.0,,JP,ID,,,,E,,0ca936eaf7,
329,64056,64056,64056,847643,1994.0,II,Panax quinquefolius,,Apiales,Araliaceae,Panax,roots,317.53,kg,HK,CA,,T,A,E,,0c8825ecca,
840,199098,199098,199098,6813231,1994.0,II,Tridacna gigas,Bivalvia,Veneroida,Tridacnidae,Tridacna,live,15.0,,US,SB,,T,U,I,,e2a1a91062,
56,37342,37342,37342,696314,1994.0,II,Dendrobium scabrilingue,,Orchidales,Orchidaceae,Dendrobium,live,5.0,,CH,TH,,T,W,I,,,
550,210995,210995,210995,6865078,1994.0,II,Ursus americanus,Mammalia,Carnivora,Ursidae,Ursus,meat,35.0,kg,US,CA,,H,W,E,,f105382336,
664,171824,171824,171824,6709674,1994.0,II,Moschus moschiferus,Mammalia,Artiodactyla,Moschidae,Moschus,derivatives,30.0,,JP,HK,CN,T,W,I,,dcbbc0bba4,
581,189515,189515,189515,6770337,1994.0,II,Ptyas mucosus,Reptilia,Serpentes,Colubridae,Ptyas,leather products (small),4.0,,US,IT,ID,T,W,I,,5151dd91f4,
774,29413,29413,29413,654129,1994.0,II,Crocodylus porosus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,skins,175.0,,US,PA,PG,T,,E,,a84483b7d8,
137,219860,219860,219860,6873943,1994.0,II,Ursus americanus,Mammalia,Carnivora,Ursidae,Ursus,skins,1.0,,US,CA,,H,W,E,,695d557b26,
616,254765,254765,254765,13340708,1994.0,I,Paphiopedilum stonei,,Orchidales,Orchidaceae,Paphiopedilum,live,5.0,,PG,AU,,T,A,E,,995308569f,
826,151265,151265,151265,6632611,1994.0,II,Dendrobium tortile,,Orchidales,Orchidaceae,Dendrobium,live,500.0,,JP,TH,,T,W,I,,0e81d73eb6,
858,210801,210801,210801,6864884,1994.0,II,Ursus americanus,Mammalia,Carnivora,Ursidae,Ursus,meat,22.73,kg,US,CA,,H,W,E,,13a3d51389,
748,170087,170087,170087,6706000,1994.0,II,Masdevallia spp.,,Orchidales,Orchidaceae,Masdevallia,live,1.0,,DE,EC,,T,A,I,85f5b052e9,,
110,248884,248884,248884,13117923,1994.0,II,Cynorkis spp.,,Orchidales,Orchidaceae,Cynorkis,live,5.0,,GB,MG,,P,W,E,,cfc849238c,
116,98885,98885,98885,6124900,1994.0,I,Catreus wallichii,Aves,Galliformes,Phasianidae,Catreus,live,8.0,,TN,GB,,B,C,E,,0cedc98cbb,
51,130123,130123,130123,6557496,1994.0,II,Aloe spp.,,Liliales,Liliaceae,Aloe,live,72.0,,US,CA,,T,A,E,,51692898f7,
545,138892,138892,138892,6585064,1994.0,II,Caiman crocodilus crocodilus,Reptilia,Crocodylia,Alligatoridae,Caiman,leather products (small),5.0,,TW,DE,VE,T,,E,,7fe965b077,
237,108230,108230,108230,6370355,1994.0,II,Trachyphyllia spp.,Anthozoa,Scleractinia,Trachyphylliidae,Trachyphyllia,raw corals,80.0,,US,ID,,,,E,,2915d0beee,
927,254375,254375,254375,13327100,1994.0,II,Orchidaceae spp.,,Orchidales,Orchidaceae,,live,2.0,,DE,BR,,T,A,I,1d9e2017f8,,
563,254366,254366,254366,13327091,1994.0,II,Orchidaceae spp.,,Orchidales,Orchidaceae,,live,5.0,,DE,BR,,T,A,I,f69c43da5e,,
527,15347,15347,15347,571993,1994.0,II,Caiman crocodilus fuscus,Reptilia,Crocodylia,Alligatoridae,Caiman,shoes,50.0,,US,IT,CO,T,C,I,,28f185d08a,
905,229963,229963,229963,6912039,1994.0,II,Ursus americanus,Mammalia,Carnivora,Ursidae,Ursus,trophies,1.0,,US,CA,,,W,I,,32de885b58,
561,237778,237778,237778,6969299,1994.0,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,leather products (large),8.0,,JP,FR,ML,T,W,I,,7128fc40cb,
66,21411,21411,21411,613929,1994.0,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,leather products (small),1.0,,US,MX,XX,,I,I,,,
961,88017,88017,88017,968677,1994.0,II,Tayassu pecari,Mammalia,Artiodactyla,Tayassuidae,Tayassu,shoes,16.0,,US,IT,ZA,T,C,E,,723b5f897f,
30,40505,40505,40505,712323,1994.0,I,Encephalartos paucidentatus,,Cycadales,Zamiaceae,Encephalartos,live,27.0,,AU,ZA,,T,A,E,,ad413bb1ec,
912,63749,63749,63749,846847,1994.0,II,Panax quinquefolius,,Apiales,Araliaceae,Panax,roots,140.0,kg,SG,HK,US,T,W,I,,fb6b20e373,
792,119588,119588,119588,6515855,1994.0,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,leather products (large),1.0,,JP,IT,US,T,W,I,,04ab337c7d,
244,17837,17837,17837,588608,1994.0,II,Catalaphyllia spp.,Anthozoa,Scleractinia,Caryophylliidae,Catalaphyllia,live,4.0,,DE,ID,,T,,I,c9dbd0bbca,,
48,202667,202667,202667,6825919,1994.0,II,Tupinambis teguixin,Reptilia,Sauria,Teiidae,Tupinambis,shoes,396.0,,US,MX,AR,T,W,I,,8cfd0757c3,
149,254371,254371,254371,13327096,1994.0,II,Orchidaceae spp.,,Orchidales,Orchidaceae,,live,10.0,,DE,BR,,T,A,I,6d23afadd0,,
818,14649,14649,14649,565198,1994.0,II,Caiman crocodilus fuscus,Reptilia,Crocodylia,Alligatoridae,Caiman,leather items,59.0,,US,CA,CO,T,W,E,,889b60da04,
155,255651,255651,255651,13381284,1994.0,II,Plerogyra spp.,Anthozoa,Scleractinia,Caryophylliidae,Plerogyra,raw corals,40.0,,JP,ID,,,,E,,bb558afb4e,
431,141234,141234,141234,6591857,1994.0,II,Caiman crocodilus crocodilus,Reptilia,Crocodylia,Alligatoridae,Caiman,leather products (small),12.0,,US,CH,VE,T,W,I,,38b13b03b6,
704,171400,171400,171400,6709250,1994.0,II,Moschus moschiferus,Mammalia,Artiodactyla,Moschidae,Moschus,derivatives,20.0,,JP,HK,CN,T,W,I,,d7d8206a23,
960,12816,12816,12816,562381,1994.0,II,Caiman crocodilus fuscus,Reptilia,Crocodylia,Alligatoridae,Caiman,skins,3296.0,sides,IT,PA,CO,T,,E,,3520e8c220,
442,214311,214311,214311,6868394,1994.0,II,Ursus americanus,Mammalia,Carnivora,Ursidae,Ursus,skins,1.0,,US,CA,,H,W,E,,68aee327d6,
239,163655,163655,163655,6680792,1994.0,II,Lama guanicoe,Mammalia,Artiodactyla,Camelidae,Lama,cloth,1.0,,CH,IT,AR,T,W,E,,8ad89e091a,
380,245264,245264,245264,6992474,1994.0,II,Varanus salvator,Reptilia,Sauria,Varanidae,Varanus,leather products (small),11.0,,US,CA,ID,T,U,I,,9658e95ae5,
922,195684,195684,195684,6798598,1994.0,II,Sigmatostalix hymenantha,,Orchidales,Orchidaceae,Sigmatostalix,live,10.0,,DE,CO,,T,A,I,1dcebf31de,,
150,179923,179923,179923,6735480,1994.0,II,Panthera leo,Mammalia,Carnivora,Felidae,Panthera,trophies,1.0,,US,ZA,,,U,I,,fc8ced8afa,
856,124333,124333,124333,6522891,1994.0,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,leather products (small),10.0,,HK,IT,US,T,C,E,,5f036d7138,
908,37163,37163,37163,695707,1994.0,II,Dendrobium pulchellum,,Orchidales,Orchidaceae,Dendrobium,live,2.0,,SE,TH,,,W,E,,6d5d50d7e2,
977,174832,174832,174832,6720871,1994.0,II,Orchidaceae hybrid,,Orchidales,Orchidaceae,,live,1000.0,,JP,TH,,T,A,I,,1cd549aeb5,
181,145531,145531,145531,6611193,1994.0,I,Ceratotherium simum,Mammalia,Perissodactyla,Rhinocerotidae,Ceratotherium,trophies,1.0,,ES,ZA,,H,,E,,b624c68d2d,
948,152585,152585,152585,6637070,1994.0,II,Echinopsis aurea,,Caryophyllales,Cactaceae,Echinopsis,live,2.0,,NL,BR,,T,A,E,,206e158e77,
592,52508,52508,52508,777016,1994.0,II,Heliofungia spp.,Anthozoa,Scleractinia,Fungiidae,Heliofungia,live,5.0,,DE,ID,,T,,I,12e84ca3bd,,
341,85893,85893,85893,953221,1994.0,II,Scleractinia spp.,Anthozoa,Scleractinia,,,live,844.0,,US,ID,,T,W,I,,4aaa820768,8fbede5728
156,238707,238707,238707,6970228,1994.0,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,leather products (small),6.0,,JP,FR,TD,T,W,I,,6abec6cec4,
33,251134,251134,251134,13203367,1994.0,II,Ionopsis utricularioides,,Orchidales,Orchidaceae,Ionopsis,live,4.0,,US,BR,,T,A,E,,179924590f,
761,158196,158196,158196,6658997,1994.0,II,Galanthus nivalis,,Liliales,Amaryllidaceae,Galanthus,live,1000.0,,CH,NL,FR,T,A,E,,b3e01aaa24,19d8c9de4d
593,226055,226055,226055,6880138,1994.0,II,Ursus americanus,Mammalia,Carnivora,Ursidae,Ursus,skulls,3.0,,US,CA,,T,W,E,,818776acdd,
916,197619,197619,197619,6803354,1994.0,II,Trachyphyllia spp.,Anthozoa,Scleractinia,Trachyphylliidae,Trachyphyllia,live,30.0,,DE,ID,,T,,I,e2bb96ee96,,
176,69760,69760,69760,875731,1994.0,II,Phoeniconaias minor,Aves,Ciconiiformes,Phoenicopteridae,Phoeniconaias,live,30.0,,DE,TZ,,T,,I,fbaa2d6c37,,
290,157967,157967,157967,6658077,1994.0,II,Galago senegalensis,Mammalia,Primates,Galagidae,Galago,live,20.0,,JP,TG,,T,W,I,,30eba31f2d,
689,89153,89153,89153,975084,1994.0,II,Tridacnidae spp.,Bivalvia,Veneroida,Tridacnidae,,shells,5.0,,NZ,VU,,,I,I,,,
177,94634,94634,94634,1283382,1994.0,II,Monodon monoceros,Mammalia,Cetacea,Monodontidae,Monodon,teeth,1.0,,DK,GL,,P,W,E,,0bfc577c22,
18,53460,53460,53460,781330,1994.0,II,Hippopus hippopus,Bivalvia,Veneroida,Tridacnidae,Hippopus,live,20.0,,DE,PH,,S,W,E,,6ba28a6ba4,
133,64717,64717,64717,848407,1994.0,II,Panax quinquefolius,,Apiales,Araliaceae,Panax,roots,138.0,kg,SG,US,,T,W,E,,6eff5bb3ae,
78,162015,162015,162015,6673067,1994.0,II,Iguana iguana,Reptilia,Sauria,Iguanidae,Iguana,live,20.0,,US,PE,,T,U,I,,,
