,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Year,Appendix,Taxon,Class,Order,Family,Genus,Term,Quantity,Unit,Importer,Exporter,Origin,Purpose,Source,Reporter.type,Import.permit.RandomID,Export.permit.RandomID,Origin.permit.RandomID
162,249833,249833,249833,7645224,2000.0,II,Conepatus humboldtii,Mammalia,Carnivora,Mephitidae,Conepatus,leather products (large),4.0,,US,IT,AR,T,W,E,,260435a12e,
789,386888,386888,386888,7967283,2000.0,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,leather products (small),22.0,,PT,SN,,T,W,E,,c7ea998a53,
29,79579,79579,79579,1754730,2000.0,II,Lobophyllia corymbosa,Anthozoa,Scleractinia,Mussidae,Lobophyllia,live,5.0,,CA,ID,,T,W,E,,35cb0cf49b,
599,29663,29663,29663,1551974,2000.0,II,Caiman crocodilus fuscus,Reptilia,Crocodylia,Alligatoridae,Caiman,tails,1000.0,,US,CO,,T,C,I,,ed9f48ab31,
42,245224,245224,245224,7634736,2000.0,II,Cattleya rex,,Orchidales,Orchidaceae,Cattleya,live,20.0,,JP,BR,,T,A,E,,5c10c1cd62,
951,335248,335248,335248,7828374,2000.0,II,Python regius,Reptilia,Serpentes,Pythonidae,Python,live,1000.0,,US,TG,,T,R,I,,ce155993e9,
327,278715,278715,278715,7701514,2000.0,II,Huso huso,Actinopteri,Acipenseriformes,Acipenseridae,Huso,eggs,5.51,kg,US,RU,,T,W,E,,213782bde3,
659,239993,239993,239993,7620191,2000.0,II,Caiman crocodilus crocodilus,Reptilia,Crocodylia,Alligatoridae,Caiman,shoes,4.0,,US,ES,VE,T,W,I,,f44a0a70d8,
234,121154,121154,121154,1933331,2000.0,I,Scleropages formosus,Actinopteri,Osteoglossiformes,Osteoglossidae,Scleropages,live,200.0,,JP,MY,,T,D,E,,cbc6263361,
476,301886,301886,301886,7752602,2000.0,III,Mustela sibirica,Mammalia,Carnivora,Mustelidae,Mustela,garments,1.0,,JP,IT,CN,P,W,E,,54ae543798,
172,228651,228651,228651,7582940,2000.0,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,leather products (small),68.0,,KR,HK,US,T,C,I,,,
629,92978,92978,92978,1826086,2000.0,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,trophies,1.0,,FR,TZ,,H,W,E,,a71da00e15,
171,84783,84783,84783,1786199,2000.0,II,Naja sputatrix,Reptilia,Serpentes,Elapidae,Naja,skins,5000.0,,MX,SG,ID,T,W,I,5d6cfed7ac,02768b2942,4070085cbe
963,443430,443430,443430,8418677,2000.0,II,Trioceros quadricornis,Reptilia,Sauria,Chamaeleonidae,Trioceros,live,6.0,,JP,CA,CM,T,W,I,,c95c2df843,
846,444463,444463,444463,8458884,2000.0,II,Ursus americanus,Mammalia,Carnivora,Ursidae,Ursus,skins,1.0,,US,CA,,P,W,E,,bb0563bf29,
562,373636,373636,373636,7892359,2000.0,II,Ursus americanus,Mammalia,Carnivora,Ursidae,Ursus,trophies,1.0,,DE,CA,,P,W,I,a38d906055,dc41cb4df2,
906,280052,280052,280052,7703565,2000.0,II,Hydnophora spp.,Anthozoa,Scleractinia,Merulinidae,Hydnophora,live,1.0,,US,ID,,T,W,I,,d09296e0d6,
737,126058,126058,126058,1948222,2000.0,III,Swietenia macrophylla,,Sapindales,Meliaceae,Swietenia,sawn wood,28.0,m3,US,GT,,T,W,I,,43981bf517,
773,327334,327334,327334,7814659,2000.0,II,Ptyas mucosus,Reptilia,Serpentes,Colubridae,Ptyas,leather products (large),1.0,,MT,IT,ID,T,W,E,,709f71521d,
579,76001,76001,76001,1742114,2000.0,II,Heliofungia spp.,Anthozoa,Scleractinia,Fungiidae,Heliofungia,live,20.0,,US,ID,,T,W,I,,c7adde1367,
350,90618,90618,90618,1812105,2000.0,II,Panax quinquefolius,,Apiales,Araliaceae,Panax,roots,11717.0,kg,HK,CA,,T,A,I,,a30aa5a56f,
345,476008,476008,476008,13334682,2000.0,II,Ovis ammon,Mammalia,Artiodactyla,Bovidae,Ovis,trophies,2.0,,US,MN,,H,W,E,,619d82b4c8,
143,369900,369900,369900,7883667,2000.0,II,Tupinambis teguixin,Reptilia,Sauria,Teiidae,Tupinambis,shoes,4.0,pairs,PL,IT,AR,T,W,E,,959808a800,
823,68308,68308,68308,1710109,2000.0,II,Favites spp.,Anthozoa,Scleractinia,Faviidae,Favites,live,15.0,,US,FJ,,T,W,I,,4f52837035,
944,317172,317172,317172,7790643,2000.0,II,Phalaenopsis spp.,,Orchidales,Orchidaceae,Phalaenopsis,live,10000.0,,NL,EG,,T,A,E,,08b01ba2d6,
600,37189,37189,37189,1586404,2000.0,III,Canis aureus,Mammalia,Carnivora,Canidae,Canis,trophies,1.0,,GR,BG,,H,W,E,,5d0cbf157c,
146,198093,198093,198093,7517552,2000.0,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,leather products (small),6.0,,CH,DE,US,T,C,E,,8558f7012c,86414a46ab
441,450158,450158,450158,8464579,2000.0,II,Ursus americanus,Mammalia,Carnivora,Ursidae,Ursus,skins,1.0,,US,CA,,H,W,E,,40d79448c6,
187,221729,221729,221729,7545894,2000.0,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,leather products (small),40.0,,US,IT,US,T,C,I,,d0f6d39551,
750,355521,355521,355521,7850635,2000.0,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,shoes,6.0,,US,IT,ID,T,W,I,,060dc5e302,
814,458861,458861,458861,8809199,2000.0,II,Opuntia microdasys,,Caryophyllales,Cactaceae,Opuntia,live,2.0,,US,CA,US,T,A,E,,7c9b1cb07c,
527,263081,263081,263081,7673879,2000.0,II,Euphyllia cristata,Anthozoa,Scleractinia,Caryophylliidae,Euphyllia,live,20.0,,US,ID,,T,W,E,,07e31b3e36,
933,294802,294802,294802,7735108,2000.0,II,Macaca fascicularis,Mammalia,Primates,Cercopithecidae,Macaca,specimens,10.0,,CN,GB,MU,M,F,E,,987398f578,14181b244c
570,316187,316187,316187,7787970,2000.0,II,Pericopsis elata,,Fabales,Leguminosae,Pericopsis,sawn wood,85.305,m3,BE,CM,,T,W,E,,c905da011c,
645,54133,54133,54133,1654204,2000.0,II,Dactylorhiza sambucina,,Orchidales,Orchidaceae,Dactylorhiza,live,60.0,,CH,AT,,,A,I,,,
127,123619,123619,123619,1943047,2000.0,I,Strombocactus disciformis,,Caryophyllales,Cactaceae,Strombocactus,seeds,100.0,,IL,US,,T,D,E,,a14f9775da,
935,63584,63584,63584,1692794,2000.0,II,Euphorbia spp.,,Euphorbiales,Euphorbiaceae,Euphorbia,live,104.0,,US,CH,,T,A,I,,7bcdbe43cf,
418,172603,172603,172603,2297027,2000.0,II,Orchidaceae spp.,,Orchidales,Orchidaceae,,live,5.0,,JP,BR,,T,A,I,,613c19407b,
55,323716,323716,323716,7806532,2000.0,III,Psittacula krameri,Aves,Psittaciformes,Psittacidae,Psittacula,live,15.0,,ZA,,,T,C,E,,32dcd8edbf,
870,243369,243369,243369,7631669,2000.0,II,Catalaphyllia jardinei,Anthozoa,Scleractinia,Caryophylliidae,Catalaphyllia,live,55.0,,US,ID,,T,W,E,,65ac4f587a,
221,265513,265513,265513,7678343,2000.0,II,Favia spp.,Anthozoa,Scleractinia,Faviidae,Favia,live,17.0,,US,SB,,T,W,I,,4787216a49,
50,88900,88900,88900,1807460,2000.0,II,Ovis ammon,Mammalia,Artiodactyla,Bovidae,Ovis,trophies,1.0,,US,TJ,,H,W,I,,fe098cbbf5,
943,397875,397875,397875,7988603,2000.0,II,Varanus salvator,Reptilia,Sauria,Varanidae,Varanus,skins,500.0,,SG,ID,,T,W,E,,8f180c6cba,
577,70804,70804,70804,1718567,2000.0,II,Galaxea spp.,Anthozoa,Scleractinia,Oculinidae,Galaxea,live,10.0,,US,ID,,T,W,I,,aa40b95b9e,
942,309620,309620,309620,7766870,2000.0,II,Orchidaceae hybrid,,Orchidales,Orchidaceae,,live,200.0,,US,MY,,T,A,E,,5e32506fe8,
916,267141,267141,267141,7681579,2000.0,II,Fungia spp.,Anthozoa,Scleractinia,Fungiidae,Fungia,live,2.0,,CA,US,ID,T,W,E,,dd4f74f2f3,
760,274070,274070,274070,7692446,2000.0,II,Goniopora stokesi,Anthozoa,Scleractinia,Poritidae,Goniopora,live,25.0,,IT,ID,,T,W,E,,15741e9f37,
189,33807,33807,33807,1558195,2000.0,II,Caiman crocodilus fuscus,Reptilia,Crocodylia,Alligatoridae,Caiman,leather products (small),103.0,,FR,MU,CO,T,C,I,a1cc105925,6dd34ad4a7,bc1e255b5b
934,376602,376602,376602,7895353,2000.0,II,Ursus americanus,Mammalia,Carnivora,Ursidae,Ursus,trophies,1.0,,US,CA,,H,W,I,,,
596,102975,102975,102975,1867058,2000.0,II,Polyphyllia talpina,Anthozoa,Scleractinia,Fungiidae,Polyphyllia,live,7.0,,US,ID,,T,W,E,,3a19a706b6,
576,424840,424840,424840,8275809,2000.0,II,Mammillaria bocasana,,Caryophyllales,Cactaceae,Mammillaria,live,11.0,,US,CA,,T,A,E,,b5c8cc61ec,
424,285414,285414,285414,7714206,2000.0,II,Lobophyllia hemprichii,Anthozoa,Scleractinia,Mussidae,Lobophyllia,live,25.0,,US,ID,,T,W,E,,0574e9193e,
362,399744,399744,399744,7997879,2000.0,II,Zamia furfuracea,,Cycadales,Zamiaceae,Zamia,live,100.0,,AE,TH,,,A,E,,25d57ffb7e,
567,105317,105317,105317,1874272,2000.0,II,Porites nigrescens,Anthozoa,Scleractinia,Poritidae,Porites,live,35.0,,FR,ID,,T,W,E,,29aebb630d,
447,467210,467210,467210,13128408,2000.0,II,Dendrobium tetragonum,,Orchidales,Orchidaceae,Dendrobium,live,1.0,,CA,AU,,T,A,E,,5456e09288,
437,430015,430015,430015,8306182,2000.0,II,Nepenthes sanguinea,,Nepenthales,Nepenthaceae,Nepenthes,live,500.0,,GB,LK,US,T,A,E,,b1f0785085,
405,227302,227302,227302,7558658,2000.0,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,leather products (small),4.0,,FR,CH,US,T,C,I,f0f4e46767,3adf653704,4f6fb33886
98,286209,286209,286209,7716250,2000.0,II,Lonchura oryzivora,Aves,Passeriformes,Estrildidae,Lonchura,live,40.0,,IT,CN,,T,C,E,,75bf38a42a,
540,125870,125870,125870,1948034,2000.0,III,Swietenia macrophylla,,Sapindales,Meliaceae,Swietenia,veneer,31.0,m3,US,BR,,T,W,I,,ddf4b00997,
276,99695,99695,99695,1855129,2000.0,II,Plerogyra sinuosa,Anthozoa,Scleractinia,Caryophylliidae,Plerogyra,live,50.0,,US,ID,,T,W,E,,0ba9e837d4,
571,387880,387880,387880,7968275,2000.0,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,leather products (small),3.0,,US,DE,SD,T,W,I,,9920096910,
251,193495,193495,193495,7506198,2000.0,II,Acropora spp.,Anthozoa,Scleractinia,Acroporidae,Acropora,live,8.0,,US,ID,,T,W,I,,,
422,95286,95286,95286,1837001,2000.0,II,Parabuteo unicinctus,Aves,Falconiformes,Accipitridae,Parabuteo,live,6.0,,JP,PE,,T,W,E,,0bbd27e87e,
80,208027,208027,208027,7527582,2000.0,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,shoes,6.0,pairs,JP,IT,US,T,W,E,,34fbd14689,
338,202076,202076,202076,7521535,2000.0,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,leather products (small),2.0,,AT,CH,US,T,C,I,2364366a48,d173d695e0,6c4338e7d3
751,19270,19270,19270,1518082,2000.0,II,Ara ararauna,Aves,Psittaciformes,Psittacidae,Ara,live,1.0,,FR,BO,,B,O,I,,,
313,269984,269984,269984,7687242,2000.0,II,Goniastrea spp.,Anthozoa,Scleractinia,Faviidae,Goniastrea,live,5.0,,US,FJ,,T,W,I,,0f9344b4a6,
911,160739,160739,160739,2260139,2000.0,II,Mammillaria mystax,,Caryophyllales,Cactaceae,Mammillaria,live,7.0,,US,CA,,T,A,E,,6a65f14ba8,
326,468191,468191,468191,13148178,2000.0,II,Eclectus roratus,Aves,Psittaciformes,Psittacidae,Eclectus,live,1.0,,JP,PH,,T,C,E,,27ae963d77,
564,216113,216113,216113,7540278,2000.0,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,leather products (large),4.0,,US,IT,US,T,W,I,,24d695af01,
721,382879,382879,382879,7960081,2000.0,II,Vanda spp.,,Orchidales,Orchidaceae,Vanda,live,200.0,,DO,US,,T,A,I,,6d2433bf15,
827,322391,322391,322391,7803247,2000.0,II,Poicephalus senegalus,Aves,Psittaciformes,Psittacidae,Poicephalus,live,100.0,,IL,SK,,T,C,I,19878dea46,,
168,321698,321698,321698,7801898,2000.0,II,Poicephalus meyeri,Aves,Psittaciformes,Psittacidae,Poicephalus,live,10.0,,NL,ZA,,T,C,I,741216cd2e,ffdca9a459,
912,152804,152804,152804,2192247,2000.0,II,Ferocactus glaucescens,,Caryophyllales,Cactaceae,Ferocactus,live,5.0,,US,CA,,T,A,E,,b623f9b1de,
404,331231,331231,331231,7818707,2000.0,II,Ptyas mucosus,Reptilia,Serpentes,Colubridae,Ptyas,leather products (small),12.0,,SG,CH,TH,,W,E,,,
615,362236,362236,362236,7869191,2000.0,II,Stanhopea hernandezii,,Orchidales,Orchidaceae,Stanhopea,live,1.0,,US,CH,,,A,E,,,
551,73608,73608,73608,1735244,2000.0,II,Heliofungia actiniformis,Anthozoa,Scleractinia,Fungiidae,Heliofungia,live,14.0,,DE,ID,,T,W,E,,fc767de862,
144,459014,459014,459014,8809693,2000.0,II,Orchidaceae hybrid,,Orchidales,Orchidaceae,,live,100.0,,CA,US,,T,A,I,,06fbb5174d,
739,277308,277308,277308,7698300,2000.0,II,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,trophies,1.0,,US,ZW,,,W,I,,44a77fb8c9,
813,1008,1008,1008,1075077,2000.0,II,Caiman crocodilus fuscus,Reptilia,Crocodylia,Alligatoridae,Caiman,skins,2000.0,sides,JP,CO,,T,C,E,,25b1672b50,
855,106385,106385,106385,1876349,2000.0,II,Porites spp.,Anthozoa,Scleractinia,Poritidae,Porites,live,2.0,,US,ID,,T,W,I,,22396644ee,
148,163940,163940,163940,2280094,2000.0,II,Myriopathes japonica,Anthozoa,Antipatharia,Myriopathidae,Myriopathes,carvings,300.0,sets,JP,TW,,,W,I,,b28276c414,
470,144496,144496,144496,2041998,2000.0,II,Caiman crocodilus fuscus,Reptilia,Crocodylia,Alligatoridae,Caiman,skins,500.0,,JP,TH,CO,T,C,I,,7e6e03767e,
568,68974,68974,68974,1712697,2000.0,II,Ferocactus glaucescens,,Caryophyllales,Cactaceae,Ferocactus,live,18.0,,CN,ZA,,T,A,E,,827fb9199b,
60,480028,480028,480028,13388589,2000.0,II,Plerogyra spp.,Anthozoa,Scleractinia,Caryophylliidae,Plerogyra,live,56.0,,US,ID,,T,W,I,,6c833017db,
389,7572,7572,7572,1203513,2000.0,I,Falco hybrid,Aves,Falconiformes,Falconidae,Falco,live,1.0,,AE,DK,,T,C,E,,7017cd8681,
749,342443,342443,342443,7836578,2000.0,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,leather products (small),4.0,,JP,IT,MY,T,W,E,,3c502005fe,
89,98681,98681,98681,1853030,2000.0,II,Platygyra spp.,Anthozoa,Scleractinia,Faviidae,Platygyra,live,7.0,,US,FJ,,T,W,I,,655b6e7aa9,
44,143542,143542,143542,2034990,2000.0,II,Caiman crocodilus,Reptilia,Crocodylia,Alligatoridae,Caiman,leather products (small),68.0,,JP,HK,CO,,C,I,,87c16198f7,
654,106756,106756,106756,1878609,2000.0,II,Prionailurus bengalensis,Mammalia,Carnivora,Felidae,Prionailurus,plates,500.0,,IT,CN,,T,W,E,,36d34a9dff,
475,441407,441407,441407,8400155,2000.0,II,Rebutia pygmaea,,Caryophyllales,Cactaceae,Rebutia,live,21.0,,US,CA,,T,A,E,,51373fb5a4,
535,145032,145032,145032,2073907,2000.0,II,Carnegiea gigantea,,Caryophyllales,Cactaceae,Carnegiea,live,2.0,,US,CA,,T,A,E,,56e7103efd,
33,132982,132982,132982,1977626,2000.0,II,Tubastraea spp.,Anthozoa,Scleractinia,Dendrophylliidae,Tubastraea,live,3.0,,US,FJ,,T,W,I,,6db3fab453,
952,201810,201810,201810,7521269,2000.0,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,leather products (small),1.0,,DK,CH,US,T,C,I,47800a2749,4e7dd562f1,88254331db
635,232673,232673,232673,7606546,2000.0,II,Aquilaria malaccensis,,Myrtales,Thymelaeaceae,Aquilaria,chips,669.0,kg,JP,HK,XX,T,O,E,,324568696e,
838,125367,125367,125367,1947531,2000.0,III,Swietenia macrophylla,,Sapindales,Meliaceae,Swietenia,sawn wood,3.0,m3,CA,US,BR,T,W,E,,8e3714f567,
423,65769,65769,65769,1699679,2000.0,II,Euphyllia glabrescens,Anthozoa,Scleractinia,Caryophylliidae,Euphyllia,live,10.0,,JP,ID,,T,W,E,,61ec0c97ff,
22,161599,161599,161599,2264068,2000.0,II,Mammillaria schwarzii,,Caryophyllales,Cactaceae,Mammillaria,live,4.0,,US,CA,,T,A,E,,d7d664732c,
495,37003,37003,37003,1584819,2000.0,II,Callithrix jacchus,Mammalia,Primates,Cebidae,Callithrix,live,10.0,,GR,ZA,,T,C,I,,80ffde8c84,
365,258406,258406,258406,7664154,2000.0,I,Encephalartos horridus,,Cycadales,Zamiaceae,Encephalartos,live,38.0,,US,ZA,,T,D,E,,ceb96d6152,
989,201937,201937,201937,7521396,2000.0,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,leather products (small),4.0,,AT,CH,US,T,C,I,376724b89b,,c08eda4e1f
685,381276,381276,381276,7900027,2000.0,II,Ursus americanus,Mammalia,Carnivora,Ursidae,Ursus,trophies,1.0,,US,CA,,,W,I,,,
399,459513,459513,459513,8823232,2000.0,II,Oreocereus pseudofossulatus,,Caryophyllales,Cactaceae,Oreocereus,live,2.0,,US,CA,,T,A,E,,ac99caefe5,
456,167359,167359,167359,2291783,2000.0,II,Orchidaceae spp.,,Orchidales,Orchidaceae,,live,654.0,,JP,TH,,,A,I,,5d533f6b67,
103,310150,310150,310150,7767400,2000.0,II,Orchidaceae hybrid,,Orchidales,Orchidaceae,,live,100.0,,JP,MY,,T,A,E,,4a8b8d4c9c,
800,241393,241393,241393,7625970,2000.0,II,Canis lupus,Mammalia,Carnivora,Canidae,Canis,trophies,1.0,,CH,MN,,H,W,E,,4a3440f516,
585,287609,287609,287609,7719131,2000.0,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,trophies,1.0,,ES,ZW,,H,W,I,,f77cae1b09,
288,183322,183322,183322,2461287,2000.0,III,Swietenia macrophylla,,Sapindales,Meliaceae,Swietenia,veneer,0.022000000000000002,m3,US,CA,BR,T,W,E,,005f17fc8e,
925,411089,411089,411089,8140368,2000.0,II,Canis lupus,Mammalia,Carnivora,Canidae,Canis,skins,3.0,,NO,CA,,P,W,E,,2964857075,
860,11256,11256,11256,1397157,2000.0,II,Salvator rufescens,Reptilia,Sauria,Teiidae,Salvator,leather products (small),3.0,,CH,AT,AR,T,W,E,,02047ca4d9,4dba312b91
613,5452,5452,5452,1126051,2000.0,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,skins,1.0,,TW,IT,MG,T,C,E,,84ae1a2bfa,
498,377896,377896,377896,7896647,2000.0,II,Ursus americanus,Mammalia,Carnivora,Ursidae,Ursus,trophies,1.0,,US,CA,,H,W,I,,,
983,401398,401398,401398,8013187,2000.0,II,Agapornis personatus,Aves,Psittaciformes,Psittacidae,Agapornis,live,25.0,,JP,TW,,,C,I,,8f5941cea8,
820,142599,142599,142599,2026109,2000.0,II,Brassavola nodosa,,Orchidales,Orchidaceae,Brassavola,live,500.0,,US,BZ,,T,W,E,,ad1378930f,
646,390912,390912,390912,7981177,2000.0,II,Varanus salvator,Reptilia,Sauria,Varanidae,Varanus,leather products (small),2.0,,CH,DE,ID,T,W,E,,44e02a376b,61a6d0d411
398,144336,144336,144336,2035784,2000.0,II,Caiman crocodilus,Reptilia,Crocodylia,Alligatoridae,Caiman,leather products (small),40.0,,JP,CH,CO,,C,I,,c18a3d9f3a,
681,385104,385104,385104,7964131,2000.0,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,leather products (small),6.0,,JP,IT,ML,T,W,E,,d321bbed34,
482,257056,257056,257056,7661278,2000.0,II,Eguchipsammia fistula,Anthozoa,Scleractinia,Dendrophylliidae,Eguchipsammia,live,9.0,,US,ID,,T,W,E,,3ba2312e74,
887,179711,179711,179711,2401364,2000.0,II,Python curtus,Reptilia,Serpentes,Pythonidae,Python,leather products (small),2.0,,JP,KR,ID,T,W,I,,7fac6235c4,
57,353037,353037,353037,7848151,2000.0,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,shoes,52.0,,US,IT,ID,T,W,I,,69b8678366,
736,195981,195981,195981,7512048,2000.0,II,Agapornis personatus,Aves,Psittaciformes,Psittacidae,Agapornis,live,200.0,,PT,ZA,,T,C,E,,f0241a0ec6,
537,361287,361287,361287,7867338,2000.0,II,Seriatopora spp.,Anthozoa,Scleractinia,Pocilloporidae,Seriatopora,live,9.0,,GB,FJ,,T,W,I,7f8fab1b9a,45f6084eaf,
756,250592,250592,250592,7647290,2000.0,I,Cyanoramphus novaezelandiae,Aves,Psittaciformes,Psittacidae,Cyanoramphus,live,100.0,,ES,CZ,,T,C,I,,7618727223,
333,201515,201515,201515,7520974,2000.0,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,leather products (large),11.0,pairs,US,DE,US,T,W,E,,3f502deaba,18891a0b0b
235,249229,249229,249229,7643679,2000.0,III,Civettictis civetta,Mammalia,Carnivora,Viverridae,Civettictis,skulls,1.0,,ES,ZA,,H,W,E,,541d0125e2,
908,344596,344596,344596,7838731,2000.0,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,shoes,7.0,,CN,IT,ID,T,W,E,,f70938681c,
765,39251,39251,39251,1595632,2000.0,II,Caulastraea tumida,Anthozoa,Scleractinia,Faviidae,Caulastraea,live,20.0,,DE,ID,,T,W,E,,c777124d82,
151,276627,276627,276627,7697619,2000.0,II,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,skulls,1.0,,ZA,TZ,,H,W,I,1c29adec2d,42c3013965,
930,403190,403190,403190,8059380,2000.0,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,leather products (small),20.0,,JP,IT,US,T,W,I,,d5f9e08aff,
408,333914,333914,333914,7824551,2000.0,II,Python bivittatus,Reptilia,Serpentes,Pythonidae,Python,skins,20.0,,US,VN,CN,T,W,I,,0ccfcd8be7,
795,252429,252429,252429,7651737,2000.0,II,Dactylorhiza majalis,,Orchidales,Orchidaceae,Dactylorhiza,live,20.0,,CA,SE,,T,A,E,,1ba6b25a63,
815,376078,376078,376078,7894829,2000.0,II,Ursus americanus,Mammalia,Carnivora,Ursidae,Ursus,trophies,1.0,,US,CA,,H,W,I,,,
123,320038,320038,320038,7799037,2000.0,II,Platycercus icterotis,Aves,Psittaciformes,Psittacidae,Platycercus,live,7.0,,JP,NL,,T,C,E,,5410070f78,
819,117058,117058,117058,1910271,2000.0,II,Scleractinia spp.,Anthozoa,Scleractinia,,,raw corals,251.0,,US,ID,,T,W,E,,d5f77f9248,
225,334244,334244,334244,7824881,2000.0,II,Python bivittatus,Reptilia,Serpentes,Pythonidae,Python,skins,1972.0,,DE,SG,VN,T,C,E,,bf682211b8,
377,351487,351487,351487,7846601,2000.0,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,shoes,132.0,,US,IT,ID,T,W,I,,46c39402b8,
559,186749,186749,186749,5108901,2000.0,II,Crocodylus porosus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,leather products (small),1.0,,JP,AU,,,C,I,,eb19d6e140,
633,169652,169652,169652,2294076,2000.0,II,Orchidaceae spp.,,Orchidales,Orchidaceae,,live,728.0,,JP,TW,,,A,I,,0b44e452d2,
543,285484,285484,285484,7714765,2000.0,III,Lonchura bicolor,Aves,Passeriformes,Estrildidae,Lonchura,live,150.0,,NL,GN,,,,I,,26cca7026a,
41,42891,42891,42891,1610557,2000.0,II,Cordylus tropidosternum,Reptilia,Sauria,Cordylidae,Cordylus,live,110.0,,US,TZ,,T,W,E,,34bd348d00,
