,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Year,Appendix,Taxon,Class,Order,Family,Genus,Term,Quantity,Unit,Importer,Exporter,Origin,Purpose,Source,Reporter.type,Import.permit.RandomID,Export.permit.RandomID,Origin.permit.RandomID
56,188669,188669,188669,6700224,1996.0,II,Macaca fascicularis,Mammalia,Primates,Cercopithecidae,Macaca,specimens,200.0,ml,GB,MU,,M,C,E,,6af4f06cdd,
562,213656,213656,213656,6788629,1996.0,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,shoes,35.0,,US,MX,ID,T,W,I,,,
552,18681,18681,18681,710543,1996.0,II,Eclectus roratus,Aves,Psittaciformes,Psittacidae,Eclectus,live,2.0,,ES,US,,T,C,I,,e66b015d99,
142,286224,286224,286224,7277218,1996.0,II,Oncidium spp.,,Orchidales,Orchidaceae,Oncidium,live,10000.0,,JP,TH,,T,A,I,,b09303ccd0,
764,899,899,899,517523,1996.0,II,Ara chloropterus,Aves,Psittaciformes,Psittacidae,Ara,live,6.0,,NL,GY,,T,W,E,,de136c8efa,
719,244446,244446,244446,6942230,1996.0,II,Ursus americanus,Mammalia,Carnivora,Ursidae,Ursus,skins,1.0,,US,CA,,H,W,E,,3c44ec3fe5,
561,135222,135222,135222,6543967,1996.0,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,leather products (small),2.0,,IT,CH,US,T,W,I,,0f389a25d7,
297,272918,272918,272918,6994752,1996.0,II,Varanus salvator,Reptilia,Sauria,Varanidae,Varanus,leather items,655.0,,US,CA,ID,T,W,E,,88decbe83f,
303,253930,253930,253930,6951714,1996.0,II,Ursus americanus,Mammalia,Carnivora,Ursidae,Ursus,skulls,1.0,,US,CA,,H,W,E,,1a4b103761,
180,25937,25937,25937,827486,1996.0,II,Ophiophagus hannah,Reptilia,Serpentes,Elapidae,Ophiophagus,live,4.0,,DE,ID,,T,W,I,67716d478d,eb83bbb490,
218,227372,227372,227372,6821543,1996.0,II,Tubipora spp.,Anthozoa,Stolonifera,Tubiporidae,Tubipora,live,1.0,,GB,ID,,T,W,I,04ee4be0ed,91d6b53a3a,
356,100038,100038,100038,1347635,1996.0,II,Plerogyra spp.,Anthozoa,Scleractinia,Caryophylliidae,Plerogyra,raw corals,20.0,,JP,ID,,T,W,E,,d6dcb74388,
817,235597,235597,235597,6933381,1996.0,II,Ursus americanus,Mammalia,Carnivora,Ursidae,Ursus,bodies,1.0,,US,CA,,H,W,E,,6ac0d320da,
288,246169,246169,246169,6943953,1996.0,II,Ursus americanus,Mammalia,Carnivora,Ursidae,Ursus,skins,1.0,,US,CA,,H,W,E,,c453e3a805,
462,234112,234112,234112,6931896,1996.0,II,Ursus americanus,Mammalia,Carnivora,Ursidae,Ursus,skulls,1.0,,DE,CA,,H,W,E,,e835760826,
455,45370,45370,45370,1027860,1996.0,II,Bulbophyllum henrici,,Orchidales,Orchidaceae,Bulbophyllum,live,8.0,,ZA,MG,,T,W,E,,3571c87483,
777,100412,100412,100412,1348009,1996.0,II,Plerogyra spp.,Anthozoa,Scleractinia,Caryophylliidae,Plerogyra,raw corals,20.0,,JP,ID,,T,W,E,,9cd374fb1a,
641,27752,27752,27752,839506,1996.0,II,Orchidaceae spp.,,Orchidales,Orchidaceae,,live,280.0,,US,VE,,T,A,I,,0b3a349613,
997,112600,112600,112600,1403584,1996.0,II,Scleractinia spp.,Anthozoa,Scleractinia,,,raw corals,200.0,,JP,ID,,T,W,E,,9af2756ad3,
884,104090,104090,104090,1367464,1996.0,II,Porites spp.,Anthozoa,Scleractinia,Poritidae,Porites,live,9.0,,US,ID,,T,W,I,,83e8f6fbfa,4b55d31cf3
936,196396,196396,196396,6730928,1996.0,II,Orchidaceae hybrid,,Orchidales,Orchidaceae,,live,31.0,,US,GB,,T,A,I,,d393d4e30a,
620,151734,151734,151734,6578506,1996.0,II,Bulbophyllum lobbii,,Orchidales,Orchidaceae,Bulbophyllum,live,50.0,,JP,TH,,,W,E,,80985316f2,
507,67336,67336,67336,1161018,1996.0,II,Distichopora spp.,Hydrozoa,Stylasterina,Stylasteridae,Distichopora,raw corals,20.0,,US,ID,,T,W,E,,16c6f92fc1,
503,272088,272088,272088,6988410,1996.0,II,Varanus salvadorii,Reptilia,Sauria,Varanidae,Varanus,live,8.0,,US,ID,,T,W,I,,faa31a4a64,
767,237462,237462,237462,6935246,1996.0,II,Ursus americanus,Mammalia,Carnivora,Ursidae,Ursus,bones,1.0,,US,CA,,H,W,E,,db7e645837,
322,166735,166735,166735,6631773,1996.0,II,Dendrobium oligophyllum,,Orchidales,Orchidaceae,Dendrobium,live,5.0,,DE,TH,,,A,E,,268ff036fb,
224,139430,139430,139430,6548180,1996.0,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,leather items,4.0,,CA,US,IT,T,C,I,,b96c092b03,
508,1829,1829,1829,523259,1996.0,I,Ariocarpus kotschoubeyanus,,Caryophyllales,Cactaceae,Ariocarpus,seeds,30.0,,GB,US,,B,D,E,,11e4efb510,
660,7195,7195,7195,575470,1996.0,II,Caiman crocodilus fuscus,Reptilia,Crocodylia,Alligatoridae,Caiman,leather products (small),36.0,,US,IT,CO,T,C,E,,3b5c8e92b2,
669,39202,39202,39202,986113,1996.0,I,Turbinicarpus schmiedickeanus,,Caryophyllales,Cactaceae,Turbinicarpus,seeds,20.0,,JP,US,,B,D,E,,11e4efb510,
746,141753,141753,141753,6550503,1996.0,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,leather items,2.0,,US,IT,US,T,C,I,,24dfd19d3d,
738,132991,132991,132991,6512876,1996.0,II,Agapornis roseicollis,Aves,Psittaciformes,Psittacidae,Agapornis,live,23.0,,MX,NL,,T,C,E,,827380d41c,
133,266446,266446,266446,6967928,1996.0,II,Varanus exanthematicus,Reptilia,Sauria,Varanidae,Varanus,live,104.0,,US,BJ,,T,W,I,,d79104bea7,
18,122538,122538,122538,1475213,1996.0,II,Tubastraea spp.,Anthozoa,Scleractinia,Dendrophylliidae,Tubastraea,raw corals,35.0,,US,ID,,T,W,E,,5f42c44eb0,
211,223788,223788,223788,6813663,1996.0,II,Tridacna squamosa,Bivalvia,Veneroida,Tridacnidae,Tridacna,live,1.0,,US,TO,,T,I,I,,,
947,2695,2695,2695,546753,1996.0,II,Cactaceae spp.,,Caryophyllales,Cactaceae,,live,48.0,,US,CA,,T,A,E,,5605ff65b0,
140,97186,97186,97186,1335414,1996.0,II,Physogyra spp.,Anthozoa,Scleractinia,Caryophylliidae,Physogyra,raw corals,5.0,,JP,ID,,T,W,E,,8293bf3de2,
483,270440,270440,270440,6985844,1996.0,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,leather items,10.0,,US,FR,XX,T,W,I,,9654f4ab48,
726,51575,51575,51575,1052370,1996.0,II,Caiman crocodilus fuscus,Reptilia,Crocodylia,Alligatoridae,Caiman,leather products (small),50.0,,JP,SG,CO,T,C,I,,cbdd904e80,
644,82394,82394,82394,1242013,1996.0,II,Heliofungia spp.,Anthozoa,Scleractinia,Fungiidae,Heliofungia,live,20.0,,US,ID,,T,W,I,,539d31b340,
727,66039,66039,66039,1154309,1996.0,II,Dendrobium spp.,,Orchidales,Orchidaceae,Dendrobium,live,5766.0,,PA,US,,T,,I,9265a5ee72,,
704,302340,302340,302340,13246635,1996.0,II,Macrozamia heteromera,,Cycadales,Zamiaceae,Macrozamia,live,2.0,,DE,AU,,T,A,E,,10626b952f,
745,116133,116133,116133,1433577,1996.0,III,Serinus mozambicus,Aves,Passeriformes,Fringillidae,Serinus,live,500.0,,PT,GN,,T,W,I,,1392f1456b,
260,272655,272655,272655,6994489,1996.0,II,Varanus salvator,Reptilia,Sauria,Varanidae,Varanus,leather products (small),1.0,,JP,IT,MY,T,W,E,,5b673213b0,
394,276692,276692,276692,7031989,1996.0,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,leather products (small),20.0,,JP,CH,US,T,C,I,,406803391e,
645,90470,90470,90470,1283775,1996.0,II,Monodon monoceros,Mammalia,Cetacea,Monodontidae,Monodon,carvings,3.0,,DK,GL,,P,W,E,,6d448543a6,
480,110841,110841,110841,1399801,1996.0,II,Scleractinia spp.,Anthozoa,Scleractinia,,,live,635.0,,US,ID,,T,W,I,,df61b9354b,
417,137407,137407,137407,6546152,1996.0,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,leather products (small),1.0,,US,IT,US,T,C,E,,8032bb381e,
681,96602,96602,96602,1333905,1996.0,I,Physeter macrocephalus,Mammalia,Cetacea,Physeteridae,Physeter,specimens,17.0,,US,MX,,,W,I,,c7bb56057f,
278,290180,290180,290180,7337372,1996.0,II,Python bivittatus,Reptilia,Serpentes,Pythonidae,Python,skins,85.0,,JP,SG,MY,T,W,I,,c70483db62,
349,283973,283973,283973,7220675,1996.0,II,Iguana iguana,Reptilia,Sauria,Iguanidae,Iguana,live,1000.0,,US,SV,,T,C,E,,c7f7029ddf,
369,95590,95590,95590,1329279,1996.0,II,Phalaenopsis parishii,,Orchidales,Orchidaceae,Phalaenopsis,live,3.0,,JP,TH,,,W,E,,b63662486a,
420,266539,266539,266539,6968022,1996.0,II,Varanus exanthematicus,Reptilia,Sauria,Varanidae,Varanus,live,150.0,,US,TG,,T,W,I,,fa0d5a564e,c2765d4b4f
233,107156,107156,107156,1380780,1996.0,II,Python curtus,Reptilia,Serpentes,Pythonidae,Python,live,2.0,,CH,US,ID,T,W,E,,30de181bbb,
703,182171,182171,182171,6677767,1996.0,II,Kinyongia tavetana,Reptilia,Sauria,Chamaeleonidae,Kinyongia,live,30.0,,US,TZ,,T,,E,,c187d61fe9,
619,105589,105589,105589,1370017,1996.0,II,Porites spp.,Anthozoa,Scleractinia,Poritidae,Porites,raw corals,20.0,,JP,ID,,T,W,E,,fe2307398c,
478,172251,172251,172251,6650957,1996.0,II,Favia spp.,Anthozoa,Scleractinia,Faviidae,Favia,live,20.0,,US,ID,,T,W,I,,a37208000c,
638,36593,36593,36593,966974,1996.0,III,Swietenia macrophylla,,Sapindales,Meliaceae,Swietenia,sawn wood,136.0,m3,US,BO,,T,W,I,,95555e16f9,
237,121648,121648,121648,1474323,1996.0,II,Tubastraea spp.,Anthozoa,Scleractinia,Dendrophylliidae,Tubastraea,raw corals,30.0,,JP,ID,,T,W,E,,401d0ce49e,
808,69483,69483,69483,1174687,1996.0,III,Estrilda troglodytes,Aves,Passeriformes,Estrildidae,Estrilda,live,100.0,,KW,SN,,T,W,E,,c1eae769b4,
666,49804,49804,49804,1050599,1996.0,II,Caiman crocodilus fuscus,Reptilia,Crocodylia,Alligatoridae,Caiman,leather products (small),15.0,,JP,CH,CO,T,C,I,,6eaa9f0b4a,
811,150441,150441,150441,6575282,1996.0,II,Boa constrictor,Reptilia,Serpentes,Boidae,Boa,live,100.0,,ES,NI,,T,C,I,,fe5afdb285,
697,160570,160570,160570,6612591,1996.0,II,Chamaeleo gracilis,Reptilia,Sauria,Chamaeleonidae,Chamaeleo,live,50.0,,ES,GH,,T,W,E,,161f582843,
281,30039,30039,30039,859429,1996.0,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,trophies,1.0,,BE,DK,IN,P,O,E,,6c8016288d,6c8016288d
815,207845,207845,207845,6771115,1996.0,II,Ptyas mucosus,Reptilia,Serpentes,Colubridae,Ptyas,shoes,12.0,,CH,IT,ID,T,W,E,,03e8a36eba,
408,62258,62258,62258,1128580,1996.0,II,Crocodylus porosus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,leather products (large),3.0,,JP,FR,AU,T,C,I,,af9197419f,
495,271179,271179,271179,6986583,1996.0,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,leather products (small),5.0,,US,CH,ML,T,W,I,,33636df231,
138,138586,138586,138586,6547331,1996.0,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,leather items,1.0,,JP,IT,US,P,C,E,,22a76cb6ba,
899,75065,75065,75065,1206013,1996.0,II,Favites spp.,Anthozoa,Scleractinia,Faviidae,Favites,raw corals,15.0,,JP,ID,,T,W,E,,45c40e4bdd,
549,236929,236929,236929,6934713,1996.0,II,Ursus americanus,Mammalia,Carnivora,Ursidae,Ursus,bodies,1.0,,US,CA,,H,W,E,,e840e7754b,
637,68814,68814,68814,1171217,1996.0,I,Eretmochelys imbricata,Reptilia,Testudines,Cheloniidae,Eretmochelys,specimens,50.0,,US,DO,,S,,E,,e19a3dff79,
529,290525,290525,290525,7347523,1996.0,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,skins,350.0,,JP,ID,,T,W,I,,32b8929e1b,
164,62655,62655,62655,1128993,1996.0,II,Crocodylus porosus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,meat,108.0,kg,CN,HK,AU,T,R,E,,,
120,178721,178721,178721,6669389,1996.0,II,Hydnophora spp.,Anthozoa,Scleractinia,Merulinidae,Hydnophora,raw corals,15.0,,FR,ID,,T,W,E,,820d58a456,
491,213417,213417,213417,6788386,1996.0,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,unspecified,8.0,,JP,IT,ID,T,W,E,,a667741d56,
900,57356,57356,57356,1103274,1996.0,II,Chamaeleo spp.,Reptilia,Sauria,Chamaeleonidae,Chamaeleo,live,404.0,,US,BJ,,T,W,I,,4614ece0e5,
381,244995,244995,244995,6942779,1996.0,II,Ursus americanus,Mammalia,Carnivora,Ursidae,Ursus,skins,1.0,,US,CA,,H,W,E,,827c2a44aa,
680,14136,14136,14136,678006,1996.0,II,Cyclamen spp.,,Primulales,Primulaceae,Cyclamen,live,263.0,,US,CA,,T,A,E,,a0b8d0b7a0,
659,244272,244272,244272,6942056,1996.0,II,Ursus americanus,Mammalia,Carnivora,Ursidae,Ursus,skins,1.0,,US,CA,,H,W,E,,e82318a97a,
801,286343,286343,286343,7277337,1996.0,II,Oncidium spp.,,Orchidales,Orchidaceae,Oncidium,live,10000.0,,JP,TW,,T,A,I,,c8fdd0eb30,
685,378,378,378,509314,1996.0,II,Amazona amazonica,Aves,Psittaciformes,Psittacidae,Amazona,live,239.0,,ES,GY,,T,W,E,,8cc4349708,
927,42485,42485,42485,1011970,1996.0,II,Angraecum protensum,,Orchidales,Orchidaceae,Angraecum,live,1.0,,BE,MG,,P,W,E,,50bc4fb6e2,
763,114096,114096,114096,1405081,1996.0,II,Scleractinia spp.,Anthozoa,Scleractinia,,,raw corals,350.0,,NL,ID,,T,W,I,13ffced921,6e5b6173aa,
221,299403,299403,299403,13103017,1996.0,II,Chlorocebus sabaeus,Mammalia,Primates,Cercopithecidae,Chlorocebus,trophies,1.0,,BE,ZW,,H,W,I,,83c3d4020b,
245,230106,230106,230106,6833222,1996.0,II,Turbinaria spp.,Anthozoa,Scleractinia,Dendrophylliidae,Turbinaria,raw corals,5.0,,DE,ID,,T,W,E,,125060d431,
672,207002,207002,207002,6767315,1996.0,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,live,10.0,,CY,GB,CM,B,W,E,,74f3535cfb,743b1bd7d5
149,88389,88389,88389,1266001,1996.0,II,Lobophyllia spp.,Anthozoa,Scleractinia,Mussidae,Lobophyllia,raw corals,20.0,,NL,ID,,T,W,E,,7c6e121c01,
871,220812,220812,220812,6808169,1996.0,II,Trachyphyllia spp.,Anthozoa,Scleractinia,Trachyphylliidae,Trachyphyllia,raw corals,20.0,,IT,ID,,T,W,E,,ad7946995b,
360,260964,260964,260964,6958748,1996.0,II,Ursus americanus,Mammalia,Carnivora,Ursidae,Ursus,trophies,1.0,,US,CA,,,W,I,,1e3a2023ea,
121,129673,129673,129673,6502631,1996.0,II,Acropora spp.,Anthozoa,Scleractinia,Acroporidae,Acropora,live,25.0,,US,ID,,T,W,I,,709204e867,
