,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Year,Appendix,Taxon,Class,Order,Family,Genus,Term,Quantity,Unit,Importer,Exporter,Origin,Purpose,Source,Reporter.type,Import.permit.RandomID,Export.permit.RandomID,Origin.permit.RandomID
397,12308,12308,5186386,1980,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,leather products (small),2.0,,DE,IT,ZA,,,E,,,
143,2615,2615,167432,1980,II,Crocodylus novaeguineae,Reptilia,Crocodylia,Crocodylidae,Crocodylus,skins,20.0,,DK,GB,,T,,I,,,
499,15385,15385,5328057,1980,II,Phalaenopsis spp.,,Orchidales,Orchidaceae,Phalaenopsis,live,2.0,,US,ID,,T,,I,,,
556,11611,11611,5179285,1980,I,Leucopsar rothschildi,Aves,Passeriformes,Sturnidae,Leucopsar,skulls,2.0,,NL,GB,,,,E,,,
563,2772,2772,182577,1980,II,Crocodylus porosus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,skins,3.0,,US,SG,PG,T,,I,,,
359,14703,14703,5296266,1980,II,Orchidaceae hybrid,,Orchidales,Orchidaceae,,live,1.0,,CA,US,,T,A,E,,,
535,823,823,62444,1980,II,Caiman crocodilus,Reptilia,Crocodylia,Alligatoridae,Caiman,live,100.0,,DE,US,XX,,,I,,,
645,12466,12466,5186544,1980,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,tusks,147.0,kg,HK,TZ,,T,,I,,,
961,4505,4505,306579,1980,II,Leopardus wiedii,Mammalia,Carnivora,Felidae,Leopardus,garments,1.0,,JP,DE,PY,,,E,,,
364,7894,7894,5041640,1980,II,Bollea spp.,,Orchidales,Orchidaceae,Bollea,live,20.0,,US,VE,,T,,I,,,
635,2633,2633,182438,1980,II,Crocodylus porosus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,leather products (small),8.0,,US,FR,PG,,,E,,,
470,8975,8975,5080060,1980,II,Catasetum fimbriatum,,Orchidales,Orchidaceae,Catasetum,live,1.0,,US,BO,,T,,I,,,
613,9746,9746,5096250,1980,II,Corallus hortulanus,Reptilia,Serpentes,Boidae,Corallus,live,628.0,,US,GY,,T,,I,,,
620,7768,7768,5031707,1980,II,Boa constrictor,Reptilia,Serpentes,Boidae,Boa,shoes,58.0,,US,ES,ID,T,,I,,,
284,8165,8165,5048357,1980,II,Caiman crocodilus crocodilus,Reptilia,Crocodylia,Alligatoridae,Caiman,leather items,29.0,,NL,DE,FR,,,E,,,
183,13029,13029,5187107,1980,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,ivory carvings,1.0,,US,AT,XX,P,,I,,,
103,2325,2325,157231,1980,II,Crocodylus novaeguineae,Reptilia,Crocodylia,Crocodylidae,Crocodylus,leather products (small),10.0,,BE,FR,PG,,,E,,,
756,17891,17891,5458867,1980,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,leather products (small),5.0,,US,FR,XX,,,E,,,
224,10914,10914,5161210,1980,II,Felis spp.,Mammalia,Carnivora,Felidae,Felis,garments,1.0,,US,NL,US,P,,I,,,
38,4674,4674,318269,1980,II,Lynx lynx,Mammalia,Carnivora,Felidae,Lynx,skins,16.0,,CH,FR,SU,,,E,,,
939,13088,13088,5187166,1980,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,ivory carvings,12.0,,US,HK,XX,T,,I,,,
919,1446,1446,104962,1980,II,Cattleya spp.,,Orchidales,Orchidaceae,Cattleya,live,34.0,,AN,US,,T,,E,,,
332,8748,8748,5072514,1980,II,Caiman crocodilus crocodilus,Reptilia,Crocodylia,Alligatoridae,Caiman,leather products (small),2.0,,DK,FR,,T,,I,,,
887,10170,10170,5138029,1980,II,Echinocactus spp.,,Caryophyllales,Cactaceae,Echinocactus,seeds,5.0,bags,GB,US,XX,T,,E,,,
929,17467,17467,5453523,1980,II,Vanda spp.,,Orchidales,Orchidaceae,Vanda,live,2.0,,CA,US,,T,,E,,,
619,14871,14871,5313047,1980,II,Pachypodium baronii,,Gentianales,Apocynaceae,Pachypodium,live,10.0,,US,ZA,,,,E,,,
572,14934,14934,5315228,1980,II,Panthera leo,Mammalia,Carnivora,Felidae,Panthera,skulls,1.0,,US,CA,,,,E,,,
822,13026,13026,5187104,1980,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,tusks,3.0,,US,XX,,P,,I,,,
543,7920,7920,5042221,1980,II,Brassavola cordata,,Orchidales,Orchidaceae,Brassavola,live,1.0,,AU,US,XX,T,,E,,,
724,6649,6649,476950,1980,II,Tridactyle spp.,,Orchidales,Orchidaceae,Tridactyle,live,2.0,,US,CM,,T,,I,,,
901,12700,12700,5186778,1980,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,tusks,390.0,kg,TW,HK,CG,,,E,,,
483,17134,17134,5430235,1980,II,Tupinambis teguixin,Reptilia,Sauria,Teiidae,Tupinambis,live,1.0,,AT,US,GY,T,,E,,,
149,573,573,33984,1980,II,Brassavola spp.,,Orchidales,Orchidaceae,Brassavola,live,1.0,,US,BO,,T,,I,,,
15,15799,15799,5370215,1980,II,Python bivittatus,Reptilia,Serpentes,Pythonidae,Python,skins,838.0,,HK,TH,,T,,I,,,
898,11079,11079,5165026,1980,II,Gymnocalycium spp.,,Caryophyllales,Cactaceae,Gymnocalycium,live,1.0,,AR,US,,T,,E,,,
435,20077,20077,13990622,1980,II,Varanus gouldii,Reptilia,Sauria,Varanidae,Varanus,live,1.0,,US,AU,,,,E,,,
110,5905,5905,409200,1980,II,Phalaenopsis pulcherrima,,Orchidales,Orchidaceae,Phalaenopsis,live,1.0,,US,ID,,T,,I,,,
748,5854,5854,407514,1980,II,Pereskia spp.,,Caryophyllales,Cactaceae,Pereskia,live,1.0,,CA,US,,T,,E,,,
68,10513,10513,5148072,1980,II,Epithelantha spp.,,Caryophyllales,Cactaceae,Epithelantha,live,120.0,,CH,US,XX,T,,E,,,
124,17685,17685,5455610,1980,II,Varanus exanthematicus,Reptilia,Sauria,Varanidae,Varanus,live,38.0,,US,TG,,T,,I,,,
812,13058,13058,5187136,1980,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,ivory carvings,25.0,,US,GB,XX,T,,I,,,
493,16045,16045,5380975,1980,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,shoes,57.0,,HK,IT,ID,,,E,,,
784,571,571,33982,1980,II,Brassavola spp.,,Orchidales,Orchidaceae,Brassavola,live,5.0,,NZ,US,,T,,E,,,
188,14986,14986,5315280,1980,II,Panthera leo,Mammalia,Carnivora,Felidae,Panthera,skins,3.0,,ES,ZA,,,,E,,,
266,6148,6148,438860,1980,II,Python sebae,Reptilia,Serpentes,Pythonidae,Python,live,2.0,,DD,DE,TG,,,E,,,
920,7957,7957,5044179,1980,II,Bulbophyllum leysenianum,,Orchidales,Orchidaceae,Bulbophyllum,live,2.0,,US,PH,,T,,I,,,
862,12381,12381,5186459,1980,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,ivory carvings,106.0,kg,CH,DE,,,,I,,,
20,19990,19990,13464136,1980,II,Tupinambis teguixin,Reptilia,Sauria,Teiidae,Tupinambis,leather products (small),156.0,,AU,US,,,,I,,,
82,6388,6388,454446,1980,I,Rucervus eldii,Mammalia,Artiodactyla,Cervidae,Rucervus,live,3.0,,DD,DE,US,Z,C,E,,,
214,1285,1285,94585,1980,II,Callithrix jacchus,Mammalia,Primates,Cebidae,Callithrix,live,1.0,,AU,US,,,,I,,,
597,15608,15608,5337516,1980,II,Polyplectron malacense,Aves,Galliformes,Phasianidae,Polyplectron,live,1.0,,HK,US,,T,C,E,,,
202,18452,18452,5481443,1980,II,Varanus salvadorii,Reptilia,Sauria,Varanidae,Varanus,leather products (small),61.0,,US,PH,,T,,I,,,
97,8936,8936,5077465,1980,II,Canis lupus,Mammalia,Carnivora,Canidae,Canis,skins,26.0,,CA,GB,CA,,,E,,,
824,11225,11225,5168545,1980,II,Iguana iguana,Reptilia,Sauria,Iguanidae,Iguana,live,36.0,,CA,US,PA,T,,E,,,
532,1312,1312,95331,1980,II,Callithrix pygmaea,Mammalia,Primates,Cebidae,Callithrix,live,50.0,,US,PE,,,,E,,,
708,19526,19526,13228834,1980,II,Lynx canadensis,Mammalia,Carnivora,Felidae,Lynx,garments,1.0,,US,XX,,T,,I,,,
87,988,988,62609,1980,II,Caiman crocodilus,Reptilia,Crocodylia,Alligatoridae,Caiman,trophies,1.0,,US,GY,,P,,I,,,
513,6946,6946,486413,1980,II,Ursus arctos,Mammalia,Carnivora,Ursidae,Ursus,skins,1.0,,DK,CA,,,,E,,,
525,19559,19559,13228867,1980,II,Lynx canadensis,Mammalia,Carnivora,Felidae,Lynx,skins,1.0,,LU,GB,CA,,,E,,,
821,18546,18546,5481798,1980,II,Varanus salvator,Reptilia,Sauria,Varanidae,Varanus,leather products (small),460.0,,NL,CH,FR,,,E,,,
67,10759,10759,5153705,1980,II,Euphorbia gorgonis,,Euphorbiales,Euphorbiaceae,Euphorbia,live,1.0,,US,ZA,,T,,I,,,
925,16279,16279,5381209,1980,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,leather,9500.0,m,US,SG,,T,,I,,,
801,350,350,25591,1980,II,Arctocephalus pusillus,Mammalia,Carnivora,Otariidae,Arctocephalus,garments,11.0,,NO,DK,,,,E,,aee907cf40,
863,19949,19949,13441437,1980,II,Sclerocactus spp.,,Caryophyllales,Cactaceae,Sclerocactus,live,6.0,,DE,US,,T,,E,,,
246,8504,8504,5048696,1980,II,Caiman crocodilus crocodilus,Reptilia,Crocodylia,Alligatoridae,Caiman,leather items,3.0,,NG,IT,CO,,,E,,,
612,16502,16502,5406726,1980,II,Rebutia heliosa,,Caryophyllales,Cactaceae,Rebutia,live,1.0,,US,GB,,T,,I,,,
408,12914,12914,5186992,1980,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,ivory carvings,7.711,kg,US,DE,KE,T,,I,,,
66,14898,14898,5313386,1980,II,Pachypodium spp.,,Gentianales,Apocynaceae,Pachypodium,live,1.0,,US,DE,,T,,I,,,
830,5088,5088,348357,1980,II,Orchidaceae spp.,,Orchidales,Orchidaceae,,live,2.0,,AU,US,,T,,E,,,
598,4864,4864,331678,1980,II,Miltonioides carinifera,,Orchidales,Orchidaceae,Miltonioides,live,1.0,,US,PA,,T,,I,,,
325,2547,2547,157453,1980,II,Crocodylus novaeguineae,Reptilia,Crocodylia,Crocodylidae,Crocodylus,leather items,5.0,,GB,IT,PG,T,,I,,,
90,9783,9783,5098475,1980,II,Crocodylidae spp.,Reptilia,Crocodylia,Crocodylidae,,skins,100.0,kg,SG,ID,,,,E,,,
128,19797,19797,13345399,1980,II,Parodia spp.,,Caryophyllales,Cactaceae,Parodia,live,2.0,,US,DE,,T,,I,,,
718,7632,7632,5031571,1980,II,Boa constrictor,Reptilia,Serpentes,Boidae,Boa,leather products (small),19.0,,NL,IT,AR,,,E,,,
192,15810,15810,5370226,1980,II,Python bivittatus,Reptilia,Serpentes,Pythonidae,Python,skins,270.0,,JP,HK,TH,,,E,,,
952,18142,18142,5459118,1980,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,leather products (small),3097.0,,FR,CH,FR,,,E,,,
112,6452,6452,465601,1980,II,Sobralia spp.,,Orchidales,Orchidaceae,Sobralia,live,30.0,,US,IN,,,,E,,,
335,13209,13209,5187287,1980,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,ivory carvings,8.0,kg,US,HK,ZA,T,,I,,,
811,9850,9850,5119910,1980,II,Crocodylus spp.,Reptilia,Crocodylia,Crocodylidae,Crocodylus,leather products (small),10.0,,US,ES,PY,T,,I,,,
137,17818,17818,5458155,1980,II,Varanus indicus,Reptilia,Sauria,Varanidae,Varanus,live,2.0,,US,TH,,T,,I,,,
25,7917,7917,5042080,1980,I,Branta sandvicensis,Aves,Anseriformes,Anatidae,Branta,live,4.0,,CH,GB,,,,E,,,
848,5759,5759,400056,1980,II,Papio hamadryas,Mammalia,Primates,Cercopithecidae,Papio,trophies,1.0,,US,TZ,,P,,I,,,
2,1350,1350,96727,1980,I,Caretta caretta,Reptilia,Testudines,Cheloniidae,Caretta,bodies,2.0,,CA,XX,,,I,I,,,
45,10706,10706,5151387,1980,II,Eunectes murinus,Reptilia,Serpentes,Boidae,Eunectes,skins,4095.0,,US,PE,,T,,I,,,
253,12362,12362,5186440,1980,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,tusks,2.0,,CH,SD,,,,I,,,
363,1240,1240,76125,1980,II,Caiman crocodilus fuscus,Reptilia,Crocodylia,Alligatoridae,Caiman,skins,52000.0,,PA,CO,,T,,I,,7347e3bff6,
542,19386,19386,13228694,1980,II,Lynx canadensis,Mammalia,Carnivora,Felidae,Lynx,garments,30.0,,CH,CA,,,,E,,,
840,2329,2329,157235,1980,II,Crocodylus novaeguineae,Reptilia,Crocodylia,Crocodylidae,Crocodylus,leather products (small),53.0,,BE,FR,SG,,,E,,,
820,4511,4511,306585,1980,II,Leopardus wiedii,Mammalia,Carnivora,Felidae,Leopardus,skins,32.0,,HK,GB,,T,,I,,,
277,13602,13602,5188437,1980,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,tusks,2.0,,DK,ZA,,,,I,,,
975,17637,17637,5455562,1980,II,Varanus exanthematicus,Reptilia,Sauria,Varanidae,Varanus,leather items,26464.0,,US,IT,NG,,,E,,,
825,9800,9800,5098492,1980,II,Crocodylidae spp.,Reptilia,Crocodylia,Crocodylidae,,leather products (small),23.0,,BE,IT,XX,,,E,,,
399,7938,7938,5043366,1980,II,Bubo bubo,Aves,Strigiformes,Strigidae,Bubo,live,4.0,,SE,FI,,N,C,E,,,
337,14730,14730,5296293,1980,II,Orchidaceae hybrid,,Orchidales,Orchidaceae,,live,1.0,,US,ID,,T,A,I,,,
588,19621,19621,13247712,1980,II,Macrozamia pauli-guilielmi,,Cycadales,Zamiaceae,Macrozamia,live,5.0,,US,AU,,T,,I,,,
810,5895,5895,408668,1980,II,Phalaenopsis lueddemanniana,,Orchidales,Orchidaceae,Phalaenopsis,live,1.0,,US,DE,,T,,I,,,
614,14715,14715,5296278,1980,II,Orchidaceae hybrid,,Orchidales,Orchidaceae,,live,2.0,,MX,US,,T,A,E,,,
912,10800,10800,5158328,1980,II,Falco cherrug,Aves,Falconiformes,Falconidae,Falco,live,1.0,,BH,HK,XX,,,E,,,
460,9551,9551,5091030,1980,II,Chlorocebus aethiops,Mammalia,Primates,Cercopithecidae,Chlorocebus,live,20.0,,US,KN,,T,,I,,,
671,11764,11764,5185842,1980,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,ivory carvings,1945.0,pairs,AU,HK,,,,I,,,
424,15574,15574,5335908,1980,II,Pleurothallis spp.,,Orchidales,Orchidaceae,Pleurothallis,live,100.0,,US,PE,,T,,I,,,
759,17732,17732,5455657,1980,II,Varanus exanthematicus,Reptilia,Sauria,Varanidae,Varanus,leather products (small),13151.0,,US,HK,XX,T,,I,,,
527,4290,4290,304133,1980,II,Leopardus colocolo,Mammalia,Carnivora,Felidae,Leopardus,skins,2132.0,,DE,AR,,,,I,,,
301,18661,18661,5481913,1980,II,Varanus salvator,Reptilia,Sauria,Varanidae,Varanus,leather products (small),2652.0,,CA,US,ID,T,,E,,,
271,14925,14925,5315219,1980,II,Panthera leo,Mammalia,Carnivora,Felidae,Panthera,live,2.0,,AU,NZ,,,,I,,,
180,13984,13984,5273060,1980,II,Macaca fascicularis,Mammalia,Primates,Cercopithecidae,Macaca,live,6.0,,DE,GB,MY,S,,I,,,
130,9770,9770,5097067,1980,II,Coryphantha spp.,,Caryophyllales,Cactaceae,Coryphantha,seeds,2000.0,,GB,US,,T,,E,,,
733,16539,16539,5408106,1980,II,Rhipsalis spp.,,Caryophyllales,Cactaceae,Rhipsalis,live,1.0,,BM,US,,T,,E,,,
788,18606,18606,5481858,1980,II,Varanus salvator,Reptilia,Sauria,Varanidae,Varanus,shoes,522.0,,US,ES,MY,T,,I,,,
654,10299,10299,5140467,1980,II,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,ivory carvings,1.0,kg,DK,US,XX,P,,I,,,
786,7455,7455,5026231,1980,II,Arachnis spp.,,Orchidales,Orchidaceae,Arachnis,live,3.0,,GB,IN,,,,I,,,
41,20042,20042,13470974,1980,II,Uebelmannia spp.,,Caryophyllales,Cactaceae,Uebelmannia,live,3.0,,DE,US,,T,,E,,,
441,12457,12457,5186535,1980,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,tusks,999.0,kg,HK,SD,,T,,I,,,
475,5419,5419,375417,1980,II,Panax quinquefolius,,Apiales,Araliaceae,Panax,roots,917.179,kg,HK,US,,T,,I,,,
928,4210,4210,288805,1980,II,Heloderma suspectum,Reptilia,Sauria,Helodermatidae,Heloderma,live,2.0,,AU,US,,,,I,,,
610,3052,3052,221690,1980,II,Dendrobium spp.,,Orchidales,Orchidaceae,Dendrobium,live,3.0,,KE,US,,T,,E,,,
156,7986,7986,5044997,1980,II,Bulbophyllum sterile,,Orchidales,Orchidaceae,Bulbophyllum,live,10.0,,US,IN,,T,,I,,,
621,19975,19975,13455862,1980,II,Tipularia spp.,,Orchidales,Orchidaceae,Tipularia,live,30.0,,US,IN,,T,,I,,,
700,19758,19758,13324179,1980,II,Orchidaceae spp.,,Orchidales,Orchidaceae,,live,3.0,,US,BR,,T,,I,,,
981,20052,20052,13482951,1980,II,Ursus arctos,Mammalia,Carnivora,Ursidae,Ursus,trophies,1.0,,DE,US,,P,,E,,,
344,14521,14521,5294072,1980,II,Oncidium spp.,,Orchidales,Orchidaceae,Oncidium,live,56.0,,CA,US,,T,,E,,,
106,7345,7345,5008009,1980,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,eggs,30.0,,GB,US,,S,,I,,,
455,11121,11121,5165715,1980,I,Helarctos malayanus,Mammalia,Carnivora,Ursidae,Helarctos,live,1.0,,CA,US,,,,E,,,
797,18935,18935,13157819,1980,II,Equus hemionus,Mammalia,Perissodactyla,Equidae,Equus,live,1.0,,US,DE,,,,I,,,
280,15171,15171,5322832,1980,II,Paphiopedilum spp.,,Orchidales,Orchidaceae,Paphiopedilum,live,400.0,,US,TH,,T,,I,,,
602,18069,18069,5459045,1980,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,leather items,27.0,,HK,IT,NG,,,E,,,
310,2135,2135,142318,1980,I,Crocodylus cataphractus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,leather products (small),3.0,,CA,IT,XX,,,E,,,
240,11361,11361,5172154,1980,II,Kobus leche,Mammalia,Artiodactyla,Bovidae,Kobus,trophies,2.0,,DE,ZM,,,,I,,,
379,15313,15313,5327985,1980,II,Phalaenopsis spp.,,Orchidales,Orchidaceae,Phalaenopsis,live,8.0,,CR,US,,T,,E,,,
329,15953,15953,5380883,1980,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,leather products (small),142.0,,CA,XX,,,I,I,,,
35,5124,5124,348393,1980,II,Orchidaceae spp.,,Orchidales,Orchidaceae,,live,3.0,,US,JM,,T,,I,,,
637,2863,2863,206992,1980,II,Cygnus melancoryphus,Aves,Anseriformes,Anatidae,Cygnus,live,2.0,,SE,GB,,,,E,,,
643,17608,17608,5455533,1980,II,Varanus exanthematicus,Reptilia,Sauria,Varanidae,Varanus,leather products (small),1.0,,LI,IT,NG,,,E,,,
395,5094,5094,348363,1980,II,Orchidaceae spp.,,Orchidales,Orchidaceae,,live,20.0,,BM,US,,T,,E,,,
298,18621,18621,5481873,1980,II,Varanus salvator,Reptilia,Sauria,Varanidae,Varanus,bodies,1.0,,US,PH,,P,,I,,,
307,5967,5967,413668,1980,II,Phragmipedium longifolium,,Orchidales,Orchidaceae,Phragmipedium,live,18.0,,US,PA,,T,,I,,,
436,15997,15997,5380927,1980,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,live,41.0,,IT,TH,,,,I,,,
631,4961,4961,342341,1980,I,Neofelis nebulosa,Mammalia,Carnivora,Felidae,Neofelis,live,1.0,,IE,GB,,,,E,,,
387,16181,16181,5381111,1980,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,leather,103.029,m,US,ID,,T,,I,,,
418,6756,6756,478397,1980,II,Tupinambis spp.,Reptilia,Sauria,Teiidae,Tupinambis,leather products (small),15.0,,HT,US,AR,T,,E,,,
827,3533,3533,248778,1980,II,Epidendrum spp.,,Orchidales,Orchidaceae,Epidendrum,live,1.0,,US,BR,,T,,I,,,
581,9772,9772,5097069,1980,II,Coryphantha spp.,,Caryophyllales,Cactaceae,Coryphantha,live,1740.0,,BE,US,,T,,E,,,
519,16943,16943,5430044,1980,II,Tupinambis teguixin,Reptilia,Sauria,Teiidae,Tupinambis,leather products (small),230.0,,AT,IT,AR,,,E,,,
3,5742,5742,400039,1980,II,Papio hamadryas,Mammalia,Primates,Cercopithecidae,Papio,live,1.0,,GB,US,KE,S,,E,,,
443,17689,17689,5455614,1980,II,Varanus exanthematicus,Reptilia,Sauria,Varanidae,Varanus,leather products (small),500.0,,US,DE,CO,T,,I,,,
61,12093,12093,5186171,1980,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,skin pieces,2.0,,AT,ZA,,,,E,,,
569,8566,8566,5048758,1980,II,Caiman crocodilus crocodilus,Reptilia,Crocodylia,Alligatoridae,Caiman,live,12.0,,DK,US,PA,T,,E,,,
717,8444,8444,5048636,1980,II,Caiman crocodilus crocodilus,Reptilia,Crocodylia,Alligatoridae,Caiman,leather items,43.0,,MX,IT,CO,,,E,,,
356,464,464,28146,1980,II,Asio otus,Aves,Strigiformes,Strigidae,Asio,bodies,1.0,,DE,DK,,T,,E,,a8ddc32b5d,
102,12895,12895,5186973,1980,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,ivory carvings,89.0,,US,ID,,T,,I,,,
431,9882,9882,5119954,1980,II,Crocodylus spp.,Reptilia,Crocodylia,Crocodylidae,Crocodylus,leather items,2.0,,GB,DK,XX,,,E,,,
126,19259,19259,13225433,1980,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,ivory carvings,32.0,sets,DK,GB,XX,T,,I,,,
988,17890,17890,5458866,1980,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,leather products (small),108.0,,CH,FR,GB,,,E,,,
749,14436,14436,5292642,1980,II,Nidema ottonis,,Orchidales,Orchidaceae,Nidema,live,3.0,,CA,PA,,P,,E,,08a314f913,
859,2536,2536,157442,1980,II,Crocodylus novaeguineae,Reptilia,Crocodylia,Crocodylidae,Crocodylus,skins,660.0,,US,FR,XX,T,,I,,,
244,16537,16537,5408104,1980,II,Rhipsalis spp.,,Caryophyllales,Cactaceae,Rhipsalis,live,1.0,,CH,US,,T,,E,,,
607,13763,13763,5267881,1980,II,Lynx rufus,Mammalia,Carnivora,Felidae,Lynx,skins,4460.0,,DE,BE,US,,,I,,,
210,9062,9062,5084581,1980,II,Cephalocereus spp.,,Caryophyllales,Cactaceae,Cephalocereus,live,90.0,,GB,IL,,,,I,,,
628,43,43,910,1980,II,Aegolius harrisii,Aves,Strigiformes,Strigidae,Aegolius,specimens,1.0,,CA,US,BO,S,,E,,,
800,15564,15564,5335898,1980,II,Pleurothallis spp.,,Orchidales,Orchidaceae,Pleurothallis,live,25.0,,US,CR,,T,,I,,,
69,2065,2065,141549,1980,II,Crocodylus acutus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,skins,113.0,,FR,IT,PA,,,E,,,
333,547,547,31999,1980,II,Bletilla spp.,,Orchidales,Orchidaceae,Bletilla,live,1.0,,HK,IN,,,,E,,,
511,2456,2456,157362,1980,II,Crocodylus novaeguineae,Reptilia,Crocodylia,Crocodylidae,Crocodylus,skins,108.0,,FR,IT,PG,,,E,,,
