,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Year,Appendix,Taxon,Class,Order,Family,Genus,Term,Quantity,Unit,Importer,Exporter,Origin,Purpose,Source,Reporter.type,Import.permit.RandomID,Export.permit.RandomID,Origin.permit.RandomID
690,327715,327715,327715,9066463,2005,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,leather products (small),37.0,pairs,US,IT,US,T,W,E,,cfd5df97cc,
725,129054,129054,129054,2727541,2005,II,Gonystylus spp.,,Myrtales,Thymelaeaceae,Gonystylus,timber,0.14,m3,US,IT,MY,T,W,E,,109a4c11f2,
559,174693,174693,174693,2814454,2005,II,Orchidaceae spp.,,Orchidales,Orchidaceae,,live,512.0,,JP,TW,,T,A,I,,ab77df4641,
85,467546,467546,467546,9254080,2005,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,skins,1.0,,HK,IT,ZA,T,W,E,,dfaaf33a30,
908,675172,675172,675172,9720452,2005,II,Favia pallida,Anthozoa,Scleractinia,Faviidae,Favia,live,10.0,,US,ID,,T,W,E,,ddbbc7331a,
185,134695,134695,134695,2737961,2005,II,Heliofungia actiniformis,Anthozoa,Scleractinia,Fungiidae,Heliofungia,live,15.0,,DE,ID,,T,W,I,0c1d1c1553,d609bdc955,
567,20961,20961,20961,2531473,2005,II,Caiman crocodilus,Reptilia,Crocodylia,Alligatoridae,Caiman,leather products (small),4.0,,US,IT,BO,T,W,E,,1338921f3a,
972,276276,276276,276276,2978367,2005,II,Tridacnidae spp.,Bivalvia,Veneroida,Tridacnidae,,meat,1.0,,NZ,CK,,P,W,I,,661f3f10e0,
795,316383,316383,316383,9055131,2005,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,leather products (small),1.0,,DE,CH,US,T,C,I,7c4a154dd6,75e768a433,212322a5dc
238,381007,381007,381007,9119780,2005,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,shoes,2.0,,US,IT,US,T,R,I,,31a7c72f08,
686,526209,526209,526209,9336344,2005,II,Pleurothallis resupinata,,Orchidales,Orchidaceae,Pleurothallis,live,2.0,,BE,MX,,T,A,E,,90765bab8a,
468,545815,545815,545815,9374827,2005,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,skins,500.0,,IT,SG,ID,T,W,I,c53195cb46,f0aab569ef,
981,357244,357244,357244,9096015,2005,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,leather products (small),9.0,,CS,FR,US,Q,W,E,,0e5494648d,31dedfd96b
433,222729,222729,222729,2885202,2005,II,Porites cylindrica,Anthozoa,Scleractinia,Poritidae,Porites,live,60.0,,DE,ID,,T,W,E,,ee1e74fe32,
711,651601,651601,651601,9527368,2005,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,leather products (small),1.0,,JP,CH,US,T,C,I,,17dd469727,
512,637179,637179,637179,9495462,2005,II,Varanus salvator,Reptilia,Sauria,Varanidae,Varanus,skins,600.0,,HK,SG,MY,T,W,I,ee79297d79,4f1ab3a672,
454,445194,445194,445194,9214927,2005,II,Fungia fungites,Anthozoa,Scleractinia,Fungiidae,Fungia,live,15.0,,US,ID,,T,W,E,,a996d6c6c0,
427,18783,18783,18783,2526880,2005,II,Cactaceae spp.,,Caryophyllales,Cactaceae,,live,1.0,,US,TH,,T,A,I,,59f406ff71,
826,602478,602478,602478,9443097,2005,II,Ursus americanus,Mammalia,Carnivora,Ursidae,Ursus,trophies,1.0,,US,CA,,H,W,I,,,
428,134883,134883,134883,2738149,2005,II,Heliofungia actiniformis,Anthozoa,Scleractinia,Fungiidae,Heliofungia,live,10.0,,PL,ID,,T,W,I,,a0d7eaa95b,
18,502021,502021,502021,9303513,2005,II,Orchidaceae hybrid,,Orchidales,Orchidaceae,,live,1028.0,,US,TW,,T,A,I,,15688647b3,
785,395679,395679,395679,9137079,2005,II,Aquilaria malaccensis,,Myrtales,Thymelaeaceae,Aquilaria,chips,50.0,kg,SA,SG,ID,T,O,E,,bb1c7ee1d5,
821,265747,265747,265747,2960142,2005,II,Strombus gigas,Gastropoda,Mesogastropoda,Strombidae,Strombus,meat,127.0,kg,US,TC,,T,R,I,,e80b35c43a,
915,510196,510196,510196,9312206,2005,II,Pachypodium spp.,,Gentianales,Apocynaceae,Pachypodium,live,84.0,,US,CA,,T,A,I,,b71bb0a244,
28,176338,176338,176338,2816099,2005,II,Orchidaceae spp.,,Orchidales,Orchidaceae,,live,16.0,,JP,TW,,T,A,I,,768cb9d5be,
897,100048,100048,100048,2673715,2005,II,Echinopsis chiloensis,,Caryophyllales,Cactaceae,Echinopsis,stems,93.0,,AT,CL,,T,W,E,,b3125b7dd5,
20,373528,373528,373528,9112301,2005,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,leather products (small),2.0,,KY,US,,T,C,E,,c7437e2315,
525,415542,415542,415542,9168587,2005,III,Cedrela odorata,,Sapindales,Meliaceae,Cedrela,sawn wood,97.0,m3,US,PE,,T,W,I,,99a97cfbcf,
265,298338,298338,298338,3365440,2005,II,Pleurothallis cypripedioides,,Orchidales,Orchidaceae,Pleurothallis,live,2.0,,US,EC,,T,A,E,,419c2b9273,
963,421792,421792,421792,9177180,2005,II,Cymbidium ensifolium,,Orchidales,Orchidaceae,Cymbidium,live,20000.0,,KR,TW,,T,A,I,,a64d0849dc,
714,339547,339547,339547,9078318,2005,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,leather products (small),344.0,,CH,AT,US,T,W,E,,f22f97c517,
32,102099,102099,102099,2677938,2005,II,Epicrates cenchria,Reptilia,Serpentes,Boidae,Epicrates,live,4.0,,US,GY,,T,W,I,,2c7b06e841,
827,333778,333778,333778,9072526,2005,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,leather products (small),5.0,,JP,IT,US,T,W,E,,09be73d9a9,
744,727326,727326,727326,10968748,2005,II,Vanda coerulea,,Orchidales,Orchidaceae,Vanda,live,2.0,,TH,MM,,Q,A,E,,a056ffa6d3,
603,380692,380692,380692,9119465,2005,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,leather products (small),1.0,,US,IT,US,T,W,I,,aa40bf211b,
638,184816,184816,184816,2827278,2005,II,Panax quinquefolius,,Apiales,Araliaceae,Panax,roots,1.36,kg,CN,CA,,T,A,E,,3a6a89523f,
921,335812,335812,335812,9074560,2005,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,leather products (small),1.0,,CH,IT,US,T,C,E,,62bd48af93,
794,556207,556207,556207,9385219,2005,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,leather products (small),6.0,pairs,RU,IT,ID,T,W,E,,39aa467ccc,
715,713473,713473,713473,9974001,2005,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,leather products (small),150.0,,FR,MU,ML,T,W,E,,66f49205ac,
221,76114,76114,76114,2632043,2005,II,Crocodylus porosus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,skins,1.0,,DE,JP,PG,T,W,I,4cff83a4a8,8796150348,6eee57dab9
191,293574,293574,293574,3195784,2005,II,Erycina pusilla,,Orchidales,Orchidaceae,Erycina,live,10.0,,DE,EC,,T,A,E,,4426bf4179,
244,724549,724549,724549,10438644,2005,II,Sigmatostalix picta,,Orchidales,Orchidaceae,Sigmatostalix,live,2.0,,US,EC,,T,A,E,,319a48ac38,
916,686496,686496,686496,9768067,2005,II,Iguana iguana,Reptilia,Sauria,Iguanidae,Iguana,live,2000.0,,US,CO,,T,C,E,,acf70ddb3c,
300,324926,324926,324926,9063674,2005,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,leather products (small),7.0,,IT,CH,US,T,C,I,ee8b2605f9,93bf0330a2,
276,743878,743878,743878,13839604,2005,II,Oncidium spp.,,Orchidales,Orchidaceae,Oncidium,live,2.0,,US,EC,,T,A,E,,419c2b9273,
262,152080,152080,152080,2765816,2005,II,Lynx rufus,Mammalia,Carnivora,Felidae,Lynx,garments,1.0,,CH,IT,CA,T,W,E,,6dd458779b,
202,529417,529417,529417,9342503,2005,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,live,75.0,,TW,SG,LR,T,C,E,,4055850f22,
891,152510,152510,152510,2766247,2005,II,Lynx rufus,Mammalia,Carnivora,Felidae,Lynx,skins,220.0,,IT,US,,T,W,E,,21e8934eb7,
911,33734,33734,33734,2552577,2005,II,Caiman crocodilus fuscus,Reptilia,Crocodylia,Alligatoridae,Caiman,skins,750.0,,US,SG,CO,T,C,I,,492e079af3,
92,564447,564447,564447,9393460,2005,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,leather products (small),12.0,pairs,JP,ES,MY,T,W,E,,ea477b4111,
914,136021,136021,136021,2739287,2005,II,Heliofungia actiniformis,Anthozoa,Scleractinia,Fungiidae,Heliofungia,live,6.0,,US,ID,,T,W,I,,e3e68d684f,
157,321897,321897,321897,9060645,2005,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,leather products (small),1.0,,CH,DE,US,T,R,E,,1809d922b7,18b80e7c5a
424,199351,199351,199351,2844555,2005,II,Papio hamadryas,Mammalia,Primates,Cercopithecidae,Papio,live,1.0,,EE,RU,,Q,C,I,,c40176226c,
421,125511,125511,125511,2720970,2005,II,Galaxea spp.,Anthozoa,Scleractinia,Oculinidae,Galaxea,live,20.0,,US,ID,,T,W,I,,9b7ce3e74e,
481,226690,226690,226690,2892299,2005,II,Primates spp.,Mammalia,Primates,,,skulls,1.0,,NZ,ID,,,I,I,,,
835,156877,156877,156877,2771283,2005,II,Mammillaria spinosissima,,Caryophyllales,Cactaceae,Mammillaria,live,45.0,,US,CA,,T,A,E,,015c8661e4,
11,114136,114136,114136,2697336,2005,II,Euphyllia glabrescens,Anthozoa,Scleractinia,Caryophylliidae,Euphyllia,live,5.0,,US,ID,,T,W,E,,065ed8bd1b,
500,439688,439688,439688,9207060,2005,I,Falco rusticolus,Aves,Falconiformes,Falconidae,Falco,live,1.0,,JP,GB,,T,D,E,,9779ead0dc,
975,745598,745598,745598,13866842,2005,II,Parodia mammulosa,,Caryophyllales,Cactaceae,Parodia,live,10.0,,US,CA,,T,A,E,,9c05c314a6,
660,320690,320690,320690,9059438,2005,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,leather products (small),1.0,,IL,DE,US,T,R,E,,ca1947cd32,18b80e7c5a
669,713996,713996,713996,9983474,2005,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,leather products (small),22.0,,IL,CH,ML,,W,E,,,
917,609568,609568,609568,9450187,2005,II,Ursus americanus,Mammalia,Carnivora,Ursidae,Ursus,skulls,1.0,,US,CA,,T,W,I,,7044ac3829,
252,709710,709710,709710,9940090,2005,II,Troides magellanus,Insecta,Lepidoptera,Papilionidae,Troides,bodies,100.0,,CA,PH,,T,C,E,,27e5538cba,
968,716814,716814,716814,10222200,2005,II,Catasetum discolor,,Orchidales,Orchidaceae,Catasetum,live,1.0,,US,EC,,T,A,E,,58177cc136,
920,229560,229560,229560,2896991,2005,II,Python brongersmai,Reptilia,Serpentes,Pythonidae,Python,garments,1.0,,RU,IT,MY,T,W,E,,5200e9cdc1,
575,106276,106276,106276,2684049,2005,II,Eunectes notaeus,Reptilia,Serpentes,Boidae,Eunectes,leather products (large),3.0,,US,IT,AR,T,W,I,,05729eee4c,
951,338377,338377,338377,9077148,2005,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,leather products (large),2.0,,US,AT,US,T,C,E,,a6f00d3cbc,
579,661034,661034,661034,9643954,2005,I,Amazona leucocephala,Aves,Psittaciformes,Psittacidae,Amazona,live,3.0,,ZA,NL,,B,C,I,4bc2fff161,,
874,625607,625607,625607,9479661,2005,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,shoes,9.0,,US,IT,ML,T,I,I,,46577b1f42,
938,26042,26042,26042,2536560,2005,II,Caiman crocodilus,Reptilia,Crocodylia,Alligatoridae,Caiman,leather products (small),4.0,,JP,IT,BO,T,W,I,,0bd9d92590,
332,230451,230451,230451,2897886,2005,II,Python brongersmai,Reptilia,Serpentes,Pythonidae,Python,leather products (large),8.0,,KR,IT,MY,T,W,I,,318267ba32,
209,675567,675567,675567,9720847,2005,II,Favia pallida,Anthozoa,Scleractinia,Faviidae,Favia,live,10.0,,US,ID,,T,F,E,,2e6e4db530,
850,726543,726543,726543,10824118,2005,II,Iguana iguana,Reptilia,Sauria,Iguanidae,Iguana,live,5.0,,US,SV,,T,C,E,,cdc0307ca3,
264,251252,251252,251252,2940832,2005,II,Scleractinia spp.,Anthozoa,Scleractinia,,,raw corals,200.0,,US,ID,,T,W,I,,4dda147a78,
395,546195,546195,546195,9375207,2005,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,leather products (small),16.0,pairs,CS,IT,ID,T,W,E,,60ac0cb422,
993,259199,259199,259199,2948780,2005,II,Scleractinia spp.,Anthozoa,Scleractinia,,,raw corals,500.0,,FR,ID,,T,W,E,,ecffa047f6,
69,615843,615843,615843,9459329,2005,II,Vanda spp.,,Orchidales,Orchidaceae,Vanda,live,100.0,,IN,TH,,T,A,E,,30d37f795d,
463,340783,340783,340783,9079554,2005,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,leather products (small),1.0,,AT,CH,US,T,C,I,,9ef795de71,
260,270865,270865,270865,2971673,2005,II,Trachyphyllia geoffroyi,Anthozoa,Scleractinia,Trachyphylliidae,Trachyphyllia,live,10.0,,US,ID,,T,W,I,,8796162cf5,
678,65060,65060,65060,2611153,2005,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,leather products (small),2.0,,US,CH,ZA,T,R,I,,159e68d8b9,
146,158824,158824,158824,2776014,2005,I,Microcebus rufus,Mammalia,Primates,Cheirogaleidae,Microcebus,specimens,20.0,,US,MG,,S,W,I,,848d8e9294,
651,92733,92733,92733,2660205,2005,II,Dendrobium spp.,,Orchidales,Orchidaceae,Dendrobium,live,5000.0,,NL,TH,,T,A,I,7482b2ab46,7d72ba216c,
341,481328,481328,481328,9270321,2005,II,Mammillaria boolii,,Caryophyllales,Cactaceae,Mammillaria,live,34.0,,US,CA,,T,A,E,,5ea1168152,
296,652141,652141,652141,9527908,2005,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,leather products (large),1.0,,JP,IT,US,P,W,I,,36c735c6f9,
674,676827,676827,676827,9729550,2005,II,Fungia moluccensis,Anthozoa,Scleractinia,Fungiidae,Fungia,live,10.0,,US,ID,,T,W,E,,7fb0ace9b8,
693,139876,139876,139876,2744253,2005,II,Herpolitha limax,Anthozoa,Scleractinia,Fungiidae,Herpolitha,carvings,2.0,,FR,NC,,P,W,E,,62c99db051,
469,352424,352424,352424,9091195,2005,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,leather products (small),1.0,,CN,FR,US,P,W,E,,f8381e48ba,4af0f28369
810,178290,178290,178290,2818051,2005,II,Orchidaceae spp.,,Orchidales,Orchidaceae,,live,50.0,,JP,MY,,T,A,I,,758a864f19,
442,11382,11382,11382,2515419,2005,II,Ara ararauna,Aves,Psittaciformes,Psittacidae,Ara,live,1.0,,US,CA,,P,C,I,,9b7479dbfc,
948,493422,493422,493422,9287657,2005,II,Moschus spp.,Mammalia,Artiodactyla,Moschidae,Moschus,derivatives,13.0,,US,KR,XX,P,W,I,,,
887,640635,640635,640635,9504727,2005,II,Acropora formosa,Anthozoa,Scleractinia,Acroporidae,Acropora,live,5.0,,US,ID,,T,W,E,,cb1d4c2bb1,
263,374944,374944,374944,9113717,2005,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,leather products (small),328.0,,US,CH,US,T,C,I,,832083d3e5,
200,344570,344570,344570,9083341,2005,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,leather products (small),2000.0,,FR,TN,US,T,W,I,96746e1e80,f243201861,
706,267870,267870,267870,2963953,2005,II,Swietenia macrophylla,,Sapindales,Meliaceae,Swietenia,sawn wood,95.35799999999999,m3,US,PE,,T,W,E,,bed789f9b5,
868,747604,747604,747604,13890014,2005,II,Plerogyra spp.,Anthozoa,Scleractinia,Caryophylliidae,Plerogyra,live,7.0,,US,ID,,T,W,I,,b3d6b1fb3a,
893,44113,44113,44113,2563208,2005,II,Caiman crocodilus fuscus,Reptilia,Crocodylia,Alligatoridae,Caiman,leather products (small),1.0,,AU,XX,CO,T,C,I,0461ceb95f,,
437,122596,122596,122596,2715434,2005,II,Ferocactus histrix,,Caryophyllales,Cactaceae,Ferocactus,live,62.0,,US,CA,,T,A,E,,0f9d06fbee,
241,10032,10032,10032,2513656,2005,II,Aquila chrysaetos,Aves,Falconiformes,Accipitridae,Aquila,feathers,20.0,,CA,US,,P,W,E,,,
405,172293,172293,172293,2812054,2005,II,Orchidaceae spp.,,Orchidales,Orchidaceae,,live,336.0,,JP,TW,,T,A,I,,2708756dea,
637,215551,215551,215551,2871862,2005,II,Pocillopora damicornis,Anthozoa,Scleractinia,Pocilloporidae,Pocillopora,live,25.0,,US,ID,,T,F,E,,a3d1ad9b4c,
208,326369,326369,326369,9065117,2005,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,leather products (small),2.0,,IT,CH,US,T,C,I,1b713c04c4,c122d19084,
250,61600,61600,61600,2607687,2005,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,leather products (small),1.0,,SA,FR,ZW,P,C,E,,8b5520686c,90fa3df2a6
299,598928,598928,598928,9439535,2005,II,Ursus americanus,Mammalia,Carnivora,Ursidae,Ursus,skins,1.0,,US,CA,,H,W,E,,4e619680df,
96,329982,329982,329982,9068730,2005,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,leather products (small),12.0,,US,IT,US,T,R,E,,e148b07a45,
969,131527,131527,131527,2730560,2005,II,Gymnocalycium eurypleurum,,Caryophyllales,Cactaceae,Gymnocalycium,live,21.0,,US,CA,,T,A,E,,65f6453d13,
343,709738,709738,709738,9940493,2005,II,Troides rhadamantus,Insecta,Lepidoptera,Papilionidae,Troides,live,25.0,,CA,PH,,T,C,E,,ba1e19c0bf,
486,605613,605613,605613,9446232,2005,II,Ursus americanus,Mammalia,Carnivora,Ursidae,Ursus,trophies,1.0,,US,CA,,H,W,I,,,
663,363562,363562,363562,9102333,2005,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,leather products (small),2.0,,RU,FR,US,T,C,E,,2edacd5271,b1e739a786
557,265703,265703,265703,2960098,2005,II,Strombus gigas,Gastropoda,Mesogastropoda,Strombidae,Strombus,shells,5440.0,,US,BS,,T,W,I,,a6c416a23b,
536,280595,280595,280595,2986297,2005,II,Turbinaria mesenterina,Anthozoa,Scleractinia,Dendrophylliidae,Turbinaria,live,35.0,,US,ID,,T,W,E,,c87eb5cc7d,
381,290695,290695,290695,3085167,2005,II,Cattleya warneri,,Orchidales,Orchidaceae,Cattleya,live,1.0,,US,BR,,T,A,E,,647c8a8e4a,
30,571930,571930,571930,9400949,2005,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,skins,350.0,,CN,SG,MY,T,W,E,,8d41dd1dca,
413,368182,368182,368182,9106954,2005,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,leather products (small),20.0,,PT,CH,US,T,C,I,,,c6a706b19f
879,608812,608812,608812,9449431,2005,II,Ursus americanus,Mammalia,Carnivora,Ursidae,Ursus,trophies,1.0,,US,CA,,H,W,I,,,
828,428921,428921,428921,9189226,2005,II,Echinocactus grusonii,,Caryophyllales,Cactaceae,Echinocactus,live,204.0,,US,CA,,T,A,E,,6a97f160b0,
387,307434,307434,307434,8998589,2005,I,Acinonyx jubatus,Mammalia,Carnivora,Felidae,Acinonyx,trophies,1.0,,DK,,,H,W,E,,dc7bca7927,
467,236899,236899,236899,2909820,2005,II,Ravenea rivularis,,Arecales,Palmae,Ravenea,live,20.0,,CA,US,,T,O,E,,102fee2cde,
745,597777,597777,597777,9438384,2005,II,Ursus americanus,Mammalia,Carnivora,Ursidae,Ursus,skins,1.0,,US,CA,,H,W,E,,18e56d183e,
562,530782,530782,530782,9347030,2005,II,Ptyas mucosus,Reptilia,Serpentes,Colubridae,Ptyas,leather products (small),1.0,,BY,IT,ID,P,W,E,,2bcd5ad2d6,
203,259775,259775,259775,2949577,2005,II,Scleractinia spp.,Anthozoa,Scleractinia,,,live,100.0,,JP,ID,,T,W,I,,96d5f57f45,
230,34674,34674,34674,2553517,2005,II,Caiman crocodilus fuscus,Reptilia,Crocodylia,Alligatoridae,Caiman,shoes,680.0,,US,ES,PA,T,C,I,,3b4aea0362,
671,615896,615896,615896,9459382,2005,II,Vanda spp.,,Orchidales,Orchidaceae,Vanda,live,116.0,,GU,TH,,T,A,E,,43b19a23d8,
206,504221,504221,504221,9305713,2005,II,Orchidaceae hybrid,,Orchidales,Orchidaceae,,live,30.0,,GB,TH,,T,A,E,,cb4703634a,
985,190684,190684,190684,2833146,2005,II,Panax quinquefolius,,Apiales,Araliaceae,Panax,roots,1.36,kg,CN,CA,US,P,A,E,,5203739b45,
957,86182,86182,86182,2647943,2005,II,Cycas revoluta,,Cycadales,Cycadaceae,Cycas,live,60000.0,,US,CN,,T,A,E,,e8aa4ac23f,
211,604802,604802,604802,9445421,2005,II,Ursus americanus,Mammalia,Carnivora,Ursidae,Ursus,trophies,1.0,,US,CA,,H,W,I,,23c24eba35,
644,365407,365407,365407,9104178,2005,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,leather products (small),2.0,,ES,CH,US,T,W,I,,a47ebb441c,
529,392205,392205,392205,9131516,2005,II,Aloe megalacantha,,Liliales,Liliaceae,Aloe,live,33.0,,US,CA,,T,A,E,,49e09ed43d,
896,224243,224243,224243,2887722,2005,II,Porites lobata,Anthozoa,Scleractinia,Poritidae,Porites,live,20.0,,FR,ID,,T,W,I,66e031ba08,dc0f4799a1,
537,229435,229435,229435,2896866,2005,II,Python brongersmai,Reptilia,Serpentes,Pythonidae,Python,leather products (large),3.0,,CN,IT,MY,T,W,E,,5cdf68daa9,
23,190671,190671,190671,2833133,2005,II,Panax quinquefolius,,Apiales,Araliaceae,Panax,roots,1.14,kg,CN,CA,US,P,A,E,,2dc2cb5344,
516,283275,283275,283275,2990895,2005,II,Turbinaria peltata,Anthozoa,Scleractinia,Dendrophylliidae,Turbinaria,live,10.0,,US,ID,,T,W,E,,9b06889100,
869,655568,655568,655568,9531335,2005,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,leather products (small),30.0,,JP,CH,US,T,C,I,,2063c5b243,
