,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Year,Appendix,Taxon,Class,Order,Family,Genus,Term,Quantity,Unit,Importer,Exporter,Origin,Purpose,Source,Reporter.type,Import.permit.RandomID,Export.permit.RandomID,Origin.permit.RandomID
478,2904,2904,53264,1981.0,II,Cactaceae spp.,,Caryophyllales,Cactaceae,,live,19859.0,,US,BR,,T,A,I,,7d9689fdae,
647,19444,19444,479130,1981.0,II,Tupinambis spp.,Reptilia,Sauria,Teiidae,Tupinambis,shoes,180.0,,US,ES,AR,T,,I,,,
94,18653,18653,472471,1981.0,II,Thunia spp.,,Orchidales,Orchidaceae,Thunia,live,16.0,,DE,IN,,,,E,,,
723,16801,16801,404703,1981.0,II,Parodia spp.,,Caryophyllales,Cactaceae,Parodia,live,12.0,,US,GB,,T,A,I,,e519b14581,
172,19166,19166,478852,1981.0,II,Tupinambis spp.,Reptilia,Sauria,Teiidae,Tupinambis,leather products (small),2400.0,,US,CH,AR,T,,I,,,
4,3166,3166,62797,1981.0,II,Caiman crocodilus,Reptilia,Crocodylia,Alligatoridae,Caiman,leather items,33.0,,AN,IT,BO,,,E,,,
137,46277,46277,5338999,1981.0,II,Psittaciformes spp.,Aves,Psittaciformes,,,live,5.0,,JP,NL,,T,,I,,,
977,39249,39249,5194043,1981.0,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,ivory carvings,5.0,,US,JP,XX,T,,I,,,
98,29504,29504,5138216,1981.0,II,Echinocactus texensis,,Caryophyllales,Cactaceae,Echinocactus,live,16.0,,JP,US,MX,T,,E,,9a9a2f5217,
505,24932,24932,5049376,1981.0,II,Caiman crocodilus crocodilus,Reptilia,Crocodylia,Alligatoridae,Caiman,leather products (small),30.0,,JP,IT,PA,,,E,,,
356,47401,47401,5381401,1981.0,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,skins,60.0,,HK,US,SG,T,,I,,9ff53b6cba,
886,30114,30114,5143211,1981.0,II,Encyclia adenocaula,,Orchidales,Orchidaceae,Encyclia,live,50.0,,US,MX,,T,A,I,,7d9689fdae,
100,11401,11401,313849,1981.0,II,Lycalopex griseus,Mammalia,Carnivora,Canidae,Lycalopex,skins,500.0,,DE,AR,,T,,E,,a9a3968b22,
392,53464,53464,5455923,1981.0,II,Varanus exanthematicus,Reptilia,Sauria,Varanidae,Varanus,leather items,207.0,,US,ES,NG,T,,I,,,
97,6035,6035,157689,1981.0,II,Crocodylus novaeguineae,Reptilia,Crocodylia,Crocodylidae,Crocodylus,leather products (small),60.0,,JP,IT,XX,,,E,,,
93,49079,49079,5383266,1981.0,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,shoes,6.0,,US,MX,ID,T,,I,,,
132,12648,12648,345011,1981.0,II,Odontoglossum spp.,,Orchidales,Orchidaceae,Odontoglossum,live,2.0,,CA,US,,T,A,E,,15a200f1e6,
303,50269,50269,5418441,1981.0,II,Sobralia leucoxantha,,Orchidales,Orchidaceae,Sobralia,live,1.0,,US,PA,,T,,I,,7d9689fdae,
72,48734,48734,5382921,1981.0,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,leather products (small),12.0,,US,ES,ID,T,,I,,,
742,3881,3881,94610,1981.0,II,Callithrix jacchus,Mammalia,Primates,Cebidae,Callithrix,live,1.0,,AU,US,,,,I,,,
2,59343,59343,13229158,1981.0,II,Lynx canadensis,Mammalia,Carnivora,Felidae,Lynx,skins,19.0,,US,CA,,T,,I,,e10e8f250e,
342,12593,12593,343994,1981.0,III,Nesoenas mayeri,Aves,Columbiformes,Columbidae,Nesoenas,bodies,26.0,,GB,MU,,,,E,,,
443,47784,47784,5381971,1981.0,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,skins,9.012,m,US,MX,TH,T,,I,,,
239,19859,19859,483945,1981.0,II,Turbinicarpus pseudomacrochele,,Caryophyllales,Cactaceae,Turbinicarpus,live,1.0,,ZA,US,MX,T,A,E,,f4a0ea488f,
281,25066,25066,5049510,1981.0,II,Caiman crocodilus crocodilus,Reptilia,Crocodylia,Alligatoridae,Caiman,leather items,82.0,,CH,IT,PA,,,E,,,
900,22189,22189,5025947,1981.0,II,Ara rubrogenys,Aves,Psittaciformes,Psittacidae,Ara,live,1.0,,US,HN,,P,,I,,,
235,36246,36246,5191040,1981.0,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,ivory carvings,672.0,,US,HK,KE,T,,I,,,
24,40607,40607,5203959,1981.0,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,skins,176.0,,US,GB,XX,T,,E,,3f2054e3fe,
542,58290,58290,13223528,1981.0,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,ivory carvings,40.0,,GB,HK,XX,T,,I,,,
938,2925,2925,53285,1981.0,II,Cactaceae spp.,,Caryophyllales,Cactaceae,,live,1210.0,,US,CA,,T,,I,,d1f156ae3c,
50,37533,37533,5192327,1981.0,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,ivory carvings,1270.0,,US,HK,BW,T,,I,,,
425,15114,15114,351080,1981.0,II,Orchidaceae spp.,,Orchidales,Orchidaceae,,live,8.0,,CA,US,,T,A,E,,bf7f09b1a2,
876,32902,32902,5175398,1981.0,II,Laelia pumila,,Orchidales,Orchidaceae,Laelia,live,23.0,,US,BR,,T,,E,,,
82,40582,40582,5203934,1981.0,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,ivory carvings,1.0,,US,GB,XX,T,,E,,5551f9ba90,
670,35423,35423,5189443,1981.0,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,tusks,80.0,kg,CH,CD,,,,I,,,
131,39573,39573,5194368,1981.0,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,tusks,1000.0,kg,JP,HK,BI,T,,I,,2784912dda,
560,15797,15797,374589,1981.0,I,Pan troglodytes,Mammalia,Primates,Hominidae,Pan,live,4.0,,US,DE,SL,T,,I,,,
457,12230,12230,326720,1981.0,II,Manis spp.,Mammalia,Pholidota,Manidae,Manis,bodies,1.0,,US,PH,,P,,I,,,
678,3592,3592,75420,1981.0,II,Caiman crocodilus fuscus,Reptilia,Crocodylia,Alligatoridae,Caiman,leather products (small),5.0,,DE,IT,CO,,,E,,,
417,60290,60290,13296451,1981.0,II,Oncidium spp.,,Orchidales,Orchidaceae,Oncidium,live,20.0,,US,BR,,T,A,I,,7d9689fdae,
27,52626,52626,5432254,1981.0,II,Tupinambis teguixin,Reptilia,Sauria,Teiidae,Tupinambis,shoes,10.0,,US,MX,AR,T,,I,,,
284,56072,56072,5482186,1981.0,II,Varanus salvator,Reptilia,Sauria,Varanidae,Varanus,shoes,188.0,,US,ES,ID,T,,I,,,
772,59587,59587,13229402,1981.0,II,Lynx canadensis,Mammalia,Carnivora,Felidae,Lynx,skins,103.0,,CH,US,CA,T,,E,,fdbd56fab6,
169,45291,45291,5324964,1981.0,II,Paphiopedilum venustum,,Orchidales,Orchidaceae,Paphiopedilum,live,20.0,,US,IN,,T,A,I,,621d75bad6,
482,40292,40292,5203644,1981.0,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,ivory carvings,1.0,pairs,GB,ZA,,P,,I,,,
536,50976,50976,5430601,1981.0,II,Tupinambis teguixin,Reptilia,Sauria,Teiidae,Tupinambis,shoes,9.0,,MC,IT,AR,,,E,,,
991,55970,55970,5482081,1981.0,II,Varanus salvator,Reptilia,Sauria,Varanidae,Varanus,bodies,500.0,,JP,ID,,,,E,,6c2ba38a66,
366,34757,34757,5188705,1981.0,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,unspecified,14.0,,CA,ZA,,,,E,,df7a35b5cf,
248,33063,33063,5176803,1981.0,II,Lama guanicoe,Mammalia,Artiodactyla,Camelidae,Lama,garments,284.0,,FR,AR,,T,,E,,749eddeb5b,
28,720,720,8160,1981.0,II,Aloe plicatilis,,Liliales,Liliaceae,Aloe,live,1.0,,CH,US,,T,A,E,,7db830a289,
903,10258,10258,277484,1981.0,II,Ferocactus hamatacanthus,,Caryophyllales,Cactaceae,Ferocactus,seeds,1000.0,,AU,US,MX,T,,E,,f4a0ea488f,
497,50966,50966,5430591,1981.0,II,Tupinambis teguixin,Reptilia,Sauria,Teiidae,Tupinambis,shoes,7.0,,SE,IT,AR,,,E,,,
152,53669,53669,5456128,1981.0,II,Varanus exanthematicus,Reptilia,Sauria,Varanidae,Varanus,leather products (small),1800.0,,US,CH,NG,T,,I,,,
459,29131,29131,5129928,1981.0,II,Dendrobium infundibulum,,Orchidales,Orchidaceae,Dendrobium,live,15.0,,US,IN,,T,A,I,,24e45c5bba,
336,23224,23224,5032467,1981.0,II,Boa constrictor,Reptilia,Serpentes,Boidae,Boa,live,25.0,,US,GT,,T,,I,,,
347,36315,36315,5191109,1981.0,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,ivory carvings,1.0,,US,GA,,P,,I,,,
447,7619,7619,222024,1981.0,II,Dendrobium spp.,,Orchidales,Orchidaceae,Dendrobium,live,3.0,,CA,US,,T,A,E,,15a200f1e6,
252,20085,20085,486608,1981.0,II,Ursus arctos,Mammalia,Carnivora,Ursidae,Ursus,live,1.0,,US,US,,T,,I,,,
444,22109,22109,5025210,1981.0,II,Aotus trivirgatus,Mammalia,Primates,Aotidae,Aotus,live,20.0,,US,PE,,S,,I,,039dcd0003,
511,7234,7234,210719,1981.0,II,Dendrobium aggregatum,,Orchidales,Orchidaceae,Dendrobium,live,10.0,,US,IN,,T,A,I,,7d9689fdae,
759,40389,40389,5203741,1981.0,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,ivory carvings,2.0,,GB,BN,,P,,I,,,
267,8542,8542,247940,1981.0,II,Epicrates striatus,Reptilia,Serpentes,Boidae,Epicrates,live,100.0,,US,HT,,T,,I,,,
469,3356,3356,63067,1981.0,II,Caiman crocodilus,Reptilia,Crocodylia,Alligatoridae,Caiman,leather items,2.0,,US,TH,,P,,I,,,
5,40895,40895,5268113,1981.0,II,Lynx rufus,Mammalia,Carnivora,Felidae,Lynx,skins,203.0,,CA,DE,CA,T,,E,,,
833,58498,58498,13223736,1981.0,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,ivory carvings,12.0,sets,DE,GB,XX,T,,E,,37a8ffc657,
120,7459,7459,221864,1981.0,II,Dendrobium spp.,,Orchidales,Orchidaceae,Dendrobium,cultures,2.0,,TW,US,,T,,E,,5211c9d517,
866,28667,28667,5120640,1981.0,II,Cyathea arborea,,Cyatheales,Cyatheaceae,Cyathea,fibres,50.0,m3,US,GT,,T,,I,,993a64b3a1,
522,5790,5790,143495,1981.0,I,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,leather products (small),6.0,,US,IT,NG,,,E,,,
699,43920,43920,5296484,1981.0,II,Orchidaceae hybrid,,Orchidales,Orchidaceae,,live,1.0,,AN,US,,T,A,E,,64daefdaa2,
333,14136,14136,350102,1981.0,II,Orchidaceae spp.,,Orchidales,Orchidaceae,,flowers,33.0,bags,JP,TH,,T,,I,,,
228,13631,13631,349597,1981.0,II,Orchidaceae spp.,,Orchidales,Orchidaceae,,flowers,13420.0,,JP,TH,,T,,I,,,
610,40297,40297,5203649,1981.0,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,ivory carvings,1.0,,GB,ZA,,P,,I,,,
214,22495,22495,5028454,1981.0,II,Arundina graminifolia,,Orchidales,Orchidaceae,Arundina,live,2.0,,US,TH,,T,,I,,b81c6a4a05,
463,9221,9221,254860,1981.0,II,Eriopsis biloba,,Orchidales,Orchidaceae,Eriopsis,live,1.0,,US,PA,,T,,I,,d34a00dbc5,
895,49534,49534,5406161,1981.0,II,Rangaeris amaniensis,,Orchidales,Orchidaceae,Rangaeris,live,3.0,,US,ZA,,T,,I,,fdacf05f38,
64,48538,48538,5382725,1981.0,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,leather products (small),6.0,,US,IT,ID,T,,I,,,
287,3013,3013,53937,1981.0,II,Cactaceae spp.,,Caryophyllales,Cactaceae,,live,16.0,,GB,ES,,P,,I,,,
429,39911,39911,5194706,1981.0,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,ivory carvings,480.0,,JP,HK,,T,,I,,,
127,59194,59194,13225362,1981.0,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,ivory carvings,35.0,sets,DE,DK,XX,T,,E,,94f6f72212,
627,11566,11566,314014,1981.0,II,Lycalopex griseus,Mammalia,Carnivora,Canidae,Lycalopex,garments,12.0,,US,DE,AR,T,,E,,,
937,19248,19248,478934,1981.0,II,Tupinambis spp.,Reptilia,Sauria,Teiidae,Tupinambis,shoes,472.0,,US,ES,AR,T,,I,,,
925,10124,10124,275828,1981.0,II,Falco tinnunculus,Aves,Falconiformes,Falconidae,Falco,live,1.0,,CH,DE,,Z,,I,,,
559,7903,7903,235200,1981.0,II,Echinocereus pectinatus,,Caryophyllales,Cactaceae,Echinocereus,live,1436.0,,US,MX,,T,,I,,90d6b122f2,
416,41926,41926,5273528,1981.0,II,Macaca fascicularis,Mammalia,Primates,Cercopithecidae,Macaca,live,60.0,,US,ID,,T,,I,,4f77f2d8ed,
684,32906,32906,5175402,1981.0,II,Laelia pumila,,Orchidales,Orchidaceae,Laelia,live,30.0,,US,BR,,T,A,I,,a255c93623,
930,35299,35299,5189255,1981.0,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,unspecified,16.0,,IT,TZ,,,,I,,,
490,32457,32457,5170825,1981.0,II,Iguana spp.,Reptilia,Sauria,Iguanidae,Iguana,leather products (small),230.0,,PA,US,AR,T,,E,,fb4b352cad,
181,57847,57847,13196122,1981.0,II,Habenaria spp.,,Orchidales,Orchidaceae,Habenaria,live,1.0,,US,IN,,T,A,I,,9194f9ebaa,
868,36533,36533,5191327,1981.0,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,ivory carvings,5.0,,US,HK,BW,T,,I,,,
119,20082,20082,486605,1981.0,II,Ursus arctos,Mammalia,Carnivora,Ursidae,Ursus,trophies,1.0,,AU,US,,P,,E,,f3fced36ca,
969,50860,50860,5430485,1981.0,II,Tupinambis teguixin,Reptilia,Sauria,Teiidae,Tupinambis,leather products (small),1650.0,,AT,DE,CO,T,,E,,,
3,19813,19813,479500,1981.0,II,Tupinambis spp.,Reptilia,Sauria,Teiidae,Tupinambis,leather products (small),155.0,,JM,CA,,,,E,,,
31,44001,44001,5296565,1981.0,II,Orchidaceae hybrid,,Orchidales,Orchidaceae,,live,2.0,,JP,US,,T,A,E,,36fafffa41,
623,35859,35859,5190653,1981.0,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,leather products (small),11.0,,KI,JP,XX,T,,E,,a9c4042cd5,
292,9578,9578,265522,1981.0,II,Euphorbia gueinzii,,Euphorbiales,Euphorbiaceae,Euphorbia,live,1.0,,CA,US,,T,A,E,,c80ee01af8,
568,10751,10751,300877,1981.0,II,Laelia purpurata,,Orchidales,Orchidaceae,Laelia,live,5.0,,US,BR,,T,A,I,,7d9689fdae,
156,4222,4222,105211,1981.0,II,Cattleya spp.,,Orchidales,Orchidaceae,Cattleya,live,7.0,,GB,US,,T,A,E,,fc017eb195,
491,55779,55779,5462079,1981.0,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,skins,97.0,,SE,GB,XX,T,,E,,a27bf9a478,
126,22755,22755,5031830,1981.0,II,Boa constrictor,Reptilia,Serpentes,Boidae,Boa,leather products (small),10.0,,UY,AR,PY,T,,E,,108ee54b3e,
768,37380,37380,5192174,1981.0,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,ivory carvings,18.0,,US,HK,CD,T,,I,,,
498,54953,54953,5460341,1981.0,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,leather items,72.0,,US,IT,NG,T,,I,,,
907,8165,8165,239576,1981.0,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,live,1.0,,DK,SE,US,B,,I,,,
106,52219,52219,5431847,1981.0,II,Tupinambis teguixin,Reptilia,Sauria,Teiidae,Tupinambis,shoes,56.0,,US,IT,AR,T,,I,,,
766,13957,13957,349923,1981.0,II,Orchidaceae spp.,,Orchidales,Orchidaceae,,flowers,35.0,bags,JP,TH,,T,,I,,,
749,29348,29348,5136442,1981.0,II,Dracaena guianensis,Reptilia,Sauria,Teiidae,Dracaena,skins,2500.0,,US,PY,,T,,I,,ccd135c083,
782,33537,33537,5181914,1981.0,II,Lontra canadensis,Mammalia,Carnivora,Mustelidae,Lontra,garments,1.0,,US,CA,,T,,I,,bde77d7cf6,
646,13043,13043,349009,1981.0,II,Orchidaceae spp.,,Orchidales,Orchidaceae,,flowers,900.0,kg,JP,TH,,T,,I,,,
273,5818,5818,143571,1981.0,I,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,leather products (small),59.0,,JP,IT,SD,T,,I,,ea0708b230,
769,35512,35512,5189532,1981.0,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,tusks,50.0,kg,FR,CM,,,,E,,4558160515,
935,4506,4506,105495,1981.0,II,Cattleya spp.,,Orchidales,Orchidaceae,Cattleya,cultures,5.0,,JP,US,,T,,E,,5211c9d517,
973,3834,3834,93331,1981.0,II,Caiman spp.,Reptilia,Crocodylia,Alligatoridae,Caiman,leather products (small),1.0,,US,TH,,P,,I,,,
724,32765,32765,5172395,1981.0,II,Kobus leche,Mammalia,Artiodactyla,Bovidae,Kobus,trophies,2.0,,US,ZM,,P,,I,,,
359,52144,52144,5431772,1981.0,II,Tupinambis teguixin,Reptilia,Sauria,Teiidae,Tupinambis,shoes,240.0,,US,MX,AR,T,,I,,,
906,249,249,5819,1981.0,II,Alligatoridae spp.,Reptilia,Crocodylia,Alligatoridae,,bodies,8.0,,HK,XX,,,I,I,,,
983,20204,20204,490844,1981.0,II,Vanda coerulescens,,Orchidales,Orchidaceae,Vanda,live,12.0,,US,IN,,T,A,I,,621d75bad6,
150,26660,26660,5082698,1981.0,II,Cattleya schilleriana,,Orchidales,Orchidaceae,Cattleya,live,1.0,,US,BR,,T,A,I,,7d9689fdae,
675,48665,48665,5382852,1981.0,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,shoes,68.0,,US,IT,MY,T,,I,,,
397,59758,59758,13229573,1981.0,II,Lynx canadensis,Mammalia,Carnivora,Felidae,Lynx,skins,380.0,,US,CA,,T,,I,,a6a131e66a,
208,7557,7557,221962,1981.0,II,Dendrobium spp.,,Orchidales,Orchidaceae,Dendrobium,live,1.0,,BM,US,,T,A,E,,5211c9d517,
855,8427,8427,246855,1981.0,II,Epicrates cenchria,Reptilia,Serpentes,Boidae,Epicrates,live,1.0,,US,GY,,T,,I,,,
427,8556,8556,247954,1981.0,II,Epicrates striatus,Reptilia,Serpentes,Boidae,Epicrates,live,4.0,,GB,US,HT,T,,E,,128a6fe3c7,
528,2336,2336,52696,1981.0,II,Cactaceae spp.,,Caryophyllales,Cactaceae,,live,6500.0,,HK,JP,,T,,E,,32361b6e9b,
810,58381,58381,13223619,1981.0,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,ivory carvings,2.0,,GB,BH,XX,P,,I,,,
956,45999,45999,5331782,1981.0,II,Platycercus adscitus,Aves,Psittaciformes,Psittacidae,Platycercus,live,60.0,,US,BE,,T,C,I,,,
636,44460,44460,5313404,1981.0,II,Pachypodium spp.,,Gentianales,Apocynaceae,Pachypodium,live,5.0,,RE,MG,,,A,E,,,
421,56307,56307,5482421,1981.0,II,Varanus salvator,Reptilia,Sauria,Varanidae,Varanus,skins,250.0,,US,DE,PH,T,,I,,,
976,39509,39509,5194304,1981.0,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,tusks,2000.0,kg,JP,HK,SD,T,,I,,18bd3ed35e,
114,3406,3406,63117,1981.0,II,Caiman crocodilus,Reptilia,Crocodylia,Alligatoridae,Caiman,leather items,499.0,,US,SG,,T,,I,,,
819,42040,42040,5276699,1981.0,II,Macaca mulatta,Mammalia,Primates,Cercopithecidae,Macaca,live,18.0,,FR,GB,,T,C,E,,ea0a523f5c,
204,32899,32899,5175220,1981.0,II,Laelia longipes,,Orchidales,Orchidaceae,Laelia,live,10.0,,GB,BR,,T,,I,,,
466,2430,2430,52790,1981.0,II,Cactaceae spp.,,Caryophyllales,Cactaceae,,live,27750.0,,US,JP,,T,,E,,50c02ab104,
380,8964,8964,251607,1981.0,I,Eretmochelys imbricata,Reptilia,Testudines,Cheloniidae,Eretmochelys,bodies,1.0,,US,CO,,P,,I,,,
947,57213,57213,13074754,1981.0,II,Cactaceae spp.,,Caryophyllales,Cactaceae,,live,1.0,,GB,US,,P,,I,,,
300,20881,20881,499724,1981.0,II,Zamiaceae spp.,,Cycadales,Zamiaceae,,live,1000.0,,US,DO,,T,A,I,,2508d00bf9,
966,41940,41940,5273542,1981.0,II,Macaca fascicularis,Mammalia,Primates,Cercopithecidae,Macaca,live,40.0,,US,MY,,T,,I,,5263fbdf88,
577,27118,27118,5087709,1981.0,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,leather items,1.0,,US,PH,,P,,I,,,
875,860,860,13361,1981.0,II,Ambystoma mexicanum,Amphibia,Caudata,Ambystomatidae,Ambystoma,live,250.0,,NL,GB,,T,C,E,,3352f36e49,
893,34367,34367,5188279,1981.0,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,tusks,21.0,kg,FR,DE,,P,,I,,,
885,20072,20072,486595,1981.0,II,Ursus arctos,Mammalia,Carnivora,Ursidae,Ursus,trophies,1.0,,US,CA,,P,,I,,,
206,2180,2180,46889,1981.0,II,Cacatua sulphurea,Aves,Psittaciformes,Cacatuidae,Cacatua,live,2.0,,DD,DE,ID,T,,E,,,
369,45986,45986,5331418,1981.0,II,Pionites melanocephalus,Aves,Psittaciformes,Psittacidae,Pionites,live,14.0,,US,GY,,T,,I,,,
934,50126,50126,5409479,1981.0,II,Saimiri sciureus,Mammalia,Primates,Cebidae,Saimiri,live,60.0,,GB,BO,,T,,E,,0aae1c8c7d,
80,1305,1305,24300,1981.0,II,Arctocephalus pusillus,Mammalia,Carnivora,Otariidae,Arctocephalus,skins,120.0,,TN,DE,ZA,T,,I,,60715ac86f,
262,3644,3644,75472,1981.0,II,Caiman crocodilus fuscus,Reptilia,Crocodylia,Alligatoridae,Caiman,leather products (small),11.0,,LU,IT,PY,,,E,,,
323,25709,25709,5050483,1981.0,II,Caiman crocodilus crocodilus,Reptilia,Crocodylia,Alligatoridae,Caiman,bodies,3.0,,US,XX,,P,,I,,,
580,49176,49176,5383363,1981.0,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,skins,241.0,,US,JP,ID,T,,I,,,
745,37675,37675,5192469,1981.0,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,ivory carvings,12.0,,US,JP,ZA,T,,I,,,
211,33804,33804,5187716,1981.0,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,ivory carvings,2.0,kg,SG,IN,SD,,,E,,,
190,16652,16652,400181,1981.0,II,Papio hamadryas,Mammalia,Primates,Cercopithecidae,Papio,trophies,1.0,,US,ZM,,P,,I,,,
